#Variables:
#tasmin_inmcm4_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_rcp85(K),tasmax_inmcm4_rcp85(K),pr_inmcm4_rcp85(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_rcp85(K),tasmax_inmcm4_rcp85(K),pr_inmcm4_rcp85(mm)
2018-09-10,297.133728,309.364990,0.000000
2018-09-11,295.198608,305.607330,2.249837
2018-09-12,294.163391,304.469452,0.000000
2018-09-13,289.785156,306.702118,0.000000
2018-09-14,290.006714,307.310699,0.000000
2018-09-15,293.560730,307.475220,0.000000
2018-09-16,293.918762,304.920746,7.789654
2018-09-17,292.560638,306.910889,0.313033
2018-09-18,295.466064,307.226898,0.000000
2018-09-19,293.055817,306.272461,0.000000
2018-09-20,291.281250,307.280792,0.000000
2018-09-21,293.075043,307.578766,0.000000
2018-09-22,292.694611,308.042786,0.000000
2018-09-23,296.705078,308.212036,0.000000
2018-09-24,293.225494,305.291016,0.000000
2018-09-25,290.231598,305.688995,0.000000
2018-09-26,287.410248,305.612946,0.000000
2018-09-27,284.602570,306.362885,0.000000
2018-09-28,287.392029,306.077911,0.000000
2018-09-29,288.479370,305.588074,0.000000
2018-09-30,289.575958,305.666077,0.000000
2018-10-01,289.786194,305.671692,0.000000
2018-10-02,291.308136,306.053162,0.000000
2018-10-03,290.184143,307.377228,0.000000
2018-10-04,287.970673,307.304962,0.000000
2018-10-05,288.546143,304.064728,0.000000
2018-10-06,282.894257,302.171234,0.000000
2018-10-07,288.938110,303.418457,0.321356
2018-10-08,293.698853,303.473022,0.000000
2018-10-09,293.693604,303.006134,0.000000
2018-10-10,290.871918,302.701904,0.000000
2018-10-11,290.692505,302.646606,0.000000
2018-10-12,289.142517,303.239197,0.000000
2018-10-13,285.996521,305.059814,0.000000
2018-10-14,286.459839,306.806793,0.000000
2018-10-15,288.009827,308.771606,0.000000
2018-10-16,286.393372,308.623444,0.000000
2018-10-17,289.767670,303.612946,0.000000
2018-10-18,283.928009,301.240387,0.000000
2018-10-19,282.598938,299.987000,0.000000
2018-10-20,286.419281,300.917694,0.000000
2018-10-21,287.806915,302.821991,1.397046
2018-10-22,289.836151,301.167297,0.000000
2018-10-23,290.799957,302.033844,0.000000
2018-10-24,287.779480,303.608124,0.000000
2018-10-25,286.816986,303.646851,0.000000
2018-10-26,288.768158,303.115936,0.000000
2018-10-27,283.518768,298.577087,0.000000
2018-10-28,283.670258,300.332550,0.000000
2018-10-29,281.391571,303.184113,0.000000
2018-10-30,289.190521,302.862793,1.155697
2018-10-31,289.348877,298.543793,5.836267
2018-11-01,278.038849,293.259644,0.000000
2018-11-02,280.872223,301.066742,0.000000
2018-11-03,283.767761,302.965668,0.000000
2018-11-04,286.052521,302.650818,0.000000
2018-11-05,287.005646,302.042511,0.000000
2018-11-06,288.747375,300.141052,0.000000
2018-11-07,277.963196,294.107544,0.000000
2018-11-08,279.820465,299.293579,0.000000
2018-11-09,287.260162,299.700989,0.000000
2018-11-10,277.335571,297.884247,0.000000
2018-11-11,279.372711,297.456543,0.000000
2018-11-12,280.358948,299.723755,0.000000
2018-11-13,282.050903,299.529388,0.000000
2018-11-14,275.614532,295.605499,0.000000
2018-11-15,275.556000,293.482269,0.000000
2018-11-16,274.482758,295.326111,0.000000
2018-11-17,274.487366,296.379303,0.000000
2018-11-18,275.710693,297.947083,0.000000
2018-11-19,274.644287,300.225677,0.000000
2018-11-20,274.546539,300.681671,0.000000
2018-11-21,276.071167,301.453308,0.000000
2018-11-22,278.571472,301.641418,0.000000
2018-11-23,284.522491,301.034607,0.000000
2018-11-24,288.579956,300.168762,0.000000
2018-11-25,289.220032,299.392883,0.000000
2018-11-26,290.129669,299.751282,0.671641
2018-11-27,274.088226,298.911957,0.000000
2018-11-28,274.733978,298.854675,0.000000
2018-11-29,275.825439,299.781128,0.000000
2018-11-30,284.524658,302.299408,0.000000
2018-12-01,285.891663,302.241150,0.000000
2018-12-02,287.521606,302.160919,0.280386
2018-12-03,289.205261,297.064056,0.515551
2018-12-04,278.975739,290.844208,3.875201
2018-12-05,277.820465,281.124542,0.000000
2018-12-06,281.299622,288.753937,0.325185
2018-12-07,276.418030,291.229370,0.000000
2018-12-08,276.759338,291.515564,0.000000
2018-12-09,277.829285,289.049042,0.000000
2018-12-10,275.926086,287.915283,0.000000
2018-12-11,274.591644,288.143280,0.000000
2018-12-12,283.941864,292.806000,14.032671
2018-12-13,281.339447,289.694763,53.709415
2018-12-14,281.482574,291.171295,0.843572
2018-12-15,278.588745,289.732544,0.000000
2018-12-16,277.848755,287.115753,0.000000
2018-12-17,277.778015,286.174408,0.000000
2018-12-18,280.570190,289.606445,0.000000
2018-12-19,281.969940,289.911804,0.000000
2018-12-20,275.244965,290.535217,0.000000
2018-12-21,277.932098,290.173706,0.000000
2018-12-22,278.378418,295.112579,1.015487
2018-12-23,288.234711,296.386749,0.634114
2018-12-24,286.537476,296.400391,3.085716
2018-12-25,273.647827,284.478821,0.475921
2018-12-26,271.097015,275.188538,0.000000
2018-12-27,269.540039,280.076050,0.000000
2018-12-28,272.447327,281.470093,0.000000
2018-12-29,271.955078,283.390442,0.000000
2018-12-30,270.243652,283.783905,0.000000
2018-12-31,274.254242,285.708893,0.000000
2019-01-01,277.492493,286.108215,0.000000
2019-01-02,265.694580,284.396729,0.000000
2019-01-03,268.835205,287.254059,0.000000
2019-01-04,280.682312,293.052094,0.000000
2019-01-05,279.518951,293.314514,0.000000
2019-01-06,268.416138,288.636810,0.000000
2019-01-07,276.114838,287.709961,0.000000
2019-01-08,285.076385,291.165039,47.776821
2019-01-09,279.224365,292.234406,0.927286
2019-01-10,279.387390,290.961456,0.346046
2019-01-11,274.149292,289.549408,0.000000
2019-01-12,284.115662,293.416901,0.000000
2019-01-13,282.244110,293.448334,0.000000
2019-01-14,269.451508,282.162750,0.000000
2019-01-15,273.304962,284.429230,0.000000
2019-01-16,274.913269,287.458160,0.000000
2019-01-17,279.742706,293.278656,0.000000
2019-01-18,283.659485,295.639557,0.000000
2019-01-19,284.304321,295.749817,1.247233
2019-01-20,279.059143,292.587372,0.000000
2019-01-21,279.091003,292.207672,0.000000
2019-01-22,272.037323,288.618256,0.000000
2019-01-23,280.070953,295.179993,0.404674
2019-01-24,279.537933,294.094513,0.000000
2019-01-25,278.444305,287.553528,0.000000
2019-01-26,273.925934,283.968628,22.309870
2019-01-27,278.270172,279.773132,0.000000
2019-01-28,272.260895,284.247925,0.539576
2019-01-29,277.243713,285.187164,0.000000
2019-01-30,278.976624,290.303986,0.995094
2019-01-31,278.259644,290.374298,0.000000
2019-02-01,280.316650,290.197815,0.400031
2019-02-02,285.521454,289.110870,0.000000
2019-02-03,287.523682,292.247162,0.000000
2019-02-04,288.431915,295.596466,8.557322
2019-02-05,288.765381,296.591370,1.537650
2019-02-06,278.108643,296.283691,0.000000
2019-02-07,284.742157,294.455109,12.752665
2019-02-08,286.493439,294.028412,6.630216
2019-02-09,281.620728,291.782959,0.328756
2019-02-10,279.746033,293.461884,0.000000
2019-02-11,284.021759,295.111694,1.026733
2019-02-12,279.459167,294.736908,0.000000
2019-02-13,284.666534,293.202667,2.889721
2019-02-14,281.002686,285.104736,0.000000
2019-02-15,284.593842,287.197235,0.000000
2019-02-16,284.757202,289.201508,9.596074
2019-02-17,283.176331,292.675293,17.296412
2019-02-18,286.113190,293.414398,16.885466
2019-02-19,278.363586,297.105042,0.000000
2019-02-20,286.380188,297.148224,0.000000
2019-02-21,284.139557,288.491089,0.483617
2019-02-22,282.588684,291.215942,0.000000
2019-02-23,282.644501,292.864746,3.031702
2019-02-24,280.253113,289.864227,4.725129
2019-02-25,279.456390,283.182373,0.000000
2019-02-26,284.262756,292.677948,0.000000
2019-02-27,290.010071,300.210144,0.544140
2019-02-28,286.731384,301.380707,0.000000
2019-03-01,287.657135,302.520447,0.000000
2019-03-02,288.473511,300.304962,3.505172
2019-03-03,276.439362,286.120239,0.000000
2019-03-04,281.566895,284.570312,10.343676
2019-03-05,278.823120,289.787384,39.669708
2019-03-06,285.169800,289.677216,1.233037
2019-03-07,285.827881,290.036163,0.354277
2019-03-08,283.510345,290.181793,0.000000
2019-03-09,281.654053,291.863251,0.000000
2019-03-10,287.806824,293.446808,0.000000
2019-03-11,287.718231,291.872833,0.000000
2019-03-12,282.226532,291.112732,0.000000
2019-03-13,282.515137,294.704529,0.000000
2019-03-14,288.009491,295.738556,6.746921
2019-03-15,283.586517,293.743073,0.000000
2019-03-16,280.777557,282.976471,9.215114
2019-03-17,288.198669,289.187408,0.864687
2019-03-18,287.676819,297.275970,0.602050
2019-03-19,289.586517,297.596344,4.292397
2019-03-20,289.171753,298.653870,4.101898
2019-03-21,287.423950,293.855377,0.000000
2019-03-22,284.751923,294.655243,0.000000
2019-03-23,288.384979,293.817230,3.891594
2019-03-24,290.357056,299.139984,8.916775
2019-03-25,283.257263,296.441589,0.287785
2019-03-26,286.407593,296.322205,0.000000
2019-03-27,288.411438,297.153534,0.000000
2019-03-28,289.699951,297.333832,2.939461
2019-03-29,287.719208,296.357971,2.173182
2019-03-30,282.934143,290.628235,0.000000
2019-03-31,282.481598,292.423035,0.000000
2019-04-01,283.888397,290.574615,0.000000
2019-04-02,283.913971,292.233704,0.000000
2019-04-03,290.067413,295.312714,0.298087
2019-04-04,291.538757,296.047668,7.516583
2019-04-05,282.265778,295.147736,0.304301
2019-04-06,288.573090,297.849426,0.000000
2019-04-07,288.869568,297.563324,0.000000
2019-04-08,282.005402,289.247589,0.000000
2019-04-09,282.250183,288.181427,0.000000
2019-04-10,281.848267,285.463593,2.145943
2019-04-11,284.266785,288.937500,0.000000
2019-04-12,283.215851,289.961182,0.000000
2019-04-13,286.422974,291.201477,0.000000
2019-04-14,291.733643,298.711609,12.817522
2019-04-15,286.831360,300.966736,0.000000
2019-04-16,290.750519,302.168823,0.703525
2019-04-17,284.530365,291.938812,0.000000
2019-04-18,291.072021,300.301575,0.682280
2019-04-19,293.389313,301.731201,0.000000
2019-04-20,291.477539,302.503540,0.000000
2019-04-21,287.451355,301.063690,0.000000
2019-04-22,287.890442,301.121826,0.000000
2019-04-23,287.224884,302.496429,0.000000
2019-04-24,286.727081,303.254639,0.000000
2019-04-25,285.241089,303.057739,0.000000
2019-04-26,291.461914,303.668030,0.284868
2019-04-27,289.979065,304.335907,1.117132
2019-04-28,286.703979,303.119965,0.000000
2019-04-29,286.768646,303.356995,0.000000
2019-04-30,289.668182,303.435333,0.000000
2019-05-01,289.814880,299.414642,0.000000
2019-05-02,289.628784,298.779663,0.559645
2019-05-03,291.097443,298.838165,0.000000
2019-05-04,292.145050,301.609375,0.000000
2019-05-05,294.220276,305.506256,0.000000
2019-05-06,295.614532,306.902252,0.814436
2019-05-07,294.102173,304.665070,5.570969
2019-05-08,294.734039,305.477966,0.000000
2019-05-09,293.624603,307.057190,0.000000
2019-05-10,293.362946,308.287933,0.000000
2019-05-11,294.224121,308.048035,0.425976
2019-05-12,293.816895,307.682587,0.000000
2019-05-13,293.469147,307.310577,0.000000
2019-05-14,292.907623,307.040253,0.000000
2019-05-15,294.700867,307.870087,0.000000
2019-05-16,295.659851,307.276581,0.000000
2019-05-17,296.278076,308.192200,6.268192
2019-05-18,295.928162,308.267334,6.755301
2019-05-19,295.735565,301.537720,7.763548
2019-05-20,293.560699,301.864532,33.962009
2019-05-21,293.257629,300.007019,30.344360
2019-05-22,289.820557,298.224213,7.423495
2019-05-23,292.317047,299.818756,3.701367
2019-05-24,294.720276,301.506958,0.637568
2019-05-25,295.536560,301.819031,0.000000
2019-05-26,293.360901,301.627197,6.510407
2019-05-27,294.302063,301.458252,0.724834
2019-05-28,295.327545,303.760315,0.475784
2019-05-29,295.250244,305.535645,0.000000
2019-05-30,295.137115,306.632080,0.000000
2019-05-31,295.257080,307.516449,0.000000
2019-06-01,294.649078,308.534698,5.177439
2019-06-02,294.921173,305.203064,0.000000
2019-06-03,293.082855,306.077087,0.000000
2019-06-04,296.629791,308.777344,0.000000
2019-06-05,296.301422,309.080994,0.000000
2019-06-06,296.073090,309.002930,0.000000
2019-06-07,297.423370,308.779510,0.612406
2019-06-08,297.007690,308.016937,0.000000
2019-06-09,296.612122,308.580627,0.000000
2019-06-10,296.079559,308.069672,0.000000
2019-06-11,296.195557,307.635223,0.000000
2019-06-12,294.316467,307.811127,0.000000
2019-06-13,296.028534,308.130096,0.000000
2019-06-14,295.895721,308.514618,0.488288
2019-06-15,296.535553,308.163422,0.000000
2019-06-16,295.492096,307.071198,0.000000
2019-06-17,296.355835,306.148254,2.184322
2019-06-18,297.829742,303.861908,6.336409
2019-06-19,295.759033,303.766785,3.494493
2019-06-20,296.143768,304.960449,0.000000
2019-06-21,296.184875,305.665802,1.161345
2019-06-22,295.820679,306.026367,0.000000
2019-06-23,295.538330,305.966064,0.000000
2019-06-24,295.749786,306.641968,0.000000
2019-06-25,295.519012,307.892090,0.000000
2019-06-26,295.508667,308.323730,0.000000
2019-06-27,295.367828,308.552460,0.000000
2019-06-28,295.418030,308.450836,0.000000
2019-06-29,295.363983,308.158142,0.000000
2019-06-30,296.110199,308.245544,0.000000
2019-07-01,296.972076,308.610199,0.000000
2019-07-02,295.761292,308.697876,0.000000
2019-07-03,296.986389,308.946198,0.000000
2019-07-04,296.311951,309.621704,0.000000
2019-07-05,295.785858,311.265106,0.000000
2019-07-06,297.279907,311.538330,0.384070
2019-07-07,298.163269,311.868134,1.256635
2019-07-08,297.728729,311.616180,0.000000
2019-07-09,296.915802,312.904541,0.000000
2019-07-10,298.006500,313.119568,0.390480
2019-07-11,297.379486,312.820496,0.000000
2019-07-12,298.449463,312.521179,0.000000
2019-07-13,298.162872,309.043793,0.000000
2019-07-14,298.334778,303.978699,3.310106
2019-07-15,297.501953,304.808411,31.268986
2019-07-16,295.245453,306.489105,0.000000
2019-07-17,296.240265,307.058472,0.000000
2019-07-18,296.788055,307.975769,0.000000
2019-07-19,296.550781,309.105865,0.000000
2019-07-20,297.061462,309.493195,0.000000
2019-07-21,297.810120,309.615997,0.000000
2019-07-22,297.996155,310.116608,0.000000
2019-07-23,298.488678,310.387756,0.324011
2019-07-24,298.597260,310.253632,0.000000
2019-07-25,297.554535,309.003387,0.000000
2019-07-26,296.827026,308.290131,0.000000
2019-07-27,297.167480,308.493256,0.000000
2019-07-28,296.262878,310.499298,0.000000
2019-07-29,298.286255,312.218109,0.000000
2019-07-30,295.591675,313.237518,0.000000
2019-07-31,298.150848,313.488220,3.788274
2019-08-01,298.523529,312.304962,11.553630
2019-08-02,297.341370,307.796997,4.321479
2019-08-03,298.150848,307.212982,1.232120
2019-08-04,298.011230,305.929718,4.854725
2019-08-05,297.380585,307.201843,0.000000
2019-08-06,296.761139,307.153961,0.000000
2019-08-07,297.663361,307.496246,0.000000
2019-08-08,296.131744,308.824402,0.306828
2019-08-09,298.832703,311.179901,1.006956
2019-08-10,297.193542,311.428619,4.926233
2019-08-11,298.444031,310.310822,11.094706
2019-08-12,299.165161,306.371704,3.150533
2019-08-13,298.212341,303.561249,22.057539
2019-08-14,297.600708,299.255707,90.233261
2019-08-15,296.637421,300.452057,6.815032
2019-08-16,296.218445,300.058746,0.000000
2019-08-17,293.580688,301.372528,0.000000
2019-08-18,292.856476,302.105499,0.294142
2019-08-19,294.844238,303.451996,0.722018
2019-08-20,296.378845,305.115814,0.000000
2019-08-21,296.514252,305.570557,2.544712
2019-08-22,295.750702,305.909729,4.407676
2019-08-23,295.805511,304.071350,20.050930
2019-08-24,296.035370,304.684906,22.438042
2019-08-25,295.695099,305.066895,3.121312
2019-08-26,296.485321,305.745148,0.000000
2019-08-27,296.047638,305.871490,0.000000
2019-08-28,294.956390,306.206909,0.000000
2019-08-29,293.288940,305.150208,0.000000
2019-08-30,294.359772,306.781128,0.000000
2019-08-31,294.236572,308.141907,0.000000
2019-09-01,294.894653,308.801300,0.000000
2019-09-02,297.536743,304.678986,0.000000
2019-09-03,297.498444,304.503815,0.000000
2019-09-04,296.510040,304.516266,1.367623
2019-09-05,296.679932,305.108215,0.000000
2019-09-06,295.908600,305.609558,0.300107
2019-09-07,294.847412,305.575958,0.000000
2019-09-08,296.255859,305.288239,3.529178
2019-09-09,295.363403,306.682404,2.914199
2019-09-10,295.581207,303.656921,0.000000
2019-09-11,296.345581,304.381317,1.364437
2019-09-12,296.241211,304.304352,1.133610
2019-09-13,294.969116,303.108185,0.315880
2019-09-14,295.172791,302.934631,1.357251
2019-09-15,293.986572,303.481201,0.000000
2019-09-16,293.792175,303.856384,0.000000
2019-09-17,292.552094,304.783783,0.000000
2019-09-18,293.786224,305.072052,0.000000
2019-09-19,293.992737,305.989868,0.000000
2019-09-20,295.739410,306.319183,0.000000
2019-09-21,296.411865,306.671356,0.296728
2019-09-22,293.993896,306.519409,4.934314
2019-09-23,296.146698,304.642456,0.558704
2019-09-24,286.402283,304.479706,0.000000
2019-09-25,290.052246,306.788727,0.000000
2019-09-26,292.926880,306.929718,0.000000
2019-09-27,291.961395,306.634888,0.289679
2019-09-28,292.547577,306.164642,0.823206
2019-09-29,292.476776,306.595917,0.000000
2019-09-30,292.059387,306.824158,0.000000
2019-10-01,290.452789,307.293457,0.000000
2019-10-02,290.510773,307.379211,0.000000
2019-10-03,291.605103,307.060730,0.000000
2019-10-04,292.184418,306.738342,0.317827
2019-10-05,291.244843,307.854218,0.000000
2019-10-06,290.685913,307.458923,0.000000
2019-10-07,291.153412,308.122772,0.000000
2019-10-08,294.383759,308.068909,0.000000
2019-10-09,292.817139,306.075775,0.305174
2019-10-10,293.036652,302.719849,0.000000
2019-10-11,292.036560,304.344879,2.218514
2019-10-12,294.693207,306.524780,0.000000
2019-10-13,296.663452,305.822845,0.382089
2019-10-14,293.370728,304.787872,0.000000
2019-10-15,291.704346,301.844269,0.000000
2019-10-16,291.271576,301.666260,0.000000
2019-10-17,291.431030,300.743103,0.673191
2019-10-18,291.794647,300.552704,0.978397
2019-10-19,291.317749,300.079132,0.000000
2019-10-20,291.704620,298.912537,0.000000
2019-10-21,289.774292,296.252136,9.872230
2019-10-22,292.180115,295.015717,12.967971
2019-10-23,287.667725,293.668121,0.000000
2019-10-24,287.459991,295.217621,0.000000
2019-10-25,283.387512,295.189209,0.000000
2019-10-26,282.810883,296.697327,0.000000
2019-10-27,284.735779,298.089813,0.000000
2019-10-28,285.214752,300.555542,0.000000
2019-10-29,285.501892,300.602936,0.000000
2019-10-30,290.848694,300.055817,0.853897
2019-10-31,292.608215,299.533295,4.728662
2019-11-01,292.478424,299.290192,4.827664
2019-11-02,288.185944,297.233124,21.513371
2019-11-03,287.327850,297.365387,24.897518
2019-11-04,286.811951,296.558594,25.252514
2019-11-05,293.595093,299.172241,4.590753
2019-11-06,292.495972,296.929199,4.542379
2019-11-07,288.192291,299.619934,14.948252
2019-11-08,289.536377,298.087341,0.000000
2019-11-09,291.174133,298.048553,0.930367
2019-11-10,289.551758,297.409271,3.131238
2019-11-11,284.375092,290.971405,0.000000
2019-11-12,281.896515,291.580475,0.000000
2019-11-13,280.366730,292.200470,0.000000
2019-11-14,285.364441,293.876160,0.450221
2019-11-15,284.808807,294.909241,0.000000
2019-11-16,285.992218,295.857727,0.000000
2019-11-17,289.521667,298.951752,0.820469
2019-11-18,289.486938,298.774109,0.945832
2019-11-19,289.945587,298.766815,8.367151
2019-11-20,283.701233,295.960297,0.311940
2019-11-21,278.163879,286.847382,0.000000
2019-11-22,285.121918,287.628601,0.510537
2019-11-23,285.082428,289.961426,10.282615
2019-11-24,286.626282,290.637177,0.000000
2019-11-25,288.530731,295.677795,2.887429
2019-11-26,288.765442,296.690338,1.688909
2019-11-27,283.205078,296.323334,0.000000
2019-11-28,281.282928,283.513824,1.711263
2019-11-29,280.704590,288.858948,3.638854
2019-11-30,284.372589,288.096985,0.319323
2019-12-01,279.086548,285.077820,0.000000
2019-12-02,280.416870,286.964264,0.327217
2019-12-03,285.596344,294.817017,3.396746
2019-12-04,280.286774,295.758881,1.721167
2019-12-05,276.120483,289.019562,0.000000
2019-12-06,283.513367,295.652313,4.984649
2019-12-07,287.210907,294.832550,6.179895
2019-12-08,280.355469,289.726471,1.274483
2019-12-09,281.768646,289.533081,0.000000
2019-12-10,281.859467,289.006744,0.000000
2019-12-11,280.516907,288.263977,0.000000
2019-12-12,284.873077,289.073669,2.501909
2019-12-13,286.614655,290.296448,22.642218
2019-12-14,283.943726,288.517365,0.638015
2019-12-15,283.126068,286.567078,0.000000
2019-12-16,280.094543,288.345276,0.000000
2019-12-17,285.089691,292.530243,0.000000
2019-12-18,278.893402,292.365692,0.000000
2019-12-19,275.097076,281.807251,0.000000
2019-12-20,274.984863,285.055847,0.000000
2019-12-21,274.630432,285.728882,0.000000
2019-12-22,275.831512,287.659546,0.000000
2019-12-23,272.521240,286.830261,0.000000
2019-12-24,274.268829,288.808716,0.000000
2019-12-25,275.786835,290.712280,0.000000
2019-12-26,276.562561,291.027740,0.000000
2019-12-27,278.424377,290.622101,0.000000
2019-12-28,284.400543,293.234863,0.000000
2019-12-29,287.146942,295.525787,0.000000
2019-12-30,288.945557,296.277191,1.560061
2019-12-31,277.377991,292.611603,9.304567
2020-01-01,279.391144,285.958038,0.000000
2020-01-02,275.106995,289.794983,0.000000
2020-01-03,278.504639,293.063690,2.132381
2020-01-04,282.454742,292.481995,2.096714
2020-01-05,274.739410,285.611420,0.510628
2020-01-06,275.551453,288.364532,0.000000
2020-01-07,280.136261,291.106476,0.000000
2020-01-08,272.716492,291.217712,0.000000
2020-01-09,274.634888,290.118378,0.000000
2020-01-10,270.805939,285.879791,0.000000
2020-01-11,269.065063,286.681732,0.000000
2020-01-12,273.024841,287.702484,0.000000
2020-01-13,281.072937,293.769714,1.258338
2020-01-14,287.375519,296.185883,0.000000
2020-01-15,287.110504,295.777893,1.599456
2020-01-16,282.741302,296.537659,0.000000
2020-01-17,279.709961,293.938843,0.000000
2020-01-18,280.509552,291.410034,0.000000
2020-01-19,284.067688,292.047363,3.463580
2020-01-20,278.715240,288.516815,0.284255
2020-01-21,276.294739,286.575378,0.000000
2020-01-22,279.040527,292.987549,0.000000
2020-01-23,276.858551,292.878204,0.000000
2020-01-24,279.739777,288.206268,0.000000
2020-01-25,273.407013,287.850891,0.000000
2020-01-26,275.713562,292.357452,0.000000
2020-01-27,280.984436,293.077606,0.000000
2020-01-28,282.411041,293.638184,0.000000
2020-01-29,280.283386,293.704254,0.000000
2020-01-30,280.488617,291.868103,0.000000
2020-01-31,277.478088,291.792664,0.628012
2020-02-01,287.522766,295.986969,0.466039
2020-02-02,282.692841,297.008911,0.981787
2020-02-03,280.363220,295.959381,0.361593
2020-02-04,286.179840,294.596497,0.000000
2020-02-05,279.915558,291.770782,0.421435
2020-02-06,267.974548,281.700348,0.000000
2020-02-07,267.502045,285.270813,0.000000
2020-02-08,280.509949,283.864624,0.000000
2020-02-09,280.919556,286.017212,25.718443
2020-02-10,284.140472,287.082214,9.648091
2020-02-11,276.601166,280.837646,0.000000
2020-02-12,276.290192,276.290192,0.000000
2020-02-13,276.182861,280.022522,0.000000
2020-02-14,275.822357,284.971466,0.000000
2020-02-15,273.378143,288.667725,0.000000
2020-02-16,274.609406,290.433350,0.000000
2020-02-17,271.465790,289.753143,0.000000
2020-02-18,274.801819,290.409515,0.000000
2020-02-19,271.117065,292.036896,0.000000
2020-02-20,278.500092,291.789215,0.000000
2020-02-21,288.207001,296.140320,16.094540
2020-02-22,283.875885,297.132629,1.985402
2020-02-23,284.476379,295.429382,0.803841
2020-02-24,277.001404,293.714020,0.000000
2020-02-25,280.584106,297.624939,0.000000
2020-02-26,285.473267,298.037109,0.000000
2020-02-27,276.892242,291.217010,0.000000
2020-02-28,276.513123,293.991821,0.000000
2020-02-29,276.220581,294.919586,0.000000
2020-03-01,275.928040,295.847351,0.000000
2020-03-02,280.619476,294.154541,0.000000
2020-03-03,278.134399,291.874268,0.000000
2020-03-04,278.766022,296.508392,0.000000
2020-03-05,279.039368,297.634552,0.000000
2020-03-06,287.096436,299.601105,0.000000
2020-03-07,289.547485,302.677887,1.819087
2020-03-08,286.796692,302.529755,5.662513
2020-03-09,281.626312,291.671234,0.000000
2020-03-10,273.918732,302.424530,0.000000
2020-03-11,285.509949,305.334320,0.000000
2020-03-12,282.408813,305.742676,0.000000
2020-03-13,275.142639,295.513489,0.000000
2020-03-14,273.874023,292.435150,0.328972
2020-03-15,282.159821,300.522034,0.000000
2020-03-16,282.155182,304.732239,0.000000
2020-03-17,289.857635,303.256805,2.489927
2020-03-18,287.583832,298.792145,3.834871
2020-03-19,279.987000,286.138824,0.000000
2020-03-20,278.118134,288.683350,39.192158
2020-03-21,281.810181,283.633362,0.000000
2020-03-22,278.396118,285.468048,0.000000
2020-03-23,279.592896,287.743683,0.000000
2020-03-24,286.412262,294.657654,4.940630
2020-03-25,287.335419,291.898102,1.531099
2020-03-26,286.953522,293.207214,1.469590
2020-03-27,284.517517,295.037262,0.000000
2020-03-28,289.601105,296.345795,1.479240
2020-03-29,287.053406,295.903046,1.264895
2020-03-30,285.457611,295.678802,2.044642
2020-03-31,285.769043,297.240845,0.000000
2020-04-01,286.306824,296.937164,1.114470
2020-04-02,290.182159,299.664917,0.391707
2020-04-03,289.937866,301.073486,1.228975
2020-04-04,285.567810,301.250214,0.961040
2020-04-05,282.086395,300.620575,0.000000
2020-04-06,281.415863,300.651855,0.000000
2020-04-07,288.225433,300.916382,0.000000
2020-04-08,290.375610,302.473541,0.000000
2020-04-09,290.833069,305.194519,0.304983
2020-04-10,288.150452,306.799133,0.000000
2020-04-11,293.377716,306.417084,0.000000
2020-04-12,284.539154,305.745880,0.000000
2020-04-13,286.577972,305.978180,0.000000
2020-04-14,282.572632,298.112946,0.000000
2020-04-15,289.256927,301.685028,0.000000
2020-04-16,292.752167,304.822571,0.000000
2020-04-17,293.081879,307.303833,2.033419
2020-04-18,291.136261,300.269012,24.234369
2020-04-19,288.606873,298.233948,0.710486
2020-04-20,288.091492,296.739044,11.704563
2020-04-21,289.142456,297.841278,1.243358
2020-04-22,288.395599,296.272491,2.162172
2020-04-23,289.568298,294.181641,0.000000
2020-04-24,285.020874,295.377258,0.000000
2020-04-25,286.009766,296.557068,0.000000
2020-04-26,288.371368,297.301758,0.000000
2020-04-27,289.491425,297.228668,4.202409
2020-04-28,291.387634,297.417755,1.336965
2020-04-29,288.953613,298.151978,14.719087
2020-04-30,289.255493,297.583008,2.525442
2020-05-01,289.951263,296.678864,4.738415
2020-05-02,285.555298,296.714935,20.803255
2020-05-03,289.614166,299.602783,0.983235
2020-05-04,293.138763,303.904053,0.000000
2020-05-05,294.053345,306.528656,0.000000
2020-05-06,293.735352,306.510803,0.000000
2020-05-07,296.059662,307.503296,0.366612
2020-05-08,295.906464,304.189423,9.271259
2020-05-09,294.776428,300.915497,19.290169
2020-05-10,293.016174,300.578766,5.581519
2020-05-11,293.363831,298.335571,3.139601
2020-05-12,294.220184,302.332581,14.464525
2020-05-13,292.662170,304.768341,0.980119
2020-05-14,294.660309,304.532715,3.129876
2020-05-15,288.772583,305.585907,5.547962
