#Variables:
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),pr_bcc-csm1-1_rcp45(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),pr_bcc-csm1-1_rcp45(mm)
2017-03-25,285.305237,293.823303,0.542713
2017-03-26,290.656097,297.179565,33.505795
2017-03-27,289.144531,303.297638,3.847763
2017-03-28,281.669312,297.869171,0.000000
2017-03-29,285.050415,297.059418,0.000000
2017-03-30,285.709595,296.007507,1.467302
2017-03-31,290.139679,301.284485,7.573755
2017-04-01,282.097137,299.164825,0.396159
2017-04-02,279.746948,297.496399,0.000000
2017-04-03,276.772949,294.691650,0.000000
2017-04-04,273.599945,290.370667,0.000000
2017-04-05,277.902283,292.899445,0.000000
2017-04-06,288.936218,297.929871,8.882081
2017-04-07,285.562378,295.758881,0.557218
2017-04-08,281.406128,301.511993,0.000000
2017-04-09,288.657257,300.341522,0.414910
2017-04-10,281.507751,301.041595,0.000000
2017-04-11,285.273254,300.412415,0.000000
2017-04-12,280.486237,297.223785,0.739906
2017-04-13,283.926910,302.466400,0.000000
2017-04-14,290.936279,303.141113,0.000000
2017-04-15,289.253265,302.644897,0.000000
2017-04-16,287.062592,303.179474,0.000000
2017-04-17,287.882080,302.074310,0.000000
2017-04-18,284.686615,297.604187,0.000000
2017-04-19,285.249298,298.786835,0.000000
2017-04-20,285.535828,302.542297,0.000000
2017-04-21,289.869293,302.375671,0.000000
2017-04-22,291.163208,305.808777,0.000000
2017-04-23,288.872864,305.345337,0.000000
2017-04-24,293.001068,303.762360,0.362641
2017-04-25,291.552826,295.975098,20.152292
2017-04-26,287.186371,299.834534,0.000000
2017-04-27,287.624023,302.471252,0.000000
2017-04-28,290.349792,302.388153,2.877536
2017-04-29,288.435425,299.904083,29.967886
2017-04-30,280.923309,296.509766,0.000000
2017-05-01,283.939484,298.705688,0.000000
2017-05-02,287.529572,300.855011,0.000000
2017-05-03,288.563751,303.391327,0.000000
2017-05-04,291.322937,307.308533,0.000000
2017-05-05,289.565735,307.853577,0.000000
2017-05-06,290.867004,307.909851,0.000000
2017-05-07,290.455902,306.703583,0.000000
2017-05-08,289.872131,305.741241,0.580855
2017-05-09,289.919556,303.939392,47.710106
2017-05-10,288.172089,297.985168,18.386066
2017-05-11,285.871368,298.794769,0.000000
2017-05-12,288.002380,298.450775,0.000000
2017-05-13,291.809174,300.731049,2.637497
2017-05-14,292.019379,299.834869,7.439225
2017-05-15,294.123871,303.422821,0.000000
2017-05-16,294.351715,303.387085,0.000000
2017-05-17,293.216248,304.919586,0.000000
2017-05-18,294.852966,305.320190,4.691589
2017-05-19,294.166321,306.176483,4.453046
2017-05-20,294.090118,307.857330,3.054693
2017-05-21,294.630859,306.440125,13.048728
2017-05-22,295.233185,304.770294,12.331111
2017-05-23,295.359253,304.778381,1.915183
2017-05-24,294.896912,303.957153,0.472403
2017-05-25,293.780304,305.954681,0.000000
2017-05-26,294.355865,307.519836,0.000000
2017-05-27,292.915497,306.060333,3.235965
2017-05-28,294.357300,305.909821,6.179535
2017-05-29,293.321106,303.259247,2.785644
2017-05-30,294.543030,307.525360,0.000000
2017-05-31,294.360809,307.993530,0.783877
2017-06-01,295.269714,308.378174,0.748522
2017-06-02,295.774628,310.174927,0.000000
2017-06-03,297.306061,311.324310,0.000000
2017-06-04,297.062531,314.307770,0.000000
2017-06-05,295.455048,313.363403,0.000000
2017-06-06,296.493011,312.137665,0.000000
2017-06-07,298.447815,311.959106,0.000000
2017-06-08,297.661621,312.238525,0.000000
2017-06-09,297.659912,312.799225,0.000000
2017-06-10,297.621643,312.784271,0.000000
2017-06-11,297.505280,314.138123,0.000000
2017-06-12,298.860535,316.101593,0.000000
2017-06-13,299.889191,315.894775,0.000000
2017-06-14,300.349030,314.995819,0.000000
2017-06-15,297.119537,312.458740,0.556914
2017-06-16,297.626251,314.263000,0.000000
2017-06-17,299.022888,315.055603,1.327431
2017-06-18,301.990784,312.949646,1.449456
2017-06-19,297.233765,308.631348,5.468020
2017-06-20,297.149567,307.532745,0.000000
2017-06-21,297.033661,308.586670,0.000000
2017-06-22,297.520782,310.133331,0.000000
2017-06-23,298.047516,311.528381,0.000000
2017-06-24,297.887634,311.098541,0.000000
2017-06-25,297.261261,310.719055,0.000000
2017-06-26,297.343201,309.156586,0.000000
2017-06-27,296.671448,309.021759,0.000000
2017-06-28,297.747528,309.795807,0.000000
2017-06-29,298.295715,309.399353,0.000000
2017-06-30,297.727081,309.533203,0.000000
2017-07-01,296.781586,308.550903,0.000000
2017-07-02,295.941345,306.962708,0.000000
2017-07-03,296.060638,306.525116,0.590685
2017-07-04,296.773712,306.086761,0.000000
2017-07-05,297.059570,308.206055,0.000000
2017-07-06,297.764404,310.427582,0.000000
2017-07-07,298.178223,311.552338,0.000000
2017-07-08,298.448914,311.516083,0.583782
2017-07-09,296.765594,310.974945,0.000000
2017-07-10,296.549164,311.910645,0.000000
2017-07-11,297.848236,313.307251,0.000000
2017-07-12,299.416840,313.753723,0.000000
2017-07-13,298.306061,313.361420,0.311943
2017-07-14,298.136475,312.101990,0.000000
2017-07-15,297.665314,310.709198,0.000000
2017-07-16,298.419800,312.386627,0.484780
2017-07-17,300.020081,313.070190,0.000000
2017-07-18,298.712891,312.243286,0.748088
2017-07-19,297.179504,310.234833,0.000000
2017-07-20,297.316467,308.884247,0.000000
2017-07-21,297.118561,308.489288,1.042805
2017-07-22,297.277954,307.054749,0.000000
2017-07-23,297.171753,306.611877,3.670593
2017-07-24,297.058044,308.222046,0.796639
2017-07-25,296.967346,308.209717,0.484976
2017-07-26,297.229431,308.368256,0.000000
2017-07-27,296.431702,308.609802,0.000000
2017-07-28,296.461670,309.938293,0.000000
2017-07-29,297.362885,312.023773,0.000000
2017-07-30,298.235809,313.974884,0.000000
2017-07-31,298.696167,313.764008,0.000000
2017-08-01,298.380066,313.165344,1.298082
2017-08-02,297.659180,310.313660,0.285717
2017-08-03,297.500061,308.998596,0.000000
2017-08-04,298.311981,310.588135,0.000000
2017-08-05,297.258850,310.340820,0.000000
2017-08-06,298.451874,312.203552,0.000000
2017-08-07,298.769348,314.298462,0.000000
2017-08-08,296.633392,315.362579,0.000000
2017-08-09,297.751465,314.399719,1.227911
2017-08-10,298.963470,314.197235,0.000000
2017-08-11,299.701935,313.149261,0.000000
2017-08-12,298.498474,311.485657,0.000000
2017-08-13,298.711609,311.610321,3.339139
2017-08-14,299.424500,311.328156,0.000000
2017-08-15,299.104736,311.411194,0.000000
2017-08-16,297.102509,310.223145,0.620306
2017-08-17,297.397614,309.796417,0.000000
2017-08-18,297.632538,310.245911,0.521546
2017-08-19,298.733551,310.915558,0.000000
2017-08-20,298.465363,310.148834,0.000000
2017-08-21,297.934418,309.648987,0.000000
2017-08-22,296.749359,309.334839,0.000000
2017-08-23,297.471313,309.752411,0.000000
2017-08-24,297.601562,309.486603,0.000000
2017-08-25,298.414246,308.185455,0.000000
2017-08-26,297.367889,306.275024,7.423915
2017-08-27,296.152924,301.797546,7.284214
2017-08-28,295.562378,301.620117,12.191731
2017-08-29,294.246552,299.140503,60.096161
2017-08-30,293.355469,298.416412,60.564514
2017-08-31,296.852295,306.017944,6.026135
2017-09-01,296.150116,305.185913,3.492690
2017-09-02,294.723785,305.402710,1.281272
2017-09-03,293.671173,305.764160,0.000000
2017-09-04,294.181763,305.516663,0.000000
2017-09-05,295.974396,305.124023,1.917833
2017-09-06,295.539948,310.438416,0.000000
2017-09-07,296.202301,311.687500,0.000000
2017-09-08,296.794769,312.333344,0.000000
2017-09-09,297.617981,311.998352,0.000000
2017-09-10,298.090118,311.489471,0.000000
2017-09-11,297.198395,312.154205,0.000000
2017-09-12,297.489838,311.159607,0.481983
2017-09-13,296.002106,306.290436,0.000000
2017-09-14,291.848694,305.039764,0.000000
2017-09-15,295.047852,304.441071,0.000000
2017-09-16,294.157288,302.955658,0.000000
2017-09-17,294.707428,300.131927,0.727195
2017-09-18,293.051453,303.097504,7.857548
2017-09-19,294.163239,302.511688,2.952203
2017-09-20,294.801453,303.889557,5.697442
2017-09-21,295.613037,302.170959,3.550750
2017-09-22,295.076080,303.121948,27.467218
2017-09-23,295.867920,301.957611,22.514347
2017-09-24,296.381531,303.963867,30.328121
2017-09-25,294.766174,302.327789,0.847737
2017-09-26,294.846649,302.485535,0.000000
2017-09-27,294.960114,301.231903,4.963254
2017-09-28,293.150513,300.191223,2.285796
2017-09-29,293.458099,300.275299,0.531510
2017-09-30,293.425751,302.424103,19.386618
2017-10-01,291.678833,298.747345,35.376511
2017-10-02,288.913544,294.130829,74.613594
2017-10-03,289.195435,298.736450,28.207832
2017-10-04,287.849457,300.044342,0.391949
2017-10-05,290.303589,302.061035,1.222922
2017-10-06,292.246948,302.718719,0.359835
2017-10-07,293.129608,301.719940,2.082046
2017-10-08,294.089813,302.766022,3.141779
2017-10-09,293.970520,300.474457,10.250759
2017-10-10,292.165283,302.162842,3.469175
2017-10-11,294.952820,303.662231,7.606730
2017-10-12,291.566254,299.509949,17.233250
2017-10-13,289.683014,301.898621,1.576283
2017-10-14,290.802216,300.693665,1.081581
2017-10-15,294.493195,299.552460,48.158619
2017-10-16,292.990295,300.429138,14.883606
2017-10-17,291.166718,300.056549,1.287250
2017-10-18,290.072205,299.406067,0.000000
2017-10-19,286.435516,297.303528,0.000000
2017-10-20,285.706696,296.323090,0.000000
2017-10-21,285.478363,294.499420,0.000000
2017-10-22,279.182739,293.025085,0.000000
2017-10-23,281.554840,297.679749,0.000000
2017-10-24,282.878784,298.645294,0.000000
2017-10-25,285.329102,298.664093,0.000000
2017-10-26,283.790710,297.505981,0.000000
2017-10-27,284.882080,299.557922,0.000000
2017-10-28,288.380493,302.036987,0.912864
2017-10-29,286.574768,300.795929,0.891769
2017-10-30,280.784088,293.773132,0.000000
2017-10-31,281.159698,294.424164,0.000000
2017-11-01,283.308624,296.850220,0.000000
2017-11-02,281.639801,295.787140,0.000000
2017-11-03,281.862152,296.807892,0.000000
2017-11-04,288.299194,296.281586,0.000000
2017-11-05,287.015472,294.755829,2.205956
2017-11-06,286.371124,294.055359,1.970470
2017-11-07,285.438721,299.604004,3.633670
2017-11-08,290.189850,299.623230,0.000000
2017-11-09,287.701172,298.657318,1.117677
2017-11-10,282.964264,295.206451,1.184166
2017-11-11,287.801910,298.002197,5.383626
2017-11-12,280.315338,297.642212,0.000000
2017-11-13,286.045380,293.745270,34.157394
2017-11-14,274.859619,291.751465,8.734473
2017-11-15,274.088959,282.566864,0.000000
2017-11-16,277.120209,292.292267,0.000000
2017-11-17,285.870636,293.177979,0.000000
2017-11-18,289.522583,299.270782,0.000000
2017-11-19,290.236633,300.386414,1.607371
2017-11-20,291.086426,301.002960,1.260685
2017-11-21,290.795258,300.077026,0.000000
2017-11-22,291.740234,299.756531,4.591756
2017-11-23,290.707367,299.303589,5.139087
2017-11-24,289.245178,297.926758,1.618030
2017-11-25,285.424011,293.091614,0.000000
2017-11-26,283.607941,293.067047,0.000000
2017-11-27,287.884766,298.290924,0.000000
2017-11-28,284.109375,296.563507,0.844751
2017-11-29,277.329926,292.042511,0.000000
2017-11-30,277.917572,294.990967,0.000000
2017-12-01,279.947052,295.246460,0.500205
2017-12-02,283.263428,294.946838,0.000000
2017-12-03,283.671692,292.760315,0.000000
2017-12-04,279.146790,293.549500,0.000000
2017-12-05,280.675140,295.527954,0.403789
2017-12-06,281.337616,298.712097,0.000000
2017-12-07,282.321136,296.226410,0.000000
2017-12-08,284.842865,298.126038,0.000000
2017-12-09,287.266571,297.254425,0.000000
2017-12-10,289.268311,299.004608,4.517762
2017-12-11,285.725616,298.304260,0.000000
2017-12-12,288.805237,295.856079,27.323704
2017-12-13,283.168396,294.124725,18.800432
2017-12-14,290.256561,293.105530,60.238476
2017-12-15,280.552490,295.635864,8.445108
2017-12-16,274.682800,285.337189,0.472915
2017-12-17,271.095734,282.035065,1.580041
2017-12-18,278.631042,284.752228,35.646782
2017-12-19,280.143311,287.264435,11.526724
2017-12-20,276.710022,282.666321,0.291545
2017-12-21,275.754242,283.870178,2.976055
2017-12-22,277.313263,288.053070,0.496633
2017-12-23,277.827972,287.732300,0.000000
2017-12-24,274.116058,287.205994,0.000000
2017-12-25,273.583466,284.176727,0.000000
2017-12-26,276.710876,286.124359,0.000000
2017-12-27,277.767914,287.346039,0.000000
2017-12-28,275.630676,291.528046,0.000000
2017-12-29,276.871979,295.307770,0.000000
2017-12-30,284.432343,293.429108,0.000000
2017-12-31,279.387726,292.845612,46.508678
2018-01-01,267.872864,276.581879,9.994715
2018-01-02,270.888367,279.471008,0.000000
2018-01-03,270.883698,282.434296,0.000000
2018-01-04,275.706726,282.247986,6.278928
2018-01-05,275.259766,288.179504,0.000000
2018-01-06,275.046173,289.656708,0.000000
2018-01-07,279.946350,292.994171,0.000000
2018-01-08,282.346436,292.694122,1.633122
2018-01-09,282.201813,298.415436,0.000000
2018-01-10,284.149841,295.050720,6.150023
2018-01-11,285.727509,298.621124,3.935787
2018-01-12,283.364929,294.957947,0.836796
2018-01-13,273.087555,289.274353,0.358452
2018-01-14,268.580872,274.701019,14.331332
2018-01-15,267.998291,276.955383,24.215611
2018-01-16,278.559204,290.915955,7.147582
2018-01-17,274.700531,285.507660,0.000000
2018-01-18,272.997314,282.979004,0.475688
2018-01-19,278.107330,288.301300,9.473423
2018-01-20,272.631866,284.348785,0.000000
2018-01-21,272.287750,284.416260,0.000000
2018-01-22,273.531921,289.147339,0.000000
2018-01-23,275.819122,292.796600,0.000000
2018-01-24,278.850739,296.011536,0.000000
2018-01-25,283.036469,293.484955,0.000000
2018-01-26,278.691895,291.921722,0.000000
2018-01-27,276.741669,288.682709,0.000000
2018-01-28,280.082092,294.318024,0.000000
2018-01-29,281.933380,297.070526,0.000000
2018-01-30,279.147369,295.117737,0.000000
2018-01-31,279.533020,293.201202,0.000000
2018-02-01,280.418549,293.786835,0.000000
2018-02-02,282.180817,292.967163,0.785164
2018-02-03,282.988220,290.640808,0.406566
2018-02-04,278.576599,295.534851,0.000000
2018-02-05,280.084991,291.992676,0.000000
2018-02-06,272.731171,285.409943,0.000000
2018-02-07,274.105682,282.965820,0.000000
2018-02-08,272.703796,284.286377,0.000000
2018-02-09,274.634399,290.905090,0.000000
2018-02-10,277.092743,290.275879,0.000000
2018-02-11,282.704437,296.370392,21.832378
2018-02-12,280.789917,296.340118,0.000000
2018-02-13,275.711151,286.184479,0.000000
2018-02-14,276.230225,285.098816,0.000000
2018-02-15,283.122589,291.782898,30.188416
2018-02-16,279.812378,295.367493,4.355694
2018-02-17,281.894470,297.039886,0.000000
2018-02-18,280.533356,294.439636,0.000000
2018-02-19,280.818604,291.251709,0.000000
2018-02-20,276.304993,286.239716,0.000000
2018-02-21,275.145111,286.252258,0.000000
2018-02-22,281.009430,286.784851,2.819292
2018-02-23,282.579895,291.782898,7.696369
2018-02-24,279.883270,298.103058,0.000000
2018-02-25,280.705933,300.089386,0.000000
2018-02-26,281.892120,297.552124,0.000000
2018-02-27,279.607574,295.104218,0.000000
2018-02-28,279.160400,296.268524,0.000000
2018-03-01,280.250519,294.142120,0.000000
2018-03-02,279.853180,295.254272,0.000000
2018-03-03,283.304596,300.833069,0.000000
2018-03-04,281.933960,298.727631,0.000000
2018-03-05,278.481354,294.671143,0.000000
2018-03-06,281.203857,299.742188,0.000000
2018-03-07,288.537354,298.617432,0.366615
2018-03-08,288.601410,299.030914,6.951747
2018-03-09,280.465088,294.886383,0.000000
2018-03-10,278.651154,290.023163,0.000000
2018-03-11,278.674530,289.903564,0.000000
2018-03-12,280.947998,298.452332,0.000000
2018-03-13,286.002502,297.294281,0.000000
2018-03-14,290.371857,296.681610,5.937310
2018-03-15,282.306122,295.498932,0.000000
2018-03-16,281.238922,301.003418,0.000000
2018-03-17,285.884766,297.876648,0.284000
2018-03-18,280.597504,295.737854,0.000000
2018-03-19,283.710785,301.411926,0.000000
2018-03-20,284.393005,302.524597,0.000000
2018-03-21,286.294800,305.383362,0.000000
2018-03-22,286.972412,306.302582,0.000000
2018-03-23,290.220856,305.762756,0.000000
2018-03-24,290.132660,303.101898,0.000000
2018-03-25,282.024353,295.736725,0.000000
2018-03-26,276.618805,292.980103,0.000000
2018-03-27,280.243042,295.715942,0.000000
2018-03-28,287.526306,298.291199,8.531068
2018-03-29,286.429321,302.366394,0.983783
2018-03-30,286.375427,303.846893,0.297249
2018-03-31,287.625610,304.073761,0.000000
2018-04-01,291.475769,301.858582,0.407748
2018-04-02,285.805054,300.898407,0.000000
2018-04-03,280.866882,299.071014,0.000000
2018-04-04,289.942444,301.205139,0.000000
2018-04-05,287.850067,301.283966,0.000000
2018-04-06,279.867188,296.972198,0.000000
2018-04-07,280.902344,297.779327,0.287538
2018-04-08,285.291870,296.481201,15.347656
2018-04-09,283.670380,292.686615,4.279285
2018-04-10,280.828735,292.335236,0.000000
2018-04-11,281.506561,291.414093,0.000000
2018-04-12,277.868042,291.295441,0.000000
2018-04-13,280.232697,296.854370,0.000000
2018-04-14,281.952911,300.722473,0.000000
2018-04-15,285.848755,303.829102,0.000000
2018-04-16,288.415588,303.993622,0.000000
2018-04-17,289.853149,308.086334,0.731980
2018-04-18,292.809082,306.849396,0.000000
2018-04-19,288.687653,305.289124,0.000000
2018-04-20,288.426575,303.425201,0.000000
2018-04-21,289.205780,301.706177,0.000000
2018-04-22,290.022705,303.081207,0.000000
2018-04-23,289.888794,302.971741,2.415945
2018-04-24,290.222961,302.811890,5.918558
2018-04-25,289.530701,302.928925,0.000000
2018-04-26,289.915100,304.231689,0.000000
2018-04-27,291.355774,305.525513,0.000000
2018-04-28,292.085052,308.338531,0.000000
2018-04-29,293.292633,306.091003,0.000000
2018-04-30,292.911591,304.335693,2.724538
2018-05-01,289.789459,300.867188,1.177083
2018-05-02,287.905670,303.121155,0.000000
2018-05-03,293.169830,305.818878,0.535902
2018-05-04,293.884491,305.361176,0.000000
2018-05-05,290.558136,301.223328,1.647579
2018-05-06,288.299316,301.476227,0.000000
2018-05-07,291.566925,302.165588,0.000000
2018-05-08,293.645111,305.005096,0.000000
2018-05-09,294.474335,305.549866,0.000000
2018-05-10,295.291443,303.853058,0.000000
2018-05-11,293.491364,305.425812,0.000000
2018-05-12,293.405548,308.734467,0.000000
2018-05-13,293.309174,311.881348,0.699991
2018-05-14,293.875702,312.881226,0.000000
2018-05-15,294.812134,312.192230,0.000000
2018-05-16,294.436188,307.955902,0.000000
2018-05-17,296.091492,307.091370,0.000000
2018-05-18,293.902740,305.984344,0.642309
2018-05-19,295.065033,304.754944,1.680010
2018-05-20,295.966187,308.372162,17.530886
2018-05-21,293.911163,308.275391,0.000000
2018-05-22,294.135803,306.762299,0.000000
2018-05-23,295.923676,304.995270,0.000000
2018-05-24,295.550842,301.285309,1.288714
2018-05-25,292.928070,304.895477,0.000000
2018-05-26,295.701508,306.792328,0.000000
2018-05-27,294.997650,308.552490,0.000000
2018-05-28,295.752716,307.577820,3.281891
2018-05-29,295.476654,305.696747,17.987621
2018-05-30,295.884064,301.968201,35.932037
2018-05-31,289.394745,298.475983,4.754052
2018-06-01,287.542999,301.089752,0.000000
2018-06-02,290.073700,304.915100,0.000000
2018-06-03,291.897186,307.172943,0.000000
2018-06-04,294.300964,309.810913,0.000000
2018-06-05,293.724609,309.813995,0.000000
2018-06-06,297.688019,312.116516,3.721098
2018-06-07,296.363220,312.948853,0.931197
2018-06-08,295.965546,315.246368,4.708236
2018-06-09,295.132965,313.748047,0.000000
2018-06-10,295.204773,308.120422,19.471973
2018-06-11,294.507141,298.002167,14.835136
2018-06-12,293.990082,299.870239,7.021745
2018-06-13,293.391785,301.257904,4.605149
2018-06-14,292.144135,305.017273,0.000000
2018-06-15,291.745575,307.697815,0.000000
2018-06-16,294.231018,309.745270,0.000000
2018-06-17,296.286621,311.589233,0.000000
2018-06-18,296.931091,311.914276,0.000000
2018-06-19,297.529846,311.209381,0.000000
2018-06-20,296.473053,310.375549,0.000000
2018-06-21,297.119965,309.916534,0.000000
2018-06-22,297.733124,310.107544,0.000000
2018-06-23,298.555664,310.176910,0.000000
2018-06-24,299.600739,309.860840,0.838015
2018-06-25,297.816437,308.518433,1.200149
2018-06-26,297.694366,309.498199,0.741010
2018-06-27,297.496124,308.949341,0.000000
2018-06-28,298.336060,309.828094,0.000000
2018-06-29,299.131805,309.987701,0.000000
2018-06-30,298.913971,310.949799,0.000000
2018-07-01,298.904633,310.112335,0.000000
2018-07-02,297.744080,309.836884,0.000000
2018-07-03,297.432098,309.302216,0.000000
2018-07-04,297.786652,309.702576,2.074038
2018-07-05,297.228546,310.411499,0.000000
2018-07-06,297.173645,309.437683,0.000000
2018-07-07,296.533630,307.941132,0.000000
2018-07-08,296.467896,309.125458,0.000000
2018-07-09,297.539673,311.754791,0.000000
2018-07-10,298.420258,311.927979,0.000000
2018-07-11,297.995575,311.069794,0.000000
2018-07-12,297.789429,309.633362,0.000000
2018-07-13,297.702087,308.968781,0.000000
2018-07-14,297.198853,308.198090,0.592136
2018-07-15,297.791504,310.613831,0.000000
2018-07-16,299.515961,312.348389,0.000000
2018-07-17,301.914612,313.515961,0.000000
2018-07-18,298.022980,313.050598,3.152033
2018-07-19,300.104645,311.834076,1.170329
2018-07-20,298.167023,310.354889,35.823452
2018-07-21,298.295990,308.856445,0.000000
2018-07-22,298.469696,310.493622,0.000000
2018-07-23,298.622742,311.523651,0.350932
2018-07-24,299.008545,311.265076,0.000000
2018-07-25,298.349060,310.438995,0.000000
2018-07-26,297.077911,309.643768,0.000000
2018-07-27,296.808868,308.651550,0.000000
2018-07-28,296.762299,307.985687,0.000000
2018-07-29,298.023712,306.994476,0.000000
2018-07-30,297.486053,307.078461,0.860558
2018-07-31,296.866272,306.340515,1.712223
2018-08-01,296.616302,305.326324,4.263506
2018-08-02,296.925568,305.855377,2.250659
2018-08-03,297.110596,306.970001,5.410908
2018-08-04,297.238129,306.760681,3.599058
2018-08-05,296.760986,306.212250,7.723069
2018-08-06,296.253876,306.585602,2.422371
2018-08-07,296.167297,309.456543,0.000000
2018-08-08,295.765808,310.090729,0.000000
2018-08-09,295.454254,309.694092,0.000000
2018-08-10,296.275085,309.319733,0.000000
2018-08-11,295.741547,308.873993,0.000000
2018-08-12,295.844788,309.072510,0.000000
2018-08-13,296.640381,309.537537,0.000000
2018-08-14,296.824280,310.069092,0.000000
2018-08-15,296.373108,309.652527,0.607675
2018-08-16,296.404694,310.187439,0.000000
2018-08-17,297.470642,311.662384,0.000000
2018-08-18,298.465851,312.668854,1.669789
2018-08-19,300.769958,312.969910,0.000000
2018-08-20,300.474640,313.684967,0.000000
2018-08-21,299.433197,313.508179,0.000000
2018-08-22,299.967163,313.379089,0.000000
2018-08-23,300.583740,313.316193,1.096417
2018-08-24,300.681641,312.242767,0.000000
2018-08-25,300.214020,312.113251,1.697621
2018-08-26,298.974030,311.850922,0.000000
2018-08-27,299.216370,311.163544,0.000000
2018-08-28,297.572083,311.030670,0.356270
2018-08-29,298.992462,310.461914,0.567350
2018-08-30,297.623169,309.218475,0.000000
2018-08-31,297.274536,308.923340,0.000000
2018-09-01,295.962738,308.475464,0.000000
2018-09-02,295.836273,309.592346,0.000000
2018-09-03,295.311066,311.310638,0.000000
2018-09-04,295.964294,311.345673,0.000000
2018-09-05,297.003082,312.058868,0.000000
2018-09-06,297.718384,312.625946,0.000000
2018-09-07,298.988129,314.571625,0.000000
2018-09-08,298.406158,312.908875,0.000000
2018-09-09,297.690216,311.649353,0.000000
2018-09-10,297.755371,311.189728,0.000000
2018-09-11,298.331177,311.620361,0.000000
2018-09-12,298.286316,311.407745,0.000000
2018-09-13,297.944397,311.290619,0.814133
2018-09-14,297.797089,309.231689,3.266806
2018-09-15,297.109772,308.924713,0.000000
2018-09-16,296.582886,309.375427,0.000000
2018-09-17,297.161377,310.383453,0.363852
2018-09-18,298.883911,310.292145,2.708348
2018-09-19,295.182892,313.276123,20.406778
2018-09-20,292.984467,302.175537,17.911873
2018-09-21,288.111725,300.904633,0.000000
2018-09-22,292.469330,304.782471,0.285355
2018-09-23,297.264923,304.860474,15.611742
2018-09-24,295.681824,302.837708,0.444052
2018-09-25,294.156891,300.991577,4.796761
2018-09-26,297.251526,304.951660,7.634770
2018-09-27,290.202576,297.720062,5.846545
2018-09-28,291.824280,304.500336,35.026047
2018-09-29,289.910400,303.998566,7.774945
2018-09-30,288.842133,304.317444,1.867446
2018-10-01,288.556580,302.740204,0.000000
2018-10-02,284.424194,300.271545,0.000000
2018-10-03,283.621460,296.982147,0.000000
2018-10-04,285.889923,299.513550,0.000000
2018-10-05,288.464294,301.180176,0.379661
2018-10-06,290.675964,300.831665,2.854062
2018-10-07,290.602722,301.383850,0.000000
2018-10-08,291.685455,303.123779,0.000000
2018-10-09,289.107971,302.082245,0.000000
2018-10-10,288.267578,301.633545,0.000000
2018-10-11,291.866180,301.549469,0.000000
2018-10-12,292.661499,303.399658,0.000000
2018-10-13,293.901306,304.850647,0.000000
2018-10-14,295.530273,304.498383,4.044904
2018-10-15,295.231537,305.825439,8.072256
2018-10-16,295.451874,304.350067,5.734165
2018-10-17,294.741394,305.363892,0.581775
2018-10-18,292.636688,304.830536,0.283596
2018-10-19,287.252655,301.430450,7.298429
2018-10-20,281.904144,290.444885,8.113492
2018-10-21,285.392609,293.402222,11.190603
2018-10-22,282.613678,292.586090,9.605381
2018-10-23,280.620300,289.352020,7.579667
2018-10-24,279.504822,291.400940,0.000000
2018-10-25,280.751251,295.530762,0.000000
2018-10-26,283.208771,296.104034,0.000000
2018-10-27,283.789948,294.173126,1.377644
2018-10-28,276.882416,291.614227,0.000000
2018-10-29,281.026062,297.545410,0.000000
2018-10-30,281.749084,299.401917,0.000000
2018-10-31,282.443481,299.155365,0.000000
2018-11-01,285.339050,298.447937,0.000000
2018-11-02,291.356689,301.381836,29.189116
2018-11-03,275.375793,288.379181,1.296191
2018-11-04,275.393066,291.590088,0.000000
2018-11-05,278.031342,291.777863,0.000000
2018-11-06,279.900391,295.509338,0.000000
2018-11-07,281.185333,293.937561,0.000000
2018-11-08,276.244781,291.755066,0.000000
2018-11-09,280.438965,295.504700,0.000000
2018-11-10,276.803192,293.838623,0.000000
2018-11-11,278.502838,295.859650,0.000000
2018-11-12,280.660370,300.446075,0.000000
2018-11-13,283.056213,301.870575,0.000000
2018-11-14,285.475159,301.492523,0.000000
2018-11-15,290.167023,296.243835,11.458383
2018-11-16,290.928253,295.517578,22.387486
2018-11-17,286.831421,295.955353,4.727914
2018-11-18,286.500854,297.143921,0.728615
2018-11-19,285.828796,299.836761,0.000000
2018-11-20,286.200867,300.430115,0.000000
2018-11-21,286.820587,300.048767,0.000000
2018-11-22,286.544556,299.603790,0.000000
2018-11-23,282.917542,299.567230,0.000000
2018-11-24,284.087189,300.946808,0.000000
2018-11-25,285.680542,302.647614,0.000000
2018-11-26,287.029724,302.943146,0.000000
