#Variables:
#tasmin_MIROC-ESM-CHEM_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),pr_MIROC-ESM-CHEM_rcp45(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),pr_MIROC-ESM-CHEM_rcp45(mm)
2021-10-14,288.267242,306.735321,0.000000
2021-10-15,289.550751,306.025177,0.000000
2021-10-16,290.206726,303.139587,0.000000
2021-10-17,291.624817,300.202667,0.000000
2021-10-18,289.583649,303.798187,0.000000
2021-10-19,291.796600,302.543213,0.000000
2021-10-20,291.912994,302.980469,0.000000
2021-10-21,293.122711,305.167511,0.000000
2021-10-22,295.000763,305.661285,0.000000
2021-10-23,294.566620,305.474670,2.987827
2021-10-24,293.473022,306.838348,0.610304
2021-10-25,287.103516,301.595215,0.000000
2021-10-26,285.897400,297.674438,0.000000
2021-10-27,288.761780,306.120331,0.000000
2021-10-28,293.461975,302.831726,0.000000
2021-10-29,286.298279,300.259186,0.000000
2021-10-30,285.838226,299.404907,0.000000
2021-10-31,290.211517,299.449036,15.265471
2021-11-01,282.610840,300.246429,21.242386
2021-11-02,281.924225,289.114044,1.058746
2021-11-03,283.692017,295.541534,1.130656
2021-11-04,284.467133,293.589020,0.000000
2021-11-05,284.190826,296.233337,0.000000
2021-11-06,286.925720,298.092255,1.114223
2021-11-07,291.285370,303.506287,0.333477
2021-11-08,290.885315,303.488281,0.000000
2021-11-09,292.776031,303.468506,0.000000
2021-11-10,289.053925,305.607178,0.847812
2021-11-11,290.144073,299.638794,0.000000
2021-11-12,277.687866,293.513702,0.000000
2021-11-13,283.547424,291.506927,5.449588
2021-11-14,282.197876,286.606079,0.765365
2021-11-15,274.958557,289.154480,0.000000
2021-11-16,276.650696,297.490387,0.000000
2021-11-17,281.679871,290.003387,0.000000
2021-11-18,284.601471,297.528229,2.175884
2021-11-19,275.996002,293.545624,8.758725
2021-11-20,279.425476,283.417419,29.430759
2021-11-21,281.830780,287.275818,35.283840
2021-11-22,276.718597,283.733215,0.000000
2021-11-23,275.922577,288.040558,0.469438
2021-11-24,278.179779,294.722595,0.000000
2021-11-25,277.866058,289.387177,0.000000
2021-11-26,276.345856,295.345398,0.000000
2021-11-27,279.479218,290.422211,0.000000
2021-11-28,274.027008,285.368225,0.000000
2021-11-29,275.208893,290.635071,0.000000
2021-11-30,275.722900,293.739899,0.000000
2021-12-01,279.604523,300.028351,0.000000
2021-12-02,287.043243,299.976807,1.715417
2021-12-03,289.216431,297.305511,5.288209
2021-12-04,290.763275,299.770599,16.294094
2021-12-05,275.276093,293.716858,2.328800
2021-12-06,275.933136,289.829102,0.000000
2021-12-07,281.251404,293.000427,0.000000
2021-12-08,282.098694,292.549957,7.466894
2021-12-09,277.746338,286.440155,3.243320
2021-12-10,274.972595,283.964935,5.776237
2021-12-11,272.903137,281.082520,0.000000
2021-12-12,273.301117,281.693024,0.000000
2021-12-13,281.667114,290.329010,0.347760
2021-12-14,281.133453,286.438721,0.379873
2021-12-15,277.145050,286.251099,0.000000
2021-12-16,279.131836,289.437347,6.736920
2021-12-17,270.858185,282.167297,0.000000
2021-12-18,268.776276,276.128082,0.000000
2021-12-19,260.767609,276.648468,0.000000
2021-12-20,269.676086,285.779694,0.000000
2021-12-21,273.265503,288.983948,0.000000
2021-12-22,276.445587,291.226349,0.000000
2021-12-23,281.355804,288.505676,2.451110
2021-12-24,285.471344,296.147156,17.009665
2021-12-25,270.617096,287.137268,0.555026
2021-12-26,273.812653,282.221039,0.000000
2021-12-27,270.999695,282.346039,0.000000
2021-12-28,280.918365,288.838104,14.231771
2021-12-29,273.807953,281.060059,2.860683
2021-12-30,269.811981,281.940979,0.000000
2021-12-31,272.432739,283.242950,0.000000
2022-01-01,272.916199,283.998138,0.000000
2022-01-02,273.230774,289.039246,0.000000
2022-01-03,270.563660,283.093140,0.331330
2022-01-04,266.883118,279.461792,0.000000
2022-01-05,269.475220,285.068115,0.000000
2022-01-06,273.336487,289.938416,0.000000
2022-01-07,276.736511,290.543213,0.000000
2022-01-08,272.480164,286.834930,0.000000
2022-01-09,274.145325,286.691772,0.000000
2022-01-10,275.965546,293.338837,0.000000
2022-01-11,277.830750,295.679993,0.000000
2022-01-12,280.337280,291.696198,0.487556
2022-01-13,278.394257,289.710938,0.000000
2022-01-14,286.312378,293.721313,2.500731
2022-01-15,284.372101,293.372650,0.600622
2022-01-16,282.957153,288.608765,0.000000
2022-01-17,272.448730,289.315491,0.000000
2022-01-18,278.290741,290.258057,13.982221
2022-01-19,276.328644,286.050079,1.777497
2022-01-20,274.884125,292.788300,0.000000
2022-01-21,282.345337,300.039795,0.436429
2022-01-22,286.839508,295.025726,0.000000
2022-01-23,278.168121,289.748932,0.000000
2022-01-24,279.744690,299.450867,0.000000
2022-01-25,284.912384,292.310455,1.540109
2022-01-26,274.331512,283.666687,0.000000
2022-01-27,270.986481,286.326630,0.000000
2022-01-28,275.568573,288.710724,0.000000
2022-01-29,276.748474,287.671753,0.000000
2022-01-30,284.104248,298.689362,5.174457
2022-01-31,269.775696,292.454315,0.535321
2022-02-01,267.067322,273.162659,3.478578
2022-02-02,266.453857,271.269684,0.422826
2022-02-03,268.210999,280.054382,0.000000
2022-02-04,270.681183,287.441071,0.000000
2022-02-05,275.611115,290.227692,0.000000
2022-02-06,275.857574,284.498627,0.000000
2022-02-07,273.733978,281.693604,0.000000
2022-02-08,271.732239,286.574066,0.000000
2022-02-09,274.845154,288.426422,0.000000
2022-02-10,275.800232,284.972900,0.000000
2022-02-11,274.731720,292.162567,0.000000
2022-02-12,275.617065,288.416260,0.000000
2022-02-13,273.891724,284.635651,0.000000
2022-02-14,275.692535,298.872070,0.000000
2022-02-15,282.748444,300.560059,0.000000
2022-02-16,283.809235,299.846161,0.000000
2022-02-17,285.656952,295.235229,0.000000
2022-02-18,278.729889,296.356689,0.000000
2022-02-19,285.254303,302.603821,0.000000
2022-02-20,285.881256,305.223083,0.000000
2022-02-21,289.522491,303.802338,0.000000
2022-02-22,285.745483,302.273193,0.000000
2022-02-23,286.774445,304.863495,0.000000
2022-02-24,290.586700,300.721954,1.049782
2022-02-25,276.780396,293.917664,0.000000
2022-02-26,280.443573,302.829590,0.000000
2022-02-27,288.019287,304.780670,0.000000
2022-02-28,285.570862,301.314972,0.000000
2022-03-01,286.649780,306.456665,0.000000
2022-03-02,289.352020,303.536285,1.573236
2022-03-03,288.795227,300.530670,6.050419
2022-03-04,290.980713,295.604218,9.774830
2022-03-05,288.880859,301.014557,12.982770
2022-03-06,284.114777,293.089722,5.805919
2022-03-07,282.404816,287.576538,11.020904
2022-03-08,282.473785,289.641541,6.551249
2022-03-09,289.407043,295.051147,0.000000
2022-03-10,289.696167,290.832306,12.400970
2022-03-11,283.037476,288.576447,11.849601
2022-03-12,283.216278,293.659760,0.000000
2022-03-13,288.313538,301.607452,0.000000
2022-03-14,286.916412,301.924103,0.378142
2022-03-15,286.068878,295.117554,1.562919
2022-03-16,283.824158,290.355621,0.000000
2022-03-17,279.913666,294.499359,0.000000
2022-03-18,283.507996,291.552979,0.000000
2022-03-19,287.104401,303.625671,0.000000
2022-03-20,288.957642,298.179321,0.000000
2022-03-21,282.369873,297.693787,0.000000
2022-03-22,287.656403,303.240814,0.460566
2022-03-23,282.522614,298.202728,0.000000
2022-03-24,284.020721,303.096222,0.000000
2022-03-25,290.030334,305.671814,0.000000
2022-03-26,291.561310,304.309662,0.000000
2022-03-27,288.841644,298.566223,0.834522
2022-03-28,280.167725,291.367096,0.000000
2022-03-29,282.896790,289.789886,0.000000
2022-03-30,283.201233,292.382416,0.989051
2022-03-31,286.397614,299.777740,0.421017
2022-04-01,286.792603,300.543915,0.000000
2022-04-02,289.282684,299.177307,0.000000
2022-04-03,289.612976,299.507751,0.000000
2022-04-04,291.776276,298.747894,18.260523
2022-04-05,290.243652,295.804291,30.205524
2022-04-06,289.102905,292.209076,14.993701
2022-04-07,288.069672,288.069672,10.599509
2022-04-08,289.197845,291.244385,10.247931
2022-04-09,291.277832,296.356598,0.000000
2022-04-10,291.772705,301.832520,0.000000
2022-04-11,289.285828,302.848938,0.000000
2022-04-12,290.760834,302.501923,0.000000
2022-04-13,287.884308,301.176971,0.000000
2022-04-14,286.661255,301.955322,0.000000
2022-04-15,290.524567,301.439331,0.000000
2022-04-16,288.989288,301.482849,11.596512
2022-04-17,288.479492,302.252808,0.657504
2022-04-18,286.433594,303.931946,0.000000
2022-04-19,291.597778,303.757874,1.939798
2022-04-20,292.029846,305.535614,0.000000
2022-04-21,293.368317,302.246063,15.058921
2022-04-22,289.191864,302.004517,0.000000
2022-04-23,288.116821,299.556366,0.000000
2022-04-24,288.592041,298.788208,2.030691
2022-04-25,292.230621,305.085846,0.000000
2022-04-26,292.250793,305.525848,0.000000
2022-04-27,290.893066,304.386749,0.000000
2022-04-28,289.566223,301.884094,0.000000
2022-04-29,290.137451,302.931305,1.965574
2022-04-30,286.600952,297.490356,0.000000
2022-05-01,286.979370,297.775269,0.000000
2022-05-02,289.929688,302.487549,0.000000
2022-05-03,293.155609,298.151001,7.606097
2022-05-04,291.924957,307.257141,5.471367
2022-05-05,294.908264,304.836578,5.350443
2022-05-06,293.432678,307.138611,0.484626
2022-05-07,293.320923,304.317291,0.000000
2022-05-08,289.715118,306.390747,0.000000
2022-05-09,292.689697,303.775330,8.857674
2022-05-10,292.723511,303.574768,8.162714
2022-05-11,293.982422,308.927643,0.000000
2022-05-12,295.861603,307.882935,0.467177
2022-05-13,295.379791,307.618103,0.000000
2022-05-14,293.752869,308.066711,0.000000
2022-05-15,294.499847,309.129425,0.000000
2022-05-16,294.827087,303.129852,0.406410
2022-05-17,294.084076,304.432983,0.000000
2022-05-18,292.459686,312.495667,0.000000
2022-05-19,295.110138,313.623230,0.000000
2022-05-20,296.769104,310.065521,0.000000
2022-05-21,297.767548,305.486542,0.000000
2022-05-22,295.454926,302.938934,20.755697
2022-05-23,294.683563,302.084229,5.699432
2022-05-24,292.323730,302.395233,6.739703
2022-05-25,293.264374,302.472321,0.000000
2022-05-26,293.450256,303.297211,0.000000
2022-05-27,293.902710,305.491455,0.000000
2022-05-28,295.011230,304.420837,4.105313
2022-05-29,294.079895,303.154755,2.622534
2022-05-30,294.509033,302.069153,7.109507
2022-05-31,294.770538,304.339172,23.127922
2022-06-01,295.040924,306.455902,1.517116
2022-06-02,294.626923,307.305450,0.000000
2022-06-03,294.123047,310.205505,0.000000
2022-06-04,295.983643,308.610107,0.000000
2022-06-05,295.694550,305.946808,8.685639
2022-06-06,294.243195,303.064301,7.925166
2022-06-07,291.879883,303.172241,1.780803
2022-06-08,291.860352,310.452606,0.000000
2022-06-09,292.076508,309.435944,0.000000
2022-06-10,296.146362,312.675873,0.710234
2022-06-11,297.737427,310.882690,14.370504
2022-06-12,297.356049,306.434387,7.637763
2022-06-13,297.083984,307.534210,3.874626
2022-06-14,297.237610,311.071228,20.583731
2022-06-15,294.924194,302.312103,10.036263
2022-06-16,291.349854,302.962738,3.425993
2022-06-17,294.439362,305.000458,0.000000
2022-06-18,296.434174,307.717285,0.965550
2022-06-19,297.600677,309.520569,1.284903
2022-06-20,297.832733,309.916168,8.406349
2022-06-21,296.978241,309.606903,1.573740
2022-06-22,296.685852,308.169464,11.938626
2022-06-23,298.023438,309.480621,0.555255
2022-06-24,297.922668,309.006775,0.000000
2022-06-25,297.876678,309.254791,0.000000
2022-06-26,298.078979,309.589844,0.954274
2022-06-27,296.804047,309.194397,3.439383
2022-06-28,297.416534,307.079285,0.479630
2022-06-29,297.421997,307.059784,0.000000
2022-06-30,298.177094,309.066071,0.000000
2022-07-01,298.897339,310.558868,0.576020
2022-07-02,298.222046,308.851105,4.377688
2022-07-03,297.528442,305.500854,2.848897
2022-07-04,297.677216,306.053436,3.027906
2022-07-05,298.083862,305.916840,18.831949
2022-07-06,296.988403,302.324646,26.397326
2022-07-07,297.296356,305.024536,2.160480
2022-07-08,297.642853,303.654480,15.377301
2022-07-09,296.570435,299.725769,83.615974
2022-07-10,289.513580,289.513580,25.913528
2022-07-11,291.744446,291.744446,75.503136
2022-07-12,292.866669,293.640930,78.925461
2022-07-13,293.402588,293.402588,78.218155
2022-07-14,292.727478,292.727478,76.051636
2022-07-15,290.066925,299.033722,42.972107
2022-07-16,295.019196,298.373077,14.158635
2022-07-17,294.872040,300.556671,36.376102
2022-07-18,294.553802,304.853851,16.247215
2022-07-19,296.920868,304.305267,3.748948
2022-07-20,296.508820,302.566528,35.154984
2022-07-21,295.437317,302.929840,62.508842
2022-07-22,295.654419,305.387421,6.108647
2022-07-23,295.656342,306.493469,0.000000
2022-07-24,294.833008,308.133850,0.000000
2022-07-25,294.714294,306.974945,0.000000
2022-07-26,296.666290,308.081299,0.000000
2022-07-27,295.462036,305.503204,0.000000
2022-07-28,293.803955,302.967072,0.000000
2022-07-29,295.195862,304.470245,0.000000
2022-07-30,293.576904,307.801453,0.000000
2022-07-31,292.222748,306.675629,0.000000
2022-08-01,295.029999,307.876923,0.000000
2022-08-02,296.188019,308.476227,0.000000
2022-08-03,296.809113,309.669556,0.000000
2022-08-04,297.234314,308.931305,2.035453
2022-08-05,297.018860,308.907928,0.725099
2022-08-06,296.561188,307.364288,0.609380
2022-08-07,296.443512,307.176270,0.965647
2022-08-08,296.339355,308.173828,1.426929
2022-08-09,295.836456,308.266846,3.657974
2022-08-10,295.733765,307.400085,0.649310
2022-08-11,297.698029,307.231964,5.192836
2022-08-12,295.904144,306.871948,0.000000
2022-08-13,295.823730,307.131836,0.000000
2022-08-14,295.828308,307.931458,0.000000
2022-08-15,296.197510,308.365753,0.000000
2022-08-16,296.777435,308.920197,0.000000
2022-08-17,295.640808,309.643402,1.389579
2022-08-18,296.131439,309.910095,0.000000
2022-08-19,297.042877,312.570770,1.512787
2022-08-20,295.855835,309.278198,0.347988
2022-08-21,295.014221,309.120056,0.000000
2022-08-22,295.255615,307.041595,2.535043
2022-08-23,296.241608,306.530396,0.662234
2022-08-24,295.904572,307.406586,0.000000
2022-08-25,296.499481,308.353943,0.000000
2022-08-26,296.529633,306.601471,0.000000
2022-08-27,296.482849,307.367004,0.000000
2022-08-28,295.749481,307.889160,0.000000
2022-08-29,293.576324,307.076019,0.000000
2022-08-30,295.037811,307.841614,0.000000
2022-08-31,294.835907,306.740112,0.000000
2022-09-01,293.581299,307.955505,0.000000
2022-09-02,296.403961,309.420563,0.000000
2022-09-03,297.033630,309.422089,1.781381
2022-09-04,295.476196,307.255463,2.140419
2022-09-05,295.637329,307.964996,1.258912
2022-09-06,296.665466,308.394989,0.000000
2022-09-07,295.911102,309.407135,0.000000
2022-09-08,295.771576,315.180847,0.000000
2022-09-09,295.620972,312.688934,0.000000
2022-09-10,295.025909,317.215057,0.000000
2022-09-11,296.241852,309.140381,0.000000
2022-09-12,295.743500,309.795563,0.858590
2022-09-13,297.881653,310.576233,0.000000
2022-09-14,296.455322,311.165619,0.000000
2022-09-15,295.806396,308.405792,0.000000
2022-09-16,289.540649,304.354279,0.000000
2022-09-17,287.524841,301.312775,1.446710
2022-09-18,285.035583,303.247620,0.000000
2022-09-19,290.380280,303.841278,0.000000
2022-09-20,293.071777,302.477478,0.000000
2022-09-21,292.440796,307.682831,2.386408
2022-09-22,296.342255,308.510590,0.489575
2022-09-23,295.500122,305.245239,2.549655
2022-09-24,294.753235,303.172546,3.963925
2022-09-25,292.089325,303.765778,9.871234
2022-09-26,289.392395,301.622223,0.000000
2022-09-27,290.856689,301.643524,1.686916
2022-09-28,287.358246,296.597900,105.923401
2022-09-29,285.703491,303.095673,1.041234
2022-09-30,289.665771,304.662720,0.000000
2022-10-01,293.118347,303.893921,0.000000
2022-10-02,290.791626,305.118225,0.000000
2022-10-03,290.849182,307.116974,0.000000
2022-10-04,292.066162,307.597778,0.000000
2022-10-05,292.684052,305.264618,0.000000
2022-10-06,292.380707,300.956970,4.732735
2022-10-07,289.730103,298.714691,0.695961
2022-10-08,286.283173,293.083862,0.000000
2022-10-09,289.817383,296.584534,7.857399
2022-10-10,279.978394,288.572449,24.194227
2022-10-11,277.778412,280.572174,1.442697
2022-10-12,279.392517,287.663879,0.000000
2022-10-13,279.365448,291.059723,4.422385
2022-10-14,289.095642,298.146606,0.000000
2022-10-15,290.069305,298.070465,0.000000
2022-10-16,288.901398,296.607727,0.000000
2022-10-17,289.579407,298.504944,0.000000
2022-10-18,288.547516,300.858856,0.000000
2022-10-19,287.726013,301.764374,0.000000
2022-10-20,289.038300,300.451843,0.000000
2022-10-21,291.740479,300.808502,19.943624
2022-10-22,281.249664,295.193237,2.505993
2022-10-23,277.692871,289.274017,0.000000
2022-10-24,276.934387,289.239380,0.000000
2022-10-25,280.800690,297.145569,0.000000
2022-10-26,285.809296,300.702026,0.000000
2022-10-27,288.270416,298.258698,0.000000
2022-10-28,291.453125,301.677429,0.000000
2022-10-29,290.051300,299.563599,0.907765
2022-10-30,281.868896,295.605377,0.000000
2022-10-31,281.917999,300.215240,0.000000
2022-11-01,282.988342,300.851471,0.000000
2022-11-02,287.604248,298.086029,0.000000
2022-11-03,282.581665,295.947327,0.000000
2022-11-04,283.670319,296.077972,1.372775
2022-11-05,288.887634,300.682526,0.000000
2022-11-06,289.425232,298.028931,4.200066
2022-11-07,281.871002,297.481812,0.561440
2022-11-08,280.090424,301.418030,0.000000
2022-11-09,286.499298,303.430359,0.000000
2022-11-10,286.638611,299.339996,0.000000
2022-11-11,287.568390,293.928223,0.000000
2022-11-12,288.491364,296.676849,2.295393
2022-11-13,291.105713,301.789825,1.954776
2022-11-14,288.718353,298.366608,6.944662
2022-11-15,283.401398,298.453674,0.000000
2022-11-16,287.559998,294.701233,0.000000
2022-11-17,289.692902,300.024445,1.589201
2022-11-18,291.981720,302.723328,0.918546
2022-11-19,291.144379,302.341705,0.000000
2022-11-20,290.332336,301.983124,0.000000
2022-11-21,281.910370,296.893372,0.000000
2022-11-22,275.772522,285.930847,0.000000
2022-11-23,275.854309,291.642670,0.000000
2022-11-24,279.505646,299.450378,0.000000
2022-11-25,285.093719,299.584564,0.000000
2022-11-26,286.599274,300.802155,0.000000
2022-11-27,290.205841,299.224457,0.000000
2022-11-28,287.901703,293.242615,0.423432
2022-11-29,279.664154,300.594849,0.000000
2022-11-30,286.599457,292.400177,0.000000
2022-12-01,289.863739,295.605865,0.000000
2022-12-02,289.120728,300.854279,2.497931
2022-12-03,286.767181,295.302673,0.000000
2022-12-04,277.401001,293.920776,0.000000
2022-12-05,279.627380,297.409668,0.000000
2022-12-06,285.354767,294.375336,0.000000
2022-12-07,282.116394,296.077271,0.000000
2022-12-08,286.684357,298.716431,0.000000
2022-12-09,284.989502,298.940887,0.000000
2022-12-10,288.648376,301.373413,0.000000
2022-12-11,288.310181,301.376434,0.000000
2022-12-12,285.818329,300.160614,0.323608
2022-12-13,286.360748,299.558960,0.000000
2022-12-14,288.294037,296.723846,0.000000
2022-12-15,281.026886,297.650787,0.000000
2022-12-16,285.617889,300.393646,0.000000
2022-12-17,287.218353,302.039673,0.000000
2022-12-18,287.652405,298.634979,0.000000
2022-12-19,282.614868,292.316589,0.000000
2022-12-20,271.744659,289.457092,0.000000
2022-12-21,281.156921,299.256805,0.000000
2022-12-22,288.129181,296.757416,1.529117
2022-12-23,261.118073,285.746613,0.972818
2022-12-24,261.179932,276.655365,0.311687
2022-12-25,270.873718,282.313629,0.000000
2022-12-26,281.846008,288.370361,15.151463
2022-12-27,276.235504,278.980988,9.731353
2022-12-28,277.327759,287.405579,2.577159
2022-12-29,281.504639,292.899109,3.399602
2022-12-30,284.449951,293.136292,0.000000
2022-12-31,274.479340,286.704712,0.000000
2023-01-01,275.058746,287.513123,0.000000
2023-01-02,284.516388,293.366394,2.662694
2023-01-03,272.626007,285.614197,2.003925
2023-01-04,270.065674,276.687622,6.311180
2023-01-05,270.615417,276.538116,7.544861
2023-01-06,267.538696,274.450500,0.000000
2023-01-07,273.323761,276.518860,1.064376
2023-01-08,278.943237,287.195587,0.000000
2023-01-09,274.001587,286.261444,0.000000
2023-01-10,276.101196,282.202667,0.364468
2023-01-11,277.703247,289.554993,1.703481
2023-01-12,279.945343,292.139740,0.000000
2023-01-13,280.558289,299.536713,0.623500
2023-01-14,272.166595,292.166534,0.000000
2023-01-15,274.368805,291.570618,0.000000
2023-01-16,276.783600,294.850891,0.000000
2023-01-17,281.958344,296.160828,0.000000
2023-01-18,276.164459,288.665314,0.000000
2023-01-19,274.704773,288.606750,0.000000
2023-01-20,278.298889,297.796417,0.000000
2023-01-21,284.732483,297.414520,1.544712
2023-01-22,286.255676,296.194733,1.992968
2023-01-23,280.657562,295.509766,0.000000
2023-01-24,283.009003,291.650024,0.000000
2023-01-25,278.434937,292.187531,0.000000
2023-01-26,283.530334,298.944275,0.000000
2023-01-27,286.705414,298.585388,10.879746
2023-01-28,280.012543,294.312775,4.458171
2023-01-29,278.832001,296.375885,0.389109
2023-01-30,282.526978,293.466156,0.000000
2023-01-31,274.910065,294.204376,0.000000
2023-02-01,286.221619,291.984161,0.673583
2023-02-02,278.718170,292.658203,0.557811
2023-02-03,277.563904,290.766815,0.000000
2023-02-04,278.119904,299.842255,0.000000
2023-02-05,278.643555,291.014099,0.000000
2023-02-06,275.242798,294.279572,0.000000
2023-02-07,280.296234,289.580566,15.815965
2023-02-08,278.850494,285.070831,4.725319
2023-02-09,273.687256,285.452972,0.000000
2023-02-10,275.657013,282.946808,4.246838
2023-02-11,273.738647,284.823853,0.539573
2023-02-12,273.466034,285.731964,0.000000
2023-02-13,274.669220,287.979004,0.000000
2023-02-14,276.483795,288.742889,0.000000
2023-02-15,277.206299,291.596100,0.000000
2023-02-16,279.506256,290.643433,0.000000
2023-02-17,278.476349,290.106445,0.000000
2023-02-18,277.933472,289.149078,0.000000
2023-02-19,278.088806,286.802277,0.000000
2023-02-20,277.663147,289.143005,0.000000
2023-02-21,283.672119,292.721344,2.921270
2023-02-22,278.225342,289.000641,2.164309
2023-02-23,275.298492,295.788330,0.000000
2023-02-24,284.703827,300.169006,0.000000
2023-02-25,281.790039,295.213379,0.000000
2023-02-26,279.238983,298.334167,0.000000
2023-02-27,280.098358,293.171509,0.000000
2023-02-28,281.459930,297.161926,0.000000
2023-03-01,286.556641,299.036011,0.000000
2023-03-02,288.539917,304.959717,0.000000
2023-03-03,280.514679,298.465485,0.000000
2023-03-04,273.068726,292.000092,0.000000
2023-03-05,278.232391,299.886383,0.000000
2023-03-06,286.292145,302.599854,0.000000
2023-03-07,287.589417,299.879059,0.000000
2023-03-08,290.865906,303.395630,0.965742
2023-03-09,288.882507,298.170990,0.000000
2023-03-10,277.329987,294.182892,0.000000
2023-03-11,281.033081,301.754913,0.000000
2023-03-12,283.645233,294.452667,5.625545
2023-03-13,275.210358,290.694824,0.000000
2023-03-14,278.055054,298.737061,0.000000
2023-03-15,283.542206,305.127197,0.000000
2023-03-16,289.493958,305.112946,0.000000
2023-03-17,289.866272,296.945404,0.000000
2023-03-18,289.386414,296.762421,0.736367
2023-03-19,289.422668,297.393707,7.005005
2023-03-20,289.537109,299.036896,4.482731
2023-03-21,282.417908,294.702423,0.000000
2023-03-22,286.544250,295.841980,0.000000
2023-03-23,284.359589,302.077576,0.000000
2023-03-24,284.707001,305.877960,0.000000
2023-03-25,291.927277,305.957245,0.000000
2023-03-26,288.036041,306.384857,0.000000
2023-03-27,291.539276,306.595367,0.000000
2023-03-28,288.844849,302.666199,0.000000
2023-03-29,278.911072,289.065063,0.000000
2023-03-30,287.105865,301.087402,0.367756
2023-03-31,284.721985,294.815521,0.000000
2023-04-01,279.895752,304.802582,0.000000
2023-04-02,283.503326,307.291138,0.000000
2023-04-03,284.709137,303.053589,0.000000
2023-04-04,288.314636,306.106384,0.000000
2023-04-05,290.907928,303.305298,0.000000
2023-04-06,290.064789,302.560455,0.000000
2023-04-07,282.531616,297.504272,0.282605
2023-04-08,279.428680,290.455994,0.000000
2023-04-09,278.587921,302.044739,0.000000
2023-04-10,282.341553,301.269562,0.000000
2023-04-11,282.581879,306.110352,0.000000
2023-04-12,290.826691,308.286530,0.000000
2023-04-13,292.764099,305.254791,0.000000
2023-04-14,290.226379,301.820587,0.000000
2023-04-15,279.913483,296.860382,0.000000
2023-04-16,282.024017,301.458679,0.000000
2023-04-17,289.775757,305.989075,0.000000
2023-04-18,286.480927,300.240753,0.000000
2023-04-19,282.154297,301.483917,0.000000
2023-04-20,287.029266,307.792114,0.000000
2023-04-21,287.620880,302.545166,0.000000
2023-04-22,285.615662,304.118683,0.000000
2023-04-23,291.619476,302.750244,1.400126
2023-04-24,292.781372,300.207581,9.078261
2023-04-25,292.524139,306.165741,0.000000
2023-04-26,293.252991,301.381927,33.413872
2023-04-27,288.222015,300.057465,13.670188
2023-04-28,287.171051,298.832611,0.613326
2023-04-29,288.243622,297.169159,0.000000
2023-04-30,283.638031,301.133698,0.474069
2023-05-01,286.806000,303.120209,0.000000
2023-05-02,286.624298,297.749695,0.823090
2023-05-03,291.826141,299.849457,9.495678
2023-05-04,290.064423,300.185883,1.194007
2023-05-05,289.697388,302.051880,0.000000
2023-05-06,291.143921,303.061523,0.000000
2023-05-07,293.126190,305.110962,0.000000
2023-05-08,294.927094,302.725159,0.313373
2023-05-09,292.718231,305.164673,0.000000
2023-05-10,293.942017,307.803375,0.000000
2023-05-11,293.578308,305.862122,0.000000
2023-05-12,295.616180,307.714264,0.000000
2023-05-13,295.746857,307.707031,0.000000
2023-05-14,294.903717,306.360046,0.000000
2023-05-15,295.089325,307.063599,0.000000
2023-05-16,295.290558,303.820160,0.000000
2023-05-17,291.825836,300.134674,0.000000
2023-05-18,289.541443,305.839203,0.000000
2023-05-19,293.727112,308.570557,0.000000
2023-05-20,295.755157,304.829529,0.000000
2023-05-21,296.350494,306.260162,0.000000
2023-05-22,295.997833,308.189423,0.000000
2023-05-23,296.640411,310.397461,0.000000
2023-05-24,297.697998,311.038727,0.000000
2023-05-25,298.358032,308.856995,0.000000
2023-05-26,298.330841,310.459961,0.000000
2023-05-27,297.452393,312.617401,0.000000
2023-05-28,298.577515,309.760345,0.000000
2023-05-29,299.044983,309.187164,0.000000
2023-05-30,298.332306,309.217743,1.023882
2023-05-31,297.640656,308.753754,2.997361
2023-06-01,297.414734,308.723724,0.000000
2023-06-02,296.822693,309.818909,1.529991
2023-06-03,298.214386,309.082916,0.000000
2023-06-04,297.966919,308.560699,0.000000
2023-06-05,294.932678,305.985382,0.000000
2023-06-06,294.676422,305.800659,0.000000
2023-06-07,294.906281,305.964813,0.000000
2023-06-08,293.430695,306.196777,0.000000
2023-06-09,294.845184,307.105713,0.000000
2023-06-10,294.377502,305.790100,0.000000
2023-06-11,294.934906,305.194458,0.000000
2023-06-12,297.020569,306.457092,0.000000
2023-06-13,297.670868,308.283081,0.000000
2023-06-14,298.569977,308.489075,0.000000
2023-06-15,297.257843,308.505524,0.000000
