#Variables:
#tasmin_bcc-csm1-1-m_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1-m_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),pr_bcc-csm1-1-m_rcp85(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),pr_bcc-csm1-1-m_rcp85(mm)
2018-01-21,279.776398,295.557281,0.000000
2018-01-22,280.224304,295.922150,0.000000
2018-01-23,281.541565,297.702240,0.000000
2018-01-24,283.051910,298.210083,0.000000
2018-01-25,280.469025,297.800720,0.000000
2018-01-26,276.995270,294.501282,0.000000
2018-01-27,274.828674,293.916565,0.000000
2018-01-28,277.005066,296.079895,0.000000
2018-01-29,282.155670,300.004486,0.000000
2018-01-30,284.423859,298.745026,0.000000
2018-01-31,289.518158,294.703125,18.181684
2018-02-01,284.915588,292.602997,9.934956
2018-02-02,279.580109,291.122040,2.185167
2018-02-03,280.895630,293.589264,0.000000
2018-02-04,286.572235,293.411560,2.675606
2018-02-05,279.968964,292.316101,0.370446
2018-02-06,280.508270,288.403503,0.000000
2018-02-07,279.967194,289.479614,0.000000
2018-02-08,274.821228,290.746796,0.344574
2018-02-09,269.316284,281.945770,0.000000
2018-02-10,273.126709,282.345184,0.000000
2018-02-11,275.849426,281.763672,0.000000
2018-02-12,277.284912,292.053101,0.000000
2018-02-13,280.129059,300.586853,0.000000
2018-02-14,286.970947,299.072296,0.000000
2018-02-15,275.203613,291.645721,0.000000
2018-02-16,277.344147,297.939026,0.000000
2018-02-17,279.609924,297.195923,0.000000
2018-02-18,281.680176,298.468140,0.504026
2018-02-19,280.856934,297.837128,0.000000
2018-02-20,284.546265,297.307556,0.418125
2018-02-21,283.166351,301.820129,0.000000
2018-02-22,285.790497,302.161926,0.000000
2018-02-23,286.657715,302.494781,0.000000
2018-02-24,281.645203,299.589325,0.000000
2018-02-25,278.927002,294.552155,0.000000
2018-02-26,284.481476,294.692505,0.000000
2018-02-27,284.122925,294.708221,0.000000
2018-02-28,277.730774,291.067444,0.000000
2018-03-01,275.383728,291.962952,0.000000
2018-03-02,276.001190,294.930603,0.000000
2018-03-03,279.411285,296.737213,0.000000
2018-03-04,281.991577,299.251526,0.000000
2018-03-05,283.477386,301.016235,0.000000
2018-03-06,284.578400,301.322266,0.000000
2018-03-07,285.458374,301.239838,0.000000
2018-03-08,286.582550,300.330170,0.000000
2018-03-09,286.544739,300.235626,0.000000
2018-03-10,289.840515,300.283569,0.342153
2018-03-11,287.121216,300.835876,10.414198
2018-03-12,284.028656,300.311371,1.165070
2018-03-13,285.439362,302.352203,0.000000
2018-03-14,289.854736,301.861786,0.000000
2018-03-15,291.994843,300.962524,20.233812
2018-03-16,286.412994,298.978943,0.000000
2018-03-17,284.289337,297.904022,0.000000
2018-03-18,290.429718,296.855164,0.000000
2018-03-19,291.172821,294.900421,0.000000
2018-03-20,291.273621,295.119049,1.635496
2018-03-21,291.195312,295.230652,0.414232
2018-03-22,292.000153,295.176483,2.213722
2018-03-23,291.273468,294.369110,0.420437
2018-03-24,290.222748,294.502625,1.049290
2018-03-25,291.127838,301.888000,2.010320
2018-03-26,285.292328,300.759460,0.280561
2018-03-27,283.512939,298.071960,0.000000
2018-03-28,282.868469,289.234161,2.216273
2018-03-29,281.333862,285.097778,16.866009
2018-03-30,280.960876,289.335205,1.127395
2018-03-31,280.713379,299.132904,0.000000
2018-04-01,281.724030,297.350647,0.000000
2018-04-02,280.562988,293.074402,0.000000
2018-04-03,283.831238,295.026276,0.000000
2018-04-04,288.285400,299.530518,0.405930
2018-04-05,289.377258,305.719971,0.000000
2018-04-06,289.104736,305.583282,0.000000
2018-04-07,281.534363,295.617096,0.000000
2018-04-08,283.185883,294.125824,0.000000
2018-04-09,288.621826,292.707764,1.399897
2018-04-10,288.860168,299.378662,17.059433
2018-04-11,284.016235,302.019806,0.000000
2018-04-12,286.120270,304.493408,0.000000
2018-04-13,287.126007,304.151764,0.000000
2018-04-14,288.976593,305.928497,0.000000
2018-04-15,291.229309,305.635376,0.000000
2018-04-16,292.612518,304.701538,0.000000
2018-04-17,292.138947,303.382904,0.000000
2018-04-18,290.412170,305.130737,0.000000
2018-04-19,291.175201,305.088318,0.000000
2018-04-20,291.371521,305.079376,0.000000
2018-04-21,291.015503,302.302734,0.000000
2018-04-22,292.692291,301.614319,0.000000
2018-04-23,293.475891,299.861420,19.327436
2018-04-24,295.184540,302.798035,19.160057
2018-04-25,292.877869,302.965179,0.810552
2018-04-26,295.206055,300.522217,0.547493
2018-04-27,294.473328,301.046021,0.560919
2018-04-28,293.809021,302.236328,0.000000
2018-04-29,293.047791,301.726440,0.000000
2018-04-30,293.754456,299.328247,2.885136
2018-05-01,293.726898,302.557983,1.131548
2018-05-02,290.630615,300.893219,0.000000
2018-05-03,286.835693,302.017029,0.000000
2018-05-04,290.986420,303.477692,0.000000
2018-05-05,292.328064,302.555878,0.000000
2018-05-06,291.256653,305.228516,0.000000
2018-05-07,292.736572,304.851776,0.000000
2018-05-08,295.370819,302.716187,1.826029
2018-05-09,295.181000,303.030670,1.622295
2018-05-10,295.600708,304.178925,20.059437
2018-05-11,289.931732,302.677521,0.329942
2018-05-12,286.833710,305.288910,0.000000
2018-05-13,287.248627,307.883820,0.000000
2018-05-14,289.856567,309.777435,0.000000
2018-05-15,293.766174,311.337311,0.769805
2018-05-16,294.536194,306.988159,3.299543
2018-05-17,293.152924,305.349640,3.485563
2018-05-18,296.630096,306.641754,0.000000
2018-05-19,295.599701,307.063354,1.188921
2018-05-20,295.138428,306.847015,1.265600
2018-05-21,291.370026,305.038635,0.000000
2018-05-22,287.929138,307.070190,0.000000
2018-05-23,291.338806,306.375397,0.000000
2018-05-24,291.758972,306.435547,0.000000
2018-05-25,292.093567,308.589935,0.000000
2018-05-26,293.417389,307.799347,0.000000
2018-05-27,294.255219,307.668213,0.000000
2018-05-28,295.128235,308.536072,0.000000
2018-05-29,296.667755,308.482269,0.000000
2018-05-30,294.848328,309.504120,0.000000
2018-05-31,295.207184,309.481018,0.000000
2018-06-01,295.159393,310.323578,0.000000
2018-06-02,293.848297,309.927063,0.292402
2018-06-03,293.341187,308.679504,0.000000
2018-06-04,294.253723,307.064453,1.572862
2018-06-05,294.991516,306.517212,1.480568
2018-06-06,294.869843,305.342590,6.933358
2018-06-07,295.365173,305.518066,0.000000
2018-06-08,295.716583,308.065369,0.000000
2018-06-09,296.037140,308.468262,0.000000
2018-06-10,295.577454,309.228027,0.000000
2018-06-11,295.768646,311.937378,0.000000
2018-06-12,297.258789,312.165527,0.000000
2018-06-13,295.376099,311.502350,0.000000
2018-06-14,298.011841,313.694916,0.000000
2018-06-15,297.029480,311.485260,1.310930
2018-06-16,298.284363,312.728058,0.000000
2018-06-17,297.118713,314.016754,0.000000
2018-06-18,298.045959,315.900330,0.000000
2018-06-19,298.200745,315.566101,0.000000
2018-06-20,297.585632,312.322723,0.000000
2018-06-21,296.708984,306.786530,0.000000
2018-06-22,295.660889,308.029938,0.000000
2018-06-23,296.768768,310.214966,0.000000
2018-06-24,296.235474,310.079468,0.000000
2018-06-25,296.854858,309.394806,0.000000
2018-06-26,296.308380,309.414642,0.000000
2018-06-27,294.943359,308.889008,0.618907
2018-06-28,295.898499,308.761841,0.000000
2018-06-29,297.108246,309.081329,0.000000
2018-06-30,297.248474,309.463715,0.000000
2018-07-01,297.293121,309.821350,0.000000
2018-07-02,298.041382,309.473389,0.696733
2018-07-03,297.265198,308.714539,8.714447
2018-07-04,297.789917,308.126190,0.998091
2018-07-05,296.293579,307.502289,1.514136
2018-07-06,296.405853,307.319427,0.000000
2018-07-07,296.153351,307.135376,0.665340
2018-07-08,296.491486,305.774719,0.000000
2018-07-09,296.377472,306.275085,0.000000
2018-07-10,296.447968,304.776825,6.371922
2018-07-11,295.810486,303.297302,0.000000
2018-07-12,296.012054,300.616577,29.429504
2018-07-13,294.716919,295.455750,26.188070
2018-07-14,295.726929,300.895264,4.730371
2018-07-15,295.443451,305.920746,0.000000
2018-07-16,294.874756,307.619019,0.000000
2018-07-17,296.384308,308.552216,1.565031
2018-07-18,296.147034,307.946381,0.000000
2018-07-19,296.807404,307.942688,0.000000
2018-07-20,296.530731,307.495087,0.000000
2018-07-21,296.444153,308.613495,0.000000
2018-07-22,296.445190,308.316650,2.319173
2018-07-23,296.277985,307.936157,4.711443
2018-07-24,296.089386,307.087463,0.000000
2018-07-25,296.397522,308.314301,0.000000
2018-07-26,296.177948,307.961548,0.000000
2018-07-27,296.748932,306.144348,0.000000
2018-07-28,296.231171,307.917755,0.000000
2018-07-29,296.093231,308.933777,0.000000
2018-07-30,297.210999,310.928040,0.000000
2018-07-31,296.035797,310.913971,4.762045
2018-08-01,298.673889,309.732300,7.111730
2018-08-02,295.812988,309.975555,0.000000
2018-08-03,296.223816,309.633759,0.753115
2018-08-04,296.660095,310.059814,0.583251
2018-08-05,296.381714,310.564087,0.000000
2018-08-06,296.765137,310.363739,0.000000
2018-08-07,295.183258,308.777802,0.000000
2018-08-08,296.121735,307.738556,0.000000
2018-08-09,297.560394,311.402374,0.000000
2018-08-10,299.108246,315.235535,0.876321
2018-08-11,300.809937,314.983795,0.000000
2018-08-12,298.712494,310.978699,8.058487
2018-08-13,297.775299,310.786407,17.885250
2018-08-14,296.556000,307.829132,0.000000
2018-08-15,296.356842,309.752869,0.000000
2018-08-16,297.321289,311.133606,0.000000
2018-08-17,295.969208,311.191803,0.000000
2018-08-18,296.097992,309.028656,0.000000
2018-08-19,295.429626,307.648254,2.526828
2018-08-20,296.818054,308.022675,0.882732
2018-08-21,296.761719,307.204529,0.000000
2018-08-22,295.843842,306.094666,0.404646
2018-08-23,295.722565,306.743988,0.436286
2018-08-24,296.390991,308.787842,0.469690
2018-08-25,295.432648,310.058105,0.000000
2018-08-26,296.693024,309.934143,2.258737
2018-08-27,296.752350,311.248169,1.516305
2018-08-28,296.090027,311.178894,0.000000
2018-08-29,293.087830,311.760834,0.000000
2018-08-30,295.698456,312.009155,0.000000
2018-08-31,299.251190,313.442535,0.000000
2018-09-01,298.354950,313.729279,0.000000
2018-09-02,297.429077,312.661957,0.000000
2018-09-03,296.950470,309.240875,2.285047
2018-09-04,295.806885,307.781006,0.000000
2018-09-05,295.567047,307.350708,3.104481
2018-09-06,295.614288,307.252838,5.235959
2018-09-07,295.338562,307.017975,22.367897
2018-09-08,291.658203,303.618042,6.676346
2018-09-09,296.493561,302.393707,1.690579
2018-09-10,294.605286,304.839081,0.000000
2018-09-11,295.937958,309.157013,0.000000
2018-09-12,296.932404,308.510223,0.000000
2018-09-13,293.214783,309.269653,0.000000
2018-09-14,294.087036,308.604767,0.000000
2018-09-15,296.784393,308.524414,1.480412
2018-09-16,295.817261,308.037689,0.922534
2018-09-17,295.084991,306.652863,1.737519
2018-09-18,293.437988,306.301605,0.388777
2018-09-19,295.191956,305.793640,0.949309
2018-09-20,294.888977,301.333252,0.000000
2018-09-21,293.785645,302.282959,0.673730
2018-09-22,293.301971,305.133514,0.000000
2018-09-23,292.084320,306.485046,0.000000
2018-09-24,294.509613,306.639557,0.000000
2018-09-25,294.177216,305.478394,0.287901
2018-09-26,294.139099,304.378021,16.203039
2018-09-27,295.214996,300.676697,15.086002
2018-09-28,295.441132,302.738098,0.318539
2018-09-29,294.094818,305.340057,3.552765
2018-09-30,294.020081,305.719177,0.000000
2018-10-01,293.663635,306.808044,0.000000
2018-10-02,295.120239,307.490417,0.373197
2018-10-03,295.458130,307.344971,0.000000
2018-10-04,295.911407,306.528778,3.256661
2018-10-05,294.318390,305.356628,3.367339
2018-10-06,294.887238,306.264465,0.314691
2018-10-07,295.771149,305.296448,0.000000
2018-10-08,295.659363,303.954895,0.956249
2018-10-09,294.964844,304.679443,0.000000
2018-10-10,293.913269,305.312958,0.315860
2018-10-11,293.209167,304.669495,4.285432
2018-10-12,282.623688,302.513031,2.657209
2018-10-13,280.451294,289.289642,0.000000
2018-10-14,281.369568,294.603088,0.000000
2018-10-15,286.513611,303.177734,0.000000
2018-10-16,281.055023,302.634979,3.683453
2018-10-17,277.928009,289.193146,0.000000
2018-10-18,277.990295,289.869659,0.000000
2018-10-19,280.230530,296.669250,0.000000
2018-10-20,285.151398,302.809601,0.000000
2018-10-21,288.557709,303.607758,0.000000
2018-10-22,288.463379,304.532562,0.000000
2018-10-23,290.245850,304.713318,0.379002
2018-10-24,286.472260,302.778381,0.000000
2018-10-25,286.131134,300.421722,0.000000
2018-10-26,286.415863,302.463165,0.000000
2018-10-27,287.455597,302.181213,0.000000
2018-10-28,289.437012,303.008911,0.000000
2018-10-29,288.560944,302.677246,0.000000
2018-10-30,288.967377,303.393188,0.000000
2018-10-31,289.890381,303.590302,0.000000
2018-11-01,286.926453,301.220459,0.000000
2018-11-02,282.673187,298.638916,0.000000
2018-11-03,285.113037,302.009949,0.000000
2018-11-04,287.023285,300.875580,0.000000
2018-11-05,287.962860,298.445801,0.000000
2018-11-06,282.578888,294.261841,7.535812
2018-11-07,285.133301,296.543549,4.453224
2018-11-08,287.515167,299.360352,0.000000
2018-11-09,283.673279,299.717010,0.000000
2018-11-10,289.700470,299.898163,0.000000
2018-11-11,281.559723,297.379974,0.000000
2018-11-12,286.965820,303.780426,0.000000
2018-11-13,285.653137,302.995300,0.000000
2018-11-14,278.901794,293.207275,0.000000
2018-11-15,281.234375,300.538300,0.000000
2018-11-16,286.582947,304.044739,0.000000
2018-11-17,287.747650,305.646698,0.000000
2018-11-18,286.966888,303.885010,0.000000
2018-11-19,279.422455,294.666321,0.000000
2018-11-20,278.307953,296.661072,0.000000
2018-11-21,281.255219,301.319458,0.000000
2018-11-22,284.221466,301.063812,0.000000
2018-11-23,283.312958,299.956848,0.000000
2018-11-24,283.730957,300.048279,0.000000
2018-11-25,286.072754,300.100555,0.000000
2018-11-26,286.447174,302.180634,0.000000
2018-11-27,286.954987,303.485809,0.000000
2018-11-28,287.520386,303.063995,0.279891
2018-11-29,282.925354,301.091644,0.000000
2018-11-30,283.277771,301.393585,0.000000
2018-12-01,284.288086,303.668579,0.000000
2018-12-02,286.453278,303.701324,0.000000
2018-12-03,288.052307,303.417877,0.377905
2018-12-04,285.105133,296.361359,0.000000
2018-12-05,284.179474,292.777679,0.000000
2018-12-06,282.231445,292.651764,0.000000
2018-12-07,283.153046,292.445923,0.000000
2018-12-08,283.424957,296.187836,0.000000
2018-12-09,278.665802,299.044983,0.000000
2018-12-10,284.072479,299.835449,0.000000
2018-12-11,277.325592,298.782715,0.568453
2018-12-12,278.188049,290.595062,0.000000
2018-12-13,278.550659,290.645203,0.000000
2018-12-14,278.500702,288.697388,7.223760
2018-12-15,278.450409,289.785583,0.000000
2018-12-16,278.313995,289.350220,0.000000
2018-12-17,276.538605,289.234070,0.000000
2018-12-18,277.054260,290.102173,0.000000
2018-12-19,276.349426,289.311554,1.388870
2018-12-20,275.534515,286.609009,13.701694
2018-12-21,275.232941,283.239716,11.260029
2018-12-22,278.885223,283.354462,14.719109
2018-12-23,276.007141,283.111145,7.238425
2018-12-24,278.386810,284.172577,6.002237
2018-12-25,275.391663,284.281647,0.000000
2018-12-26,275.937836,284.822235,1.968698
2018-12-27,272.159271,285.366486,0.000000
2018-12-28,273.336884,286.634277,0.000000
2018-12-29,274.016998,289.282623,0.000000
2018-12-30,276.174896,288.768921,0.000000
2018-12-31,276.516266,288.979767,0.000000
2019-01-01,279.497864,291.295105,0.000000
2019-01-02,280.933960,293.794678,0.000000
2019-01-03,282.468872,293.846558,0.000000
2019-01-04,278.410675,292.953033,0.000000
2019-01-05,278.565033,295.290436,0.000000
2019-01-06,283.375427,300.753815,0.000000
2019-01-07,285.610474,301.228149,0.000000
2019-01-08,287.608429,301.190063,0.000000
2019-01-09,284.406616,300.912079,0.000000
2019-01-10,285.038483,301.135803,0.000000
2019-01-11,286.632812,302.493500,0.000000
2019-01-12,287.806091,301.472656,0.000000
2019-01-13,280.942322,292.702576,11.680043
2019-01-14,278.001892,283.824341,14.931786
2019-01-15,279.658905,289.501587,3.431630
2019-01-16,285.678436,298.804504,11.835568
2019-01-17,281.163177,294.761383,1.730348
2019-01-18,270.411072,284.247406,5.967677
2019-01-19,270.164520,279.379730,2.408812
2019-01-20,270.809387,286.038910,0.000000
2019-01-21,275.044952,286.749054,0.000000
2019-01-22,275.496796,289.452209,0.000000
2019-01-23,274.446930,288.010620,0.000000
2019-01-24,270.567352,282.513275,0.000000
2019-01-25,273.437561,289.919983,0.000000
2019-01-26,276.631439,290.582977,0.000000
2019-01-27,276.097595,294.469269,0.000000
2019-01-28,278.462524,294.508209,0.000000
2019-01-29,278.681122,295.152130,0.000000
2019-01-30,279.483643,298.498505,0.000000
2019-01-31,281.684998,297.506989,0.000000
2019-02-01,278.043884,293.411621,0.000000
2019-02-02,279.981842,297.311401,0.000000
2019-02-03,281.626984,299.979034,0.000000
2019-02-04,285.727997,302.005157,0.000000
2019-02-05,286.290100,300.614441,0.000000
2019-02-06,280.243530,291.848053,0.000000
2019-02-07,282.341705,292.460083,5.621202
2019-02-08,279.522400,286.977692,0.339309
2019-02-09,276.441254,290.593536,0.000000
2019-02-10,280.845673,291.279968,0.479403
2019-02-11,284.234131,298.108795,0.000000
2019-02-12,281.529968,297.312408,0.000000
2019-02-13,277.771423,291.593567,0.000000
2019-02-14,280.298981,292.783600,0.000000
2019-02-15,282.127594,294.656433,0.000000
2019-02-16,278.263885,295.091125,0.000000
2019-02-17,272.226501,293.821777,0.000000
2019-02-18,282.211853,303.666992,0.000000
2019-02-19,284.794891,302.138855,0.000000
2019-02-20,287.952332,303.378845,0.000000
2019-02-21,284.436066,301.670532,0.920437
2019-02-22,282.951691,298.497345,0.000000
2019-02-23,287.725891,298.376587,0.000000
2019-02-24,288.076019,301.662445,0.000000
2019-02-25,284.652802,301.361603,0.000000
2019-02-26,286.548584,303.890320,0.000000
2019-02-27,286.359955,309.279999,0.000000
2019-02-28,289.084015,314.548889,0.000000
2019-03-01,290.050476,315.452728,0.000000
2019-03-02,290.594635,304.482574,0.000000
2019-03-03,290.592621,304.572906,0.000000
2019-03-04,290.096649,299.291382,1.967022
2019-03-05,284.095062,294.692169,5.541713
2019-03-06,283.252655,288.353424,8.761671
2019-03-07,282.576782,289.418060,0.341344
2019-03-08,286.608551,298.846313,0.000000
2019-03-09,283.417358,299.050934,0.000000
2019-03-10,287.364136,302.649506,0.000000
2019-03-11,289.600494,304.136810,0.000000
2019-03-12,291.375275,304.316101,0.000000
2019-03-13,290.200531,303.168335,0.327275
2019-03-14,290.680847,304.505829,0.000000
2019-03-15,291.258820,304.969910,0.000000
2019-03-16,289.615082,303.744537,0.340728
2019-03-17,288.884857,302.396729,0.000000
2019-03-18,286.019745,304.540619,0.000000
2019-03-19,288.193085,304.513947,0.000000
2019-03-20,291.888916,307.141418,0.000000
2019-03-21,294.531219,307.483673,0.000000
2019-03-22,293.732178,308.286194,1.062954
2019-03-23,292.025879,307.957031,0.000000
2019-03-24,291.425385,304.371338,0.000000
2019-03-25,283.494385,301.236664,0.862139
2019-03-26,278.998169,296.052185,1.085071
2019-03-27,288.372406,300.395599,0.000000
2019-03-28,284.583221,299.205627,0.000000
2019-03-29,285.996460,304.231049,0.000000
2019-03-30,289.407166,306.262085,0.000000
2019-03-31,290.566101,306.077972,0.000000
2019-04-01,291.579224,305.674133,0.000000
2019-04-02,288.141388,305.203857,0.000000
2019-04-03,285.898926,296.653229,0.000000
2019-04-04,289.212433,299.910583,0.000000
2019-04-05,284.969452,301.406982,0.000000
2019-04-06,286.635223,304.677887,0.000000
2019-04-07,289.502533,305.001007,0.000000
2019-04-08,290.909912,305.582275,0.000000
2019-04-09,292.233490,305.714844,0.000000
2019-04-10,292.046387,304.910004,0.000000
2019-04-11,285.689270,303.218445,0.000000
2019-04-12,289.692535,303.374207,0.000000
2019-04-13,286.507050,297.982025,5.039310
2019-04-14,290.632629,304.139618,15.299042
2019-04-15,288.266937,304.025787,0.000000
2019-04-16,288.691528,300.646240,0.000000
2019-04-17,288.116547,299.148560,0.000000
2019-04-18,285.538635,301.509552,0.000000
2019-04-19,286.614594,303.739929,0.000000
2019-04-20,289.569519,303.394806,0.000000
2019-04-21,288.205750,305.230286,0.000000
2019-04-22,291.299896,307.045624,0.000000
2019-04-23,290.860046,306.791321,0.000000
2019-04-24,290.272095,305.672028,0.000000
2019-04-25,291.367645,304.358490,0.000000
2019-04-26,293.269501,303.303345,1.778549
2019-04-27,293.897888,304.813202,2.563267
2019-04-28,292.466766,305.228119,0.000000
2019-04-29,294.477692,304.390289,17.122402
2019-04-30,289.187195,303.776398,0.000000
2019-05-01,290.746674,308.026215,0.000000
2019-05-02,293.077606,307.885071,0.000000
2019-05-03,289.633850,301.464081,0.000000
2019-05-04,289.765076,304.579926,0.000000
2019-05-05,291.349609,307.645325,0.000000
2019-05-06,293.240326,309.436401,0.000000
2019-05-07,292.243011,308.419312,0.000000
2019-05-08,293.140228,306.492126,0.000000
2019-05-09,294.708832,306.131378,2.638294
2019-05-10,295.700043,303.186340,21.086609
2019-05-11,295.253998,309.960236,2.355605
2019-05-12,297.269623,313.529083,0.000000
2019-05-13,296.756439,313.622162,0.000000
2019-05-14,296.586700,308.997650,0.000000
2019-05-15,295.881653,308.660797,0.551218
2019-05-16,295.855316,307.403534,1.679154
2019-05-17,296.390900,307.639252,4.021279
2019-05-18,296.877930,306.643677,7.612775
2019-05-19,294.518524,305.904266,27.123669
2019-05-20,293.488373,309.790375,0.000000
2019-05-21,295.120361,309.905121,0.000000
2019-05-22,294.693420,305.439301,14.518427
2019-05-23,294.160828,306.438507,0.000000
2019-05-24,292.960083,300.129578,0.000000
2019-05-25,291.030365,303.275421,0.000000
2019-05-26,290.606171,303.815216,0.000000
2019-05-27,291.694763,301.637939,10.173635
2019-05-28,292.681396,299.055389,12.876128
2019-05-29,294.661591,303.273041,0.000000
2019-05-30,295.798035,307.276917,0.000000
2019-05-31,295.254852,306.575897,0.000000
2019-06-01,294.987579,306.724792,0.000000
2019-06-02,294.027710,308.704163,0.000000
2019-06-03,293.478027,310.137115,0.000000
2019-06-04,295.113495,310.226776,0.000000
2019-06-05,295.528503,309.069031,0.000000
2019-06-06,295.475037,308.376465,0.000000
2019-06-07,295.912109,307.861267,2.492972
2019-06-08,296.599457,311.705109,0.000000
2019-06-09,297.058533,314.141815,0.000000
2019-06-10,297.799744,313.564758,0.000000
2019-06-11,297.829193,315.221863,2.086768
2019-06-12,295.524353,305.461578,0.000000
2019-06-13,296.235565,306.260590,1.755952
2019-06-14,297.097687,307.186951,9.213147
2019-06-15,296.163879,304.881470,7.660313
2019-06-16,296.578156,305.523529,7.863669
2019-06-17,296.451019,302.257599,2.966604
2019-06-18,295.717407,299.232758,6.127082
2019-06-19,296.642944,306.204742,9.159616
2019-06-20,295.678040,306.727417,2.990067
2019-06-21,296.796936,308.997742,4.518459
2019-06-22,296.277496,312.284729,0.000000
2019-06-23,297.641205,314.062439,0.000000
2019-06-24,299.683411,313.633026,0.000000
2019-06-25,299.315674,312.707855,0.000000
2019-06-26,297.070465,309.491211,0.000000
2019-06-27,296.939575,308.937958,0.000000
2019-06-28,297.620789,310.498810,0.000000
2019-06-29,296.673279,310.552094,0.000000
2019-06-30,296.206909,309.737946,0.000000
2019-07-01,296.388702,308.629059,0.000000
2019-07-02,295.934418,307.419434,0.000000
2019-07-03,296.982971,308.972565,0.000000
2019-07-04,297.077179,311.693176,0.000000
2019-07-05,298.048676,311.703033,0.000000
2019-07-06,296.786560,311.647888,4.282552
2019-07-07,298.398926,312.785126,0.000000
2019-07-08,298.095184,313.569458,0.000000
2019-07-09,298.210907,313.307251,0.000000
2019-07-10,297.119965,312.510223,0.000000
2019-07-11,297.261627,310.708191,0.000000
2019-07-12,297.447693,312.473907,0.000000
2019-07-13,298.137390,313.734711,0.000000
2019-07-14,299.270599,313.862183,0.000000
2019-07-15,300.045929,313.337250,0.000000
2019-07-16,300.902100,313.455170,0.000000
2019-07-17,297.824524,313.269257,0.000000
2019-07-18,297.773254,311.481750,0.000000
2019-07-19,297.762329,311.005005,2.455317
2019-07-20,297.448669,310.576416,0.000000
2019-07-21,297.434601,310.808716,0.000000
2019-07-22,298.500427,312.869598,0.000000
2019-07-23,299.161804,312.877838,0.000000
2019-07-24,298.616821,312.492126,0.000000
2019-07-25,300.631378,312.616730,0.000000
2019-07-26,298.144806,312.241791,0.831620
2019-07-27,297.594360,308.418488,0.000000
2019-07-28,297.306671,309.547852,0.000000
2019-07-29,297.221405,310.205261,4.662922
2019-07-30,297.193085,311.031982,0.000000
2019-07-31,297.847198,308.561890,0.000000
2019-08-01,298.200439,309.843048,0.000000
2019-08-02,298.086029,311.308350,0.000000
2019-08-03,297.331421,310.787964,0.000000
2019-08-04,297.142242,309.164124,0.000000
2019-08-05,298.429596,312.345947,0.000000
2019-08-06,299.168762,313.935638,0.000000
2019-08-07,297.436371,313.419830,0.000000
2019-08-08,299.489807,314.094513,0.000000
2019-08-09,300.013153,313.866608,0.000000
2019-08-10,299.272858,314.024231,0.000000
2019-08-11,299.325867,312.749878,0.000000
2019-08-12,299.127808,311.938965,0.000000
2019-08-13,299.291565,313.552094,0.000000
2019-08-14,299.127472,313.656281,2.713924
2019-08-15,298.260529,313.083679,0.000000
2019-08-16,298.401276,312.839081,0.000000
2019-08-17,299.317535,312.084137,0.000000
2019-08-18,299.779175,312.045166,0.000000
2019-08-19,299.089844,312.473816,0.000000
2019-08-20,298.288544,312.032745,0.000000
2019-08-21,297.566101,311.227692,1.509392
2019-08-22,297.849426,307.912567,0.834919
2019-08-23,297.855865,308.487762,0.000000
2019-08-24,297.666473,308.864655,0.000000
2019-08-25,296.521820,308.654816,0.000000
2019-08-26,296.869354,308.250946,0.000000
2019-08-27,296.087494,308.966370,0.000000
2019-08-28,296.123993,311.329376,0.000000
2019-08-29,299.036560,313.059631,0.000000
2019-08-30,300.387543,317.177826,0.000000
2019-08-31,301.074890,318.751190,0.000000
2019-09-01,301.294006,317.121246,0.513741
2019-09-02,298.437408,311.281525,0.000000
2019-09-03,294.936279,310.101715,0.000000
2019-09-04,296.390228,309.408081,0.000000
2019-09-05,300.472137,309.254425,0.000000
2019-09-06,297.741333,308.166809,1.297781
2019-09-07,299.018311,309.205444,0.000000
2019-09-08,297.317810,308.803864,15.780583
2019-09-09,296.583679,306.940338,0.612179
2019-09-10,296.106689,306.236023,0.533931
2019-09-11,297.152374,306.225037,6.441760
2019-09-12,297.474670,306.912018,0.000000
2019-09-13,296.415344,308.146484,0.000000
2019-09-14,295.951660,308.187714,0.773455
2019-09-15,296.313721,308.981415,0.000000
2019-09-16,295.939789,308.625366,0.000000
2019-09-17,296.575348,307.885468,0.000000
2019-09-18,295.916229,307.360291,0.000000
2019-09-19,295.776154,307.777466,0.000000
2019-09-20,296.908020,308.668335,0.000000
2019-09-21,297.157990,309.375885,0.000000
2019-09-22,297.463226,308.818878,0.000000
2019-09-23,296.830475,307.976715,1.305531
