#Variables:
#uas_bcc-csm1-1_rcp45(ms-1):Eastward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_uas_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,uas_bcc-csm1-1_rcp45(ms-1)"
2019-05-18,-1.445704
2019-05-19,-2.232281
2019-05-20,-4.753984
2019-05-21,-4.616411
2019-05-22,-3.471855
2019-05-23,-1.861935
2019-05-24,-2.275189
2019-05-25,-2.118645
2019-05-26,-2.676008
2019-05-27,-2.847312
2019-05-28,-2.794477
2019-05-29,-2.135294
2019-05-30,-1.722047
2019-05-31,-1.729092
2019-06-01,-2.803956
2019-06-02,-1.601695
2019-06-03,-1.227453
2019-06-04,-1.581554
2019-06-05,-0.766841
2019-06-06,-1.708398
2019-06-07,-3.247724
2019-06-08,-1.844202
2019-06-09,-0.744032
2019-06-10,-4.869610
2019-06-11,-2.775326
2019-06-12,-1.712812
2019-06-13,-1.299398
2019-06-14,-2.125358
2019-06-15,-1.551201
2019-06-16,-1.242059
2019-06-17,-1.576361
2019-06-18,-2.823174
2019-06-19,-2.628742
2019-06-20,-2.070103
2019-06-21,-0.433176
2019-06-22,-0.713266
2019-06-23,-0.924756
2019-06-24,-1.380620
2019-06-25,-1.955823
2019-06-26,-1.852181
2019-06-27,-0.915551
2019-06-28,0.075131
2019-06-29,0.366756
2019-06-30,-2.596987
2019-07-01,-0.866769
2019-07-02,-0.488156
2019-07-03,-1.463296
2019-07-04,-1.921396
2019-07-05,-2.491760
2019-07-06,-2.353907
2019-07-07,-0.756628
2019-07-08,-1.543433
2019-07-09,-1.762434
2019-07-10,-1.113001
2019-07-11,-0.729986
2019-07-12,-0.168064
2019-07-13,0.114696
2019-07-14,0.020673
2019-07-15,-0.171235
2019-07-16,-0.866253
2019-07-17,-1.559463
2019-07-18,-2.186797
2019-07-19,-2.652905
2019-07-20,-1.885768
2019-07-21,-1.395310
2019-07-22,-1.348264
2019-07-23,-2.458110
2019-07-24,-1.965362
2019-07-25,-1.481393
2019-07-26,-1.219596
2019-07-27,-0.559947
2019-07-28,-0.919444
2019-07-29,-1.430766
2019-07-30,-1.248459
2019-07-31,-1.248336
2019-08-01,-1.363675
2019-08-02,-1.265827
2019-08-03,-0.949543
2019-08-04,-1.278473
2019-08-05,-1.346686
2019-08-06,0.026634
2019-08-07,-0.756727
2019-08-08,-2.550965
2019-08-09,-3.106593
2019-08-10,-2.746045
2019-08-11,-2.801241
2019-08-12,-2.737705
2019-08-13,-1.521037
2019-08-14,1.282973
2019-08-15,1.109957
2019-08-16,-2.001851
2019-08-17,-4.164860
2019-08-18,-4.392857
2019-08-19,-3.023848
2019-08-20,-3.420232
2019-08-21,-3.999310
2019-08-22,-4.091020
2019-08-23,-3.097810
2019-08-24,-3.316252
2019-08-25,-2.915488
2019-08-26,-0.753004
2019-08-27,0.508600
2019-08-28,-0.791972
2019-08-29,-1.376906
2019-08-30,-1.563292
2019-08-31,-0.759060
2019-09-01,0.426927
2019-09-02,0.899577
2019-09-03,0.294069
2019-09-04,-0.170767
2019-09-05,-0.162398
2019-09-06,-0.949088
2019-09-07,-1.956963
2019-09-08,-1.890978
2019-09-09,-0.571689
2019-09-10,-1.298004
2019-09-11,-1.797528
2019-09-12,-2.021149
2019-09-13,-2.334571
2019-09-14,-1.556676
2019-09-15,-1.698648
2019-09-16,-0.621561
2019-09-17,-2.182093
2019-09-18,-2.431946
2019-09-19,0.097555
2019-09-20,-0.590738
2019-09-21,-1.029905
2019-09-22,-1.699384
2019-09-23,-1.269474
2019-09-24,-0.450942
2019-09-25,0.385536
2019-09-26,0.038379
2019-09-27,-0.644099
2019-09-28,-0.442967
2019-09-29,-0.167210
2019-09-30,0.315505
2019-10-01,1.690311
2019-10-02,0.871813
2019-10-03,-2.437601
2019-10-04,-0.735446
2019-10-05,-3.113238
2019-10-06,0.028532
2019-10-07,-4.421948
2019-10-08,-5.029570
2019-10-09,-3.063809
2019-10-10,-3.770702
2019-10-11,-1.065524
2019-10-12,1.072791
2019-10-13,3.298727
2019-10-14,2.156610
2019-10-15,0.075918
2019-10-16,-0.949496
2019-10-17,-0.890131
2019-10-18,-1.852108
2019-10-19,-3.569088
2019-10-20,-1.071606
2019-10-21,-1.813157
2019-10-22,-3.467778
2019-10-23,-3.467176
2019-10-24,0.309457
2019-10-25,-0.085814
2019-10-26,-1.349023
2019-10-27,-2.527844
2019-10-28,-1.059264
2019-10-29,0.570631
2019-10-30,-0.100119
2019-10-31,0.653574
2019-11-01,0.655473
2019-11-02,-0.362316
2019-11-03,-0.458971
2019-11-04,0.551305
2019-11-05,0.808150
2019-11-06,-1.544396
2019-11-07,-2.083447
2019-11-08,0.571729
2019-11-09,3.476789
2019-11-10,-1.381809
2019-11-11,-3.278290
2019-11-12,-5.955193
2019-11-13,-2.054787
2019-11-14,-1.927585
2019-11-15,-2.616632
2019-11-16,2.054858
2019-11-17,4.597530
2019-11-18,-3.537454
2019-11-19,-1.181266
2019-11-20,1.580433
2019-11-21,0.870541
2019-11-22,0.704010
2019-11-23,-0.188104
2019-11-24,-1.936781
2019-11-25,-5.523058
2019-11-26,-3.520718
2019-11-27,-2.353475
2019-11-28,-0.214583
2019-11-29,-0.462628
2019-11-30,-3.928314
2019-12-01,-3.220071
2019-12-02,-1.971290
2019-12-03,-0.565689
2019-12-04,-0.244671
2019-12-05,3.948803
2019-12-06,-1.743809
2019-12-07,0.723918
2019-12-08,2.041843
2019-12-09,0.773235
2019-12-10,0.337259
2019-12-11,-2.496739
2019-12-12,-2.470552
2019-12-13,0.414775
2019-12-14,2.602634
2019-12-15,3.306979
2019-12-16,1.680280
2019-12-17,-1.784970
2019-12-18,2.937056
2019-12-19,2.236328
2019-12-20,2.532907
2019-12-21,-1.320865
2019-12-22,2.949539
2019-12-23,5.758605
2019-12-24,5.645283
2019-12-25,5.784414
2019-12-26,1.290417
2019-12-27,-4.783004
2019-12-28,-4.980456
2019-12-29,-4.304474
2019-12-30,-3.708824
2019-12-31,-2.442862
2020-01-01,1.653705
2020-01-02,3.266808
2020-01-03,1.844979
2020-01-04,-0.621218
2020-01-05,-1.304673
2020-01-06,-1.357317
2020-01-07,-1.631905
2020-01-08,1.428850
2020-01-09,2.717624
2020-01-10,1.310199
2020-01-11,2.769050
2020-01-12,-1.854490
2020-01-13,1.255152
2020-01-14,4.366171
2020-01-15,4.826122
2020-01-16,3.476627
2020-01-17,1.228104
2020-01-18,0.640875
2020-01-19,1.793691
2020-01-20,-2.691214
2020-01-21,-1.393426
2020-01-22,-1.959055
2020-01-23,-1.117451
2020-01-24,-2.296323
2020-01-25,-1.549821
2020-01-26,1.462623
2020-01-27,3.232494
2020-01-28,0.379172
2020-01-29,-1.551782
2020-01-30,-4.155009
2020-01-31,-3.943521
2020-02-01,-2.155519
2020-02-02,3.108452
2020-02-03,0.135249
2020-02-04,-0.473530
2020-02-05,1.756120
2020-02-06,-0.034530
2020-02-07,-4.266938
2020-02-08,3.323831
2020-02-09,2.022074
2020-02-10,1.241869
2020-02-11,0.062546
2020-02-12,-3.027448
2020-02-13,-2.662994
2020-02-14,-3.879482
2020-02-15,-4.391943
2020-02-16,-5.176378
2020-02-17,-2.381558
2020-02-18,1.016716
2020-02-19,1.879125
2020-02-20,2.687968
2020-02-21,6.692461
2020-02-22,4.824595
2020-02-23,4.334660
2020-02-24,3.824311
2020-02-25,6.461155
2020-02-26,3.131211
2020-02-27,1.099415
2020-02-28,0.321470
2020-02-29,-0.573071
2020-03-01,-1.467612
2020-03-02,0.220768
2020-03-03,-1.812974
2020-03-04,-1.637859
2020-03-05,-1.757944
2020-03-06,-1.960758
2020-03-07,1.399688
2020-03-08,0.949526
2020-03-09,-3.500799
2020-03-10,-2.297533
2020-03-11,-0.096468
2020-03-12,-0.411251
2020-03-13,0.016268
2020-03-14,0.809986
2020-03-15,1.118664
2020-03-16,-0.966075
2020-03-17,0.901861
2020-03-18,3.486587
2020-03-19,-0.968863
2020-03-20,4.693682
2020-03-21,-0.219777
2020-03-22,-0.216788
2020-03-23,-2.211136
2020-03-24,-2.820421
2020-03-25,-2.059693
2020-03-26,-0.834261
2020-03-27,4.406631
2020-03-28,-2.137398
2020-03-29,-3.309027
2020-03-30,1.688318
2020-03-31,3.403167
2020-04-01,0.871350
2020-04-02,-1.777701
2020-04-03,-0.317631
2020-04-04,-1.420917
2020-04-05,-6.829342
2020-04-06,-6.841255
2020-04-07,-1.076351
2020-04-08,1.798679
2020-04-09,-0.323431
2020-04-10,-0.667976
2020-04-11,1.207041
2020-04-12,-1.335708
2020-04-13,-2.410703
2020-04-14,-1.587067
2020-04-15,3.121963
2020-04-16,6.435964
2020-04-17,0.647094
2020-04-18,-1.733882
2020-04-19,-1.383998
2020-04-20,-1.162044
2020-04-21,5.875912
2020-04-22,6.097593
2020-04-23,-0.109844
2020-04-24,-1.645141
2020-04-25,-0.220828
2020-04-26,0.413891
2020-04-27,5.788303
2020-04-28,-0.232926
2020-04-29,-2.146680
2020-04-30,-1.855507
2020-05-01,-1.369660
2020-05-02,-1.317899
2020-05-03,-2.606811
2020-05-04,-1.351965
2020-05-05,-1.557228
2020-05-06,-2.015570
2020-05-07,-2.176580
2020-05-08,-2.437122
2020-05-09,-2.572378
2020-05-10,-1.380036
2020-05-11,-3.177321
2020-05-12,-1.186769
2020-05-13,2.647667
2020-05-14,3.245150
2020-05-15,0.247101
2020-05-16,2.031652
2020-05-17,2.275732
2020-05-18,3.510015
2020-05-19,-2.245799
2020-05-20,-2.532892
2020-05-21,0.036568
2020-05-22,1.720728
2020-05-23,0.562678
2020-05-24,0.237237
2020-05-25,-2.389808
2020-05-26,-1.625701
2020-05-27,-2.772233
2020-05-28,-2.451526
2020-05-29,-0.632000
2020-05-30,-0.266808
2020-05-31,-1.043172
2020-06-01,-1.662806
2020-06-02,0.429907
2020-06-03,0.651791
2020-06-04,-1.438601
2020-06-05,-3.666291
2020-06-06,-3.834328
2020-06-07,-2.461252
2020-06-08,-1.447902
2020-06-09,-1.535757
2020-06-10,-2.001713
2020-06-11,-0.697476
2020-06-12,-0.036412
2020-06-13,0.137801
2020-06-14,-2.006793
2020-06-15,-1.521859
2020-06-16,-1.177112
2020-06-17,-1.481910
2020-06-18,-1.820173
2020-06-19,-0.716770
2020-06-20,0.177958
2020-06-21,-0.206817
2020-06-22,-0.955449
2020-06-23,-0.740064
2020-06-24,-1.172455
2020-06-25,-2.057338
2020-06-26,-2.912267
2020-06-27,-2.270383
2020-06-28,-2.169570
2020-06-29,-1.309025
2020-06-30,-0.634939
2020-07-01,-0.900929
2020-07-02,-1.080814
2020-07-03,-1.353975
2020-07-04,-0.360192
2020-07-05,1.658046
2020-07-06,3.044950
2020-07-07,2.982304
2020-07-08,2.448102
2020-07-09,0.264128
2020-07-10,-1.538971
2020-07-11,-1.989017
2020-07-12,-1.655470
2020-07-13,-0.949362
2020-07-14,-1.686099
2020-07-15,-2.785956
2020-07-16,-2.210887
2020-07-17,-2.451645
2020-07-18,-2.537446
2020-07-19,-2.119061
2020-07-20,-1.901375
2020-07-21,-0.989749
2020-07-22,-0.396677
2020-07-23,0.373337
2020-07-24,0.986579
2020-07-25,1.062158
2020-07-26,0.062432
2020-07-27,-0.715483
2020-07-28,0.451494
2020-07-29,0.917059
2020-07-30,-0.022475
2020-07-31,-0.285839
2020-08-01,-0.564443
2020-08-02,-1.195931
2020-08-03,-0.548070
2020-08-04,-0.106772
2020-08-05,-0.340024
2020-08-06,-1.214899
2020-08-07,-2.378076
2020-08-08,-2.723614
2020-08-09,-2.178549
2020-08-10,-1.327200
2020-08-11,0.412379
2020-08-12,0.462330
2020-08-13,0.634397
2020-08-14,-1.355482
2020-08-15,-1.825374
2020-08-16,-1.895886
2020-08-17,-2.181981
2020-08-18,-1.901656
2020-08-19,-2.175044
2020-08-20,-2.445345
2020-08-21,-2.182947
2020-08-22,-1.533161
2020-08-23,-0.181502
2020-08-24,0.617869
2020-08-25,-1.239163
2020-08-26,-2.162899
2020-08-27,-1.862781
2020-08-28,-1.646654
2020-08-29,-1.237703
2020-08-30,0.371722
2020-08-31,0.208536
2020-09-01,-0.996028
2020-09-02,-1.772918
2020-09-03,-1.778267
2020-09-04,-1.808599
2020-09-05,-2.160530
2020-09-06,-2.471757
2020-09-07,-2.934915
2020-09-08,-2.618535
2020-09-09,-1.702305
2020-09-10,-0.778844
2020-09-11,-1.021025
2020-09-12,-1.733252
2020-09-13,-0.446598
2020-09-14,-0.048021
2020-09-15,-2.186526
2020-09-16,-1.621328
2020-09-17,-2.753914
2020-09-18,-3.337094
2020-09-19,-2.642942
2020-09-20,-3.499928
2020-09-21,-4.355565
2020-09-22,-3.616500
2020-09-23,-2.722059
2020-09-24,-3.928388
2020-09-25,-3.769530
2020-09-26,-3.628370
2020-09-27,-3.171642
2020-09-28,-2.575329
2020-09-29,-1.478415
2020-09-30,-0.798685
2020-10-01,-0.941377
2020-10-02,-3.064788
2020-10-03,-2.875644
2020-10-04,-3.455891
2020-10-05,-2.844501
2020-10-06,-2.076211
2020-10-07,-2.505008
2020-10-08,0.058350
2020-10-09,-1.074884
2020-10-10,0.445870
2020-10-11,1.791477
2020-10-12,-0.843579
2020-10-13,-4.989022
2020-10-14,-3.067505
2020-10-15,0.483682
2020-10-16,-2.280856
2020-10-17,-3.198474
2020-10-18,-2.675719
2020-10-19,-2.762705
2020-10-20,-2.001503
2020-10-21,1.891975
2020-10-22,-0.631619
2020-10-23,0.985357
2020-10-24,1.618703
2020-10-25,1.972219
2020-10-26,-1.396136
2020-10-27,-3.524066
2020-10-28,-1.797289
2020-10-29,-2.651251
2020-10-30,-4.849353
2020-10-31,-0.701436
2020-11-01,-0.274933
2020-11-02,0.498595
2020-11-03,2.356219
2020-11-04,0.079589
2020-11-05,-2.099178
2020-11-06,-1.161673
2020-11-07,0.572271
2020-11-08,0.859208
2020-11-09,0.604037
2020-11-10,1.022503
2020-11-11,1.338594
2020-11-12,-2.391131
2020-11-13,1.180037
2020-11-14,0.152950
2020-11-15,-1.674437
2020-11-16,-2.395078
2020-11-17,-1.900831
2020-11-18,-0.037045
2020-11-19,2.070607
2020-11-20,4.586092
2020-11-21,-0.344136
2020-11-22,-2.360384
2020-11-23,-1.592800
2020-11-24,-3.703815
2020-11-25,-1.420036
2020-11-26,-3.233839
2020-11-27,-3.005723
2020-11-28,-1.353380
2020-11-29,0.839520
2020-11-30,-0.012520
2020-12-01,1.013817
2020-12-02,1.169370
2020-12-03,-1.536036
2020-12-04,-1.459813
2020-12-05,-2.668395
2020-12-06,-4.863471
2020-12-07,-4.775224
2020-12-08,2.355592
2020-12-09,3.362755
2020-12-10,0.743989
2020-12-11,1.269901
2020-12-12,-1.919370
2020-12-13,2.996729
2020-12-14,1.836947
2020-12-15,2.656966
2020-12-16,2.598860
2020-12-17,1.992671
2020-12-18,4.618136
2020-12-19,4.298052
2020-12-20,4.270514
2020-12-21,3.001153
2020-12-22,3.204951
2020-12-23,3.482069
2020-12-24,3.163991
2020-12-25,0.724773
2020-12-26,-2.822143
2020-12-27,-0.841172
2020-12-28,-2.035583
2020-12-29,-0.909311
2020-12-30,2.342725
2020-12-31,4.284336
2021-01-01,6.274343
2021-01-02,3.528844
2021-01-03,2.540645
2021-01-04,1.063730
2021-01-05,-0.016752
2021-01-06,-1.236018
2021-01-07,0.307331
2021-01-08,1.373204
2021-01-09,0.903820
2021-01-10,-2.708945
2021-01-11,-2.481188
2021-01-12,-2.055478
2021-01-13,1.796024
2021-01-14,2.399118
2021-01-15,-0.021570
2021-01-16,0.681215
2021-01-17,-3.068713
2021-01-18,-2.464359
2021-01-19,1.570166
2021-01-20,1.779880
2021-01-21,1.284142
2021-01-22,-3.320089
2021-01-23,-1.151235
2021-01-24,1.647003
2021-01-25,0.214160
2021-01-26,0.369236
2021-01-27,-2.139676
2021-01-28,-2.290536
2021-01-29,-3.934536
2021-01-30,-4.539562
2021-01-31,-4.088168
2021-02-01,-0.622186
2021-02-02,2.637215
2021-02-03,0.471583
2021-02-04,-2.727418
2021-02-05,-1.079795
2021-02-06,4.091214
2021-02-07,1.815861
2021-02-08,-0.090611
2021-02-09,-1.707136
2021-02-10,1.175464
2021-02-11,0.691187
2021-02-12,1.271490
2021-02-13,-1.249529
2021-02-14,0.262551
2021-02-15,-2.167844
2021-02-16,2.192407
2021-02-17,3.894131
2021-02-18,2.715451
2021-02-19,-4.517831
2021-02-20,-3.577135
2021-02-21,-4.493067
2021-02-22,-4.296441
2021-02-23,-2.073488
2021-02-24,0.806416
2021-02-25,2.822570
2021-02-26,2.371590
2021-02-27,-1.209612
2021-02-28,-0.228481
2021-03-01,5.209707
2021-03-02,2.826376
2021-03-03,-0.685861
2021-03-04,-1.015544
2021-03-05,-3.152914
2021-03-06,-2.341007
2021-03-07,-3.776648
2021-03-08,-5.610113
2021-03-09,-5.598006
2021-03-10,-1.312999
2021-03-11,-1.339408
2021-03-12,-0.474847
2021-03-13,-2.796230
2021-03-14,1.044500
2021-03-15,3.201807
2021-03-16,-2.808991
2021-03-17,-2.126401
2021-03-18,-2.379824
2021-03-19,-3.171302
2021-03-20,-3.037829
2021-03-21,1.970585
2021-03-22,-2.813359
2021-03-23,-6.258515
2021-03-24,-3.640374
2021-03-25,-3.270549
2021-03-26,-1.574954
2021-03-27,2.254827
2021-03-28,1.547530
2021-03-29,1.859768
2021-03-30,2.085558
2021-03-31,-0.823745
2021-04-01,-2.170264
2021-04-02,-1.112338
2021-04-03,-0.376863
2021-04-04,-0.642032
2021-04-05,1.202453
2021-04-06,0.192404
2021-04-07,-5.348002
2021-04-08,-3.373953
2021-04-09,-0.559551
2021-04-10,3.336803
2021-04-11,0.041449
2021-04-12,0.233142
2021-04-13,-4.124480
2021-04-14,-4.557907
2021-04-15,-1.103455
2021-04-16,4.471447
2021-04-17,2.549497
2021-04-18,1.520443
2021-04-19,-2.968216
2021-04-20,-4.966307
2021-04-21,-4.899285
2021-04-22,-0.224464
2021-04-23,0.565070
2021-04-24,-3.367065
2021-04-25,-1.804759
2021-04-26,-1.220533
2021-04-27,-1.655330
2021-04-28,-1.062617
2021-04-29,-1.952302
2021-04-30,-1.236915
2021-05-01,-1.714521
2021-05-02,-1.946993
2021-05-03,0.836357
2021-05-04,1.404720
2021-05-05,-2.353522
2021-05-06,-2.691779
2021-05-07,-3.388476
2021-05-08,1.770614
2021-05-09,0.142252
2021-05-10,1.290295
2021-05-11,2.617005
2021-05-12,0.829675
2021-05-13,-2.123577
2021-05-14,-0.897922
2021-05-15,-0.265682
2021-05-16,0.721323
2021-05-17,1.750130
2021-05-18,0.494744
2021-05-19,0.113436
2021-05-20,-1.273461
2021-05-21,-0.348957
2021-05-22,-0.699501
2021-05-23,-2.038597
2021-05-24,-4.088485
2021-05-25,-4.420760
2021-05-26,-1.220915
2021-05-27,-0.887756
2021-05-28,-1.996209
2021-05-29,-1.358573
2021-05-30,-1.205510
2021-05-31,-2.631039
2021-06-01,-2.354549
2021-06-02,-1.007871
2021-06-03,-0.608961
2021-06-04,-1.591770
2021-06-05,-2.178292
2021-06-06,-2.066155
2021-06-07,-1.728297
2021-06-08,-1.672636
2021-06-09,-2.030532
2021-06-10,-2.766550
2021-06-11,-1.537035
2021-06-12,-0.947725
2021-06-13,-0.430462
2021-06-14,-1.316326
2021-06-15,-2.664233
2021-06-16,-2.019345
2021-06-17,-2.846758
2021-06-18,-1.906158
2021-06-19,-1.600325
2021-06-20,-1.616599
2021-06-21,-1.568646
2021-06-22,-1.203960
2021-06-23,-0.516849
2021-06-24,0.051009
2021-06-25,-0.720702
2021-06-26,-1.559248
2021-06-27,-1.648352
2021-06-28,-1.072333
2021-06-29,-0.611529
2021-06-30,-1.883826
2021-07-01,-2.786662
2021-07-02,-1.509224
2021-07-03,1.921833
2021-07-04,0.238506
2021-07-05,-0.998655
2021-07-06,-0.883831
2021-07-07,-1.580905
2021-07-08,-1.794874
2021-07-09,-1.703562
2021-07-10,-2.095005
2021-07-11,-1.780000
2021-07-12,-1.422723
2021-07-13,-0.853596
2021-07-14,-0.068893
2021-07-15,-0.235338
2021-07-16,-0.038345
2021-07-17,-0.072685
2021-07-18,-1.080901
2021-07-19,-1.493663
2021-07-20,-0.990866
2021-07-21,-0.037566
2021-07-22,0.453986
2021-07-23,0.207349
2021-07-24,-1.140414
2021-07-25,-2.645058
2021-07-26,-1.464017
2021-07-27,-0.549780
2021-07-28,-0.457112
2021-07-29,0.160525
2021-07-30,1.121754
2021-07-31,-0.868391
2021-08-01,-1.319667
2021-08-02,-1.539537
2021-08-03,-2.539144
2021-08-04,-1.821283
2021-08-05,-0.732912
2021-08-06,0.604203
2021-08-07,-0.473273
2021-08-08,-2.021320
2021-08-09,-2.451797
2021-08-10,-2.042574
2021-08-11,-2.930993
2021-08-12,-3.574245
2021-08-13,-3.181751
2021-08-14,-2.972166
2021-08-15,-1.442211
2021-08-16,0.843669
2021-08-17,-0.593993
2021-08-18,-1.650263
2021-08-19,-1.906027
2021-08-20,-1.704139
2021-08-21,-0.900617
2021-08-22,-1.001060
2021-08-23,-1.324553
2021-08-24,-1.793185
2021-08-25,-1.268600
2021-08-26,-0.697808
2021-08-27,-0.244841
2021-08-28,-1.208654
2021-08-29,-1.948841
2021-08-30,-1.989611
2021-08-31,-1.322650
2021-09-01,-1.140266
2021-09-02,-0.579966
2021-09-03,-0.822037
2021-09-04,-2.149996
2021-09-05,-3.147348
2021-09-06,-3.358713
2021-09-07,-3.582631
2021-09-08,-2.947235
2021-09-09,-2.466652
2021-09-10,-2.639508
2021-09-11,-3.836005
2021-09-12,-3.422140
2021-09-13,-3.126413
2021-09-14,-1.893150
2021-09-15,-1.304959
2021-09-16,-2.181288
2021-09-17,-1.854950
2021-09-18,-2.461795
2021-09-19,-3.741125
2021-09-20,-3.710135
2021-09-21,-2.832481
2021-09-22,-2.358256
2021-09-23,-2.979836
2021-09-24,-2.772074
2021-09-25,-2.264111
2021-09-26,-1.982584
2021-09-27,-2.425848
2021-09-28,-1.736998
2021-09-29,1.334839
2021-09-30,2.106353
2021-10-01,1.327740
2021-10-02,-2.206054
2021-10-03,-1.065274
2021-10-04,0.827635
2021-10-05,0.456106
2021-10-06,-3.100856
2021-10-07,-1.477288
2021-10-08,-0.019297
2021-10-09,-0.242271
2021-10-10,-0.643828
2021-10-11,0.546830
2021-10-12,0.825672
2021-10-13,0.817336
2021-10-14,-0.789159
2021-10-15,-2.970903
2021-10-16,0.366340
2021-10-17,0.664595
2021-10-18,2.218433
2021-10-19,2.100246
2021-10-20,-0.452368
2021-10-21,-1.823059
2021-10-22,-1.843900
2021-10-23,0.735350
2021-10-24,1.721206
2021-10-25,-3.592625
2021-10-26,-1.387739
2021-10-27,-3.222503
2021-10-28,-0.835318
2021-10-29,0.553909
2021-10-30,-1.580055
2021-10-31,-3.626132
2021-11-01,-2.113592
2021-11-02,1.304332
2021-11-03,0.373075
2021-11-04,1.532623
2021-11-05,-1.664559
2021-11-06,-5.098670
2021-11-07,-0.083893
2021-11-08,0.193207
2021-11-09,-0.570796
2021-11-10,-1.337193
2021-11-11,-1.239144
2021-11-12,-2.430360
2021-11-13,-2.107693
2021-11-14,-2.368039
2021-11-15,-1.424498
2021-11-16,-2.460375
2021-11-17,-0.994466
2021-11-18,-1.982520
2021-11-19,-1.012774
2021-11-20,1.223410
2021-11-21,-0.038797
2021-11-22,-4.606730
2021-11-23,-4.954065
2021-11-24,-0.719915
2021-11-25,0.958707
2021-11-26,1.599122
2021-11-27,1.938869
2021-11-28,1.971174
2021-11-29,-3.472266
2021-11-30,-3.137064
2021-12-01,1.668006
2021-12-02,-0.116770
2021-12-03,-2.035529
2021-12-04,1.887051
2021-12-05,0.723187
2021-12-06,-0.885151
2021-12-07,-1.336871
2021-12-08,-1.764828
2021-12-09,-1.633119
2021-12-10,-0.424242
2021-12-11,-3.063395
2021-12-12,-1.861047
2021-12-13,-3.009291
2021-12-14,-3.393670
2021-12-15,-1.873632
2021-12-16,0.391752
2021-12-17,0.496422
2021-12-18,-0.755759
2021-12-19,-0.012160
2021-12-20,-2.445141
2021-12-21,0.013237
2021-12-22,3.749698
2021-12-23,1.990236
2021-12-24,1.011072
2021-12-25,2.104448
2021-12-26,2.239229
2021-12-27,1.989136
2021-12-28,-1.832612
2021-12-29,1.065290
2021-12-30,1.438166
2021-12-31,-1.680138
2022-01-01,-0.035970
2022-01-02,0.144611
2022-01-03,0.450566
2022-01-04,-0.964861
2022-01-05,1.620294
2022-01-06,2.013570
2022-01-07,0.603033
2022-01-08,0.610554
2022-01-09,1.798547
2022-01-10,4.928851
2022-01-11,3.182492
2022-01-12,2.440044
2022-01-13,3.728564
2022-01-14,2.779784
2022-01-15,4.264847
2022-01-16,4.213005
2022-01-17,0.362493
2022-01-18,0.551453
2022-01-19,0.352491
2022-01-20,0.321440
2022-01-21,1.914293
2022-01-22,2.337860
2022-01-23,2.351545
2022-01-24,-0.698692
2022-01-25,0.024010
2022-01-26,-1.760458
2022-01-27,-0.725267
2022-01-28,1.719739
2022-01-29,2.159084
2022-01-30,2.040577
2022-01-31,2.572673
2022-02-01,2.616889
2022-02-02,1.125568
2022-02-03,2.701959
2022-02-04,3.246119
2022-02-05,1.292909
2022-02-06,-2.013310
2022-02-07,0.664198
2022-02-08,-2.107953
2022-02-09,1.258195
2022-02-10,2.107391
2022-02-11,3.966062
2022-02-12,8.475846
2022-02-13,6.422376
2022-02-14,4.974094
2022-02-15,-0.028832
2022-02-16,0.531445
2022-02-17,0.288477
2022-02-18,3.457768
2022-02-19,5.792698
2022-02-20,1.123149
2022-02-21,0.926683
2022-02-22,-0.261601
2022-02-23,6.757061
2022-02-24,3.279580
2022-02-25,-1.840065
2022-02-26,-5.006795
2022-02-27,0.306827
2022-02-28,3.415924
2022-03-01,0.447915
2022-03-02,0.894352
2022-03-03,4.302209
2022-03-04,4.128675
2022-03-05,8.886797
2022-03-06,3.819963
2022-03-07,1.806522
2022-03-08,1.105489
2022-03-09,1.509890
2022-03-10,0.186289
2022-03-11,0.697746
2022-03-12,-4.152831
2022-03-13,-3.959316
2022-03-14,-1.681850
2022-03-15,0.412495
2022-03-16,0.726204
2022-03-17,0.437884
2022-03-18,-3.025537
2022-03-19,-5.254766
2022-03-20,-3.269921
2022-03-21,-1.190051
2022-03-22,-0.935554
2022-03-23,-1.055991
2022-03-24,-1.272204
2022-03-25,-2.809897
2022-03-26,-1.056663
2022-03-27,-2.296033
2022-03-28,-6.509989
2022-03-29,-6.721189
2022-03-30,-4.095852
2022-03-31,2.064362
2022-04-01,1.273231
2022-04-02,-3.477019
2022-04-03,-3.361530
2022-04-04,-4.130597
2022-04-05,-6.174540
2022-04-06,-1.021480
2022-04-07,4.351918
2022-04-08,-1.894647
2022-04-09,3.012618
2022-04-10,-4.201718
2022-04-11,-1.611533
2022-04-12,-1.158041
2022-04-13,0.118804
2022-04-14,-0.991133
2022-04-15,-2.087504
2022-04-16,2.706018
2022-04-17,0.004241
2022-04-18,-0.672211
2022-04-19,-3.737593
2022-04-20,0.361661
2022-04-21,3.287076
2022-04-22,1.331963
2022-04-23,2.528711
2022-04-24,1.551184
2022-04-25,-2.792926
2022-04-26,-1.240356
2022-04-27,-1.067118
2022-04-28,0.139608
2022-04-29,-0.603440
2022-04-30,1.324131
2022-05-01,-0.589017
2022-05-02,-4.349549
2022-05-03,-1.147244
2022-05-04,0.546091
2022-05-05,-4.812143
2022-05-06,-5.269989
2022-05-07,0.178841
2022-05-08,0.536916
2022-05-09,0.306577
