#Variables:
#tasmin_IPSL-CM5B-LR_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp85(K),tasmax_IPSL-CM5B-LR_rcp85(K),pr_IPSL-CM5B-LR_rcp85(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp85(K),tasmax_IPSL-CM5B-LR_rcp85(K),pr_IPSL-CM5B-LR_rcp85(mm)
2021-07-09,297.624176,306.467438,14.438331
2021-07-10,296.633148,301.403595,142.991302
2021-07-11,297.272644,304.850433,44.364677
2021-07-12,297.443848,305.333618,13.948787
2021-07-13,297.167816,305.610565,17.140841
2021-07-14,296.474884,300.425903,37.854969
2021-07-15,295.389557,300.708466,9.779747
2021-07-16,296.704193,304.725891,0.000000
2021-07-17,296.799805,306.482727,0.000000
2021-07-18,296.662933,308.747772,0.000000
2021-07-19,296.935791,309.408966,0.000000
2021-07-20,297.133728,310.347321,0.000000
2021-07-21,297.091217,310.462494,0.000000
2021-07-22,297.064209,310.230164,0.000000
2021-07-23,296.994080,309.468262,0.000000
2021-07-24,296.645905,309.268677,0.000000
2021-07-25,296.510590,309.352570,0.000000
2021-07-26,296.690826,309.514496,0.281196
2021-07-27,296.899475,310.076019,0.000000
2021-07-28,297.313019,310.796234,0.000000
2021-07-29,297.752411,310.945190,0.000000
2021-07-30,298.290436,310.234711,0.000000
2021-07-31,297.639282,308.615479,0.000000
2021-08-01,297.492035,307.768738,1.626759
2021-08-02,297.190216,307.962677,1.072746
2021-08-03,297.129791,305.817108,2.460286
2021-08-04,297.136749,308.794189,0.322684
2021-08-05,296.251099,306.438141,0.000000
2021-08-06,294.739624,303.451233,1.829433
2021-08-07,293.704651,302.583221,0.000000
2021-08-08,294.934570,306.541443,0.000000
2021-08-09,296.092896,305.845184,0.000000
2021-08-10,297.320221,306.116119,0.334972
2021-08-11,297.683868,305.748199,3.782656
2021-08-12,297.408295,304.963867,0.720893
2021-08-13,297.621582,304.562408,1.647845
2021-08-14,297.749359,305.998505,0.733877
2021-08-15,296.891876,307.942444,0.000000
2021-08-16,297.164948,308.711945,0.000000
2021-08-17,296.773315,309.209991,0.000000
2021-08-18,297.359497,309.819885,0.000000
2021-08-19,297.204315,309.549133,0.000000
2021-08-20,297.271759,309.065552,0.000000
2021-08-21,297.497925,309.453064,0.000000
2021-08-22,298.532166,310.198975,0.000000
2021-08-23,298.532196,308.924774,0.000000
2021-08-24,298.462830,308.529175,0.000000
2021-08-25,298.308807,309.455475,0.000000
2021-08-26,298.187439,310.924530,0.000000
2021-08-27,299.654938,312.232544,0.000000
2021-08-28,300.564087,312.269928,0.000000
2021-08-29,298.839783,309.414368,0.000000
2021-08-30,298.549896,310.081604,0.000000
2021-08-31,298.598419,310.353455,0.000000
2021-09-01,299.254425,310.973785,0.000000
2021-09-02,299.482910,310.739380,0.000000
2021-09-03,299.599854,309.947174,0.000000
2021-09-04,298.684479,308.442902,0.000000
2021-09-05,298.492767,307.872162,0.000000
2021-09-06,297.692261,305.641602,2.149371
2021-09-07,297.207520,304.710724,2.688270
2021-09-08,293.173828,304.762878,0.000000
2021-09-09,293.296539,304.736786,0.000000
2021-09-10,293.199677,305.211609,0.000000
2021-09-11,293.536713,306.650543,0.000000
2021-09-12,294.895966,307.018524,0.000000
2021-09-13,294.270355,306.904358,0.000000
2021-09-14,295.283173,305.450195,0.000000
2021-09-15,293.934784,303.433990,0.000000
2021-09-16,293.054474,304.163483,0.000000
2021-09-17,294.456238,305.303986,0.000000
2021-09-18,295.550995,306.049500,0.000000
2021-09-19,295.913940,305.731384,0.362261
2021-09-20,295.922180,305.507507,1.268030
2021-09-21,295.996124,305.514618,0.000000
2021-09-22,295.870331,304.145325,0.000000
2021-09-23,293.169220,303.146057,0.000000
2021-09-24,292.451019,304.859009,0.000000
2021-09-25,294.877563,306.366364,0.000000
2021-09-26,295.354431,305.726044,0.000000
2021-09-27,294.539001,304.635345,0.000000
2021-09-28,295.436523,304.112335,3.437601
2021-09-29,295.294739,307.570923,6.352976
2021-09-30,295.493866,307.820343,0.000000
2021-10-01,296.033447,308.767761,0.000000
2021-10-02,296.772461,308.447784,0.000000
2021-10-03,296.865967,305.353027,2.555721
2021-10-04,294.584778,302.377960,5.243201
2021-10-05,292.909027,298.711334,21.808172
2021-10-06,287.557556,296.665833,2.854767
2021-10-07,292.789337,302.245605,0.887522
2021-10-08,294.291534,303.939972,6.072351
2021-10-09,286.530121,298.458374,2.118851
2021-10-10,287.028442,298.231049,0.000000
2021-10-11,287.232910,300.902924,0.000000
2021-10-12,288.737396,302.817871,0.000000
2021-10-13,292.010742,304.611572,0.000000
2021-10-14,294.518158,301.796326,5.940197
2021-10-15,288.747620,299.456604,0.000000
2021-10-16,281.508118,292.797913,0.000000
2021-10-17,282.805908,291.480530,0.000000
2021-10-18,280.614288,296.382233,0.000000
2021-10-19,282.285370,299.172913,0.000000
2021-10-20,287.440918,298.239502,0.000000
2021-10-21,291.317474,297.760071,59.602837
2021-10-22,292.896118,303.078827,6.853185
2021-10-23,286.852936,301.592957,0.000000
2021-10-24,286.001556,302.969727,0.000000
2021-10-25,287.209808,305.466278,0.000000
2021-10-26,289.716675,306.351593,0.000000
2021-10-27,291.895538,306.197906,0.000000
2021-10-28,291.191376,302.406006,0.000000
2021-10-29,285.489532,296.524170,0.000000
2021-10-30,281.588287,296.265289,0.000000
2021-10-31,284.752594,299.460175,0.000000
2021-11-01,286.597412,294.547241,0.000000
2021-11-02,279.938843,290.865112,0.000000
2021-11-03,280.455475,289.169495,0.000000
2021-11-04,278.395081,289.370575,0.000000
2021-11-05,276.336761,291.643219,0.000000
2021-11-06,282.331116,292.805939,0.000000
2021-11-07,280.465424,292.735535,0.000000
2021-11-08,278.809692,294.276672,0.000000
2021-11-09,279.580566,293.929443,0.000000
2021-11-10,280.321655,295.982330,0.000000
2021-11-11,281.689087,295.712280,0.000000
2021-11-12,284.809967,296.632477,0.000000
2021-11-13,287.805023,296.879608,1.989745
2021-11-14,291.550415,300.291443,2.796831
2021-11-15,290.810272,300.629669,7.190107
2021-11-16,291.210480,297.806793,0.526801
2021-11-17,285.746338,298.993988,3.683360
2021-11-18,283.747681,299.540649,0.000000
2021-11-19,281.978912,297.876587,0.000000
2021-11-20,279.820679,295.283081,0.000000
2021-11-21,282.934845,292.370728,3.542474
2021-11-22,288.819092,302.366119,43.993805
2021-11-23,285.446686,296.315613,0.498351
2021-11-24,277.852142,294.945190,0.000000
2021-11-25,277.764862,295.655884,0.000000
2021-11-26,280.006195,297.810760,0.000000
2021-11-27,284.013550,299.104034,0.000000
2021-11-28,278.690735,292.935608,1.085959
2021-11-29,277.841583,298.249603,0.000000
2021-11-30,283.446594,293.081390,0.000000
2021-12-01,277.467834,291.541931,0.000000
2021-12-02,277.203888,291.248505,0.000000
2021-12-03,277.920288,292.894958,0.000000
2021-12-04,284.680511,295.834839,1.661126
2021-12-05,278.630951,292.799622,36.187294
2021-12-06,275.843536,287.868103,1.111997
2021-12-07,274.276489,289.611786,0.000000
2021-12-08,277.012543,289.239746,0.000000
2021-12-09,277.817200,285.072388,2.755216
2021-12-10,275.980438,283.068787,0.370786
2021-12-11,276.677338,282.788513,0.000000
2021-12-12,277.545532,278.115417,9.914096
2021-12-13,274.914215,280.615662,12.837193
2021-12-14,273.571808,282.037811,5.655410
2021-12-15,266.647339,282.171783,0.000000
2021-12-16,263.651550,284.469788,0.000000
2021-12-17,269.117798,288.808350,0.000000
2021-12-18,273.858276,290.238129,0.000000
2021-12-19,275.592682,291.463013,0.000000
2021-12-20,276.757233,295.864594,0.000000
2021-12-21,280.589447,299.061310,0.000000
2021-12-22,283.290985,299.380066,0.000000
2021-12-23,288.791290,297.677368,0.000000
2021-12-24,284.066620,295.339874,0.000000
2021-12-25,279.801666,293.370819,0.000000
2021-12-26,279.173859,294.840424,0.000000
2021-12-27,278.207214,290.951813,0.000000
2021-12-28,277.852203,294.081879,0.000000
2021-12-29,282.206757,297.265137,0.000000
2021-12-30,279.660919,291.192261,0.376536
2021-12-31,271.329865,285.793091,0.000000
2022-01-01,276.935059,293.034546,0.000000
2022-01-02,277.627075,290.647980,0.000000
2022-01-03,282.617188,291.570892,0.624983
2022-01-04,287.925690,290.675476,4.351852
2022-01-05,286.428345,293.164185,16.129181
2022-01-06,287.356201,291.128265,42.194534
2022-01-07,288.053101,288.130737,44.629662
2022-01-08,287.379852,292.946289,5.410759
2022-01-09,285.536896,289.456818,3.723735
2022-01-10,284.774261,289.643127,0.645134
2022-01-11,282.762421,293.589539,0.000000
2022-01-12,281.919739,291.736664,0.000000
2022-01-13,280.220520,288.481232,0.000000
2022-01-14,275.232819,283.384399,0.000000
2022-01-15,277.216156,289.904144,0.000000
2022-01-16,280.237183,294.382751,0.000000
2022-01-17,286.196991,296.170105,0.000000
2022-01-18,286.785034,298.405151,0.000000
2022-01-19,285.195984,295.526520,0.000000
2022-01-20,280.134430,291.510864,0.000000
2022-01-21,281.970337,294.314209,0.000000
2022-01-22,284.498474,295.781464,0.000000
2022-01-23,275.593262,292.739899,9.845990
2022-01-24,269.890137,278.613037,11.778055
2022-01-25,269.426666,272.260956,4.930247
2022-01-26,273.449921,279.085968,11.045836
2022-01-27,270.601959,278.688965,0.775585
2022-01-28,265.632935,278.779205,0.000000
2022-01-29,267.543518,280.938202,0.000000
2022-01-30,271.039490,281.018372,0.000000
2022-01-31,269.805573,282.743469,0.000000
2022-02-01,275.196472,288.883545,0.000000
2022-02-02,279.049896,291.807159,0.000000
2022-02-03,280.589874,294.826233,0.000000
2022-02-04,282.296539,296.259949,0.000000
2022-02-05,282.598511,297.886658,0.000000
2022-02-06,286.381958,298.656982,0.000000
2022-02-07,287.381409,294.893799,0.872137
2022-02-08,283.714325,289.725830,8.740758
2022-02-09,278.837585,287.807220,7.462195
2022-02-10,273.735077,281.254883,0.000000
2022-02-11,277.506775,287.139801,0.000000
2022-02-12,278.042694,292.250793,0.000000
2022-02-13,280.638397,292.645905,0.000000
2022-02-14,271.567383,289.223419,0.641580
2022-02-15,270.326965,279.784271,0.616873
2022-02-16,270.830841,283.345612,0.000000
2022-02-17,278.034668,287.499207,2.444371
2022-02-18,284.932831,297.578583,3.298786
2022-02-19,285.825439,295.603149,0.000000
2022-02-20,275.088348,292.126831,0.000000
2022-02-21,272.493805,281.426086,0.000000
2022-02-22,272.074799,285.825500,0.000000
2022-02-23,276.428864,290.122101,0.000000
2022-02-24,279.822784,295.099091,0.000000
2022-02-25,283.340149,294.919373,0.000000
2022-02-26,285.348083,296.135040,0.000000
2022-02-27,282.532013,292.266632,0.000000
2022-02-28,282.029938,293.009338,0.000000
2022-03-01,283.103180,297.356659,0.000000
2022-03-02,284.879791,298.788391,0.000000
2022-03-03,288.864838,297.882385,1.159841
2022-03-04,287.944611,299.607544,0.477216
2022-03-05,284.977325,296.810822,0.000000
2022-03-06,279.391235,292.046997,1.047330
2022-03-07,279.757996,284.846741,9.162729
2022-03-08,277.684784,285.833069,3.344331
2022-03-09,280.562256,295.514130,0.000000
2022-03-10,282.090881,298.262665,0.000000
2022-03-11,282.812500,299.538422,0.000000
2022-03-12,288.170380,297.110565,1.039737
2022-03-13,288.470947,294.239197,13.373066
2022-03-14,289.105347,293.934967,17.907707
2022-03-15,278.442139,284.695648,10.102036
2022-03-16,276.504547,288.070404,2.442031
2022-03-17,274.970703,290.008545,0.000000
2022-03-18,277.646332,293.797394,0.000000
2022-03-19,279.035156,294.804901,0.000000
2022-03-20,278.549133,294.190918,0.000000
2022-03-21,282.940002,291.440765,0.000000
2022-03-22,287.739868,294.275818,6.595346
2022-03-23,281.091156,293.296051,0.000000
2022-03-24,282.944733,294.608307,0.000000
2022-03-25,282.707733,295.818695,0.000000
2022-03-26,285.472931,296.638062,0.000000
2022-03-27,284.544495,294.520752,3.178199
2022-03-28,283.511536,293.072327,1.646121
2022-03-29,283.686615,296.393433,0.000000
2022-03-30,288.011719,300.891785,1.274707
2022-03-31,285.213928,296.083405,0.000000
2022-04-01,280.740906,289.717133,0.653798
2022-04-02,284.975769,290.538055,1.053697
2022-04-03,285.712708,292.143646,1.177369
2022-04-04,285.527527,301.510681,0.000000
2022-04-05,290.074097,299.593414,0.000000
2022-04-06,289.473785,303.336151,0.545063
2022-04-07,288.990448,300.490631,1.149835
2022-04-08,286.501526,300.235535,1.329899
2022-04-09,290.900360,301.194305,0.407188
2022-04-10,290.993866,303.148102,0.400990
2022-04-11,288.289764,301.864288,0.000000
2022-04-12,288.059021,301.480804,0.000000
2022-04-13,287.633514,296.768738,1.365556
2022-04-14,285.687561,300.403931,0.000000
2022-04-15,286.302704,303.059906,0.000000
2022-04-16,288.348511,305.198730,0.000000
2022-04-17,291.336517,306.868927,0.000000
2022-04-18,292.357788,309.703278,0.000000
2022-04-19,293.267456,307.007172,0.000000
2022-04-20,291.656525,303.792206,0.000000
2022-04-21,289.794800,302.774780,0.000000
2022-04-22,293.781616,300.544006,0.000000
2022-04-23,291.879669,306.320801,0.000000
2022-04-24,292.363953,305.541962,0.000000
2022-04-25,294.385651,299.568054,17.838861
2022-04-26,293.511078,299.659851,80.166985
2022-04-27,293.266205,303.142456,2.052738
2022-04-28,295.033295,300.688416,20.963844
2022-04-29,289.559753,292.344879,48.550476
2022-04-30,287.739685,297.222809,0.000000
2022-05-01,292.495087,301.923309,7.268799
2022-05-02,292.065216,304.071472,1.785433
2022-05-03,293.855469,303.551849,0.000000
2022-05-04,296.443359,304.543488,8.813963
2022-05-05,293.695221,300.372894,24.571690
2022-05-06,292.689209,302.911163,7.801126
2022-05-07,293.306274,301.997498,7.642331
2022-05-08,290.903564,297.421051,0.764862
2022-05-09,288.396423,298.236542,0.000000
2022-05-10,290.560516,301.255920,0.000000
2022-05-11,292.758087,301.956177,2.263801
2022-05-12,291.914490,301.596344,1.730026
2022-05-13,289.658081,302.734802,0.817212
2022-05-14,289.754608,303.613770,1.003876
2022-05-15,291.306671,304.064148,1.000477
2022-05-16,291.779297,303.752533,0.000000
2022-05-17,292.637360,304.581543,0.000000
2022-05-18,294.541687,306.026520,0.000000
2022-05-19,294.963318,308.374329,0.000000
2022-05-20,296.325928,307.533173,0.000000
2022-05-21,296.509338,306.738403,0.000000
2022-05-22,296.221252,307.721588,1.118213
2022-05-23,294.574371,306.518890,1.370165
2022-05-24,293.755829,307.094086,1.223762
2022-05-25,294.825684,306.268494,0.000000
2022-05-26,296.764191,303.216461,46.686680
2022-05-27,292.472595,300.603943,10.462043
2022-05-28,291.457092,301.733643,0.000000
2022-05-29,293.824310,301.893555,0.319146
2022-05-30,293.662201,304.378204,0.000000
2022-05-31,296.231293,307.729828,0.000000
2022-06-01,297.805817,307.628113,0.000000
2022-06-02,296.397034,308.474304,0.000000
2022-06-03,295.770050,308.109009,4.259675
2022-06-04,295.465637,305.999176,2.414698
2022-06-05,296.442688,304.719574,1.147742
2022-06-06,295.568695,306.820038,2.689962
2022-06-07,296.375885,309.838654,0.000000
2022-06-08,296.876404,310.295105,0.000000
2022-06-09,299.224182,311.213409,9.355963
2022-06-10,295.965546,304.938080,22.636837
2022-06-11,295.519440,304.092346,6.696919
2022-06-12,294.969940,305.984741,19.009050
2022-06-13,294.947815,309.926483,0.000000
2022-06-14,296.595337,312.610443,0.000000
2022-06-15,297.575195,308.885925,0.000000
2022-06-16,298.095337,308.437500,0.000000
2022-06-17,297.783173,308.828857,0.779233
2022-06-18,296.539795,304.462646,0.000000
2022-06-19,296.937439,304.755615,0.000000
2022-06-20,296.915039,307.381897,0.000000
2022-06-21,297.561584,307.831787,1.274431
2022-06-22,297.222992,307.415833,3.432354
2022-06-23,296.911499,308.638184,4.118363
2022-06-24,296.654388,309.588348,0.000000
2022-06-25,297.103851,309.586975,0.000000
2022-06-26,297.221222,308.495789,0.401087
2022-06-27,297.209320,308.551971,0.390792
2022-06-28,297.717072,309.087860,0.403139
2022-06-29,297.608246,309.488525,5.847704
2022-06-30,297.396606,308.549225,0.312095
2022-07-01,297.333954,306.578949,3.685751
2022-07-02,296.474274,306.482666,2.599781
2022-07-03,296.356750,304.854980,0.696749
2022-07-04,296.371185,305.755829,0.000000
2022-07-05,296.356049,308.601105,0.000000
2022-07-06,296.765503,310.229034,0.000000
2022-07-07,297.701569,311.213898,0.315455
2022-07-08,297.630798,311.474884,0.000000
2022-07-09,297.592621,312.364868,0.000000
2022-07-10,299.116089,312.687897,0.000000
2022-07-11,300.549561,311.383728,0.000000
2022-07-12,297.513062,309.496124,0.638852
2022-07-13,297.452881,311.749237,0.000000
2022-07-14,299.019958,312.260162,0.000000
2022-07-15,299.717377,312.586823,0.000000
2022-07-16,299.834686,311.960205,0.000000
2022-07-17,299.431427,311.426514,0.000000
2022-07-18,299.613708,311.077515,0.000000
2022-07-19,299.402954,311.356262,0.000000
2022-07-20,299.531555,310.709198,0.000000
2022-07-21,299.455963,308.457672,0.000000
2022-07-22,297.868622,306.048645,6.567491
2022-07-23,298.257751,301.862518,9.055948
2022-07-24,299.306976,300.495483,67.247757
2022-07-25,297.895020,300.187408,35.064770
2022-07-26,298.711304,306.885986,1.077680
2022-07-27,298.134033,309.049194,0.285444
2022-07-28,297.748260,308.685730,0.351167
2022-07-29,298.150360,308.194794,2.432600
2022-07-30,298.431458,307.937775,5.729452
2022-07-31,298.374603,308.448303,1.735266
2022-08-01,298.938538,309.204346,0.000000
2022-08-02,298.827026,309.412201,0.908218
2022-08-03,298.485138,307.959961,2.439581
2022-08-04,297.943298,307.627808,0.000000
2022-08-05,296.789886,307.052490,0.442957
2022-08-06,296.328308,308.745483,0.000000
2022-08-07,295.718262,308.603851,3.371373
2022-08-08,297.119659,305.866028,4.900353
2022-08-09,297.371338,305.429413,13.103460
2022-08-10,297.415955,304.958771,4.585884
2022-08-11,297.957733,304.119019,9.910658
2022-08-12,298.222870,305.258911,6.980003
2022-08-13,298.248291,302.516235,9.480627
2022-08-14,298.529236,305.075073,1.227317
2022-08-15,297.819153,304.930634,2.744848
2022-08-16,297.285614,303.713104,8.002974
2022-08-17,297.729126,301.831207,4.678933
2022-08-18,297.329895,304.121979,12.065250
2022-08-19,298.509430,304.870911,3.253820
2022-08-20,298.010010,305.841980,0.451650
2022-08-21,298.113708,306.348450,0.806123
2022-08-22,298.105774,307.344299,0.000000
2022-08-23,297.852417,307.336060,0.000000
2022-08-24,297.855469,307.022705,0.000000
2022-08-25,297.948181,307.309235,0.000000
2022-08-26,298.011719,307.667542,0.000000
2022-08-27,298.612518,308.224091,0.000000
2022-08-28,298.671021,307.704712,0.000000
2022-08-29,297.400726,305.616699,0.355325
2022-08-30,297.829315,306.580353,0.000000
2022-08-31,298.038696,307.072662,0.930695
2022-09-01,298.289429,306.526947,0.000000
2022-09-02,298.134064,305.133087,2.004615
2022-09-03,297.615845,304.846558,4.807466
2022-09-04,297.243835,305.257111,0.000000
2022-09-05,297.716339,307.855011,0.000000
2022-09-06,298.799469,307.524933,0.884647
2022-09-07,298.318146,306.836365,9.738371
2022-09-08,297.858398,305.242126,10.343098
2022-09-09,298.128418,304.611176,10.505856
2022-09-10,297.665466,307.492340,2.224299
2022-09-11,297.253571,308.947815,1.625976
2022-09-12,297.810181,310.049164,0.000000
2022-09-13,297.005127,310.522095,0.000000
2022-09-14,296.933197,307.731018,0.000000
2022-09-15,289.584564,304.964539,0.000000
2022-09-16,291.834991,306.352386,0.000000
2022-09-17,293.964447,305.732086,0.000000
2022-09-18,294.156464,303.298157,0.000000
2022-09-19,293.698151,305.835663,0.000000
2022-09-20,296.245270,307.449860,0.000000
2022-09-21,297.358215,308.581757,0.000000
2022-09-22,297.778625,308.445038,0.000000
2022-09-23,295.922394,306.051544,10.505208
2022-09-24,295.443634,303.863068,7.848564
2022-09-25,294.808472,304.475220,10.828424
2022-09-26,295.643799,305.875549,0.000000
2022-09-27,292.569122,306.346497,17.707205
2022-09-28,289.168549,296.657013,112.324394
2022-09-29,286.352173,296.497498,0.000000
2022-09-30,288.423981,298.211304,0.000000
2022-10-01,284.225098,292.765686,20.020218
2022-10-02,284.957947,291.247162,0.000000
2022-10-03,285.410278,296.539398,0.000000
2022-10-04,285.710022,298.920319,0.000000
2022-10-05,287.039307,299.674927,0.000000
2022-10-06,287.551147,301.419495,0.000000
2022-10-07,292.177887,303.042023,0.387652
2022-10-08,295.063507,303.560425,0.379018
2022-10-09,296.053558,305.576630,1.306151
2022-10-10,295.527466,304.249054,0.404419
2022-10-11,290.851349,303.054596,0.000000
2022-10-12,288.939697,301.840668,0.000000
2022-10-13,292.579895,303.375183,4.359241
2022-10-14,290.404510,304.049438,15.517364
2022-10-15,283.695862,294.897675,0.000000
2022-10-16,284.517426,295.414551,0.000000
2022-10-17,289.039185,300.425323,0.000000
2022-10-18,292.957245,301.607697,0.000000
2022-10-19,289.138245,299.991791,0.407230
2022-10-20,283.004242,292.282410,0.000000
2022-10-21,282.782043,297.399200,0.000000
2022-10-22,287.302246,298.426025,0.000000
2022-10-23,290.009033,300.944031,0.000000
2022-10-24,290.160583,299.981598,0.000000
2022-10-25,288.005951,297.127258,83.718987
2022-10-26,288.597443,295.255951,96.416115
2022-10-27,281.993317,290.638367,0.000000
2022-10-28,279.589844,286.677856,0.000000
2022-10-29,280.035034,286.786987,0.000000
2022-10-30,282.819397,288.029388,0.957346
2022-10-31,284.137146,288.090363,2.044075
2022-11-01,283.679535,290.363983,0.000000
2022-11-02,285.770264,294.343689,38.780182
2022-11-03,284.975403,295.503357,1.451940
2022-11-04,284.536072,297.346039,0.000000
2022-11-05,283.753448,292.665405,0.302979
2022-11-06,281.239532,293.128998,0.000000
2022-11-07,282.649780,297.845062,0.000000
2022-11-08,288.413879,301.817169,0.000000
2022-11-09,288.261353,298.315277,0.000000
2022-11-10,284.650726,294.953735,0.000000
2022-11-11,284.787598,291.477631,0.000000
2022-11-12,282.775238,295.864655,9.363147
2022-11-13,276.950562,283.281769,0.000000
2022-11-14,275.857208,285.601624,0.000000
2022-11-15,278.534790,289.826599,0.000000
2022-11-16,281.150269,286.799164,3.480530
2022-11-17,283.938751,286.808472,33.147854
2022-11-18,281.904114,289.580780,4.772689
2022-11-19,286.946472,292.305359,3.535952
2022-11-20,283.830841,290.701752,0.000000
2022-11-21,278.512756,284.797180,0.000000
2022-11-22,277.343567,289.822723,0.000000
2022-11-23,278.194122,290.387360,0.000000
2022-11-24,278.241486,291.187164,0.000000
2022-11-25,281.528748,292.371521,0.000000
2022-11-26,287.727966,296.091248,11.309295
2022-11-27,285.944244,291.993195,2.475368
2022-11-28,276.789276,286.859009,0.000000
2022-11-29,276.518311,285.610962,0.000000
2022-11-30,278.105835,287.460541,0.000000
2022-12-01,278.632935,285.850525,6.158551
2022-12-02,278.264099,284.465363,1.225747
2022-12-03,277.209076,286.360779,0.427733
2022-12-04,277.212006,289.577606,13.986045
2022-12-05,278.469055,295.015015,0.000000
2022-12-06,280.763336,297.293823,0.000000
2022-12-07,284.871704,296.530884,0.000000
2022-12-08,281.341919,292.446747,2.005111
2022-12-09,267.956848,284.347565,0.652101
2022-12-10,267.963287,282.851257,0.000000
2022-12-11,271.768951,283.945770,0.000000
2022-12-12,276.507843,288.583252,0.000000
2022-12-13,282.820892,291.709961,0.000000
2022-12-14,280.984039,288.620789,0.900935
2022-12-15,275.345734,280.728394,5.308578
2022-12-16,268.997131,274.494690,0.373748
2022-12-17,270.546204,274.839447,0.000000
2022-12-18,274.328949,281.710480,3.398005
2022-12-19,277.180389,281.927246,1.988095
2022-12-20,274.888031,279.357544,0.000000
2022-12-21,271.260864,279.620636,0.000000
2022-12-22,270.651642,283.109985,0.000000
2022-12-23,275.775909,287.070251,0.000000
2022-12-24,280.227692,285.443787,0.000000
2022-12-25,280.968048,284.118652,7.824477
2022-12-26,279.047028,283.238342,0.630179
2022-12-27,277.657715,283.559052,0.629318
2022-12-28,278.880280,283.475372,0.843836
2022-12-29,277.604828,285.463043,0.000000
2022-12-30,277.835571,287.609985,0.000000
2022-12-31,279.476746,290.271515,0.000000
2023-01-01,281.662170,290.634430,0.000000
2023-01-02,283.750458,290.649048,0.885097
2023-01-03,281.586975,291.055298,0.000000
2023-01-04,279.868317,291.093445,0.000000
2023-01-05,280.288940,292.120209,0.000000
2023-01-06,281.926788,293.971741,0.000000
2023-01-07,284.309967,294.705994,0.000000
2023-01-08,285.945953,291.806244,0.000000
2023-01-09,279.824432,291.603363,0.000000
2023-01-10,282.080536,297.437469,0.000000
2023-01-11,283.625641,296.348297,0.000000
2023-01-12,285.670135,294.938568,0.000000
2023-01-13,281.130737,291.518005,0.000000
2023-01-14,278.690521,287.016693,1.626815
2023-01-15,280.296600,286.531921,0.502548
2023-01-16,279.968475,286.762299,1.013649
2023-01-17,278.980042,286.989685,2.753913
2023-01-18,277.080048,286.522247,0.000000
2023-01-19,278.758575,288.682587,0.000000
2023-01-20,280.991119,291.542297,0.000000
2023-01-21,283.036621,292.000946,0.000000
2023-01-22,279.779449,287.911896,16.420517
2023-01-23,279.765869,286.295746,24.149195
2023-01-24,274.587860,283.346466,0.000000
2023-01-25,274.993439,285.448334,0.000000
2023-01-26,275.515045,287.161560,0.000000
2023-01-27,279.270599,290.358795,0.000000
2023-01-28,280.307190,291.417267,0.000000
2023-01-29,285.500061,288.438293,4.992198
2023-01-30,285.607300,293.026428,0.000000
2023-01-31,280.775970,291.576660,0.659920
2023-02-01,281.454651,294.921448,0.000000
2023-02-02,286.676453,296.915527,0.860603
2023-02-03,287.060455,296.506256,2.102124
2023-02-04,288.616974,296.848206,0.975462
2023-02-05,282.598999,293.565063,0.000000
2023-02-06,285.598389,292.382141,1.042931
2023-02-07,281.357483,290.447113,0.000000
2023-02-08,279.275269,289.483093,0.000000
2023-02-09,280.036926,290.850311,0.000000
2023-02-10,279.267059,294.518402,0.000000
2023-02-11,286.795044,297.787415,3.393475
2023-02-12,287.060211,296.391144,0.000000
2023-02-13,284.084412,295.439728,0.000000
2023-02-14,282.263153,291.449554,0.000000
2023-02-15,279.454559,289.771393,0.000000
2023-02-16,279.075958,292.230896,0.000000
2023-02-17,280.461060,292.604584,0.000000
2023-02-18,280.870819,291.585724,0.000000
2023-02-19,282.184692,291.535980,0.000000
2023-02-20,283.918457,293.516418,0.000000
2023-02-21,287.196350,294.794067,3.729483
2023-02-22,285.384003,294.012604,4.659143
2023-02-23,278.554382,289.313965,0.000000
2023-02-24,284.989868,294.873840,6.501199
2023-02-25,283.113800,297.688416,4.762437
2023-02-26,283.417267,299.439056,0.000000
2023-02-27,287.706512,301.687347,0.000000
2023-02-28,285.356171,300.399139,0.000000
2023-03-01,285.367493,295.802917,0.000000
2023-03-02,285.845367,303.921967,0.000000
2023-03-03,290.310669,305.426788,0.000000
2023-03-04,290.936310,305.995636,0.000000
2023-03-05,291.271545,304.407654,0.000000
2023-03-06,289.939209,300.073639,0.000000
2023-03-07,287.234467,295.185089,2.633950
2023-03-08,284.833557,292.448273,4.437170
2023-03-09,280.589874,293.651978,35.166714
2023-03-10,282.294556,286.659912,30.260916
