#Variables:
#tasmin_NorESM1-M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_rcp45(K),tasmax_NorESM1-M_rcp45(K),pr_NorESM1-M_rcp45(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_rcp45(K),tasmax_NorESM1-M_rcp45(K),pr_NorESM1-M_rcp45(mm)
2024-12-08,277.487274,283.559967,0.000000
2024-12-09,279.124237,284.404388,1.236339
2024-12-10,282.970825,288.278412,0.000000
2024-12-11,278.114410,294.417389,0.000000
2024-12-12,277.545074,294.557495,0.000000
2024-12-13,277.504852,294.999969,0.000000
2024-12-14,279.334320,291.534119,0.000000
2024-12-15,275.068176,290.129486,0.000000
2024-12-16,273.141144,287.662659,0.000000
2024-12-17,275.019379,290.671844,0.000000
2024-12-18,277.745361,292.303375,0.000000
2024-12-19,280.953766,297.129028,0.000000
2024-12-20,283.885529,299.576294,0.000000
2024-12-21,288.474091,297.694061,0.000000
2024-12-22,288.098907,297.435333,2.365031
2024-12-23,281.082275,294.162292,0.000000
2024-12-24,275.910065,284.950958,0.000000
2024-12-25,276.087219,285.968597,0.000000
2024-12-26,272.546051,286.234772,0.000000
2024-12-27,271.910797,286.805450,0.000000
2024-12-28,271.626617,287.808899,0.000000
2024-12-29,273.139709,289.582733,0.000000
2024-12-30,274.344757,285.986389,0.000000
2024-12-31,270.845093,288.064240,0.000000
2025-01-01,272.694489,294.445770,0.000000
2025-01-02,274.842865,290.249847,0.000000
2025-01-03,274.933624,287.514557,0.000000
2025-01-04,274.991089,292.575531,0.967372
2025-01-05,274.905121,290.079956,0.000000
2025-01-06,276.653503,293.948395,0.000000
2025-01-07,277.552765,294.326752,0.000000
2025-01-08,281.842285,297.442352,0.000000
2025-01-09,284.321838,299.048553,0.000000
2025-01-10,278.128387,292.443817,0.000000
2025-01-11,282.736298,299.564178,0.000000
2025-01-12,287.605896,297.900574,1.319918
2025-01-13,286.788239,295.479004,2.087017
2025-01-14,283.577698,291.325836,5.995204
2025-01-15,284.004425,295.130737,7.503369
2025-01-16,278.811584,293.286926,0.000000
2025-01-17,282.441772,295.167999,0.000000
2025-01-18,287.725708,295.791931,1.097075
2025-01-19,287.512604,296.468658,0.300483
2025-01-20,286.199219,297.675385,0.000000
2025-01-21,287.444580,298.876953,0.000000
2025-01-22,287.073425,297.203888,0.436309
2025-01-23,286.676910,297.384735,0.000000
2025-01-24,284.025787,298.129761,0.000000
2025-01-25,284.070648,298.734894,0.000000
2025-01-26,284.420807,297.966675,0.000000
2025-01-27,287.191772,299.473236,0.000000
2025-01-28,285.029114,298.842682,0.000000
2025-01-29,287.763947,297.171936,1.153184
2025-01-30,289.160858,297.305664,3.869764
2025-01-31,285.534882,292.460754,4.075018
2025-02-01,281.325653,289.531342,0.000000
2025-02-02,279.293060,295.424347,0.000000
2025-02-03,284.084564,299.448578,0.000000
2025-02-04,272.593903,291.549255,1.117479
2025-02-05,270.502228,274.574768,5.628852
2025-02-06,271.770386,273.270447,0.000000
2025-02-07,272.389496,277.566864,0.000000
2025-02-08,276.061066,281.397003,2.480110
2025-02-09,279.845917,285.166931,3.776687
2025-02-10,275.573700,284.734833,38.295258
2025-02-11,274.751923,280.455017,8.266848
2025-02-12,273.889038,281.116516,0.825763
2025-02-13,276.363434,290.811310,0.000000
2025-02-14,278.303894,285.422943,0.000000
2025-02-15,274.456940,282.781128,0.000000
2025-02-16,274.844543,282.165894,11.266205
2025-02-17,274.030518,289.841034,0.901485
2025-02-18,278.589874,288.632294,0.000000
2025-02-19,269.340118,282.392212,0.000000
2025-02-20,273.651398,288.503784,0.000000
2025-02-21,283.031219,293.196320,5.077060
2025-02-22,284.349548,299.484100,0.000000
2025-02-23,278.958710,297.526306,0.000000
2025-02-24,282.068420,300.679138,0.000000
2025-02-25,284.865662,302.590637,0.000000
2025-02-26,286.799347,300.112396,0.000000
2025-02-27,287.284393,300.305786,0.000000
2025-02-28,284.643921,300.694000,0.000000
2025-03-01,284.697296,300.205597,0.000000
2025-03-02,285.753235,298.380798,0.000000
2025-03-03,285.423889,297.034058,0.000000
2025-03-04,285.115051,297.039215,0.000000
2025-03-05,285.783691,297.890381,0.000000
2025-03-06,286.626678,297.741211,0.000000
2025-03-07,286.972900,297.200592,9.230742
2025-03-08,286.307739,294.207916,0.000000
2025-03-09,275.047882,288.218018,0.000000
2025-03-10,273.218658,292.179047,0.000000
2025-03-11,281.894745,296.240082,0.000000
2025-03-12,280.786804,295.793274,0.000000
2025-03-13,281.803223,296.392487,0.000000
2025-03-14,285.894897,298.693970,6.064688
2025-03-15,285.700348,298.193085,1.344016
2025-03-16,284.361847,294.947113,0.000000
2025-03-17,282.404785,293.243561,0.000000
2025-03-18,285.967896,294.768616,0.000000
2025-03-19,289.654297,303.766907,2.939872
2025-03-20,286.943268,302.357758,0.000000
2025-03-21,287.448822,297.115540,0.571596
2025-03-22,280.114044,293.578827,0.000000
2025-03-23,283.504517,298.623322,0.000000
2025-03-24,290.720276,297.646820,0.000000
2025-03-25,291.282349,300.542664,0.000000
2025-03-26,290.418396,303.464905,0.000000
2025-03-27,290.230194,299.161407,0.000000
2025-03-28,284.679291,295.215027,0.000000
2025-03-29,283.271820,297.863861,0.000000
2025-03-30,286.092621,301.350128,0.000000
2025-03-31,290.232574,304.736664,0.000000
2025-04-01,290.129913,304.688690,0.000000
2025-04-02,290.071045,302.952271,0.000000
2025-04-03,290.410065,298.328461,0.000000
2025-04-04,291.492676,296.658966,0.304770
2025-04-05,293.084808,299.278168,3.900854
2025-04-06,292.064667,299.062408,0.661366
2025-04-07,288.690613,303.473053,2.288338
2025-04-08,286.073517,300.199127,0.000000
2025-04-09,281.815155,292.683350,0.000000
2025-04-10,279.756317,292.849304,0.000000
2025-04-11,279.711975,293.493896,0.000000
2025-04-12,279.718201,300.163269,0.000000
2025-04-13,282.004425,304.898315,0.000000
2025-04-14,285.150940,305.049957,0.000000
2025-04-15,288.585114,303.159088,0.000000
2025-04-16,286.257782,304.835327,0.000000
2025-04-17,287.749634,301.919342,0.000000
2025-04-18,286.875153,301.316498,0.000000
2025-04-19,287.963470,300.600830,0.000000
2025-04-20,288.473206,300.561615,0.000000
2025-04-21,292.216248,300.190125,28.267496
2025-04-22,290.760864,299.915924,0.305274
2025-04-23,289.458984,304.440460,0.299194
2025-04-24,289.547577,306.442535,0.000000
2025-04-25,289.044250,305.814117,0.000000
2025-04-26,290.504120,304.575470,0.000000
2025-04-27,294.022614,304.381622,0.000000
2025-04-28,294.795685,306.381439,0.365375
2025-04-29,293.861481,304.054199,0.000000
2025-04-30,293.493500,301.293549,0.000000
2025-05-01,292.935455,301.905792,0.000000
2025-05-02,290.831177,303.838043,0.000000
2025-05-03,291.849457,303.776855,0.000000
2025-05-04,290.807312,304.422424,0.000000
2025-05-05,291.013641,305.281372,0.000000
2025-05-06,291.013977,305.606445,0.777331
2025-05-07,291.769501,303.197357,0.000000
2025-05-08,290.688690,303.970886,0.632214
2025-05-09,289.746307,304.979645,0.000000
2025-05-10,290.421082,306.970093,0.000000
2025-05-11,290.680115,308.047882,0.000000
2025-05-12,291.090240,308.257111,0.000000
2025-05-13,293.942932,307.074524,0.000000
2025-05-14,294.695404,306.046539,0.000000
2025-05-15,294.613525,305.659119,0.000000
2025-05-16,294.075043,304.271545,0.000000
2025-05-17,294.614075,301.414764,0.000000
2025-05-18,293.845673,303.173431,10.382619
2025-05-19,293.077271,306.204193,9.685068
2025-05-20,294.083069,307.182526,0.355979
2025-05-21,293.846100,309.996399,0.000000
2025-05-22,293.062439,311.025177,0.000000
2025-05-23,292.982422,310.216583,0.392563
2025-05-24,295.439789,307.974854,0.000000
2025-05-25,296.358154,305.892303,0.000000
2025-05-26,295.785797,305.738129,0.000000
2025-05-27,295.516144,306.219391,0.000000
2025-05-28,295.065002,307.779999,1.231810
2025-05-29,294.974396,307.809753,0.000000
2025-05-30,294.407043,308.407715,0.000000
2025-05-31,295.108673,309.394287,0.000000
2025-06-01,295.912109,309.701660,0.000000
2025-06-02,297.070923,310.700653,0.793556
2025-06-03,297.454407,312.003601,0.000000
2025-06-04,296.851318,311.778595,3.387430
2025-06-05,296.549774,311.696075,0.000000
2025-06-06,296.746643,314.229248,0.000000
2025-06-07,297.396362,313.541016,0.000000
2025-06-08,296.864929,312.421326,0.000000
2025-06-09,297.083557,311.545288,0.000000
2025-06-10,296.450623,311.183167,0.000000
2025-06-11,296.428528,311.141296,0.000000
2025-06-12,296.171356,310.647644,0.000000
2025-06-13,295.901093,310.777771,0.000000
2025-06-14,296.271606,311.316010,0.000000
2025-06-15,296.475830,309.820923,0.570194
2025-06-16,297.157867,310.322754,0.000000
2025-06-17,297.725983,311.342072,0.000000
2025-06-18,297.523865,312.138245,0.000000
2025-06-19,298.884735,314.389709,0.000000
2025-06-20,300.154449,313.705261,0.000000
2025-06-21,298.521667,313.661835,4.718907
2025-06-22,297.588531,313.286499,0.000000
2025-06-23,297.504272,312.859131,0.000000
2025-06-24,297.773163,313.373535,0.000000
2025-06-25,297.760773,312.707703,0.000000
2025-06-26,297.531952,311.674164,0.419656
2025-06-27,297.157928,310.136444,0.000000
2025-06-28,296.522858,309.759644,0.000000
2025-06-29,296.537262,308.925690,0.000000
2025-06-30,296.326569,308.623016,0.000000
2025-07-01,296.314575,308.649994,0.000000
2025-07-02,295.804749,308.509186,0.000000
2025-07-03,296.375977,308.964386,0.415982
2025-07-04,296.600342,310.095642,0.000000
2025-07-05,296.709625,309.248352,0.000000
2025-07-06,296.969330,309.699280,0.000000
2025-07-07,297.850220,311.001556,0.000000
2025-07-08,298.660461,312.665497,0.000000
2025-07-09,298.993561,311.125458,4.346963
2025-07-10,299.401825,308.092102,10.011642
2025-07-11,298.528503,306.368225,28.136410
2025-07-12,299.396790,305.434174,17.886024
2025-07-13,297.619019,305.636169,14.003666
2025-07-14,297.157196,303.803070,0.000000
2025-07-15,298.230927,307.787415,0.000000
2025-07-16,298.003113,309.373627,0.000000
2025-07-17,296.941315,312.357513,0.000000
2025-07-18,297.445679,313.314667,0.000000
2025-07-19,298.597076,313.683777,0.000000
2025-07-20,298.520996,314.061859,0.000000
2025-07-21,299.905823,314.513794,0.000000
2025-07-22,300.712463,313.111237,0.000000
2025-07-23,298.211792,310.468628,0.000000
2025-07-24,297.869812,309.487976,0.000000
2025-07-25,298.860565,309.309235,0.000000
2025-07-26,298.083374,308.280518,0.000000
2025-07-27,297.655670,308.209320,0.000000
2025-07-28,297.998199,309.326996,0.000000
2025-07-29,298.586395,312.337677,0.000000
2025-07-30,298.571869,314.389954,0.581469
2025-07-31,300.598236,314.555176,0.000000
2025-08-01,298.546722,313.240540,0.000000
2025-08-02,297.423218,311.331055,0.280748
2025-08-03,297.071747,311.728027,0.000000
2025-08-04,296.184326,310.780731,0.000000
2025-08-05,295.237427,309.422821,0.000000
2025-08-06,297.681396,308.569000,0.000000
2025-08-07,296.924194,310.670898,0.312169
2025-08-08,297.150635,313.024323,0.000000
2025-08-09,296.486115,312.237152,0.000000
2025-08-10,296.651001,310.047150,0.000000
2025-08-11,297.270172,309.256622,0.000000
2025-08-12,296.921387,310.459015,0.000000
2025-08-13,296.945374,312.504639,0.000000
2025-08-14,297.025269,313.814514,0.000000
2025-08-15,297.479858,313.514984,0.000000
2025-08-16,298.689728,310.920441,0.000000
2025-08-17,298.968811,307.740387,3.455252
2025-08-18,298.998474,303.828583,6.244373
2025-08-19,298.691986,304.162872,16.395748
2025-08-20,298.418579,302.872162,25.373741
2025-08-21,296.605011,307.773682,9.954314
2025-08-22,296.190643,310.332062,0.000000
2025-08-23,297.427887,309.495392,0.000000
2025-08-24,297.312653,308.210419,0.458560
2025-08-25,295.750671,308.504822,0.000000
2025-08-26,296.062561,310.948273,0.000000
2025-08-27,296.560699,311.477020,0.000000
2025-08-28,296.466156,309.111938,0.000000
2025-08-29,294.996979,307.836090,0.000000
2025-08-30,295.301270,308.503632,0.000000
2025-08-31,295.450836,308.862762,0.000000
2025-09-01,295.237640,309.226471,0.000000
2025-09-02,294.676910,309.208527,0.000000
2025-09-03,294.516754,308.353058,0.000000
2025-09-04,295.522156,307.006622,0.000000
2025-09-05,295.542297,305.971588,0.000000
2025-09-06,295.257904,307.455475,0.828855
2025-09-07,295.243622,307.236359,2.288461
2025-09-08,293.892517,307.334259,8.415267
2025-09-09,293.034790,308.034149,17.325092
2025-09-10,293.989899,307.475769,9.206641
2025-09-11,292.601868,302.047638,37.303890
2025-09-12,294.035522,302.737640,10.207486
2025-09-13,294.441437,305.247650,0.000000
2025-09-14,294.888702,305.953186,0.000000
2025-09-15,294.444733,306.740051,0.000000
2025-09-16,293.509460,307.472595,0.000000
2025-09-17,293.307281,308.470612,0.000000
2025-09-18,293.771118,308.536560,0.000000
2025-09-19,294.275360,308.223389,0.000000
2025-09-20,294.717255,308.792816,0.000000
2025-09-21,295.876678,308.211426,0.000000
2025-09-22,295.160583,307.209045,14.948254
2025-09-23,293.200317,303.595612,8.662420
2025-09-24,287.353912,301.553619,0.000000
2025-09-25,285.794769,303.754639,0.000000
2025-09-26,286.652374,305.184296,0.000000
2025-09-27,287.741577,305.896484,0.000000
2025-09-28,291.107910,308.181183,0.000000
2025-09-29,292.116058,308.192322,0.000000
2025-09-30,292.694397,308.503662,0.000000
2025-10-01,293.017853,308.996246,0.000000
2025-10-02,293.230804,309.161957,0.000000
2025-10-03,294.183014,308.866364,0.000000
2025-10-04,295.557770,308.320312,0.000000
2025-10-05,293.995575,305.852631,0.000000
2025-10-06,290.382294,307.198914,0.000000
2025-10-07,292.607330,308.106171,0.000000
2025-10-08,294.958923,310.423248,0.418790
2025-10-09,295.003906,309.519836,0.000000
2025-10-10,294.093628,305.742432,7.846698
2025-10-11,295.279358,304.720947,3.220726
2025-10-12,293.643829,300.285950,37.206257
2025-10-13,292.971527,301.865204,0.293983
2025-10-14,289.999237,302.583038,0.000000
2025-10-15,290.741577,305.302429,0.000000
2025-10-16,293.640747,302.998779,0.000000
2025-10-17,290.150940,303.279449,0.000000
2025-10-18,287.287292,304.035645,0.000000
2025-10-19,288.041534,305.251587,0.000000
2025-10-20,291.003754,307.668610,0.000000
2025-10-21,291.909698,307.186493,0.000000
2025-10-22,289.996155,306.084167,0.000000
2025-10-23,289.753418,305.513824,0.000000
2025-10-24,289.976440,306.059418,0.000000
2025-10-25,289.613342,306.298523,0.000000
2025-10-26,292.571320,304.161682,0.000000
2025-10-27,290.614349,302.077515,0.000000
2025-10-28,287.363892,303.931671,0.000000
2025-10-29,287.955688,303.741699,0.000000
2025-10-30,288.496246,306.211517,0.000000
2025-10-31,290.146820,301.144348,0.000000
2025-11-01,280.517334,294.779541,0.000000
2025-11-02,284.268646,300.789185,0.000000
2025-11-03,282.481110,297.563812,0.000000
2025-11-04,281.375366,298.535339,0.000000
2025-11-05,283.044830,299.985382,0.000000
2025-11-06,284.685516,301.365387,0.000000
2025-11-07,286.631317,296.419067,0.000000
2025-11-08,285.815521,293.666290,0.000000
2025-11-09,286.429352,301.058868,0.000000
2025-11-10,289.649048,302.797028,0.000000
2025-11-11,290.359985,299.951263,7.307074
2025-11-12,283.321594,292.806580,43.680546
2025-11-13,289.697418,297.187439,3.696968
2025-11-14,293.380463,300.968689,6.228282
2025-11-15,291.040222,300.216705,5.523683
2025-11-16,290.315369,297.479492,5.278505
2025-11-17,287.697754,296.700256,0.826961
2025-11-18,280.325470,289.315765,20.380426
2025-11-19,279.746368,285.552063,36.409245
2025-11-20,280.038574,289.123413,20.230072
2025-11-21,274.700867,285.696136,0.000000
2025-11-22,275.161987,284.052063,3.762315
2025-11-23,273.762848,281.758667,8.292418
2025-11-24,277.350067,290.659180,0.000000
2025-11-25,280.346710,288.058594,0.000000
2025-11-26,276.355927,284.757477,1.809905
2025-11-27,276.096893,284.319580,0.742041
2025-11-28,275.665497,289.376404,0.000000
2025-11-29,281.507874,289.007355,0.000000
2025-11-30,285.559784,294.042633,1.213502
2025-12-01,288.862244,300.321442,0.000000
2025-12-02,290.521545,301.955200,0.337540
2025-12-03,284.206207,296.231354,0.000000
2025-12-04,280.502014,291.023834,0.418563
2025-12-05,284.935638,296.160187,2.877155
2025-12-06,288.569946,300.573547,1.834695
2025-12-07,287.787476,298.643158,2.548561
2025-12-08,276.291077,291.384979,0.839671
2025-12-09,277.369263,282.841248,4.213065
2025-12-10,278.497864,283.564453,1.688547
2025-12-11,282.161194,286.530365,0.934749
2025-12-12,281.147888,288.731781,3.002391
2025-12-13,284.891479,290.382446,3.297207
2025-12-14,285.766113,294.173889,0.865648
2025-12-15,285.455353,294.694702,0.000000
2025-12-16,286.401672,298.189697,0.000000
2025-12-17,287.353546,299.676880,0.000000
2025-12-18,288.943878,298.524292,2.112731
2025-12-19,283.138519,296.998383,13.021855
2025-12-20,275.296448,286.142120,5.412209
2025-12-21,275.330078,281.816833,0.000000
2025-12-22,279.289490,285.130035,0.000000
2025-12-23,283.348328,288.099365,0.000000
2025-12-24,282.832642,292.292694,0.000000
2025-12-25,277.445679,294.005341,0.000000
2025-12-26,279.903870,295.806061,0.000000
2025-12-27,282.029083,297.097412,0.000000
2025-12-28,284.384003,294.114349,0.000000
2025-12-29,285.202209,293.596558,0.000000
2025-12-30,283.516205,295.510406,0.000000
2025-12-31,284.092194,297.751770,0.000000
2026-01-01,282.256073,295.648621,0.000000
2026-01-02,281.656616,295.903412,0.000000
2026-01-03,281.385498,294.647400,0.000000
2026-01-04,280.280609,293.634918,0.000000
2026-01-05,280.738037,294.464752,0.000000
2026-01-06,280.722076,295.718994,0.982581
2026-01-07,280.035858,294.302368,1.132395
2026-01-08,279.851105,294.321289,0.000000
2026-01-09,279.318542,294.949554,0.000000
2026-01-10,280.744232,296.059631,0.000000
2026-01-11,281.015900,297.692108,0.000000
2026-01-12,282.799500,299.213715,0.000000
2026-01-13,283.009796,294.660950,0.000000
2026-01-14,280.193359,295.547089,0.000000
2026-01-15,282.772217,298.168365,0.000000
2026-01-16,278.539124,289.967712,0.000000
2026-01-17,275.547058,292.924042,0.000000
2026-01-18,274.470367,286.979126,0.000000
2026-01-19,269.548859,283.840179,0.000000
2026-01-20,274.290802,292.906555,0.000000
2026-01-21,278.752258,296.457947,0.000000
2026-01-22,280.118774,291.026367,0.000000
2026-01-23,280.050293,291.577789,0.000000
2026-01-24,280.856903,296.114471,0.000000
2026-01-25,274.513428,289.915466,0.511802
2026-01-26,269.651642,285.133362,0.000000
2026-01-27,274.078156,291.666962,0.000000
2026-01-28,277.485840,294.870026,0.000000
2026-01-29,279.221039,297.753418,0.000000
2026-01-30,280.877472,298.328583,0.000000
2026-01-31,284.012482,297.368500,0.000000
2026-02-01,281.451691,291.429443,0.000000
2026-02-02,282.577454,293.317078,0.000000
2026-02-03,285.521851,297.374786,0.000000
2026-02-04,287.468201,297.083618,0.000000
2026-02-05,286.864197,301.320557,0.000000
2026-02-06,287.143372,303.423492,0.000000
2026-02-07,274.084747,295.702118,0.000000
2026-02-08,268.216034,277.629028,0.000000
2026-02-09,270.213806,278.029327,0.000000
2026-02-10,275.523438,289.272217,9.449632
2026-02-11,274.222382,290.745392,5.958992
2026-02-12,272.578979,281.961517,0.000000
2026-02-13,274.959747,283.121704,0.794824
2026-02-14,278.941833,289.637146,3.050253
2026-02-15,285.797150,298.358612,0.000000
2026-02-16,287.481049,297.354645,0.000000
2026-02-17,288.624725,302.193451,0.000000
2026-02-18,289.507538,299.670746,0.000000
2026-02-19,284.612549,295.393127,0.000000
2026-02-20,288.974396,300.756287,0.000000
2026-02-21,289.627747,302.494507,0.000000
2026-02-22,290.197815,301.984955,0.000000
2026-02-23,290.900055,300.750916,2.422338
2026-02-24,290.390228,301.687927,1.520780
2026-02-25,290.669525,301.635864,0.000000
2026-02-26,287.290375,296.758453,0.000000
2026-02-27,284.782776,296.719025,0.000000
2026-02-28,285.252533,300.955414,0.000000
2026-03-01,287.608093,299.407043,0.000000
2026-03-02,285.598633,295.407135,0.000000
2026-03-03,284.149506,296.476562,0.000000
2026-03-04,283.844635,298.463806,0.000000
2026-03-05,285.932343,296.905151,0.000000
2026-03-06,286.345428,294.304169,12.607980
2026-03-07,288.097198,298.026215,5.506418
2026-03-08,288.857544,300.107941,0.000000
2026-03-09,291.292145,300.077576,1.848507
2026-03-10,290.155396,300.484741,0.000000
2026-03-11,289.808167,301.236633,0.000000
2026-03-12,290.938629,303.197723,0.000000
2026-03-13,292.283722,301.990753,1.692516
2026-03-14,285.226898,297.455353,0.000000
2026-03-15,282.094910,297.061432,0.000000
2026-03-16,282.520691,297.743347,0.000000
2026-03-17,285.488434,299.765411,0.000000
2026-03-18,288.494720,304.820435,0.000000
2026-03-19,291.043976,300.659302,2.570318
2026-03-20,285.719299,294.793365,0.537104
2026-03-21,282.252289,290.627014,0.000000
2026-03-22,281.181274,294.043396,0.000000
2026-03-23,281.046448,293.600952,0.000000
2026-03-24,282.055450,297.411621,0.000000
2026-03-25,284.187927,302.653778,0.000000
2026-03-26,286.946838,305.729614,0.000000
2026-03-27,290.206085,306.505524,0.000000
2026-03-28,290.906189,304.561859,0.000000
2026-03-29,291.694794,308.048523,0.000000
2026-03-30,289.819580,303.884705,0.000000
2026-03-31,284.247559,301.597687,0.000000
2026-04-01,286.568573,304.243744,0.000000
2026-04-02,290.904175,307.032074,0.000000
2026-04-03,283.603149,304.031952,0.000000
2026-04-04,279.799011,291.399567,0.000000
2026-04-05,280.209167,292.662415,0.000000
2026-04-06,286.286224,295.282379,0.000000
2026-04-07,291.124573,298.579468,0.399431
2026-04-08,289.531677,306.383911,0.000000
2026-04-09,288.255402,306.694916,0.000000
2026-04-10,289.434113,304.042053,0.000000
2026-04-11,292.224731,306.697784,0.000000
2026-04-12,292.272919,310.726105,0.000000
2026-04-13,291.769470,306.241760,5.989452
2026-04-14,293.473755,301.179047,7.665428
2026-04-15,292.726440,309.215576,2.695809
2026-04-16,292.053253,309.728210,0.430349
2026-04-17,291.255463,304.826080,0.000000
2026-04-18,289.153625,299.822174,1.852105
2026-04-19,290.364655,300.622437,0.000000
2026-04-20,294.427795,302.545898,1.672740
2026-04-21,294.787445,299.404816,3.138044
2026-04-22,291.263641,296.938202,6.224531
2026-04-23,288.142700,297.148743,0.000000
2026-04-24,290.059723,299.417633,0.000000
2026-04-25,291.249817,299.949463,0.000000
2026-04-26,292.366760,301.992615,0.000000
2026-04-27,294.302246,301.042816,1.070243
2026-04-28,294.353577,302.909607,3.946213
2026-04-29,294.107635,301.418640,2.677993
2026-04-30,294.291962,303.507507,2.442834
2026-05-01,293.900970,302.144928,6.062109
2026-05-02,293.256714,306.581207,9.325294
2026-05-03,293.368286,304.421936,12.963761
2026-05-04,293.877441,302.947693,4.740219
2026-05-05,292.563904,303.927216,0.000000
2026-05-06,295.245361,304.405060,0.000000
2026-05-07,293.704681,304.691254,0.000000
2026-05-08,294.504547,308.658173,0.000000
2026-05-09,295.619934,311.864136,1.615246
2026-05-10,295.449982,312.198914,0.000000
2026-05-11,295.886902,309.608643,0.000000
2026-05-12,296.002258,309.896149,0.000000
2026-05-13,296.102661,309.432831,0.000000
2026-05-14,294.632660,309.347229,0.000000
2026-05-15,294.902100,309.449524,0.847762
2026-05-16,294.928131,306.214966,0.000000
2026-05-17,295.568970,304.460876,0.539149
2026-05-18,293.886230,302.880798,2.651243
2026-05-19,293.764282,304.608551,0.000000
2026-05-20,294.525848,305.255524,0.000000
2026-05-21,293.644379,307.080994,0.000000
2026-05-22,293.276733,308.285095,0.429254
2026-05-23,294.210388,308.581360,0.000000
2026-05-24,293.751526,308.556000,0.000000
2026-05-25,294.470154,308.287384,0.000000
2026-05-26,293.790436,307.458771,0.000000
2026-05-27,293.994537,306.895264,0.000000
2026-05-28,294.818604,307.073944,0.000000
2026-05-29,295.531219,308.385651,0.000000
2026-05-30,295.913208,309.748291,0.000000
2026-05-31,296.300507,310.734222,0.000000
2026-06-01,297.116272,311.673096,0.000000
2026-06-02,298.367340,311.823883,1.672138
2026-06-03,297.914978,310.411133,2.208396
2026-06-04,297.900391,310.996368,4.708498
2026-06-05,297.442017,309.510010,6.270316
2026-06-06,297.243530,309.171844,4.064610
2026-06-07,298.339722,308.457520,5.552037
2026-06-08,298.946594,306.980072,9.240776
2026-06-09,297.753265,308.769318,0.000000
2026-06-10,298.287567,311.356262,0.000000
2026-06-11,298.691864,310.201141,6.843425
2026-06-12,300.015900,308.581024,28.484163
2026-06-13,298.280609,306.528198,3.628862
2026-06-14,298.519745,309.732025,0.000000
2026-06-15,297.204956,310.344086,0.000000
2026-06-16,298.107391,310.759399,0.000000
2026-06-17,298.134979,310.669098,0.000000
2026-06-18,298.266052,309.707001,0.554877
2026-06-19,298.133270,308.705566,3.630284
2026-06-20,298.136017,311.482910,0.000000
2026-06-21,298.918243,310.903381,0.000000
2026-06-22,299.008148,310.459991,0.000000
2026-06-23,298.500671,309.493256,1.651881
2026-06-24,297.427765,309.234650,0.000000
2026-06-25,296.949371,310.263763,0.000000
2026-06-26,298.067261,310.356018,0.000000
2026-06-27,299.344666,308.915131,0.287715
2026-06-28,298.959045,309.366730,0.844448
2026-06-29,299.077454,309.945953,3.496134
2026-06-30,298.957306,307.275787,9.089385
2026-07-01,297.559998,307.992004,9.186268
2026-07-02,298.203186,306.597778,13.945754
2026-07-03,296.556091,306.739136,0.000000
2026-07-04,296.348785,308.930908,0.000000
2026-07-05,297.666077,311.350677,0.000000
2026-07-06,299.134705,310.295197,0.000000
2026-07-07,300.001556,309.057678,0.000000
2026-07-08,298.716461,310.118439,0.000000
2026-07-09,297.136627,310.484436,0.000000
2026-07-10,296.862305,311.511353,0.000000
2026-07-11,298.290771,312.455109,0.000000
2026-07-12,298.695435,310.942322,0.000000
2026-07-13,298.060272,308.683960,0.000000
2026-07-14,297.284180,309.816711,0.000000
2026-07-15,298.891113,313.597870,0.000000
2026-07-16,301.208252,315.619568,0.000000
2026-07-17,300.598419,314.912903,0.000000
2026-07-18,299.368866,311.476562,0.000000
2026-07-19,297.779633,308.470398,0.000000
2026-07-20,296.950592,310.550018,0.000000
2026-07-21,297.673553,312.568665,0.000000
2026-07-22,297.817810,313.679352,0.000000
2026-07-23,298.971283,313.212463,0.000000
2026-07-24,298.976654,311.259491,0.000000
2026-07-25,298.996307,310.351807,0.000000
2026-07-26,298.767548,313.304565,0.000000
2026-07-27,300.700104,315.114807,0.000000
2026-07-28,302.227386,314.901672,0.000000
2026-07-29,299.969604,313.535522,0.000000
2026-07-30,297.818573,311.798553,0.000000
2026-07-31,298.348938,312.610992,0.000000
2026-08-01,298.200653,313.780823,0.000000
2026-08-02,296.959900,314.096985,0.000000
2026-08-03,296.280304,313.468689,0.000000
2026-08-04,297.945312,311.917328,2.516774
2026-08-05,298.052429,309.329987,5.111577
2026-08-06,297.954376,310.285553,1.462806
2026-08-07,298.477081,311.701324,0.000000
2026-08-08,298.724213,312.556244,0.000000
2026-08-09,298.878723,311.624084,0.280332
2026-08-10,298.937683,310.854553,0.000000
2026-08-11,299.067291,311.519135,2.266510
2026-08-12,300.066895,311.791656,5.406168
