#Variables:
#tasmin_CanESM2_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_rcp85(K),tasmax_CanESM2_rcp85(K),pr_CanESM2_rcp85(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_rcp85(K),tasmax_CanESM2_rcp85(K),pr_CanESM2_rcp85(mm)
2022-05-01,290.892059,299.129242,0.000000
2022-05-02,291.637329,299.361359,0.000000
2022-05-03,293.227417,300.116669,0.000000
2022-05-04,290.706085,302.391296,0.580606
2022-05-05,290.179474,303.910278,0.000000
2022-05-06,291.299957,302.283844,0.414448
2022-05-07,290.196503,302.987244,0.000000
2022-05-08,288.903259,301.500397,0.000000
2022-05-09,290.021729,302.475403,0.000000
2022-05-10,288.955444,304.977631,0.000000
2022-05-11,288.057465,306.593018,0.000000
2022-05-12,288.809998,307.252869,0.000000
2022-05-13,290.634949,305.815063,0.000000
2022-05-14,289.679596,306.408356,0.000000
2022-05-15,291.578339,305.541260,0.000000
2022-05-16,291.862854,301.812958,0.000000
2022-05-17,293.196503,300.403473,0.000000
2022-05-18,293.480682,300.477478,1.277223
2022-05-19,294.720276,301.649323,0.000000
2022-05-20,294.019257,303.965393,2.347388
2022-05-21,288.157654,307.948792,0.000000
2022-05-22,289.382812,307.188324,0.000000
2022-05-23,288.647125,307.991302,0.000000
2022-05-24,288.941132,307.241974,0.000000
2022-05-25,291.823456,307.458618,0.000000
2022-05-26,291.511902,306.941406,0.000000
2022-05-27,294.273102,307.359772,0.000000
2022-05-28,296.279999,309.093811,0.000000
2022-05-29,296.309570,309.429779,0.332970
2022-05-30,296.041901,308.839935,2.981835
2022-05-31,294.818817,308.399841,0.371666
2022-06-01,294.920044,307.751556,1.807118
2022-06-02,294.953186,306.817657,7.101455
2022-06-03,294.218079,304.357574,22.830320
2022-06-04,292.297791,299.253052,14.589430
2022-06-05,294.285370,298.596283,38.466961
2022-06-06,291.121521,302.875671,0.000000
2022-06-07,294.970825,306.482910,0.000000
2022-06-08,296.768921,309.911713,0.000000
2022-06-09,299.267853,311.620239,0.400192
2022-06-10,299.722198,310.682129,0.000000
2022-06-11,298.538483,309.018127,0.000000
2022-06-12,297.993561,309.164520,0.000000
2022-06-13,297.469238,309.864929,0.000000
2022-06-14,296.741852,308.873657,0.000000
2022-06-15,297.332458,309.815369,0.000000
2022-06-16,298.274414,310.233734,0.000000
2022-06-17,297.288940,309.479797,0.000000
2022-06-18,296.119568,309.390228,0.000000
2022-06-19,296.941589,309.243591,0.000000
2022-06-20,297.587006,308.804932,0.607360
2022-06-21,297.117584,310.231415,0.000000
2022-06-22,298.238098,310.220367,0.000000
2022-06-23,298.373535,310.542572,0.834229
2022-06-24,297.821960,310.123260,0.000000
2022-06-25,298.065857,308.110748,0.000000
2022-06-26,298.302338,308.706757,0.000000
2022-06-27,297.976440,310.196075,0.000000
2022-06-28,298.759155,309.742584,0.000000
2022-06-29,299.086273,308.878448,1.406350
2022-06-30,298.830811,310.629761,0.000000
2022-07-01,298.264801,310.336365,0.000000
2022-07-02,297.631866,310.344940,0.000000
2022-07-03,298.633881,311.594727,0.000000
2022-07-04,299.781586,312.021576,0.529307
2022-07-05,299.088226,312.174103,0.000000
2022-07-06,298.460205,311.790558,0.000000
2022-07-07,298.718964,311.008881,0.554399
2022-07-08,298.520416,309.189697,0.000000
2022-07-09,298.598297,310.803528,0.000000
2022-07-10,298.276917,310.948822,0.000000
2022-07-11,297.518280,312.852417,2.516261
2022-07-12,300.188812,313.594116,3.261226
2022-07-13,299.592010,312.459930,10.522934
2022-07-14,299.334320,309.680023,3.326934
2022-07-15,297.880157,309.605408,0.000000
2022-07-16,297.638947,310.665863,0.000000
2022-07-17,297.571472,311.381134,0.594634
2022-07-18,298.245789,310.622650,0.000000
2022-07-19,297.950806,311.247375,0.000000
2022-07-20,298.013855,313.135223,0.000000
2022-07-21,299.569580,313.920593,4.966166
2022-07-22,301.324707,313.594818,0.000000
2022-07-23,299.500946,312.063141,0.000000
2022-07-24,299.364990,311.448883,1.637037
2022-07-25,299.601196,311.620209,0.000000
2022-07-26,299.982269,312.785187,0.000000
2022-07-27,299.935181,312.366943,0.000000
2022-07-28,299.251709,312.357086,0.000000
2022-07-29,299.379211,312.628967,0.000000
2022-07-30,299.243683,312.501373,0.000000
2022-07-31,299.458496,312.058258,0.000000
2022-08-01,299.354645,312.234070,3.133170
2022-08-02,298.453430,311.065063,0.950385
2022-08-03,297.669647,310.432281,0.000000
2022-08-04,298.509583,308.766479,2.362471
2022-08-05,298.122253,308.523254,0.000000
2022-08-06,297.888000,309.061371,1.137792
2022-08-07,297.275116,309.522461,1.120293
2022-08-08,298.956360,310.165894,9.656881
2022-08-09,297.552063,305.457764,4.757772
2022-08-10,295.012939,307.353882,2.672574
2022-08-11,296.277405,307.046661,18.789381
2022-08-12,295.841705,306.692169,6.029946
2022-08-13,296.364044,307.332642,0.000000
2022-08-14,297.547974,307.834930,1.129910
2022-08-15,298.559448,309.415710,0.910747
2022-08-16,298.874237,309.499664,0.000000
2022-08-17,299.387115,310.131165,1.103987
2022-08-18,299.704620,309.593994,1.829742
2022-08-19,298.061584,309.832397,0.000000
2022-08-20,299.908905,309.446564,6.194843
2022-08-21,297.814301,309.876617,0.000000
2022-08-22,297.637695,311.662170,0.000000
2022-08-23,298.709076,311.332733,0.000000
2022-08-24,299.512970,310.884949,4.992407
2022-08-25,298.529846,310.195282,0.591421
2022-08-26,299.715515,309.601898,3.186542
2022-08-27,298.825073,309.103027,0.000000
2022-08-28,298.773865,309.893036,0.000000
2022-08-29,300.788635,307.893524,12.516121
2022-08-30,298.163391,305.557251,1.645060
2022-08-31,294.358582,307.101593,0.000000
2022-09-01,295.518494,308.888153,3.558805
2022-09-02,295.949799,305.558136,4.513951
2022-09-03,295.723297,306.154480,0.544038
2022-09-04,295.822906,299.817474,55.585033
2022-09-05,296.282074,301.542664,4.539989
2022-09-06,294.756012,298.954926,27.439779
2022-09-07,295.047913,304.379669,2.405255
2022-09-08,296.041595,303.878326,0.351547
2022-09-09,294.026093,303.414581,0.918272
2022-09-10,296.323029,303.869659,7.822013
2022-09-11,297.964569,303.911682,1.376890
2022-09-12,296.130005,303.887451,3.348608
2022-09-13,294.853790,304.859619,6.672603
2022-09-14,297.229858,305.611237,11.761796
2022-09-15,296.303253,303.002747,12.565862
2022-09-16,288.827332,299.308899,0.905361
2022-09-17,285.971619,301.242462,0.000000
2022-09-18,287.777161,304.765503,0.473917
2022-09-19,286.800446,306.469666,0.404627
2022-09-20,294.732941,307.542816,0.000000
2022-09-21,296.601379,306.870117,0.000000
2022-09-22,295.671631,305.510498,0.000000
2022-09-23,295.701263,306.390656,0.000000
2022-09-24,296.808167,306.389771,0.000000
2022-09-25,295.692749,307.544250,0.000000
2022-09-26,297.062927,306.240509,0.000000
2022-09-27,295.689972,306.041656,0.000000
2022-09-28,295.897949,307.526428,0.487280
2022-09-29,293.213379,307.509308,0.000000
2022-09-30,294.031921,307.910706,25.641016
2022-10-01,292.003540,304.818298,0.395673
2022-10-02,290.603851,303.123993,2.303053
2022-10-03,290.506287,300.944305,0.000000
2022-10-04,288.098877,298.118225,0.000000
2022-10-05,287.344727,302.383484,0.000000
2022-10-06,289.081848,302.075623,0.626964
2022-10-07,291.327423,302.384552,0.399697
2022-10-08,288.954102,305.138275,0.000000
2022-10-09,290.143707,304.233337,0.000000
2022-10-10,294.495026,301.433563,0.000000
2022-10-11,292.129242,303.896881,0.000000
2022-10-12,291.335510,304.934601,0.000000
2022-10-13,291.433533,306.321350,0.000000
2022-10-14,290.912018,305.939636,0.918965
2022-10-15,290.478790,302.657318,11.436147
2022-10-16,293.662476,305.229645,0.000000
2022-10-17,292.472473,302.147186,0.000000
2022-10-18,290.148163,305.591797,0.000000
2022-10-19,291.868347,299.164917,0.000000
2022-10-20,284.174286,297.694122,0.000000
2022-10-21,282.556793,299.468018,0.000000
2022-10-22,286.907806,298.896057,10.212621
2022-10-23,288.777039,301.484772,0.787179
2022-10-24,291.504211,300.125305,0.308849
2022-10-25,288.770844,295.260681,3.390798
2022-10-26,291.164124,300.316650,22.331615
2022-10-27,291.372192,296.268127,1.244551
2022-10-28,286.653534,299.996582,0.000000
2022-10-29,283.311707,298.430511,0.000000
2022-10-30,286.215546,299.626221,0.000000
2022-10-31,288.677734,298.111359,2.920882
2022-11-01,295.321564,300.433960,40.368565
2022-11-02,294.474213,301.601501,66.083809
2022-11-03,288.338989,296.859924,3.844289
2022-11-04,290.319946,300.622925,9.533377
2022-11-05,290.315674,298.423981,6.355046
2022-11-06,290.097412,298.603485,17.106688
2022-11-07,292.627441,300.045502,2.961866
2022-11-08,293.059113,302.819427,6.312216
2022-11-09,287.501221,295.160614,0.300216
2022-11-10,283.805542,296.998810,0.000000
2022-11-11,283.911469,297.606293,0.000000
2022-11-12,286.648224,294.132751,0.000000
2022-11-13,278.860962,290.813232,0.000000
2022-11-14,278.538452,292.928223,0.000000
2022-11-15,276.865936,293.754486,0.000000
2022-11-16,280.298096,296.947784,0.000000
2022-11-17,282.437500,297.187683,0.532371
2022-11-18,288.489532,297.855286,0.000000
2022-11-19,290.214844,294.919830,0.412934
2022-11-20,290.724213,295.251099,0.589374
2022-11-21,291.139771,297.850403,0.000000
2022-11-22,291.266449,296.816223,3.100089
2022-11-23,289.421722,297.200806,2.006098
2022-11-24,289.235443,300.971985,0.000000
2022-11-25,290.846313,300.050934,0.000000
2022-11-26,290.481415,297.665070,0.000000
2022-11-27,290.838226,300.202759,1.357090
2022-11-28,284.753143,297.692383,1.299840
2022-11-29,281.417877,287.318390,0.000000
2022-11-30,284.314850,292.825470,0.000000
2022-12-01,286.209015,294.207672,0.000000
2022-12-02,277.636902,290.611572,0.000000
2022-12-03,284.630768,295.904205,0.000000
2022-12-04,283.222229,301.337585,0.000000
2022-12-05,288.044708,301.239624,0.000000
2022-12-06,289.071899,299.367737,0.000000
2022-12-07,289.940063,299.435669,0.000000
2022-12-08,289.058136,300.405396,0.000000
2022-12-09,286.402008,300.784088,0.000000
2022-12-10,285.708740,300.836151,0.000000
2022-12-11,284.261108,301.320953,0.000000
2022-12-12,285.983917,298.930878,0.000000
2022-12-13,290.159576,300.445984,0.000000
2022-12-14,288.164215,298.379730,0.000000
2022-12-15,290.228424,296.234924,0.615583
2022-12-16,288.461029,295.351318,0.317125
2022-12-17,285.764740,294.533783,13.620808
2022-12-18,276.956940,290.018982,0.000000
2022-12-19,278.980011,293.368011,0.000000
2022-12-20,284.736908,293.777283,0.000000
2022-12-21,270.921844,284.678070,0.000000
2022-12-22,259.550232,279.021729,0.000000
2022-12-23,258.833740,280.888214,0.000000
2022-12-24,272.566254,286.333801,0.000000
2022-12-25,274.246155,291.242615,0.000000
2022-12-26,279.994659,294.501526,0.000000
2022-12-27,282.052094,290.331665,0.000000
2022-12-28,285.479340,293.767975,2.902792
2022-12-29,285.066833,292.995728,3.938315
2022-12-30,286.691620,294.619965,9.137575
2022-12-31,291.035614,293.991791,14.058997
2023-01-01,290.647491,295.612152,0.429967
2023-01-02,290.021515,297.005219,1.197805
2023-01-03,279.962921,293.174927,8.428596
2023-01-04,270.183380,282.712799,7.017796
2023-01-05,271.027405,278.613464,0.326508
2023-01-06,270.881805,280.231201,0.000000
2023-01-07,274.679871,277.718231,2.779012
2023-01-08,275.371979,282.877167,8.957598
2023-01-09,275.218597,285.093048,0.945464
2023-01-10,276.928070,286.642395,0.784800
2023-01-11,276.643433,294.144348,0.000000
2023-01-12,280.008240,289.079559,0.000000
2023-01-13,269.903137,279.469391,0.000000
2023-01-14,274.320190,279.738251,0.000000
2023-01-15,269.390961,279.235992,0.000000
2023-01-16,272.032166,281.742096,0.000000
2023-01-17,278.467712,284.392303,0.000000
2023-01-18,278.397797,292.150635,0.000000
2023-01-19,283.906128,297.122375,0.000000
2023-01-20,280.414246,293.432404,0.000000
2023-01-21,275.190765,289.705933,0.000000
2023-01-22,279.084137,287.099487,0.000000
2023-01-23,273.998047,283.533539,0.000000
2023-01-24,271.749054,290.385620,0.000000
2023-01-25,279.369629,293.998016,0.000000
2023-01-26,277.554443,292.428497,0.000000
2023-01-27,282.290649,297.117920,0.000000
2023-01-28,284.510040,297.037201,0.000000
2023-01-29,284.781982,299.337463,0.000000
2023-01-30,286.468903,296.352783,0.838237
2023-01-31,287.723663,297.117065,0.000000
2023-02-01,286.316772,297.454315,0.000000
2023-02-02,285.713989,293.532684,0.000000
2023-02-03,286.107666,297.332153,9.850192
2023-02-04,286.905273,294.924896,4.590726
2023-02-05,287.041656,297.624878,27.966673
2023-02-06,290.321777,295.420959,0.602824
2023-02-07,288.363403,293.799438,0.000000
2023-02-08,290.109253,296.552795,2.360878
2023-02-09,289.001373,298.297058,0.509823
2023-02-10,287.339447,298.588806,0.745897
2023-02-11,284.600677,300.356018,0.000000
2023-02-12,286.147369,295.587830,1.689836
2023-02-13,284.868347,296.653198,0.000000
2023-02-14,286.535736,294.562073,0.000000
2023-02-15,289.013489,294.919952,1.207662
2023-02-16,288.196411,299.709290,10.203491
2023-02-17,285.366028,302.074615,0.000000
2023-02-18,288.855133,298.402405,2.826641
2023-02-19,287.248657,296.796692,9.736830
2023-02-20,283.862335,292.151581,5.172570
2023-02-21,281.952789,290.278229,2.773065
2023-02-22,281.004486,292.599060,0.000000
2023-02-23,279.097168,294.587585,0.000000
2023-02-24,280.296387,296.241974,0.000000
2023-02-25,283.374573,300.346832,0.000000
2023-02-26,285.029999,300.010864,0.675831
2023-02-27,286.011658,296.800842,0.000000
2023-02-28,286.455597,295.193817,0.000000
2023-03-01,289.288574,299.509430,1.661108
2023-03-02,285.981232,296.698792,0.000000
2023-03-03,287.378510,299.058105,2.729990
2023-03-04,282.892822,292.925659,4.184784
2023-03-05,280.377014,294.471863,0.000000
2023-03-06,280.177094,294.684845,0.000000
2023-03-07,285.678955,295.190338,13.555644
2023-03-08,290.258118,296.275055,38.911068
2023-03-09,284.086365,292.226013,6.948329
2023-03-10,283.267151,296.019928,4.292114
2023-03-11,284.755341,296.353760,0.000000
2023-03-12,284.087250,297.605835,0.300157
2023-03-13,289.514954,301.950165,0.000000
2023-03-14,288.559265,298.571747,0.000000
2023-03-15,289.568085,295.603424,1.083056
2023-03-16,290.902740,302.666779,2.740313
2023-03-17,285.588776,292.428772,0.000000
2023-03-18,284.489471,294.440308,0.000000
2023-03-19,288.675537,293.578918,0.000000
2023-03-20,291.799011,300.375214,3.641087
2023-03-21,292.237915,296.588654,0.000000
2023-03-22,292.694153,300.339264,1.333603
2023-03-23,289.383759,298.729462,0.000000
2023-03-24,291.734039,295.529358,0.790971
2023-03-25,291.724182,298.471924,7.216628
2023-03-26,290.637482,297.796631,2.061502
2023-03-27,283.245331,293.969177,2.778095
2023-03-28,283.536255,292.537598,3.565710
2023-03-29,290.538269,299.050598,1.627377
2023-03-30,290.761749,300.284790,0.000000
2023-03-31,293.357635,302.224609,2.738103
2023-04-01,292.306244,299.103119,0.000000
2023-04-02,288.851685,299.680511,0.000000
2023-04-03,293.532501,297.749329,4.103635
2023-04-04,289.088196,300.018646,0.000000
2023-04-05,285.588501,302.028320,0.000000
2023-04-06,287.993134,300.573212,0.000000
2023-04-07,285.553467,300.211761,0.000000
2023-04-08,289.358582,294.627777,1.865678
2023-04-09,291.677582,299.020081,21.720745
2023-04-10,290.010284,297.127411,2.066107
2023-04-11,285.725128,299.347351,0.000000
2023-04-12,287.419922,300.174133,0.000000
2023-04-13,291.633148,300.755188,0.000000
2023-04-14,292.661438,303.764984,0.649727
2023-04-15,289.886139,302.121124,0.000000
2023-04-16,286.683228,299.677734,0.000000
2023-04-17,283.970215,302.206360,0.000000
2023-04-18,289.164215,303.862030,0.000000
2023-04-19,291.470184,303.043549,0.000000
2023-04-20,284.012177,307.588135,0.000000
2023-04-21,295.139832,303.326416,0.000000
2023-04-22,294.584930,307.768890,0.000000
2023-04-23,288.335571,311.297150,0.000000
2023-04-24,289.676605,309.120453,0.000000
2023-04-25,295.160889,305.799652,3.760234
2023-04-26,287.708649,298.879578,15.854474
2023-04-27,286.337280,302.336731,0.000000
2023-04-28,285.539673,301.826874,0.000000
2023-04-29,287.248199,298.093719,2.835004
2023-04-30,287.206726,299.787537,0.000000
2023-05-01,292.938507,300.315063,9.499702
2023-05-02,290.905090,299.121643,12.352015
2023-05-03,286.893890,299.372864,0.000000
2023-05-04,282.014679,301.635590,0.000000
2023-05-05,285.512634,302.216400,0.000000
2023-05-06,286.870026,304.352264,0.000000
2023-05-07,287.512573,303.224487,0.000000
2023-05-08,289.508881,303.437347,0.000000
2023-05-09,291.666473,304.702148,0.000000
2023-05-10,293.905884,306.499817,0.000000
2023-05-11,294.237183,308.018799,4.532845
2023-05-12,293.664856,309.559631,0.963025
2023-05-13,294.900940,309.712616,0.000000
2023-05-14,292.297729,310.273834,0.000000
2023-05-15,294.452240,304.891479,0.000000
2023-05-16,290.881287,300.063568,9.535703
2023-05-17,287.390472,302.407562,0.000000
2023-05-18,289.375977,305.613739,0.000000
2023-05-19,293.503448,305.328094,4.216857
2023-05-20,295.612488,307.046387,0.000000
2023-05-21,296.086731,305.983490,1.113778
2023-05-22,295.946716,305.468628,0.000000
2023-05-23,295.405243,304.982605,0.000000
2023-05-24,295.168518,304.550415,1.056086
2023-05-25,295.393066,304.062164,11.192990
2023-05-26,289.877441,302.927368,0.000000
2023-05-27,290.831909,304.288025,5.400952
2023-05-28,289.340454,303.546783,11.670724
2023-05-29,293.694702,302.074860,14.599721
2023-05-30,294.135803,306.028076,0.000000
2023-05-31,296.237915,306.187073,0.000000
2023-06-01,296.764191,306.833435,0.000000
2023-06-02,296.906433,309.021667,0.000000
2023-06-03,297.960175,312.186523,0.279531
2023-06-04,298.618866,313.125000,0.282457
2023-06-05,298.112274,311.724915,0.000000
2023-06-06,297.794708,310.589264,0.000000
2023-06-07,298.621002,309.097412,0.284829
2023-06-08,298.521698,306.128601,3.150499
2023-06-09,296.689880,308.490997,0.000000
2023-06-10,297.350433,307.570587,0.000000
2023-06-11,296.555939,309.948273,0.000000
2023-06-12,296.552917,310.827606,0.000000
2023-06-13,297.875580,309.126740,0.000000
2023-06-14,298.645233,309.055115,0.720540
2023-06-15,298.909241,309.838684,2.848215
2023-06-16,298.864685,310.002655,1.328766
2023-06-17,299.871704,310.571289,2.994931
2023-06-18,297.247650,306.987396,0.000000
2023-06-19,298.522064,303.006531,6.338921
2023-06-20,298.696625,306.884796,0.328968
2023-06-21,297.904297,305.655762,3.611313
2023-06-22,297.824615,305.305511,0.000000
2023-06-23,296.777710,305.442261,1.531256
2023-06-24,296.714417,303.176910,5.851252
2023-06-25,297.579773,305.311279,0.000000
2023-06-26,297.262665,306.231262,0.000000
2023-06-27,295.738831,305.442078,0.604168
2023-06-28,297.139709,305.524811,4.473146
2023-06-29,297.523987,306.784454,0.000000
2023-06-30,296.666962,307.906982,0.000000
2023-07-01,297.233887,307.579773,0.000000
2023-07-02,297.505768,307.930969,0.000000
2023-07-03,297.541962,309.559326,0.000000
2023-07-04,297.110992,312.457458,0.000000
2023-07-05,299.052734,312.104584,0.000000
2023-07-06,297.887268,310.307373,0.000000
2023-07-07,297.396637,311.778351,0.000000
2023-07-08,298.279480,312.926147,0.000000
2023-07-09,298.035950,313.036163,0.000000
2023-07-10,298.213806,311.026489,2.916311
2023-07-11,297.222443,309.995880,5.173347
2023-07-12,297.994965,309.286713,0.000000
2023-07-13,297.308197,308.175476,8.390256
2023-07-14,296.785675,307.613098,10.178336
2023-07-15,296.331268,300.840729,21.210501
2023-07-16,294.811737,298.475647,73.552124
2023-07-17,297.094452,299.164124,15.252492
2023-07-18,297.900482,305.438416,0.318835
2023-07-19,297.940918,305.671936,0.000000
2023-07-20,297.848480,306.563568,0.000000
2023-07-21,298.386536,307.245544,0.000000
2023-07-22,298.430145,309.197052,0.000000
2023-07-23,298.063416,310.112183,0.000000
2023-07-24,297.828247,309.416962,0.000000
2023-07-25,298.156158,309.931122,0.000000
2023-07-26,299.263367,311.190796,0.000000
2023-07-27,299.878815,312.568604,0.417913
2023-07-28,299.795898,311.264954,0.627011
2023-07-29,298.856873,310.899689,0.000000
2023-07-30,298.754517,311.127808,0.000000
2023-07-31,297.924438,311.297577,0.000000
2023-08-01,298.538025,311.657135,0.000000
2023-08-02,297.555634,311.704681,0.000000
2023-08-03,298.332397,312.149841,0.000000
2023-08-04,298.430054,312.535797,1.141090
2023-08-05,298.485138,312.028931,0.000000
2023-08-06,298.777618,310.822662,0.000000
2023-08-07,299.311279,310.839722,0.421160
2023-08-08,299.084229,310.284882,0.000000
2023-08-09,298.775360,310.109283,6.120469
2023-08-10,298.677277,309.995178,0.000000
2023-08-11,297.228088,310.538696,0.000000
2023-08-12,297.652008,310.833374,0.000000
2023-08-13,298.297791,312.680664,0.000000
2023-08-14,300.755859,313.667999,0.880379
2023-08-15,300.808594,313.361908,8.508276
2023-08-16,299.680420,311.902100,0.000000
2023-08-17,298.528900,311.180206,0.000000
2023-08-18,299.837494,309.486206,8.212852
2023-08-19,298.759338,309.244965,0.399843
2023-08-20,298.703644,309.677124,0.000000
2023-08-21,298.074463,310.449097,0.000000
2023-08-22,297.587891,311.663818,0.000000
2023-08-23,297.917847,311.824829,9.520331
2023-08-24,298.439301,311.133087,7.335710
2023-08-25,299.156525,309.977417,12.308451
2023-08-26,298.307861,307.551147,4.828408
2023-08-27,297.571808,306.286865,3.035615
2023-08-28,297.998352,309.311035,0.000000
2023-08-29,296.718475,307.804810,0.308439
2023-08-30,297.593506,305.527222,0.000000
2023-08-31,295.539520,307.172180,0.000000
2023-09-01,296.495758,308.589691,0.347355
2023-09-02,296.556732,309.130371,0.000000
2023-09-03,298.289215,308.509186,2.436724
2023-09-04,298.271362,306.302490,0.475643
2023-09-05,297.220856,306.620361,4.493917
2023-09-06,296.230347,307.463593,1.710176
2023-09-07,296.364471,307.497894,12.326240
2023-09-08,294.499878,306.534393,0.000000
2023-09-09,297.986359,307.006531,0.000000
2023-09-10,296.843689,307.102142,1.287253
2023-09-11,296.177643,306.148834,1.638767
2023-09-12,297.173340,306.967621,0.000000
2023-09-13,297.261658,308.162292,0.000000
2023-09-14,296.353027,308.438843,0.333283
2023-09-15,297.082703,308.553986,0.000000
2023-09-16,297.693268,307.468323,0.000000
2023-09-17,297.261841,307.436462,0.000000
2023-09-18,298.139526,307.678253,0.399755
2023-09-19,297.302460,307.046509,0.000000
2023-09-20,295.455292,307.550934,0.669503
2023-09-21,296.924164,307.963440,0.000000
2023-09-22,297.305786,308.333679,0.000000
2023-09-23,298.416199,308.377991,0.000000
2023-09-24,296.823486,308.697510,0.000000
2023-09-25,297.166321,308.538116,0.000000
2023-09-26,295.946289,309.306519,0.000000
2023-09-27,293.599182,309.339355,0.000000
2023-09-28,294.601227,309.166687,0.000000
2023-09-29,296.779114,307.059357,0.000000
2023-09-30,295.809937,305.135040,0.420783
2023-10-01,296.084198,306.384521,0.000000
2023-10-02,294.707275,307.637421,0.348518
2023-10-03,292.070709,308.061249,0.000000
2023-10-04,289.487518,307.905579,0.000000
2023-10-05,293.205719,307.480469,0.000000
2023-10-06,294.538757,307.478455,0.000000
2023-10-07,294.699829,306.350433,0.000000
2023-10-08,294.705383,306.437744,0.000000
2023-10-09,296.552094,305.284973,0.000000
2023-10-10,297.621857,304.439209,0.000000
2023-10-11,290.958282,305.815582,0.000000
2023-10-12,296.101959,302.936249,0.000000
2023-10-13,291.891846,302.421997,0.000000
2023-10-14,285.399200,301.435669,0.000000
2023-10-15,284.599243,301.552582,0.000000
2023-10-16,289.709442,303.631042,0.000000
2023-10-17,290.321747,304.945251,0.000000
2023-10-18,293.088165,300.189636,0.000000
2023-10-19,288.070923,301.233246,0.000000
2023-10-20,283.753510,302.232513,0.000000
2023-10-21,285.532104,296.596741,0.000000
2023-10-22,283.293884,296.786957,0.000000
2023-10-23,283.563538,298.490692,0.000000
2023-10-24,285.382416,296.809692,0.000000
2023-10-25,287.462097,293.465271,8.495582
2023-10-26,286.938171,297.775360,2.961903
2023-10-27,284.656982,298.316956,0.000000
2023-10-28,284.146637,300.755524,0.000000
2023-10-29,285.782349,301.999084,0.000000
2023-10-30,283.908447,302.220673,0.000000
2023-10-31,284.815216,305.990387,0.000000
2023-11-01,285.650055,298.857452,0.000000
2023-11-02,281.213959,292.844849,0.000000
2023-11-03,282.105743,294.867950,0.000000
2023-11-04,288.148010,298.499939,0.000000
2023-11-05,291.450378,298.215179,0.000000
2023-11-06,291.257263,299.571716,4.933747
2023-11-07,286.191559,299.679871,0.000000
2023-11-08,288.219299,300.617981,0.000000
2023-11-09,290.684174,302.951630,0.000000
2023-11-10,289.645111,302.816406,0.000000
2023-11-11,288.383606,303.837921,0.000000
2023-11-12,288.396881,303.374451,0.000000
2023-11-13,289.296997,301.387482,0.000000
2023-11-14,292.410217,302.816345,1.341196
2023-11-15,286.662567,296.972351,0.000000
2023-11-16,279.854279,295.517670,0.000000
2023-11-17,283.118652,299.617920,0.000000
2023-11-18,289.289490,302.451599,0.000000
2023-11-19,287.897308,292.792511,0.786238
2023-11-20,287.345001,294.135742,0.940835
2023-11-21,288.856750,298.932739,0.000000
2023-11-22,290.980377,302.131073,0.000000
2023-11-23,289.728821,301.553925,0.000000
2023-11-24,291.133240,298.353058,0.980496
2023-11-25,291.055359,300.349030,7.824212
2023-11-26,287.143127,301.610535,0.000000
2023-11-27,289.147949,302.869080,0.346227
2023-11-28,285.540894,302.933319,0.000000
2023-11-29,288.772949,300.163025,0.459803
2023-11-30,279.059052,292.654022,0.000000
2023-12-01,272.178619,289.368652,0.398010
2023-12-02,276.130859,293.425903,0.000000
2023-12-03,282.343872,301.010437,0.000000
2023-12-04,278.562042,291.824585,0.000000
2023-12-05,273.624939,281.966278,2.539675
2023-12-06,267.379608,284.940033,2.503641
2023-12-07,270.431488,288.064392,0.000000
2023-12-08,275.365021,289.450073,0.000000
2023-12-09,277.013519,287.231720,0.000000
2023-12-10,270.128601,285.718353,0.000000
2023-12-11,273.925934,289.136505,0.000000
2023-12-12,278.207214,287.375488,0.000000
2023-12-13,286.406616,298.609192,0.000000
2023-12-14,283.370819,298.312714,0.000000
2023-12-15,280.631958,295.601196,0.000000
2023-12-16,277.897186,294.219971,0.000000
2023-12-17,278.775208,293.521088,0.000000
2023-12-18,271.946045,292.291962,0.000000
2023-12-19,278.066559,296.211853,0.000000
2023-12-20,276.308716,297.423370,0.000000
2023-12-21,279.830109,299.201233,0.000000
2023-12-22,281.910095,299.106140,0.000000
2023-12-23,281.120392,299.700867,0.000000
2023-12-24,284.104736,295.413055,0.000000
2023-12-25,279.486389,297.114838,0.000000
2023-12-26,288.046448,299.939484,0.000000
2023-12-27,280.577240,296.203918,0.000000
2023-12-28,270.562988,292.241150,0.000000
2023-12-29,280.569641,292.940155,0.000000
2023-12-30,287.031372,299.401855,0.000000
2023-12-31,285.287659,299.246277,0.000000
2024-01-01,278.309387,292.231720,24.599161
2024-01-02,275.407593,283.577728,13.597076
2024-01-03,278.892120,283.482330,1.875338
2024-01-04,275.530060,282.321106,7.713802
