#Variables:
#tasmin_CSIRO-Mk3-6-0_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),pr_CSIRO-Mk3-6-0_rcp85(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),pr_CSIRO-Mk3-6-0_rcp85(mm)
2031-09-25,297.345490,310.075531,0.000000
2031-09-26,297.077667,309.885437,0.000000
2031-09-27,296.816193,310.105652,0.365706
2031-09-28,298.161041,311.492859,0.000000
2031-09-29,297.975281,310.874634,0.000000
2031-09-30,297.169983,309.823792,2.011025
2031-10-01,296.185852,309.600281,0.561827
2031-10-02,286.683716,303.072449,0.000000
2031-10-03,284.661499,294.985138,0.000000
2031-10-04,280.974030,298.560486,0.000000
2031-10-05,282.928589,302.603638,0.000000
2031-10-06,286.506104,304.712006,0.000000
2031-10-07,289.957977,308.153290,0.000000
2031-10-08,294.590729,308.654541,0.000000
2031-10-09,295.459503,308.043701,0.000000
2031-10-10,296.584839,308.247894,0.000000
2031-10-11,296.196350,308.670319,3.986223
2031-10-12,295.960266,306.481445,5.585606
2031-10-13,294.796234,305.591522,0.665807
2031-10-14,293.942291,303.691467,0.000000
2031-10-15,292.226135,302.417084,0.000000
2031-10-16,292.257263,306.577332,0.000000
2031-10-17,292.978546,307.868073,0.000000
2031-10-18,293.228607,307.459503,0.000000
2031-10-19,292.693481,306.779266,0.000000
2031-10-20,291.536987,306.284851,0.000000
2031-10-21,292.562225,307.160767,0.000000
2031-10-22,290.531433,305.752960,0.000000
2031-10-23,281.525177,298.013458,0.000000
2031-10-24,285.782074,301.085602,0.000000
2031-10-25,289.166351,302.647644,0.641300
2031-10-26,285.492126,300.275269,0.000000
2031-10-27,283.662964,293.707184,0.000000
2031-10-28,283.233612,298.992554,0.000000
2031-10-29,284.155731,300.844147,0.000000
2031-10-30,284.817902,301.627350,0.000000
2031-10-31,286.018829,301.454407,0.000000
2031-11-01,286.136597,298.821594,0.000000
2031-11-02,287.216187,300.646881,0.000000
2031-11-03,291.257538,301.487701,3.993510
2031-11-04,292.723633,300.309174,27.147013
2031-11-05,288.705811,299.065735,1.024933
2031-11-06,286.288940,294.531769,0.000000
2031-11-07,284.429779,296.118713,0.000000
2031-11-08,283.439331,297.023834,0.000000
2031-11-09,283.614197,297.457611,0.000000
2031-11-10,285.157013,294.737946,0.000000
2031-11-11,284.358704,298.603699,0.000000
2031-11-12,285.279510,302.439911,0.000000
2031-11-13,287.959381,301.185089,0.000000
2031-11-14,289.047180,299.927734,0.766952
2031-11-15,282.575012,295.694305,0.000000
2031-11-16,280.490753,300.946686,0.000000
2031-11-17,287.654266,298.714905,0.000000
2031-11-18,282.222992,289.135712,10.863606
2031-11-19,285.764709,298.938171,5.899704
2031-11-20,286.130035,298.038605,2.771277
2031-11-21,285.193481,295.229675,0.281584
2031-11-22,289.952209,302.027039,4.000029
2031-11-23,290.938782,301.432922,0.317660
2031-11-24,288.399048,300.395050,0.000000
2031-11-25,284.820801,297.477448,0.000000
2031-11-26,288.616150,305.451233,0.000000
2031-11-27,290.128754,302.216003,0.312628
2031-11-28,281.751923,295.865204,0.000000
2031-11-29,280.394318,300.630707,0.000000
2031-11-30,290.696014,302.800751,2.082028
2031-12-01,286.112976,300.462860,0.000000
2031-12-02,276.825989,289.497009,0.000000
2031-12-03,274.260162,288.173889,0.000000
2031-12-04,275.404022,285.304688,0.000000
2031-12-05,270.526276,286.625153,0.000000
2031-12-06,272.260590,284.874237,0.000000
2031-12-07,270.612549,286.627106,0.000000
2031-12-08,273.211426,293.671478,0.587222
2031-12-09,284.735596,302.117340,0.000000
2031-12-10,284.856354,301.919495,0.000000
2031-12-11,289.537079,300.178223,0.000000
2031-12-12,276.258423,295.503052,0.000000
2031-12-13,278.557739,289.220154,0.000000
2031-12-14,268.452484,283.128143,0.000000
2031-12-15,259.343964,279.364166,0.000000
2031-12-16,266.385406,290.108368,0.000000
2031-12-17,271.595154,293.036255,0.000000
2031-12-18,276.475647,296.414398,0.000000
2031-12-19,277.395569,298.253113,0.000000
2031-12-20,283.658295,300.638306,0.000000
2031-12-21,281.440643,297.116821,0.000000
2031-12-22,277.736816,298.704681,0.000000
2031-12-23,277.343384,296.261627,0.000000
2031-12-24,276.679962,290.324249,0.000000
2031-12-25,274.243774,286.816040,0.000000
2031-12-26,275.547943,281.458191,7.874698
2031-12-27,278.027496,282.711243,3.735277
2031-12-28,281.053955,287.680542,19.930183
2031-12-29,281.514679,289.014923,7.587599
2031-12-30,281.138672,286.016937,6.076854
2031-12-31,279.915558,285.461761,6.144014
2032-01-01,282.872223,298.440979,0.337602
2032-01-02,288.415955,298.495087,0.000000
2032-01-03,286.491394,298.102386,0.000000
2032-01-04,279.079498,294.763641,0.000000
2032-01-05,278.245331,287.630188,0.000000
2032-01-06,283.756348,296.206818,0.000000
2032-01-07,282.782318,293.041168,0.000000
2032-01-08,278.820801,288.615112,0.000000
2032-01-09,279.936432,295.344971,0.358982
2032-01-10,288.846985,303.262421,0.000000
2032-01-11,289.750336,304.431824,0.000000
2032-01-12,282.322662,299.841034,0.000000
2032-01-13,275.793823,290.318756,0.000000
2032-01-14,280.396942,290.563019,0.407129
2032-01-15,285.439056,296.870483,3.281551
2032-01-16,280.053131,294.414612,1.420310
2032-01-17,269.566223,285.653900,0.000000
2032-01-18,272.927612,285.459015,0.000000
2032-01-19,277.265839,286.240662,0.000000
2032-01-20,281.568634,290.080933,2.269038
2032-01-21,275.507690,288.699585,0.000000
2032-01-22,269.765320,287.793823,0.000000
2032-01-23,277.887482,291.729279,0.000000
2032-01-24,285.149963,294.126404,0.405221
2032-01-25,275.868866,291.192444,0.000000
2032-01-26,275.009399,290.210724,0.000000
2032-01-27,280.116852,288.347504,0.286352
2032-01-28,285.218597,294.632843,0.888013
2032-01-29,284.442932,297.380493,0.000000
2032-01-30,281.072693,297.728790,0.000000
2032-01-31,282.848694,298.711853,0.000000
2032-02-01,283.377441,295.597992,0.295689
2032-02-02,286.171692,293.683136,0.349021
2032-02-03,274.291656,288.009888,0.738708
2032-02-04,270.287689,288.270996,0.000000
2032-02-05,278.777161,291.081848,0.000000
2032-02-06,278.131134,295.758453,0.000000
2032-02-07,279.874420,293.678558,0.000000
2032-02-08,282.510742,292.340851,0.000000
2032-02-09,287.787537,298.740387,5.290256
2032-02-10,266.244934,289.358978,0.301840
2032-02-11,266.171265,288.218658,0.000000
2032-02-12,279.063782,294.917084,0.000000
2032-02-13,283.144684,297.995056,0.299326
2032-02-14,287.306427,295.671661,1.717647
2032-02-15,287.007721,301.320618,0.525145
2032-02-16,285.067963,302.232147,0.000000
2032-02-17,289.165558,299.956665,3.365906
2032-02-18,276.463776,294.577148,0.000000
2032-02-19,272.815918,287.819977,0.000000
2032-02-20,278.999481,293.996063,0.000000
2032-02-21,283.558044,295.680786,0.356933
2032-02-22,275.282166,290.721893,0.000000
2032-02-23,273.116547,291.892914,0.000000
2032-02-24,277.576599,292.457642,0.000000
2032-02-25,279.939972,293.153534,0.000000
2032-02-26,283.924011,293.305328,0.000000
2032-02-27,286.180328,297.282288,0.000000
2032-02-28,287.454926,304.297943,0.000000
2032-02-29,283.786621,303.196594,0.000000
2032-03-01,280.118317,302.095245,0.000000
2032-03-02,279.573944,296.872101,0.000000
2032-03-03,287.136993,304.361328,0.000000
2032-03-04,282.898163,302.306030,0.352228
2032-03-05,279.148651,292.659576,0.752102
2032-03-06,279.409424,295.632812,0.000000
2032-03-07,288.629761,305.672455,0.762106
2032-03-08,286.070312,305.570831,0.000000
2032-03-09,269.230652,303.425842,0.000000
2032-03-10,277.963806,299.845947,0.000000
2032-03-11,282.292236,304.036987,0.000000
2032-03-12,289.165619,304.055908,0.000000
2032-03-13,284.127899,303.081024,0.000000
2032-03-14,284.134094,301.776550,0.000000
2032-03-15,278.525055,298.006714,0.000000
2032-03-16,274.955109,298.756104,0.000000
2032-03-17,279.458252,304.683380,0.000000
2032-03-18,285.473724,305.600830,0.000000
2032-03-19,286.893341,306.373657,0.000000
2032-03-20,286.940399,305.694336,0.000000
2032-03-21,278.898041,305.033173,0.000000
2032-03-22,284.616547,306.710236,0.000000
2032-03-23,290.377625,305.930511,0.000000
2032-03-24,288.450745,307.066437,0.364075
2032-03-25,284.023590,305.213501,0.000000
2032-03-26,277.352203,291.508362,0.000000
2032-03-27,278.920685,298.620514,0.000000
2032-03-28,284.447845,306.070709,0.000000
2032-03-29,287.717529,305.746704,0.000000
2032-03-30,289.376556,304.142517,0.000000
2032-03-31,287.592621,301.250916,3.600259
2032-04-01,289.038910,293.419434,6.592432
2032-04-02,289.532257,294.741638,0.000000
2032-04-03,291.005005,301.539062,0.388976
2032-04-04,292.545135,300.067383,0.000000
2032-04-05,289.614868,303.588165,7.720486
2032-04-06,284.472107,306.322815,0.000000
2032-04-07,289.194946,307.506927,0.000000
2032-04-08,290.872986,306.255981,0.000000
2032-04-09,291.431763,306.003845,0.000000
2032-04-10,293.759857,309.672974,0.000000
2032-04-11,293.557892,309.788544,0.000000
2032-04-12,289.719421,307.578827,0.000000
2032-04-13,292.902954,306.837280,0.000000
2032-04-14,289.094116,307.284912,0.000000
2032-04-15,287.827698,306.221008,0.000000
2032-04-16,286.140686,302.053986,0.000000
2032-04-17,294.240204,306.408813,2.357651
2032-04-18,295.521484,310.132050,0.000000
2032-04-19,295.899017,309.411530,0.000000
2032-04-20,293.525269,306.600739,0.631604
2032-04-21,293.244598,306.084167,0.000000
2032-04-22,292.881348,307.108368,0.000000
2032-04-23,294.206909,306.147644,0.000000
2032-04-24,295.268097,308.754272,0.523944
2032-04-25,294.012115,307.293243,2.904194
2032-04-26,294.487732,305.372711,2.750149
2032-04-27,296.064880,309.101624,0.000000
2032-04-28,295.541718,308.472290,0.000000
2032-04-29,291.886810,309.787811,0.000000
2032-04-30,292.133270,310.609375,0.000000
2032-05-01,295.448456,308.567322,3.309486
2032-05-02,295.636505,308.190002,8.156337
2032-05-03,296.071991,310.920013,1.555793
2032-05-04,296.894775,311.687378,0.000000
2032-05-05,296.878265,311.601501,0.000000
2032-05-06,298.432404,311.954559,0.000000
2032-05-07,297.952148,310.215576,0.000000
2032-05-08,297.408661,310.739807,0.000000
2032-05-09,297.702118,311.957825,1.667847
2032-05-10,294.679260,312.090759,1.396615
2032-05-11,298.228821,311.291779,3.649832
2032-05-12,296.959686,310.658020,0.000000
2032-05-13,298.230347,311.065430,0.000000
2032-05-14,296.902069,311.084259,0.000000
2032-05-15,297.106171,312.146423,1.490703
2032-05-16,296.461578,307.993896,2.104627
2032-05-17,295.563324,307.044678,0.000000
2032-05-18,295.064026,308.675690,0.000000
2032-05-19,295.495880,308.385559,0.000000
2032-05-20,296.206024,306.715179,0.000000
2032-05-21,295.616455,308.206116,0.000000
2032-05-22,296.149200,309.774658,0.000000
2032-05-23,297.311981,311.668396,0.000000
2032-05-24,298.586304,311.287903,0.000000
2032-05-25,297.926300,310.937897,0.000000
2032-05-26,296.636871,309.574768,0.000000
2032-05-27,297.532593,307.340851,0.479792
2032-05-28,297.018036,308.200134,0.000000
2032-05-29,296.669312,309.031769,0.000000
2032-05-30,297.957367,309.055908,0.000000
2032-05-31,297.265961,310.826691,5.365024
2032-06-01,296.893555,309.045135,4.924996
2032-06-02,297.279419,308.269104,1.909673
2032-06-03,296.688416,308.874268,0.656102
2032-06-04,295.946625,309.061554,0.000000
2032-06-05,296.877197,310.716003,6.501511
2032-06-06,299.003784,313.822662,4.218706
2032-06-07,299.594910,309.121704,5.763644
2032-06-08,297.565948,306.749817,8.922480
2032-06-09,297.679474,308.473602,9.817393
2032-06-10,298.372009,310.575195,0.000000
2032-06-11,298.672974,311.413208,0.000000
2032-06-12,299.128021,310.953613,0.000000
2032-06-13,298.834442,310.226349,0.000000
2032-06-14,298.896759,308.638611,0.533869
2032-06-15,297.807068,308.612854,0.000000
2032-06-16,297.723999,309.673492,0.000000
2032-06-17,297.917236,309.771667,0.000000
2032-06-18,297.721039,310.427612,0.000000
2032-06-19,298.731323,313.765076,0.000000
2032-06-20,299.688202,311.541870,0.000000
2032-06-21,298.339325,309.605988,0.000000
2032-06-22,299.501740,310.367371,0.376894
2032-06-23,299.683716,311.194672,0.000000
2032-06-24,300.874634,310.979553,4.198510
2032-06-25,300.543793,311.817047,2.445507
2032-06-26,300.571960,311.091583,0.000000
2032-06-27,299.462250,311.032013,1.857293
2032-06-28,297.503571,308.852783,2.826659
2032-06-29,298.154053,309.255829,0.000000
2032-06-30,298.331665,309.313263,0.000000
2032-07-01,298.684540,309.640869,2.142952
2032-07-02,298.472290,309.478394,0.000000
2032-07-03,298.654938,310.452240,0.000000
2032-07-04,299.529999,311.061218,0.000000
2032-07-05,298.651642,310.737701,0.000000
2032-07-06,297.749817,309.452789,0.000000
2032-07-07,298.085449,310.346283,0.000000
2032-07-08,299.014038,311.560242,0.000000
2032-07-09,298.622589,311.635803,0.000000
2032-07-10,298.400116,310.682892,0.000000
2032-07-11,298.644043,309.663605,0.000000
2032-07-12,297.861420,309.656586,0.000000
2032-07-13,298.617889,312.892914,0.571090
2032-07-14,299.040405,314.018860,0.000000
2032-07-15,298.518555,312.431946,0.000000
2032-07-16,298.343658,310.116425,0.000000
2032-07-17,298.661194,311.161133,0.000000
2032-07-18,298.492615,311.888855,0.000000
2032-07-19,298.267609,313.748047,0.000000
2032-07-20,299.774780,315.472992,0.000000
2032-07-21,300.597778,312.678619,5.702077
2032-07-22,300.209808,312.454285,5.129809
2032-07-23,300.648834,310.148468,11.379211
2032-07-24,300.168823,307.324921,8.960739
2032-07-25,299.078064,307.450806,4.049145
2032-07-26,297.806244,308.894653,0.000000
2032-07-27,298.290558,309.729858,0.000000
2032-07-28,298.625885,309.267944,2.543703
2032-07-29,298.737823,310.083344,0.000000
2032-07-30,298.032410,314.121094,0.000000
2032-07-31,299.288940,314.978577,0.290582
2032-08-01,302.394226,315.178406,1.764741
2032-08-02,300.501526,314.238525,4.741621
2032-08-03,296.875580,309.304352,2.356447
2032-08-04,295.749756,307.517181,0.000000
2032-08-05,297.372894,307.891479,4.224236
2032-08-06,297.426483,305.497620,16.619123
2032-08-07,297.708893,302.187592,28.594534
2032-08-08,296.297424,305.516022,2.935484
2032-08-09,296.600616,307.384155,1.739879
2032-08-10,296.729950,306.953857,7.060301
2032-08-11,296.136536,306.700867,3.076580
2032-08-12,295.903412,306.316498,0.394719
2032-08-13,296.137787,307.460297,0.000000
2032-08-14,295.996063,309.873383,0.000000
2032-08-15,297.668488,309.954254,0.000000
2032-08-16,297.187958,309.873169,0.000000
2032-08-17,297.642822,310.302704,0.000000
2032-08-18,299.275208,310.175751,0.000000
2032-08-19,299.063354,310.208588,0.000000
2032-08-20,298.891632,309.781036,0.587999
2032-08-21,298.704010,310.220459,0.000000
2032-08-22,298.658722,310.268280,0.000000
2032-08-23,299.423126,310.264313,0.000000
2032-08-24,299.831085,309.783264,0.909074
2032-08-25,299.112213,309.185120,9.443721
2032-08-26,295.821991,307.154297,1.092698
2032-08-27,294.369598,305.540466,9.274171
2032-08-28,296.574371,304.677765,3.630301
2032-08-29,294.657013,302.764221,22.004469
2032-08-30,295.645111,299.035919,25.345804
2032-08-31,294.130310,298.231232,31.251654
2032-09-01,292.432465,298.409821,53.597595
2032-09-02,294.024872,300.160339,51.500042
2032-09-03,292.179626,297.691833,58.971024
2032-09-04,294.944977,302.659363,10.950475
2032-09-05,294.828552,300.982239,0.000000
2032-09-06,294.604065,299.435120,0.000000
2032-09-07,294.219330,301.372009,0.369525
2032-09-08,294.591827,300.896973,2.669991
2032-09-09,294.678131,299.427887,2.652045
2032-09-10,294.895630,301.236664,0.000000
2032-09-11,293.213806,302.494232,0.000000
2032-09-12,294.063690,302.788544,0.000000
2032-09-13,290.729950,304.573029,0.733742
2032-09-14,290.474487,304.578400,0.000000
2032-09-15,290.122894,305.403931,0.000000
2032-09-16,291.962463,305.020111,0.000000
2032-09-17,295.476318,306.024536,0.000000
2032-09-18,294.865631,306.654999,0.000000
2032-09-19,293.210175,306.581482,0.000000
2032-09-20,293.810211,306.658051,0.000000
2032-09-21,293.747192,306.616119,0.000000
2032-09-22,295.638702,306.430176,0.000000
2032-09-23,291.485840,306.388855,0.000000
2032-09-24,290.180573,307.592651,0.000000
2032-09-25,290.550446,308.185608,0.000000
2032-09-26,292.538483,306.373352,0.000000
2032-09-27,293.813416,304.134918,3.863880
2032-09-28,295.417236,304.436188,23.492430
2032-09-29,295.601654,304.796906,38.076801
2032-09-30,294.504333,305.332214,6.638340
2032-10-01,294.247375,305.017975,6.555830
2032-10-02,295.471832,304.629883,2.856537
2032-10-03,293.406250,299.352783,35.489269
2032-10-04,293.648132,298.804596,15.049799
2032-10-05,294.825989,304.020569,2.146533
2032-10-06,293.907837,304.551941,0.491032
2032-10-07,293.976685,301.619812,38.651638
2032-10-08,294.278534,303.342316,3.114370
2032-10-09,295.882263,305.237030,0.284697
2032-10-10,295.752441,302.322205,12.176075
2032-10-11,293.455505,302.627472,3.448064
2032-10-12,288.812286,300.638184,0.000000
2032-10-13,287.175476,298.445007,0.000000
2032-10-14,288.262299,300.650970,0.458892
2032-10-15,291.173157,298.422455,0.000000
2032-10-16,281.990509,289.617432,0.000000
2032-10-17,281.510498,294.486786,0.000000
2032-10-18,283.451599,296.963104,0.000000
2032-10-19,283.385101,297.352264,1.050878
2032-10-20,286.002380,298.444122,0.000000
2032-10-21,289.772308,300.213776,0.000000
2032-10-22,289.405060,301.231537,0.000000
2032-10-23,286.858948,300.540222,0.000000
2032-10-24,288.416840,302.191406,0.000000
2032-10-25,292.505280,304.998016,0.000000
2032-10-26,293.257751,304.261292,6.446336
2032-10-27,284.202484,298.251953,0.000000
2032-10-28,286.056274,298.189117,0.000000
2032-10-29,287.330048,301.363739,0.000000
2032-10-30,291.779266,300.888153,0.499507
2032-10-31,292.048370,302.203613,0.415809
2032-11-01,291.909241,301.929901,0.000000
2032-11-02,290.971619,303.036621,0.000000
2032-11-03,292.528687,303.530243,2.917803
2032-11-04,293.311737,301.603485,34.273293
2032-11-05,285.137482,300.588470,1.199549
2032-11-06,280.828522,289.433899,0.000000
2032-11-07,286.126587,297.926941,0.000000
2032-11-08,287.958984,297.786957,2.221684
2032-11-09,283.978516,297.593475,0.000000
2032-11-10,286.527313,297.083313,0.000000
2032-11-11,291.466949,299.031555,0.740024
2032-11-12,290.810333,300.083038,0.985398
2032-11-13,280.948120,293.752930,0.000000
2032-11-14,280.114258,295.500885,0.000000
2032-11-15,288.023499,304.307800,0.000000
2032-11-16,292.490906,305.932068,0.000000
2032-11-17,292.983429,304.408722,0.000000
2032-11-18,283.834229,298.902588,0.000000
2032-11-19,285.143066,294.697571,0.000000
2032-11-20,288.879974,300.229248,0.581329
2032-11-21,292.439117,304.392944,12.958937
2032-11-22,289.257568,302.574188,8.036902
2032-11-23,288.749573,301.619904,2.035550
2032-11-24,288.829712,300.485809,0.631269
2032-11-25,278.723724,293.409607,0.000000
2032-11-26,280.661224,295.374359,0.000000
2032-11-27,287.447662,298.434998,5.093722
2032-11-28,277.977173,291.580597,0.000000
2032-11-29,277.519684,292.016418,0.000000
2032-11-30,287.889801,295.296875,0.328512
2032-12-01,283.490143,293.008728,0.000000
2032-12-02,282.990509,289.051910,5.910482
2032-12-03,280.078918,285.649811,0.455139
2032-12-04,273.685852,284.878387,0.000000
2032-12-05,273.762573,288.848114,0.000000
2032-12-06,276.439087,288.649933,0.000000
2032-12-07,282.910309,286.750244,6.890233
2032-12-08,273.169189,280.846252,19.397245
2032-12-09,271.329193,282.089020,0.452916
2032-12-10,275.986053,284.739563,0.000000
2032-12-11,271.429657,285.366028,0.000000
2032-12-12,268.343811,280.895905,0.000000
2032-12-13,268.974579,272.374451,0.000000
2032-12-14,274.471527,284.507355,1.196579
2032-12-15,282.673676,298.499329,2.461910
2032-12-16,285.494904,296.519012,0.000000
2032-12-17,276.933075,291.862183,0.000000
2032-12-18,268.104279,287.307281,0.000000
2032-12-19,273.188599,288.535645,0.000000
2032-12-20,275.125336,287.771759,0.000000
2032-12-21,277.013824,285.635162,0.000000
2032-12-22,276.878754,284.558167,0.000000
2032-12-23,278.697113,285.647919,3.146516
2032-12-24,286.001495,293.414490,16.774487
2032-12-25,278.452332,284.705078,1.030419
2032-12-26,278.568207,282.290833,0.000000
2032-12-27,275.187653,281.484863,0.000000
2032-12-28,270.203827,278.306030,0.000000
2032-12-29,264.804840,283.315552,0.000000
2032-12-30,273.046967,289.235870,0.000000
2032-12-31,278.676758,286.169067,0.000000
2033-01-01,279.708893,286.188324,0.000000
2033-01-02,278.659088,287.300385,0.000000
2033-01-03,277.705841,283.368683,5.308782
2033-01-04,284.659546,294.065094,8.439542
2033-01-05,288.649658,297.014221,3.735774
2033-01-06,279.630554,292.031616,0.000000
2033-01-07,273.575287,284.311127,0.516178
2033-01-08,272.832672,287.977600,0.000000
2033-01-09,279.118073,296.261566,0.000000
2033-01-10,284.651123,293.945892,0.000000
2033-01-11,280.188385,290.990723,0.000000
2033-01-12,279.490631,293.012360,0.308553
2033-01-13,285.311890,295.352448,0.847880
2033-01-14,281.281006,297.627319,0.000000
2033-01-15,285.922943,295.479919,0.720760
2033-01-16,283.329315,289.178497,7.941775
2033-01-17,282.052704,292.951233,2.229138
2033-01-18,280.102661,288.079285,0.706042
2033-01-19,277.202789,286.105103,0.000000
2033-01-20,275.180420,287.519958,0.000000
2033-01-21,275.275482,287.890900,0.000000
2033-01-22,278.591187,290.243835,0.000000
2033-01-23,284.248566,295.980469,1.110873
2033-01-24,285.355682,296.367828,3.976604
2033-01-25,285.144012,299.786133,0.000000
2033-01-26,284.223602,299.366058,0.000000
2033-01-27,282.028992,295.947479,0.000000
2033-01-28,278.394226,295.839050,0.000000
2033-01-29,278.796997,295.191803,0.000000
2033-01-30,284.840790,292.917145,0.829359
2033-01-31,285.932190,291.806335,0.595307
2033-02-01,285.962677,293.970367,12.742945
2033-02-02,286.692200,295.003784,13.215348
2033-02-03,281.474976,293.446869,8.787746
2033-02-04,275.877106,286.305084,0.000000
2033-02-05,274.020844,285.191620,0.000000
2033-02-06,272.025177,290.008881,0.000000
2033-02-07,280.252716,296.608887,0.000000
2033-02-08,276.543640,291.882111,0.000000
2033-02-09,280.604736,288.159668,0.297731
2033-02-10,288.085358,296.338440,3.464248
2033-02-11,281.892975,294.424774,0.000000
2033-02-12,285.243286,300.881226,0.485911
2033-02-13,286.670227,300.847290,0.000000
2033-02-14,287.160614,299.109924,2.367903
2033-02-15,279.072296,295.169067,0.000000
2033-02-16,278.387421,295.243652,0.000000
2033-02-17,285.238647,299.905853,0.000000
2033-02-18,283.672699,300.170471,0.000000
2033-02-19,283.974365,302.364838,0.000000
2033-02-20,289.696411,304.722321,0.000000
2033-02-21,288.463867,301.443939,1.349940
2033-02-22,275.764526,295.415710,0.000000
2033-02-23,275.276947,292.440033,0.000000
2033-02-24,281.898560,301.788086,0.000000
2033-02-25,286.817596,304.703308,0.000000
2033-02-26,290.064026,302.105499,4.148565
2033-02-27,289.825562,300.883759,12.420189
2033-02-28,287.149536,300.101227,11.454190
2033-03-01,278.361359,291.820435,4.814233
2033-03-02,283.233490,294.464386,0.317801
2033-03-03,279.530548,292.117767,0.000000
2033-03-04,277.289154,289.508331,0.000000
2033-03-05,278.524750,291.946716,0.000000
2033-03-06,282.237366,294.089539,0.000000
2033-03-07,289.713776,300.246399,0.533877
2033-03-08,292.188721,299.702881,0.000000
2033-03-09,292.839539,301.831390,0.000000
2033-03-10,285.976624,299.316742,0.000000
2033-03-11,277.871857,299.147064,0.000000
2033-03-12,281.791748,299.115326,0.000000
2033-03-13,280.788239,296.277924,0.000000
2033-03-14,269.375153,281.153778,0.000000
2033-03-15,275.141785,289.597046,0.000000
2033-03-16,283.210480,294.443359,0.000000
2033-03-17,290.245697,296.502197,0.000000
2033-03-18,290.079529,305.431702,0.000000
2033-03-19,292.372498,306.360046,0.000000
2033-03-20,292.310852,304.178619,0.000000
2033-03-21,293.966156,306.895020,0.296711
2033-03-22,294.167725,305.370819,0.659756
2033-03-23,271.246094,302.323151,0.000000
2033-03-24,278.893158,293.655640,0.000000
2033-03-25,287.169556,302.681183,0.000000
2033-03-26,287.316467,305.751129,0.000000
2033-03-27,290.874481,306.022034,0.000000
2033-03-28,290.339783,304.593048,0.000000
2033-03-29,284.403046,303.960144,0.000000
2033-03-30,285.558472,304.871552,0.000000
2033-03-31,287.230499,303.571686,0.000000
2033-04-01,280.268341,304.540833,0.000000
2033-04-02,286.324554,303.512909,0.000000
2033-04-03,290.598846,304.832245,0.000000
2033-04-04,289.778168,303.886993,0.000000
2033-04-05,284.945496,295.112305,0.501358
2033-04-06,283.878815,292.207489,0.000000
2033-04-07,289.225647,297.223480,0.000000
2033-04-08,291.656921,301.158600,0.446548
2033-04-09,294.567780,306.634125,0.000000
2033-04-10,288.695282,305.537262,0.000000
2033-04-11,282.671753,302.983521,0.000000
2033-04-12,284.843536,303.025726,0.000000
2033-04-13,287.603546,302.036163,0.000000
2033-04-14,292.502777,304.686646,0.000000
2033-04-15,289.985809,306.665924,0.000000
2033-04-16,294.977173,306.666565,0.000000
2033-04-17,287.952576,305.513428,1.800733
2033-04-18,289.348572,305.882568,1.697279
2033-04-19,293.741821,306.668152,1.560794
2033-04-20,296.315216,306.834473,0.000000
2033-04-21,293.127197,307.370758,0.000000
2033-04-22,295.077484,307.699219,0.000000
2033-04-23,295.366608,304.521729,2.111181
2033-04-24,295.290344,302.455872,19.399021
2033-04-25,296.344086,303.800507,3.227446
2033-04-26,291.773193,304.107452,3.588739
2033-04-27,290.647278,300.072449,3.816064
2033-04-28,291.623291,298.408844,0.000000
2033-04-29,294.858154,305.943024,0.000000
2033-04-30,294.866089,306.129730,0.000000
2033-05-01,296.572693,303.693146,3.981785
2033-05-02,296.423981,304.954102,6.663462
2033-05-03,292.782288,302.629303,8.173034
2033-05-04,286.780151,300.458740,0.000000
2033-05-05,287.009552,303.408295,0.000000
2033-05-06,288.942657,305.290222,0.000000
2033-05-07,294.294220,307.264893,0.000000
2033-05-08,294.326416,307.368744,0.000000
2033-05-09,294.610046,306.171967,0.000000
2033-05-10,294.726227,306.703033,0.000000
2033-05-11,293.980682,306.030182,0.487232
2033-05-12,294.441437,305.457611,0.872971
2033-05-13,293.642334,305.569550,0.000000
2033-05-14,294.550812,308.019531,0.000000
2033-05-15,296.390930,308.913574,0.000000
2033-05-16,295.994232,308.367401,0.000000
2033-05-17,293.610962,306.925873,9.814192
2033-05-18,295.606110,303.914490,9.760534
2033-05-19,294.916748,303.072205,0.000000
2033-05-20,296.364532,303.679810,2.907488
2033-05-21,296.462280,309.112152,0.000000
2033-05-22,294.945740,309.678406,0.000000
2033-05-23,290.583588,310.758545,0.000000
2033-05-24,298.637909,309.312622,0.845586
2033-05-25,297.085968,307.866730,1.020982
