#Variables:
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),pr_bcc-csm1-1_rcp85(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),pr_bcc-csm1-1_rcp85(mm)
2010-03-19,283.930237,294.835297,0.000000
2010-03-20,281.441925,293.498718,0.000000
2010-03-21,277.926544,296.492310,0.000000
2010-03-22,283.094940,301.535431,0.000000
2010-03-23,288.509277,300.837891,0.000000
2010-03-24,282.990570,294.447327,0.000000
2010-03-25,287.562958,297.343842,0.851645
2010-03-26,287.795044,303.596893,0.285438
2010-03-27,288.381073,305.937256,0.000000
2010-03-28,288.092255,306.343201,0.000000
2010-03-29,288.904724,306.340393,0.000000
2010-03-30,290.161560,306.255585,0.000000
2010-03-31,290.442291,305.259033,0.000000
2010-04-01,287.838287,304.329132,0.000000
2010-04-02,288.103638,305.043976,0.000000
2010-04-03,286.108948,304.203064,0.000000
2010-04-04,289.176758,300.658997,1.195132
2010-04-05,284.398743,294.491333,0.749388
2010-04-06,281.618317,301.525848,0.000000
2010-04-07,290.714691,303.259613,0.000000
2010-04-08,292.995575,304.279449,0.000000
2010-04-09,291.552002,303.936890,0.000000
2010-04-10,285.786621,300.094391,0.000000
2010-04-11,285.683746,301.378448,0.000000
2010-04-12,290.991486,301.638916,0.000000
2010-04-13,291.105316,301.304749,4.367642
2010-04-14,291.709930,299.639984,0.850725
2010-04-15,287.332397,301.302643,0.000000
2010-04-16,287.157104,303.241577,0.000000
2010-04-17,287.258362,302.476471,0.000000
2010-04-18,287.076721,300.232727,0.000000
2010-04-19,285.555634,298.938721,0.000000
2010-04-20,285.730438,300.240936,0.000000
2010-04-21,287.432159,301.198792,0.000000
2010-04-22,289.209869,300.763611,0.000000
2010-04-23,294.130829,300.085846,19.638645
2010-04-24,291.296478,299.914246,14.494320
2010-04-25,292.483032,298.587799,2.354406
2010-04-26,291.182800,303.612152,2.024534
2010-04-27,291.631714,305.357880,0.000000
2010-04-28,291.378418,305.479370,1.054546
2010-04-29,289.174103,305.644012,0.844009
2010-04-30,291.711578,310.711487,0.000000
2010-05-01,293.419708,308.673096,0.000000
2010-05-02,294.468353,309.501495,0.000000
2010-05-03,292.377289,308.871490,0.000000
2010-05-04,296.995544,306.726105,0.000000
2010-05-05,293.533295,307.078247,0.000000
2010-05-06,291.515289,306.549927,0.000000
2010-05-07,293.883240,305.515656,0.000000
2010-05-08,292.535400,303.825928,1.117431
2010-05-09,291.337555,303.268646,1.097897
2010-05-10,290.490417,306.314758,0.000000
2010-05-11,293.468811,309.847931,0.000000
2010-05-12,294.414276,309.243774,0.000000
2010-05-13,294.432373,309.569336,0.000000
2010-05-14,294.742706,310.891388,0.000000
2010-05-15,297.319366,312.021912,0.000000
2010-05-16,295.544189,308.924835,1.907271
2010-05-17,291.175751,306.415100,4.291615
2010-05-18,288.436707,300.046906,0.000000
2010-05-19,288.710327,302.681915,0.000000
2010-05-20,291.369812,302.306671,10.311355
2010-05-21,292.977142,301.895447,4.223723
2010-05-22,293.194763,302.928558,0.000000
2010-05-23,295.354553,308.923492,0.000000
2010-05-24,294.652740,309.997131,0.000000
2010-05-25,294.626404,309.325134,0.000000
2010-05-26,295.835632,308.696503,0.000000
2010-05-27,296.710907,306.842651,0.296669
2010-05-28,295.763123,305.862488,1.609828
2010-05-29,296.634369,307.359863,0.000000
2010-05-30,295.964111,306.797180,0.000000
2010-05-31,297.049927,310.693939,0.000000
2010-06-01,297.023987,309.133545,0.000000
2010-06-02,291.245911,301.558929,19.960876
2010-06-03,296.834290,303.744446,24.195602
2010-06-04,292.473175,300.776062,30.492527
2010-06-05,287.107300,299.341858,0.000000
2010-06-06,291.334686,300.009766,0.000000
2010-06-07,292.100708,307.675751,0.000000
2010-06-08,295.922546,310.289276,0.000000
2010-06-09,297.044037,309.854645,0.000000
2010-06-10,295.469513,311.285156,0.000000
2010-06-11,295.778137,312.113220,0.436328
2010-06-12,296.829468,312.462341,0.000000
2010-06-13,298.314545,311.615326,0.000000
2010-06-14,297.991791,311.571655,0.000000
2010-06-15,298.394348,310.450470,2.125571
2010-06-16,299.326874,310.694214,0.000000
2010-06-17,299.607819,311.045380,0.000000
2010-06-18,298.159698,309.847534,1.144550
2010-06-19,297.385132,308.525513,7.203379
2010-06-20,297.004974,308.501343,2.707933
2010-06-21,299.193939,308.719727,3.177684
2010-06-22,298.164551,303.919464,48.810749
2010-06-23,297.708099,302.712708,53.638180
2010-06-24,297.095581,304.878967,6.810047
2010-06-25,296.932739,306.471436,1.272314
2010-06-26,297.044312,306.979584,0.000000
2010-06-27,295.483978,306.973511,0.000000
2010-06-28,294.816833,306.973694,0.000000
2010-06-29,294.436279,307.168640,0.000000
2010-06-30,295.322266,308.531342,0.000000
2010-07-01,295.407806,308.494781,0.000000
2010-07-02,295.672760,308.257812,0.000000
2010-07-03,295.574799,307.196472,0.000000
2010-07-04,295.708893,306.468231,0.000000
2010-07-05,295.581329,305.570740,0.000000
2010-07-06,296.283081,304.628265,0.317271
2010-07-07,296.080139,305.395966,0.000000
2010-07-08,296.297089,306.610657,2.082613
2010-07-09,296.222443,307.172729,2.475419
2010-07-10,296.255188,307.053436,0.000000
2010-07-11,296.664612,308.141113,1.383260
2010-07-12,297.480072,309.981171,6.722504
2010-07-13,296.386993,307.218475,0.000000
2010-07-14,296.174835,307.230835,0.000000
2010-07-15,296.388000,308.453156,1.417328
2010-07-16,296.240112,307.878296,0.000000
2010-07-17,296.571136,307.648773,0.377385
2010-07-18,296.702637,307.541260,0.549656
2010-07-19,296.683838,305.351471,3.133848
2010-07-20,297.341522,304.605743,8.102257
2010-07-21,296.932404,301.655579,19.984495
2010-07-22,296.397644,298.854156,20.589148
2010-07-23,296.723267,301.970886,3.387439
2010-07-24,296.529327,303.287231,9.389020
2010-07-25,295.313385,300.766235,13.530082
2010-07-26,296.514526,300.913788,240.074570
2010-07-27,296.445129,300.850433,296.130737
2010-07-28,297.633270,304.104645,34.928764
2010-07-29,295.951721,303.184296,0.000000
2010-07-30,295.605072,304.842346,6.390188
2010-07-31,295.392029,304.179901,1.624663
2010-08-01,294.883270,304.089905,2.004228
2010-08-02,293.629211,304.110138,0.563584
2010-08-03,292.644379,304.009430,1.343149
2010-08-04,295.116852,304.562012,6.366739
2010-08-05,296.258698,304.495819,31.896778
2010-08-06,296.609436,301.758789,35.894424
2010-08-07,297.479095,303.991974,27.265913
2010-08-08,298.000916,304.697815,23.960630
2010-08-09,297.199615,303.019806,20.683294
2010-08-10,296.046082,301.458954,6.170122
2010-08-11,295.650299,301.284760,5.701215
2010-08-12,296.321991,301.143921,4.372662
2010-08-13,295.096039,300.365112,6.152776
2010-08-14,295.680206,299.926514,1.449351
2010-08-15,295.685883,300.394348,0.353076
2010-08-16,296.520416,304.156342,2.039672
2010-08-17,294.965271,305.441010,1.381701
2010-08-18,295.365631,305.567139,0.000000
2010-08-19,295.541351,305.289642,0.433020
2010-08-20,295.970917,303.363434,0.695082
2010-08-21,294.491730,305.900513,0.000000
2010-08-22,291.851013,306.301849,0.000000
2010-08-23,291.518768,306.620911,0.000000
2010-08-24,292.632324,307.043579,0.000000
2010-08-25,291.593719,307.327606,0.000000
2010-08-26,291.961304,307.369873,0.000000
2010-08-27,292.215668,308.111176,0.000000
2010-08-28,293.168243,307.857239,0.000000
2010-08-29,293.860962,307.265442,0.000000
2010-08-30,293.653229,307.527374,0.000000
2010-08-31,294.952820,308.518219,0.000000
2010-09-01,295.823547,310.107056,0.000000
2010-09-02,295.644409,308.325714,1.362595
2010-09-03,294.773010,307.891968,3.068865
2010-09-04,294.575500,309.928619,1.664309
2010-09-05,296.887604,310.556641,1.624672
2010-09-06,296.680969,310.402710,0.674357
2010-09-07,297.044220,310.535828,0.000000
2010-09-08,296.692474,309.928375,0.000000
2010-09-09,294.878296,309.430511,1.690510
2010-09-10,294.109772,307.949463,2.629417
2010-09-11,295.668457,305.571869,2.726023
2010-09-12,294.124908,302.663940,0.000000
2010-09-13,286.824615,303.065430,0.000000
2010-09-14,287.018982,303.552795,0.000000
2010-09-15,287.631195,304.113983,0.000000
2010-09-16,287.837463,303.963593,0.000000
2010-09-17,289.072937,305.462891,0.000000
2010-09-18,289.817261,306.434387,0.000000
2010-09-19,289.513824,306.286835,0.000000
2010-09-20,289.506653,305.057190,0.000000
2010-09-21,293.020264,306.274933,46.393936
2010-09-22,292.602325,303.505188,83.158966
2010-09-23,283.748779,292.127899,15.116137
2010-09-24,280.870636,295.934631,0.000000
2010-09-25,284.048767,303.629272,0.000000
2010-09-26,287.313019,305.462494,0.000000
2010-09-27,289.419067,305.103912,0.000000
2010-09-28,289.579346,303.244751,0.000000
2010-09-29,289.244690,303.759460,0.000000
2010-09-30,288.517395,303.416534,0.000000
2010-10-01,288.197235,303.262146,0.000000
2010-10-02,287.800079,303.008728,0.000000
2010-10-03,288.485809,303.892670,0.000000
2010-10-04,290.707214,304.600677,0.000000
2010-10-05,289.945007,305.172638,0.000000
2010-10-06,289.131195,305.706024,0.000000
2010-10-07,292.210388,304.105438,0.000000
2010-10-08,288.209656,303.273468,0.000000
2010-10-09,288.035797,302.975983,0.000000
2010-10-10,288.317535,305.167053,0.000000
2010-10-11,291.465729,305.552826,0.000000
2010-10-12,289.455383,304.603485,0.000000
2010-10-13,292.450256,305.518646,0.000000
2010-10-14,294.416962,305.501129,0.000000
2010-10-15,294.921295,304.609192,2.927881
2010-10-16,296.368164,304.593079,5.301232
2010-10-17,293.622009,303.762634,2.608097
2010-10-18,292.641022,303.459290,0.000000
2010-10-19,292.218567,304.154205,0.000000
2010-10-20,291.856720,303.621490,1.657537
2010-10-21,290.310028,302.911865,0.000000
2010-10-22,290.318939,305.314484,0.000000
2010-10-23,293.934723,304.656708,0.000000
2010-10-24,293.658112,303.403076,0.408505
2010-10-25,293.618622,301.910278,4.898369
2010-10-26,292.524689,299.896240,0.000000
2010-10-27,291.591034,300.843781,0.302125
2010-10-28,290.916779,302.110321,0.000000
2010-10-29,290.673126,302.130829,0.000000
2010-10-30,290.562225,302.976410,0.000000
2010-10-31,289.941498,303.059174,0.415072
2010-11-01,291.776123,302.335114,1.337462
2010-11-02,293.099915,301.552032,37.626163
2010-11-03,292.827972,302.232056,7.686156
2010-11-04,291.432281,300.641968,7.503684
2010-11-05,279.402435,299.110840,8.892714
2010-11-06,277.360107,287.336548,0.378919
2010-11-07,277.847626,288.971130,0.000000
2010-11-08,279.090027,289.330566,0.000000
2010-11-09,285.313263,291.973297,0.298489
2010-11-10,285.113892,293.658203,0.000000
2010-11-11,285.269806,295.940063,0.000000
2010-11-12,288.857239,300.115936,0.816150
2010-11-13,281.810059,298.738678,3.273120
2010-11-14,278.411133,289.116577,0.000000
2010-11-15,277.147827,290.755859,0.000000
2010-11-16,282.050781,292.213043,0.738536
2010-11-17,275.415558,290.613220,0.000000
2010-11-18,273.554688,285.543457,0.000000
2010-11-19,274.163177,290.367554,0.000000
2010-11-20,274.901611,291.615387,0.000000
2010-11-21,276.340576,294.564453,0.000000
2010-11-22,280.138367,297.326202,0.000000
2010-11-23,282.745239,298.085052,0.000000
2010-11-24,285.322784,298.989288,0.000000
2010-11-25,284.463287,296.163788,2.440902
2010-11-26,285.189575,293.717163,3.472159
2010-11-27,281.195984,292.236572,2.060222
2010-11-28,277.912109,289.934631,0.000000
2010-11-29,277.630341,292.523438,0.000000
2010-11-30,278.567291,295.220276,0.000000
2010-12-01,281.668671,299.009613,0.000000
2010-12-02,286.393921,300.193634,0.000000
2010-12-03,286.099823,299.546600,0.000000
2010-12-04,277.281128,297.331116,0.000000
2010-12-05,275.315826,287.475494,0.000000
2010-12-06,275.564789,283.593506,0.000000
2010-12-07,275.739960,283.135223,8.665764
2010-12-08,275.018799,278.716125,29.647631
2010-12-09,274.062164,278.714478,9.858432
2010-12-10,273.475677,282.701691,0.290777
2010-12-11,277.255157,286.196503,1.187874
2010-12-12,278.534363,289.980194,0.527091
2010-12-13,281.816010,292.448395,10.562661
2010-12-14,284.302704,296.418182,1.392381
2010-12-15,279.278229,295.750732,0.000000
2010-12-16,283.438507,297.647278,0.000000
2010-12-17,284.365692,296.360748,0.000000
2010-12-18,284.085785,295.142181,0.000000
2010-12-19,277.186066,289.422302,0.000000
2010-12-20,278.755035,295.103363,1.211279
2010-12-21,287.805450,297.104004,3.762806
2010-12-22,275.002960,291.515198,0.000000
2010-12-23,275.727295,289.329346,0.000000
2010-12-24,282.186218,290.402710,0.699116
2010-12-25,284.053040,292.897736,10.581258
2010-12-26,278.995453,291.131500,5.567061
2010-12-27,274.604645,291.178528,0.000000
2010-12-28,277.417419,291.428619,0.000000
2010-12-29,280.390472,288.791412,15.278322
2010-12-30,281.173828,294.924011,10.756414
2010-12-31,272.715210,295.687073,2.630460
2011-01-01,273.440308,286.309418,0.000000
2011-01-02,273.167297,285.803558,0.000000
2011-01-03,275.774261,288.106720,0.000000
2011-01-04,274.586823,286.782898,0.000000
2011-01-05,274.588898,289.006989,0.000000
2011-01-06,275.783264,287.081482,0.000000
2011-01-07,274.977020,287.863220,0.000000
2011-01-08,275.495117,286.618866,0.000000
2011-01-09,275.036835,287.168610,0.000000
2011-01-10,274.510864,284.481018,0.000000
2011-01-11,273.140472,282.464081,0.000000
2011-01-12,275.982422,286.309326,1.337447
2011-01-13,280.323944,288.979340,2.773664
2011-01-14,276.020752,287.024109,0.000000
2011-01-15,277.923615,286.784149,0.000000
2011-01-16,277.098083,291.332031,0.000000
2011-01-17,278.195282,291.269897,0.000000
2011-01-18,278.665985,293.554535,0.000000
2011-01-19,276.887695,291.109802,0.000000
2011-01-20,276.447510,290.406677,0.000000
2011-01-21,280.414124,292.180267,1.474201
2011-01-22,283.967377,290.628418,14.558073
2011-01-23,278.804688,285.537537,7.250421
2011-01-24,277.084198,289.608276,1.005446
2011-01-25,276.782867,289.716431,0.000000
2011-01-26,275.635468,288.473938,0.000000
2011-01-27,276.026917,289.137421,0.000000
2011-01-28,277.853912,286.676117,0.000000
2011-01-29,275.022125,284.431671,0.000000
2011-01-30,279.447906,284.308441,12.225714
2011-01-31,277.108765,286.079926,0.000000
2011-02-01,280.617615,293.645020,0.000000
2011-02-02,281.510864,299.013672,0.000000
2011-02-03,288.051453,300.986267,0.000000
2011-02-04,286.093292,298.876984,0.000000
2011-02-05,283.375153,298.069397,0.000000
2011-02-06,283.774048,299.352783,0.000000
2011-02-07,285.576965,301.652466,0.000000
2011-02-08,284.949280,302.512360,0.000000
2011-02-09,287.073761,302.184814,0.000000
2011-02-10,285.566772,302.316589,0.000000
2011-02-11,288.446655,301.440491,0.000000
2011-02-12,289.122833,300.417999,0.399305
2011-02-13,286.743195,298.779053,1.847112
2011-02-14,286.121490,294.707581,3.504174
2011-02-15,280.602997,292.071472,0.000000
2011-02-16,278.778503,297.162811,0.000000
2011-02-17,285.741394,302.078339,0.000000
2011-02-18,289.873474,300.688202,7.024102
2011-02-19,284.763031,297.519592,2.887739
2011-02-20,281.642120,296.672913,0.000000
2011-02-21,279.487152,294.493958,0.000000
2011-02-22,276.840973,294.099335,0.000000
2011-02-23,279.938232,292.866150,0.000000
2011-02-24,277.698456,293.713715,0.000000
2011-02-25,279.301544,293.960632,0.000000
2011-02-26,280.742615,296.588501,0.000000
2011-02-27,281.171448,298.976685,0.000000
2011-02-28,284.665833,297.666595,2.770824
2011-03-01,287.730072,300.727203,5.590918
2011-03-02,288.468048,297.386322,0.398369
2011-03-03,278.778473,294.353394,0.354461
2011-03-04,281.129272,290.958069,0.000000
2011-03-05,279.454437,294.607300,0.000000
2011-03-06,279.045685,294.244537,0.000000
2011-03-07,270.387878,286.250763,0.000000
2011-03-08,277.339966,290.442993,0.000000
2011-03-09,280.045227,288.528748,8.590144
2011-03-10,278.977966,294.006683,2.688332
2011-03-11,280.037140,300.902100,0.000000
2011-03-12,285.718079,301.049347,0.000000
2011-03-13,278.714142,296.900055,0.000000
2011-03-14,278.988708,290.905182,0.000000
2011-03-15,284.184570,290.308777,11.514791
2011-03-16,284.748260,289.530853,3.885786
2011-03-17,288.248077,294.456879,19.751625
2011-03-18,280.227783,293.954895,0.000000
2011-03-19,282.714264,299.228363,0.000000
2011-03-20,286.840302,298.587158,0.000000
2011-03-21,278.537476,293.941345,0.000000
2011-03-22,278.420074,295.962219,0.000000
2011-03-23,281.751343,301.635590,0.000000
2011-03-24,284.999695,301.195831,0.000000
2011-03-25,281.266357,298.161926,1.884677
2011-03-26,281.493622,294.437500,0.000000
2011-03-27,284.255219,294.329926,0.000000
2011-03-28,286.922699,304.340698,0.558577
2011-03-29,290.308075,303.960388,0.000000
2011-03-30,289.967651,302.346069,1.084953
2011-03-31,285.491547,302.360168,0.000000
2011-04-01,283.902710,302.320740,0.000000
2011-04-02,287.979889,301.356110,0.000000
2011-04-03,286.396576,296.695007,4.143571
2011-04-04,286.305634,297.937103,0.572161
2011-04-05,280.198547,295.297211,0.000000
2011-04-06,283.285156,298.876221,0.000000
2011-04-07,283.642944,297.824493,0.000000
2011-04-08,291.683136,299.603882,35.898422
2011-04-09,283.762024,294.336365,7.967181
2011-04-10,279.127930,295.151154,0.000000
2011-04-11,283.401611,296.909698,0.000000
2011-04-12,281.615936,294.500824,0.456317
2011-04-13,282.628845,294.534729,6.675957
2011-04-14,283.424957,292.489990,0.436384
2011-04-15,280.979889,292.437866,0.000000
2011-04-16,284.076355,299.824615,0.000000
2011-04-17,287.685059,299.033539,0.000000
2011-04-18,289.873291,303.703644,0.550355
2011-04-19,289.451324,303.532532,2.003216
2011-04-20,285.637939,303.063446,1.221764
2011-04-21,286.313324,300.421234,0.000000
2011-04-22,285.153351,300.668915,0.000000
2011-04-23,289.191040,306.878540,0.000000
2011-04-24,292.962769,308.661255,0.000000
2011-04-25,290.519592,309.129089,0.000000
2011-04-26,290.858246,308.977600,0.000000
2011-04-27,293.607422,307.400940,0.000000
2011-04-28,292.948486,305.710205,0.000000
2011-04-29,290.497192,303.800812,0.000000
2011-04-30,291.346436,306.224396,0.000000
2011-05-01,293.831573,305.625854,0.000000
2011-05-02,292.051331,304.919098,0.687265
2011-05-03,290.048340,302.308136,0.000000
2011-05-04,290.621307,301.722656,9.455931
2011-05-05,294.369202,299.800293,0.653087
2011-05-06,289.250488,294.918884,8.962977
2011-05-07,288.168396,299.921234,7.446806
2011-05-08,290.242371,304.947052,3.258948
2011-05-09,293.075348,305.150726,11.047389
2011-05-10,290.750092,307.404388,6.535686
2011-05-11,291.450226,308.250641,0.000000
2011-05-12,291.670013,309.430847,0.000000
2011-05-13,292.799347,309.425415,0.000000
2011-05-14,292.302094,310.885437,0.000000
2011-05-15,293.067657,308.484406,0.000000
2011-05-16,291.825226,303.584473,0.000000
2011-05-17,288.513214,299.599426,0.000000
2011-05-18,288.620789,303.092102,0.000000
2011-05-19,291.784180,304.426239,0.000000
2011-05-20,289.743835,302.750488,0.527050
2011-05-21,287.739777,302.312561,1.909597
2011-05-22,292.158630,307.672089,0.000000
2011-05-23,295.325317,309.836639,0.000000
2011-05-24,294.348694,309.761810,0.000000
2011-05-25,294.545349,310.325012,0.000000
2011-05-26,295.090851,307.537567,0.441147
2011-05-27,289.367462,301.958221,1.914425
2011-05-28,293.581085,303.954651,2.984580
2011-05-29,293.591034,308.420959,0.000000
2011-05-30,294.703064,310.448334,0.000000
2011-05-31,294.787323,311.588654,0.000000
2011-06-01,295.072876,310.461456,0.000000
2011-06-02,294.484680,310.292084,0.428140
2011-06-03,296.824005,307.636078,6.802628
2011-06-04,296.357819,308.410400,0.000000
2011-06-05,295.779785,306.883636,0.423886
2011-06-06,294.600342,305.429382,0.000000
2011-06-07,293.954529,306.197144,0.000000
2011-06-08,294.812500,307.700317,0.000000
2011-06-09,295.680786,308.271729,0.000000
2011-06-10,296.462616,308.123962,0.000000
2011-06-11,295.569244,307.391479,0.000000
2011-06-12,295.793427,306.613678,0.000000
2011-06-13,295.383545,307.277802,0.534059
2011-06-14,295.906738,308.302032,0.000000
2011-06-15,297.147705,308.589233,0.000000
2011-06-16,297.121185,308.693695,0.000000
2011-06-17,296.724335,306.765472,0.000000
2011-06-18,294.695862,306.027039,2.970356
2011-06-19,295.854218,305.514709,4.157517
2011-06-20,295.067902,307.608215,8.948102
2011-06-21,296.645447,309.132294,0.903325
2011-06-22,296.935120,309.374725,0.000000
2011-06-23,296.473846,308.789764,0.000000
2011-06-24,296.267578,308.445374,0.473041
2011-06-25,294.909698,307.108185,0.000000
2011-06-26,294.432495,305.408691,0.000000
2011-06-27,294.283813,304.799622,0.000000
2011-06-28,295.803436,304.445129,4.204983
2011-06-29,297.666687,305.147797,11.535803
2011-06-30,297.942322,302.668121,17.362194
2011-07-01,296.382965,302.054871,28.985867
2011-07-02,295.350281,302.942078,4.585300
2011-07-03,294.927429,302.031250,15.980670
2011-07-04,296.819427,300.089020,8.855235
2011-07-05,296.255798,301.763062,13.844549
2011-07-06,296.749084,301.527344,37.958054
2011-07-07,296.252594,302.086823,31.882296
2011-07-08,297.564117,304.301575,14.422257
2011-07-09,294.468994,299.377747,13.714833
2011-07-10,295.577972,302.382080,6.547354
2011-07-11,293.951935,301.810547,3.489366
2011-07-12,294.186066,304.541046,1.679616
2011-07-13,293.243378,303.721558,0.000000
2011-07-14,295.296173,305.039398,0.000000
2011-07-15,296.114410,307.550262,0.000000
2011-07-16,296.900024,307.278015,0.000000
2011-07-17,296.805176,306.499146,0.652777
2011-07-18,296.588226,304.484497,0.282309
2011-07-19,296.003357,304.519226,0.000000
2011-07-20,296.068268,304.234131,0.000000
2011-07-21,295.257568,304.194489,0.000000
2011-07-22,295.848328,304.029266,1.662790
2011-07-23,296.115295,304.039612,3.217593
2011-07-24,296.511566,305.188171,0.288283
2011-07-25,296.146088,305.714386,0.000000
2011-07-26,296.186523,308.913727,0.401692
2011-07-27,297.717194,312.030304,0.000000
2011-07-28,296.805023,310.937012,0.000000
2011-07-29,296.313599,309.280212,0.000000
2011-07-30,295.392914,309.412689,0.000000
2011-07-31,295.326904,309.264313,0.000000
2011-08-01,295.174286,308.611969,0.000000
2011-08-02,293.899780,309.152771,0.000000
2011-08-03,295.195984,310.530975,0.000000
2011-08-04,295.595245,311.893250,0.000000
2011-08-05,295.619049,311.398651,0.000000
2011-08-06,295.429382,310.618408,0.000000
2011-08-07,295.420776,308.742981,0.000000
2011-08-08,295.373413,308.652100,1.696702
2011-08-09,296.566925,309.935272,0.000000
2011-08-10,296.287720,311.258362,0.000000
2011-08-11,295.795197,311.786499,0.000000
2011-08-12,296.153595,312.168610,0.000000
2011-08-13,295.856415,311.812561,0.000000
2011-08-14,296.431183,311.215668,0.000000
2011-08-15,296.416107,311.378510,0.000000
2011-08-16,296.581879,311.646637,0.000000
2011-08-17,296.117554,311.212067,0.000000
2011-08-18,295.681030,310.411957,0.000000
2011-08-19,295.947754,310.372284,0.000000
2011-08-20,296.973938,310.081909,0.000000
2011-08-21,297.116638,310.912415,0.000000
2011-08-22,297.325256,311.357849,0.000000
2011-08-23,296.973083,310.961395,0.000000
2011-08-24,297.340576,310.646576,0.000000
2011-08-25,297.124817,310.915924,0.000000
2011-08-26,296.622528,310.834839,0.000000
2011-08-27,297.425354,310.862427,0.000000
2011-08-28,297.498230,309.241364,0.000000
2011-08-29,298.936005,310.295502,0.530518
2011-08-30,298.225525,309.054962,0.000000
2011-08-31,296.093323,306.927917,1.072420
2011-09-01,296.070465,309.230957,0.648076
2011-09-02,295.817780,309.692291,0.672014
2011-09-03,295.394684,309.712036,0.000000
2011-09-04,295.943054,310.641052,0.000000
2011-09-05,296.182739,311.120819,0.000000
2011-09-06,295.772186,311.267059,0.526788
2011-09-07,295.734772,311.042969,0.000000
2011-09-08,296.290009,310.550659,0.000000
2011-09-09,296.260315,310.533020,0.000000
2011-09-10,297.503754,311.024048,0.000000
2011-09-11,295.571808,310.532745,0.499049
2011-09-12,296.013306,309.554199,0.000000
2011-09-13,295.638611,308.831512,0.000000
2011-09-14,294.239716,307.135468,0.416799
2011-09-15,293.509369,305.710022,0.748582
2011-09-16,295.781738,308.410980,15.984361
2011-09-17,296.137238,309.522064,3.194633
2011-09-18,294.901550,308.303314,2.555007
2011-09-19,296.616333,308.224731,0.000000
2011-09-20,296.559174,307.847809,0.000000
2011-09-21,296.203247,308.297516,0.000000
2011-09-22,295.886993,308.965149,0.000000
2011-09-23,296.837250,308.892303,0.000000
2011-09-24,295.871521,308.575928,0.000000
2011-09-25,294.675751,308.532806,0.000000
2011-09-26,296.260803,309.463623,0.000000
2011-09-27,296.684448,310.108582,0.000000
2011-09-28,295.587677,308.911865,0.000000
2011-09-29,296.124634,305.169067,0.000000
2011-09-30,289.956451,301.873901,0.000000
2011-10-01,288.387939,301.057800,0.000000
2011-10-02,288.161896,302.211395,0.316372
2011-10-03,287.384125,303.378540,0.315747
2011-10-04,288.328125,305.975769,0.000000
2011-10-05,289.619537,305.176056,0.000000
2011-10-06,288.148132,304.621460,1.229143
2011-10-07,286.682526,297.547028,0.000000
2011-10-08,286.738617,300.166229,0.000000
2011-10-09,285.582367,302.420319,0.000000
2011-10-10,289.113739,306.693359,0.000000
2011-10-11,290.650726,305.600464,0.000000
2011-10-12,286.881958,300.165375,0.000000
2011-10-13,287.326111,304.640991,0.000000
2011-10-14,289.222260,304.501892,0.000000
2011-10-15,287.761963,302.193970,0.000000
2011-10-16,289.502228,305.709412,0.000000
2011-10-17,292.098053,307.168701,0.000000
2011-10-18,295.332336,306.443237,0.795546
2011-10-19,295.052338,305.569275,0.930616
2011-10-20,294.302582,304.596039,3.594168
2011-10-21,295.991425,303.646576,1.811597
2011-10-22,294.929840,302.963745,1.552917
2011-10-23,294.676697,303.624817,1.641895
2011-10-24,292.615173,303.117798,5.087860
2011-10-25,283.630371,297.695190,8.399169
2011-10-26,278.875824,289.068390,0.000000
2011-10-27,279.248535,292.132019,0.000000
2011-10-28,280.189789,291.955841,0.000000
2011-10-29,279.579559,295.487213,0.000000
2011-10-30,283.164062,302.388855,0.000000
2011-10-31,284.255280,300.805817,0.000000
2011-11-01,282.697540,298.622772,0.000000
2011-11-02,289.689423,300.810944,0.000000
2011-11-03,293.571594,303.761597,1.106773
2011-11-04,293.233246,303.598358,0.522628
2011-11-05,286.838165,302.048370,0.000000
2011-11-06,285.464630,294.072571,0.287301
2011-11-07,288.680115,299.590668,0.000000
2011-11-08,290.573059,301.240173,7.718528
2011-11-09,289.070831,301.366486,8.762658
2011-11-10,284.937164,296.608795,7.753597
2011-11-11,291.343414,299.058411,3.836393
2011-11-12,282.825043,298.424561,4.434370
2011-11-13,282.232178,289.228882,10.786947
2011-11-14,281.713165,288.358459,0.000000
2011-11-15,280.829315,288.509857,0.000000
2011-11-16,279.147644,291.319672,0.000000
2011-11-17,279.142609,293.667725,0.000000
2011-11-18,280.885864,295.928894,0.000000
2011-11-19,284.973053,298.106781,0.000000
2011-11-20,286.128387,298.946869,0.000000
