#Variables:
#tasmin_HadGEM2-CC365_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),pr_HadGEM2-CC365_rcp85(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),pr_HadGEM2-CC365_rcp85(mm)
2019-08-25,298.840118,313.894379,0.000000
2019-08-26,299.868988,314.160217,0.000000
2019-08-27,300.093140,313.592346,0.000000
2019-08-28,300.174347,312.425110,0.000000
2019-08-29,298.968719,310.914154,0.000000
2019-08-30,296.890228,311.209503,0.000000
2019-08-31,295.310974,311.813171,0.000000
2019-09-01,296.564911,310.619202,0.000000
2019-09-02,296.918854,310.095276,0.000000
2019-09-03,296.273346,309.980072,0.850704
2019-09-04,297.578888,310.496887,5.023504
2019-09-05,300.808502,310.275848,3.699530
2019-09-06,301.415680,308.203278,5.326950
2019-09-07,299.374878,308.974091,3.793523
2019-09-08,298.558563,307.175964,1.778017
2019-09-09,297.213287,307.771210,4.072898
2019-09-10,296.472443,308.011688,4.981273
2019-09-11,296.850739,308.294830,1.085719
2019-09-12,297.805206,308.918213,1.526728
2019-09-13,296.493988,309.153259,0.000000
2019-09-14,296.168823,308.614197,0.000000
2019-09-15,295.696259,307.623840,0.000000
2019-09-16,295.931732,307.204285,0.000000
2019-09-17,293.021973,308.128601,0.000000
2019-09-18,289.986328,308.720734,0.281660
2019-09-19,288.027283,310.157288,0.000000
2019-09-20,288.869263,310.295227,0.000000
2019-09-21,291.523590,309.257812,0.000000
2019-09-22,290.417175,309.494629,0.000000
2019-09-23,290.676422,310.584564,0.000000
2019-09-24,294.553406,309.712341,0.000000
2019-09-25,296.042938,308.333008,0.000000
2019-09-26,294.624420,306.901306,0.000000
2019-09-27,291.371735,307.519409,0.659932
2019-09-28,293.714050,308.445709,0.000000
2019-09-29,294.109283,308.908234,0.000000
2019-09-30,292.681183,308.710449,0.700517
2019-10-01,295.043213,306.796204,6.281409
2019-10-02,294.109222,304.276703,3.212509
2019-10-03,289.753998,303.171570,0.000000
2019-10-04,288.907623,305.643677,0.000000
2019-10-05,292.863800,306.910095,0.000000
2019-10-06,294.862152,308.621460,0.000000
2019-10-07,296.027374,307.929932,0.000000
2019-10-08,295.889832,308.094971,0.000000
2019-10-09,295.485199,308.529144,2.500235
2019-10-10,296.404205,307.450317,2.332151
2019-10-11,295.658752,307.589783,0.868960
2019-10-12,294.628021,307.590454,2.947309
2019-10-13,294.406097,304.966278,24.038094
2019-10-14,293.244537,303.619720,0.000000
2019-10-15,291.338715,301.176880,0.338827
2019-10-16,291.939301,300.350342,2.638061
2019-10-17,287.990723,297.081512,2.885382
2019-10-18,284.163818,294.008453,0.000000
2019-10-19,282.339966,300.839844,0.000000
2019-10-20,286.049469,305.256378,0.000000
2019-10-21,287.601624,304.922150,0.000000
2019-10-22,285.759827,303.606537,0.000000
2019-10-23,285.496918,306.354950,0.000000
2019-10-24,287.032562,306.396729,0.000000
2019-10-25,287.491852,305.154541,0.000000
2019-10-26,288.586090,304.763062,0.000000
2019-10-27,290.703461,305.147552,0.000000
2019-10-28,291.533264,305.594574,0.000000
2019-10-29,291.728943,304.364044,0.345571
2019-10-30,291.379883,303.154694,0.000000
2019-10-31,291.473785,303.773285,0.592679
2019-11-01,288.880981,304.314972,0.000000
2019-11-02,289.846375,301.793365,0.000000
2019-11-03,288.891968,298.467346,4.914273
2019-11-04,289.428558,296.544434,0.536432
2019-11-05,288.258118,298.048431,0.000000
2019-11-06,287.492279,301.117981,0.000000
2019-11-07,288.628143,301.492859,0.000000
2019-11-08,286.579926,300.472382,0.000000
2019-11-09,287.381104,302.581421,0.000000
2019-11-10,290.006500,302.791534,0.000000
2019-11-11,289.112091,300.868195,0.000000
2019-11-12,291.142120,303.513489,0.525647
2019-11-13,292.170593,305.003571,0.000000
2019-11-14,293.249817,305.708344,0.000000
2019-11-15,290.774994,301.858246,18.733349
2019-11-16,282.647186,294.272766,9.896015
2019-11-17,279.985565,289.200897,0.000000
2019-11-18,278.670227,290.266357,0.000000
2019-11-19,282.743256,293.905609,0.000000
2019-11-20,282.983246,294.188873,1.233920
2019-11-21,280.510925,289.441833,0.533235
2019-11-22,276.150909,289.843658,0.000000
2019-11-23,278.913422,292.656219,0.000000
2019-11-24,282.334595,295.293060,0.000000
2019-11-25,278.903870,293.725861,0.000000
2019-11-26,276.310822,293.208282,0.000000
2019-11-27,281.914215,299.366394,0.000000
2019-11-28,287.398163,300.978912,0.000000
2019-11-29,288.588318,301.870209,0.460885
2019-11-30,286.643921,301.762726,2.493239
2019-12-01,280.989929,295.433319,0.000000
2019-12-02,276.542755,290.113708,0.000000
2019-12-03,274.813049,294.997375,0.000000
2019-12-04,279.102539,298.667419,0.000000
2019-12-05,285.650085,299.978729,0.280560
2019-12-06,285.437012,295.928741,7.259531
2019-12-07,285.142883,295.017944,11.802664
2019-12-08,285.525421,299.202820,0.424788
2019-12-09,284.398102,297.686920,0.301429
2019-12-10,279.552521,295.005432,0.000000
2019-12-11,279.980042,298.043091,0.000000
2019-12-12,287.088196,300.442657,1.361999
2019-12-13,285.801270,299.351929,4.642530
2019-12-14,281.034332,300.163147,0.000000
2019-12-15,287.160278,297.747559,0.000000
2019-12-16,287.697388,296.490509,0.816089
2019-12-17,286.624847,292.649658,1.055571
2019-12-18,282.328064,298.588684,2.002388
2019-12-19,280.088867,300.950958,0.000000
2019-12-20,281.415710,300.194580,0.000000
2019-12-21,285.046722,298.341034,0.000000
2019-12-22,288.281433,300.340302,0.000000
2019-12-23,286.667908,301.112823,0.000000
2019-12-24,288.156158,302.701813,0.000000
2019-12-25,290.769836,303.298767,0.388290
2019-12-26,286.254547,300.813843,0.763562
2019-12-27,275.632172,288.723419,0.000000
2019-12-28,274.184631,290.544434,0.000000
2019-12-29,279.469543,296.360626,0.000000
2019-12-30,269.631989,291.573822,0.739208
2019-12-31,260.374573,274.540314,0.000000
2020-01-01,269.936493,281.448334,0.000000
2020-01-02,269.966492,282.102875,0.000000
2020-01-03,271.382812,283.224579,0.000000
2020-01-04,275.776489,282.585022,0.000000
2020-01-05,275.324188,283.661316,0.420158
2020-01-06,273.892548,283.189270,0.000000
2020-01-07,270.865479,282.809937,0.000000
2020-01-08,271.989777,287.671448,0.000000
2020-01-09,274.945801,290.748596,0.000000
2020-01-10,281.140656,293.713440,0.723396
2020-01-11,280.926697,295.128113,5.746900
2020-01-12,285.001007,301.654510,0.000000
2020-01-13,283.611450,300.350189,0.000000
2020-01-14,285.398224,300.513947,0.000000
2020-01-15,277.222687,295.663269,0.000000
2020-01-16,276.149506,285.526337,0.000000
2020-01-17,276.411194,284.633698,2.718780
2020-01-18,279.440613,290.999481,2.709935
2020-01-19,283.090912,292.293945,3.001749
2020-01-20,285.272247,290.355377,6.732340
2020-01-21,285.285553,295.853485,5.433674
2020-01-22,276.890106,295.810760,0.000000
2020-01-23,273.509399,291.979156,0.000000
2020-01-24,275.169586,293.658051,0.000000
2020-01-25,279.046570,294.145935,0.000000
2020-01-26,277.494568,289.038177,0.000000
2020-01-27,272.665497,287.697906,0.000000
2020-01-28,276.064178,291.053986,2.219645
2020-01-29,279.030823,292.149963,2.124787
2020-01-30,278.671051,288.902466,0.285366
2020-01-31,277.311218,289.394440,0.000000
2020-02-01,279.078705,293.935974,0.000000
2020-02-02,280.651489,294.709839,0.000000
2020-02-03,285.411774,298.446869,0.000000
2020-02-04,285.376129,300.254761,0.000000
2020-02-05,279.762115,298.711975,0.000000
2020-02-06,278.016296,299.688995,0.000000
2020-02-07,280.013153,301.311768,0.000000
2020-02-08,285.270142,302.541687,0.000000
2020-02-09,287.219452,303.707245,0.000000
2020-02-10,286.683167,302.574341,0.000000
2020-02-11,284.748993,297.651398,0.629370
2020-02-12,279.723145,290.747314,0.822615
2020-02-13,275.845367,286.815521,0.000000
2020-02-14,279.071289,289.567566,0.000000
2020-02-15,284.064911,295.846497,0.000000
2020-02-16,286.696503,301.644989,0.000000
2020-02-17,284.406128,297.514313,1.926763
2020-02-18,278.234497,288.142426,1.811542
2020-02-19,277.962646,285.029816,2.059598
2020-02-20,279.959930,290.091248,0.000000
2020-02-21,282.645172,296.583618,0.000000
2020-02-22,284.792786,300.252838,0.000000
2020-02-23,282.861359,297.617340,0.000000
2020-02-24,281.853882,296.411499,0.000000
2020-02-25,286.024811,302.114441,0.000000
2020-02-26,286.074463,303.002991,0.000000
2020-02-27,271.565155,296.529297,3.369985
2020-02-28,267.218201,283.462433,0.882361
2020-02-29,268.379517,284.751343,0.441181
2020-03-01,269.540863,286.040253,0.000000
2020-03-02,275.671021,291.446930,0.000000
2020-03-03,280.034210,291.554596,0.000000
2020-03-04,271.589203,287.099609,0.000000
2020-03-05,276.197723,293.287659,0.000000
2020-03-06,283.373077,297.085907,0.000000
2020-03-07,282.608978,293.939850,0.000000
2020-03-08,282.549286,290.747742,1.361356
2020-03-09,285.415802,302.389160,0.382291
2020-03-10,286.737793,300.996490,0.000000
2020-03-11,281.399628,294.262054,2.692655
2020-03-12,278.165283,286.302094,1.497243
2020-03-13,278.211517,287.636505,0.000000
2020-03-14,281.471039,287.677734,0.000000
2020-03-15,276.097748,290.387360,0.000000
2020-03-16,281.193481,297.516022,0.000000
2020-03-17,285.034637,304.513367,0.000000
2020-03-18,287.806366,305.098480,0.000000
2020-03-19,288.441345,303.531036,0.000000
2020-03-20,288.340820,304.053040,0.000000
2020-03-21,288.816956,304.266632,0.000000
2020-03-22,289.689941,303.717865,0.000000
2020-03-23,290.381775,302.666046,0.000000
2020-03-24,288.460846,302.600494,1.260463
2020-03-25,283.250793,302.917755,0.000000
2020-03-26,283.958954,305.577057,0.000000
2020-03-27,286.045074,305.986237,0.000000
2020-03-28,288.141052,307.681000,0.000000
2020-03-29,290.014984,307.823669,0.000000
2020-03-30,291.045227,306.758453,0.000000
2020-03-31,291.192688,304.798035,0.000000
2020-04-01,292.174194,306.276550,0.000000
2020-04-02,292.625488,307.033081,0.000000
2020-04-03,293.503815,306.565796,0.000000
2020-04-04,293.940704,310.986908,0.000000
2020-04-05,289.491852,310.948944,0.000000
2020-04-06,284.685699,309.270264,0.000000
2020-04-07,285.348083,307.054352,0.000000
2020-04-08,281.576782,304.534973,0.000000
2020-04-09,281.580505,303.933716,0.000000
2020-04-10,285.339050,305.565369,0.000000
2020-04-11,290.573151,306.485626,0.000000
2020-04-12,292.603394,309.122894,0.000000
2020-04-13,294.706329,311.423615,0.000000
2020-04-14,296.135895,312.751282,0.000000
2020-04-15,296.187439,313.937561,0.000000
2020-04-16,296.106476,314.527893,0.000000
2020-04-17,292.790131,311.959229,0.000000
2020-04-18,288.676849,302.140594,0.000000
2020-04-19,286.150452,298.400269,0.000000
2020-04-20,287.185822,304.042175,0.000000
2020-04-21,288.107269,308.125641,0.000000
2020-04-22,290.402191,313.546173,0.000000
2020-04-23,294.463745,314.548065,0.000000
2020-04-24,295.550140,314.383575,0.000000
2020-04-25,296.881866,313.058807,0.000000
2020-04-26,297.529633,313.226898,0.000000
2020-04-27,296.698151,312.722778,0.000000
2020-04-28,296.542053,309.306702,0.000000
2020-04-29,296.679108,308.205811,0.000000
2020-04-30,296.252777,310.301239,0.416212
2020-05-01,295.437592,310.040955,0.000000
2020-05-02,294.689026,310.702118,0.384648
2020-05-03,294.960388,309.772339,0.000000
2020-05-04,296.110474,309.150574,0.000000
2020-05-05,295.056824,309.442261,0.000000
2020-05-06,294.322449,310.331604,0.558196
2020-05-07,295.630859,310.325836,0.000000
2020-05-08,294.865570,310.105438,0.000000
2020-05-09,294.253357,309.835846,0.000000
2020-05-10,293.733337,309.540344,0.000000
2020-05-11,294.372345,310.732605,0.000000
2020-05-12,294.332947,310.630371,0.000000
2020-05-13,293.881805,311.090729,0.000000
2020-05-14,294.531982,310.313904,0.000000
2020-05-15,295.989502,309.765869,1.159512
2020-05-16,296.141296,310.997192,8.310604
2020-05-17,297.383728,314.090607,2.601523
2020-05-18,301.503876,314.491455,0.531489
2020-05-19,301.105530,313.734375,0.000000
2020-05-20,299.415710,312.010986,0.000000
2020-05-21,298.384735,311.242981,0.000000
2020-05-22,297.728577,310.637268,0.000000
2020-05-23,297.946289,310.372803,0.000000
2020-05-24,296.609772,309.641418,0.412589
2020-05-25,295.795471,310.216736,0.000000
2020-05-26,296.090240,311.203125,0.326221
2020-05-27,295.505920,310.939972,0.000000
2020-05-28,295.321686,310.623199,0.000000
2020-05-29,296.309021,311.567993,0.000000
2020-05-30,296.981750,312.176575,0.000000
2020-05-31,297.274048,311.846680,0.000000
2020-06-01,298.008636,311.605591,0.845038
2020-06-02,297.392395,311.468689,0.000000
2020-06-03,296.730713,311.714905,0.000000
2020-06-04,296.530365,312.273224,0.000000
2020-06-05,296.897064,313.815460,0.000000
2020-06-06,297.856445,314.732941,0.000000
2020-06-07,299.664093,313.754700,0.511163
2020-06-08,300.983459,312.919983,0.760380
2020-06-09,297.957092,312.188690,0.000000
2020-06-10,298.738220,312.040070,2.614936
2020-06-11,299.386230,312.580566,3.177101
2020-06-12,298.975861,311.820496,4.511521
2020-06-13,299.713928,311.919128,1.989669
2020-06-14,299.455017,312.194977,0.000000
2020-06-15,298.527740,309.653717,1.382016
2020-06-16,298.735321,306.977753,3.491023
2020-06-17,298.363373,308.118622,2.181573
2020-06-18,297.960114,309.723175,0.000000
2020-06-19,297.401276,310.303741,0.000000
2020-06-20,296.860168,310.069397,0.000000
2020-06-21,297.109436,310.071045,0.000000
2020-06-22,296.329041,309.743103,0.000000
2020-06-23,296.228943,310.293121,0.000000
2020-06-24,297.339996,310.420868,0.000000
2020-06-25,297.463654,310.872589,0.000000
2020-06-26,297.655121,310.819824,0.000000
2020-06-27,297.611572,310.143616,0.000000
2020-06-28,297.038452,308.969299,0.786874
2020-06-29,298.049377,309.141571,1.910387
2020-06-30,299.171051,309.593109,0.852317
2020-07-01,298.574432,309.857056,1.768635
2020-07-02,298.862518,309.816162,2.474855
2020-07-03,299.293671,309.551483,0.733651
2020-07-04,299.710388,309.908813,0.000000
2020-07-05,298.293121,310.609650,0.000000
2020-07-06,297.614258,313.294617,0.000000
2020-07-07,298.569153,314.126617,0.000000
2020-07-08,298.245728,312.893341,0.000000
2020-07-09,298.302032,311.210632,0.000000
2020-07-10,299.814606,311.011688,0.642628
2020-07-11,300.849945,310.951813,0.897270
2020-07-12,300.423950,311.207336,0.893723
2020-07-13,298.315002,312.682068,1.918655
2020-07-14,298.652802,313.758240,0.000000
2020-07-15,300.271667,313.022064,0.675603
2020-07-16,300.263428,312.629242,0.000000
2020-07-17,301.371429,313.134827,0.000000
2020-07-18,301.438385,313.501740,0.000000
2020-07-19,301.584778,312.401337,0.746527
2020-07-20,300.772980,312.083099,3.992220
2020-07-21,300.434082,311.400177,0.814050
2020-07-22,299.138245,310.387054,0.000000
2020-07-23,298.766815,309.953735,3.276266
2020-07-24,298.433472,309.640167,1.211704
2020-07-25,298.176422,308.794159,5.916591
2020-07-26,298.330261,308.362854,16.332850
2020-07-27,299.411774,306.677063,13.672483
2020-07-28,300.127045,308.566223,0.289131
2020-07-29,298.014679,309.382294,0.000000
2020-07-30,297.352875,309.883362,0.000000
2020-07-31,298.040802,310.274353,0.000000
2020-08-01,298.256012,309.795502,0.000000
2020-08-02,298.441895,310.064240,0.478211
2020-08-03,298.616730,310.278107,0.865369
2020-08-04,299.890350,310.342316,0.000000
2020-08-05,298.553192,310.165375,0.000000
2020-08-06,298.930634,309.602234,0.000000
2020-08-07,298.414001,310.777100,0.000000
2020-08-08,296.420624,310.233795,0.000000
2020-08-09,297.091766,310.703186,0.000000
2020-08-10,298.363678,310.692841,0.000000
2020-08-11,298.193481,310.520020,0.000000
2020-08-12,298.159943,310.326782,0.000000
2020-08-13,297.815094,310.145691,0.550963
2020-08-14,299.104889,311.218750,0.000000
2020-08-15,300.626740,312.134674,0.000000
2020-08-16,299.460144,310.964111,0.000000
2020-08-17,297.712494,309.669281,0.845580
2020-08-18,297.614960,309.465881,0.000000
2020-08-19,297.918060,310.346680,0.298770
2020-08-20,299.684143,310.547791,2.677393
2020-08-21,300.246338,310.538666,1.152670
2020-08-22,299.691833,310.692780,1.039146
2020-08-23,298.792023,311.385315,0.000000
2020-08-24,299.173035,311.024994,0.000000
2020-08-25,298.425385,310.971558,0.000000
2020-08-26,298.318329,311.002197,0.000000
2020-08-27,298.237671,310.969025,0.000000
2020-08-28,298.982666,310.974243,0.000000
2020-08-29,299.567902,310.787354,0.422758
2020-08-30,299.389648,308.920380,0.638895
2020-08-31,299.014862,308.372070,2.107932
2020-09-01,298.321899,309.813477,0.816273
2020-09-02,298.260986,310.147980,0.000000
2020-09-03,298.438385,310.670776,0.000000
2020-09-04,299.046753,311.407990,0.000000
2020-09-05,299.109650,311.384277,0.000000
2020-09-06,299.305969,312.237549,0.000000
2020-09-07,299.236633,311.248016,0.000000
2020-09-08,299.124512,310.682465,0.000000
2020-09-09,297.932495,310.772247,0.000000
2020-09-10,296.500549,311.040070,0.000000
2020-09-11,296.311584,310.093231,0.348866
2020-09-12,297.106537,308.716187,0.323175
2020-09-13,295.192047,307.981873,0.000000
2020-09-14,292.883179,308.459442,0.000000
2020-09-15,293.615479,308.913605,0.000000
2020-09-16,296.613312,309.643494,0.000000
2020-09-17,298.304260,310.382721,0.000000
2020-09-18,297.965668,310.624542,0.000000
2020-09-19,297.618378,310.573761,0.000000
2020-09-20,297.470642,310.280121,0.000000
2020-09-21,296.612091,309.338135,0.525160
2020-09-22,295.968170,309.573792,0.000000
2020-09-23,296.402618,310.078583,0.000000
2020-09-24,296.999725,309.377319,0.000000
2020-09-25,296.793060,308.699371,0.000000
2020-09-26,296.904144,308.575806,0.000000
2020-09-27,297.367249,308.860382,0.000000
2020-09-28,298.264557,309.065979,0.000000
2020-09-29,297.040771,304.919525,4.778049
2020-09-30,294.978699,301.094727,23.356062
2020-10-01,294.343903,301.490875,23.202543
2020-10-02,294.111481,301.235596,37.477886
2020-10-03,291.211487,301.872620,5.017468
2020-10-04,287.015259,301.514221,0.000000
2020-10-05,287.903137,304.205383,0.000000
2020-10-06,289.061279,304.450897,0.000000
2020-10-07,289.761322,304.346222,0.000000
2020-10-08,290.930298,302.704651,0.000000
2020-10-09,290.321716,305.185303,0.000000
2020-10-10,291.231018,307.732513,0.000000
2020-10-11,291.899170,310.342896,0.000000
2020-10-12,293.476349,309.315399,0.000000
2020-10-13,295.367462,308.179871,0.000000
2020-10-14,294.763153,307.347870,0.000000
2020-10-15,292.988983,306.537994,0.000000
2020-10-16,292.567627,305.115326,0.000000
2020-10-17,293.133423,304.896393,3.128105
2020-10-18,293.809875,303.674591,0.289223
2020-10-19,292.912140,304.227661,0.000000
2020-10-20,291.690887,305.909912,0.000000
2020-10-21,288.916199,305.353973,0.000000
2020-10-22,291.842468,305.243683,0.000000
2020-10-23,293.604675,307.204193,0.281661
2020-10-24,294.001770,304.604309,5.194299
2020-10-25,286.316040,298.152588,0.000000
2020-10-26,281.981384,301.818756,0.000000
2020-10-27,284.490509,305.664642,0.000000
2020-10-28,286.159027,307.122040,0.000000
2020-10-29,288.525696,306.957550,0.000000
2020-10-30,291.682343,307.170166,0.000000
2020-10-31,292.163330,307.150665,0.000000
2020-11-01,292.186157,307.786926,0.000000
2020-11-02,292.095825,308.199738,0.000000
2020-11-03,293.939301,306.981140,0.000000
2020-11-04,290.781128,304.997375,0.000000
2020-11-05,281.690063,297.176727,0.000000
2020-11-06,278.345612,292.871521,0.000000
2020-11-07,281.478302,295.817749,0.000000
2020-11-08,284.063324,300.949585,0.000000
2020-11-09,287.961273,303.499084,0.000000
2020-11-10,290.425903,304.177368,0.000000
2020-11-11,290.958282,304.578003,0.000000
2020-11-12,288.277374,302.951111,11.375062
2020-11-13,283.043304,300.022156,4.147604
2020-11-14,286.011200,302.771729,0.000000
2020-11-15,290.471497,305.047028,0.000000
2020-11-16,289.336639,303.875641,0.000000
2020-11-17,284.966797,303.632050,0.000000
2020-11-18,289.309601,304.224213,0.000000
2020-11-19,291.549835,304.944733,0.000000
2020-11-20,287.673462,303.773224,0.489518
2020-11-21,282.516388,302.365326,0.000000
2020-11-22,287.987152,302.270355,0.613467
2020-11-23,287.987732,302.390076,2.969158
2020-11-24,283.439056,301.713135,1.126019
2020-11-25,287.250336,301.906677,0.000000
2020-11-26,284.987213,299.198944,0.000000
2020-11-27,277.915253,298.552643,0.000000
2020-11-28,277.723785,301.378052,0.000000
2020-11-29,282.785797,300.987579,0.000000
2020-11-30,280.351318,293.416626,5.227124
2020-12-01,276.915100,286.176270,1.198201
2020-12-02,275.422272,289.381256,0.000000
2020-12-03,275.036987,293.835846,0.000000
2020-12-04,276.569763,296.147827,0.000000
2020-12-05,276.765167,298.408966,0.000000
2020-12-06,277.024017,299.892517,0.000000
2020-12-07,280.086700,300.624023,0.000000
2020-12-08,283.935730,300.954559,0.000000
2020-12-09,287.349915,301.058075,0.000000
2020-12-10,287.844574,300.910034,0.000000
2020-12-11,288.854279,302.140289,0.000000
2020-12-12,290.669067,304.231628,0.000000
2020-12-13,291.300568,304.192017,1.504499
2020-12-14,291.539948,303.554321,3.314669
2020-12-15,291.303680,302.902954,0.491415
2020-12-16,289.549316,302.828766,0.000000
2020-12-17,290.265015,305.229309,0.000000
2020-12-18,290.137329,305.278290,0.000000
2020-12-19,291.609131,304.918793,0.000000
2020-12-20,289.060181,302.659424,0.000000
2020-12-21,276.866882,296.948700,0.000000
2020-12-22,279.927399,290.429901,0.000000
2020-12-23,279.020508,291.067535,0.000000
2020-12-24,280.393433,289.086182,0.000000
2020-12-25,283.243103,290.509766,0.000000
2020-12-26,285.802216,293.824066,1.307476
2020-12-27,282.128326,286.149902,6.464084
2020-12-28,281.005096,292.135437,0.000000
2020-12-29,284.632751,296.640320,0.000000
2020-12-30,290.151001,301.851532,0.000000
2020-12-31,291.024261,302.235382,0.000000
2021-01-01,289.100800,302.036804,0.000000
2021-01-02,283.715363,295.673798,0.000000
2021-01-03,283.527649,290.628326,1.521102
2021-01-04,285.943451,291.450775,0.000000
2021-01-05,282.620453,288.887756,5.127166
2021-01-06,283.665131,294.606232,0.000000
2021-01-07,279.531464,294.663513,0.000000
2021-01-08,272.285645,286.158386,0.000000
2021-01-09,273.976288,289.307434,0.000000
2021-01-10,281.971222,294.525879,0.000000
2021-01-11,283.391235,299.482513,0.000000
2021-01-12,280.335297,296.669891,2.416677
2021-01-13,276.532898,294.395844,0.000000
2021-01-14,278.263763,295.739746,0.000000
2021-01-15,280.322266,299.710205,0.000000
2021-01-16,285.362579,299.186188,0.000000
2021-01-17,285.804016,298.546661,0.586766
2021-01-18,281.116760,291.316101,0.000000
2021-01-19,279.266113,289.173859,0.000000
2021-01-20,281.857452,289.755615,16.738226
2021-01-21,274.814697,289.441071,26.964788
2021-01-22,267.213867,276.606262,0.414401
2021-01-23,267.192596,281.317444,0.000000
2021-01-24,275.082397,290.289307,0.867363
2021-01-25,279.121490,290.457642,8.924273
2021-01-26,275.690826,288.000916,1.965173
2021-01-27,276.482910,285.390045,0.000000
2021-01-28,275.758759,284.767914,32.761684
2021-01-29,271.392700,277.840485,46.510303
2021-01-30,274.693909,276.901764,11.473069
2021-01-31,271.868500,274.131409,1.750707
2021-02-01,272.787628,274.915039,0.000000
2021-02-02,271.253937,278.410309,0.000000
2021-02-03,274.454315,283.797119,0.000000
2021-02-04,278.487213,287.143982,0.000000
2021-02-05,277.336060,286.325226,0.000000
2021-02-06,269.474792,276.898376,0.000000
2021-02-07,266.705780,273.263763,0.000000
2021-02-08,266.490082,273.794098,0.000000
2021-02-09,268.084015,280.270294,0.000000
2021-02-10,269.387085,285.982147,0.000000
2021-02-11,272.541840,290.204102,0.000000
2021-02-12,277.340698,293.932190,0.000000
2021-02-13,280.413452,297.739716,0.000000
2021-02-14,281.357391,301.897217,0.000000
2021-02-15,282.819702,302.665100,0.000000
2021-02-16,284.255463,300.431091,0.000000
2021-02-17,284.586975,300.374634,0.000000
2021-02-18,286.400665,301.340210,0.000000
2021-02-19,288.116516,301.607819,0.000000
2021-02-20,283.749146,299.779236,0.807959
2021-02-21,280.009186,301.131378,0.000000
2021-02-22,285.341949,303.623901,0.000000
2021-02-23,288.603455,302.015350,4.302613
2021-02-24,285.786713,299.559265,10.138357
2021-02-25,278.340942,291.461823,0.924689
2021-02-26,278.147095,293.171844,0.000000
2021-02-27,278.476013,301.178253,0.000000
2021-02-28,281.525787,301.883820,0.000000
2021-03-01,282.793884,300.403015,0.000000
2021-03-02,285.836731,299.290161,0.000000
2021-03-03,287.391479,298.185974,5.335892
2021-03-04,287.304108,296.803955,4.581334
2021-03-05,280.649719,298.557770,0.000000
2021-03-06,282.507446,305.439606,0.307642
2021-03-07,285.969879,302.453888,0.000000
2021-03-08,281.735199,297.027832,0.000000
2021-03-09,280.206177,303.006866,0.000000
2021-03-10,285.195221,307.060364,0.000000
2021-03-11,285.046661,305.662933,0.000000
2021-03-12,288.629822,304.390411,0.000000
2021-03-13,277.677490,298.265015,0.000000
2021-03-14,278.946930,296.763702,0.000000
2021-03-15,281.980804,302.318329,0.000000
2021-03-16,287.171478,303.652161,0.000000
2021-03-17,290.358795,306.423492,0.000000
2021-03-18,291.219696,306.327484,0.000000
2021-03-19,277.735321,301.903015,0.000000
2021-03-20,277.170837,290.764343,0.000000
2021-03-21,277.806305,296.079559,0.000000
2021-03-22,283.119904,303.775330,0.000000
2021-03-23,286.831573,304.430969,0.000000
2021-03-24,279.242767,296.208130,0.000000
2021-03-25,274.732758,296.242828,0.000000
2021-03-26,278.820282,301.801086,0.000000
2021-03-27,281.891296,302.874725,0.000000
2021-03-28,285.042877,301.752960,0.000000
2021-03-29,287.283569,302.906006,0.000000
2021-03-30,286.809448,302.980194,0.000000
2021-03-31,286.246552,304.613953,0.000000
2021-04-01,285.709900,306.382935,0.000000
2021-04-02,286.745789,306.823456,0.000000
2021-04-03,289.577026,306.781952,0.000000
2021-04-04,290.488068,307.181854,0.000000
2021-04-05,291.412476,306.537354,0.000000
2021-04-06,290.656342,305.380829,0.000000
2021-04-07,291.085510,304.536865,0.000000
2021-04-08,291.471375,305.337646,0.280415
2021-04-09,292.639282,307.440704,0.293320
2021-04-10,293.508942,307.404480,1.588754
2021-04-11,293.699982,305.383942,0.880415
2021-04-12,292.361725,300.199799,7.025795
2021-04-13,290.968567,299.607422,3.379140
2021-04-14,291.179108,300.067352,0.746881
2021-04-15,288.264984,296.977722,10.169754
2021-04-16,293.501801,304.872681,4.035016
2021-04-17,293.405090,305.853210,0.000000
2021-04-18,294.920715,304.973114,0.000000
2021-04-19,294.029144,302.559265,0.000000
2021-04-20,293.129730,301.834381,0.000000
2021-04-21,294.080200,302.985291,0.000000
2021-04-22,294.582764,303.538330,0.000000
2021-04-23,291.785553,304.876495,0.000000
2021-04-24,289.442352,302.771881,0.000000
2021-04-25,288.806763,301.364319,0.000000
2021-04-26,291.790771,304.177979,0.633319
