#Variables:
#tasmin_CNRM-CM5_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_rcp85(K),tasmax_CNRM-CM5_rcp85(K),pr_CNRM-CM5_rcp85(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_rcp85(K),tasmax_CNRM-CM5_rcp85(K),pr_CNRM-CM5_rcp85(mm)
2016-02-14,268.825806,274.895935,0.000000
2016-02-15,268.557556,283.792114,0.000000
2016-02-16,272.278412,290.886353,0.000000
2016-02-17,275.191925,293.135742,0.000000
2016-02-18,282.265472,297.309784,0.000000
2016-02-19,283.179993,295.721954,5.808571
2016-02-20,282.297943,298.989868,1.399748
2016-02-21,280.160339,301.579956,0.000000
2016-02-22,280.987946,297.702881,0.000000
2016-02-23,274.856689,286.959961,0.000000
2016-02-24,276.545715,294.799255,0.000000
2016-02-25,283.366791,301.814484,0.000000
2016-02-26,285.576874,302.265381,0.000000
2016-02-27,287.523926,305.005310,0.000000
2016-02-28,287.912445,305.637695,0.000000
2016-02-29,287.985138,303.401917,0.000000
2016-03-01,288.057831,301.166138,0.000000
2016-03-02,283.576843,298.918182,0.000000
2016-03-03,271.589874,285.341949,0.000000
2016-03-04,275.552460,291.285797,0.000000
2016-03-05,281.912048,300.252563,0.000000
2016-03-06,284.087280,302.816833,0.000000
2016-03-07,284.223572,302.924164,0.000000
2016-03-08,287.635834,300.867523,0.000000
2016-03-09,289.201355,297.930634,3.809725
2016-03-10,283.288025,296.574554,0.000000
2016-03-11,279.712067,302.017609,0.000000
2016-03-12,284.612213,305.723175,0.000000
2016-03-13,285.854523,306.138550,0.000000
2016-03-14,287.456024,303.031097,0.000000
2016-03-15,288.509979,305.677979,0.776723
2016-03-16,285.369629,303.816742,34.082832
2016-03-17,278.084412,290.214142,3.034738
2016-03-18,278.313751,294.393646,0.000000
2016-03-19,283.415955,300.246918,0.000000
2016-03-20,288.540192,304.232208,0.000000
2016-03-21,286.863159,301.496124,0.000000
2016-03-22,281.346039,295.144623,0.000000
2016-03-23,279.940033,288.593140,0.000000
2016-03-24,282.534119,291.449402,1.016331
2016-03-25,278.542847,297.515015,0.800862
2016-03-26,285.913849,303.778595,0.000000
2016-03-27,286.583221,303.727905,0.000000
2016-03-28,288.980560,303.459900,0.388495
2016-03-29,288.574524,299.378082,1.410790
2016-03-30,280.204071,294.096191,0.000000
2016-03-31,284.035126,293.545959,0.000000
2016-04-01,279.416229,296.785004,0.000000
2016-04-02,282.030396,295.660614,0.000000
2016-04-03,288.484894,296.973267,2.461511
2016-04-04,286.748169,299.947845,0.303932
2016-04-05,283.354340,304.314667,0.000000
2016-04-06,289.128784,305.022705,0.000000
2016-04-07,287.440094,305.581482,0.000000
2016-04-08,286.895660,306.805420,0.000000
2016-04-09,292.092865,307.912903,0.417509
2016-04-10,290.077454,304.631470,0.423065
2016-04-11,288.726898,299.948242,0.000000
2016-04-12,281.201294,301.302582,0.000000
2016-04-13,284.770325,303.559998,0.000000
2016-04-14,288.204529,304.662506,0.000000
2016-04-15,291.529022,303.559631,0.423197
2016-04-16,292.148285,306.729828,0.000000
2016-04-17,287.840820,308.402222,0.000000
2016-04-18,287.976776,304.222198,0.000000
2016-04-19,281.696625,299.929810,0.000000
2016-04-20,288.683807,299.450317,2.176500
2016-04-21,292.388947,304.037323,2.309640
2016-04-22,287.005951,300.236786,0.000000
2016-04-23,284.229004,303.218079,0.000000
2016-04-24,288.689331,306.912903,0.000000
2016-04-25,289.586121,306.729828,0.000000
2016-04-26,292.297058,305.813141,0.740534
2016-04-27,289.639618,305.207947,0.000000
2016-04-28,292.788544,314.383453,0.000000
2016-04-29,294.864807,316.015930,0.000000
2016-04-30,294.172424,314.719055,0.000000
2016-05-01,293.076172,313.039551,0.000000
2016-05-02,293.553284,312.609589,0.000000
2016-05-03,293.906647,314.752014,0.000000
2016-05-04,294.226440,314.335510,0.000000
2016-05-05,294.379242,313.042450,0.000000
2016-05-06,295.380676,313.200500,0.000000
2016-05-07,297.182983,309.529510,2.387916
2016-05-08,295.396301,302.289368,0.532150
2016-05-09,295.102661,303.714508,0.626810
2016-05-10,294.168304,303.738037,6.649463
2016-05-11,294.129608,304.438782,0.532633
2016-05-12,294.299500,309.623596,0.643041
2016-05-13,294.707733,308.004211,0.532134
2016-05-14,293.991943,306.300049,9.057074
2016-05-15,296.533417,303.089294,0.000000
2016-05-16,293.048553,296.892059,36.730854
2016-05-17,291.318146,296.280487,45.520309
2016-05-18,291.161774,295.386292,14.574045
2016-05-19,294.627594,302.305450,9.590520
2016-05-20,293.562622,306.111115,1.501864
2016-05-21,293.126984,301.640533,0.000000
2016-05-22,290.694733,296.517853,0.000000
2016-05-23,292.022217,295.217896,0.000000
2016-05-24,291.411804,293.663818,10.806314
2016-05-25,290.191406,296.534576,0.000000
2016-05-26,291.331909,300.642914,0.291750
2016-05-27,292.550568,303.776764,1.712846
2016-05-28,294.582001,304.715027,0.313866
2016-05-29,293.482697,308.764862,0.000000
2016-05-30,292.751709,309.184845,0.000000
2016-05-31,294.087921,308.433380,0.000000
2016-06-01,294.271667,308.086884,0.000000
2016-06-02,296.236572,309.227692,5.350317
2016-06-03,294.689728,303.396179,40.901890
2016-06-04,295.455109,301.597565,35.444485
2016-06-05,295.988220,307.095642,4.581132
2016-06-06,298.369141,307.191833,8.440029
2016-06-07,298.604675,308.572601,1.285437
2016-06-08,298.184784,308.108368,0.000000
2016-06-09,298.239197,304.361816,1.815119
2016-06-10,296.799896,305.541412,5.073375
2016-06-11,296.173584,304.291809,0.499892
2016-06-12,295.220947,305.947296,6.013228
2016-06-13,293.921600,303.540375,9.732149
2016-06-14,294.114929,307.764313,0.000000
2016-06-15,295.236298,305.842499,0.000000
2016-06-16,295.256683,305.931000,0.000000
2016-06-17,296.350891,304.702667,0.000000
2016-06-18,296.608185,305.759338,2.206655
2016-06-19,297.094116,305.118866,22.857485
2016-06-20,296.342041,305.559662,10.959390
2016-06-21,296.428131,306.965027,22.659246
2016-06-22,296.312378,306.697632,3.788580
2016-06-23,297.512756,308.276428,0.442419
2016-06-24,297.437622,309.489777,0.000000
2016-06-25,297.043457,308.397552,0.000000
2016-06-26,296.603851,309.319824,0.000000
2016-06-27,296.635132,308.653992,0.000000
2016-06-28,295.398773,308.135468,0.000000
2016-06-29,295.690186,307.812195,0.000000
2016-06-30,296.639984,307.235657,0.000000
2016-07-01,295.117584,306.469269,0.000000
2016-07-02,294.259033,306.726868,0.000000
2016-07-03,295.389191,306.711792,2.789978
2016-07-04,296.079041,306.723480,2.338603
2016-07-05,295.541809,306.654968,1.334872
2016-07-06,294.573975,306.646667,1.641962
2016-07-07,295.799744,307.890961,3.145910
2016-07-08,296.636719,309.219635,0.000000
2016-07-09,296.843140,310.100403,0.000000
2016-07-10,296.381104,310.085358,0.000000
2016-07-11,295.749939,309.586975,0.000000
2016-07-12,297.563354,309.103424,0.000000
2016-07-13,298.268066,309.751404,0.000000
2016-07-14,298.875793,309.584290,0.000000
2016-07-15,299.084503,308.803131,1.353182
2016-07-16,299.198151,308.188873,5.056323
2016-07-17,299.245605,307.003540,2.857003
2016-07-18,297.999908,306.754700,3.753813
2016-07-19,298.775665,309.243378,0.461442
2016-07-20,298.785828,307.968536,4.209624
2016-07-21,298.311981,307.240051,27.504692
2016-07-22,299.139923,305.244202,14.865266
2016-07-23,297.563568,307.268341,4.412226
2016-07-24,296.863037,305.051819,7.375443
2016-07-25,297.422058,308.093475,4.444147
2016-07-26,297.451843,307.650391,3.695266
2016-07-27,296.585632,306.155121,3.473768
2016-07-28,296.194153,305.512756,14.540311
2016-07-29,295.758942,301.592896,12.275767
2016-07-30,295.461823,306.645813,0.564228
2016-07-31,296.088806,306.512299,1.829437
2016-08-01,297.529358,305.928894,0.000000
2016-08-02,296.431183,306.187225,1.744712
2016-08-03,296.300446,306.143921,0.000000
2016-08-04,295.754211,306.127350,0.300762
2016-08-05,296.301025,305.607697,5.349336
2016-08-06,296.145996,305.427032,5.771944
2016-08-07,295.929138,306.664307,1.733696
2016-08-08,296.082092,307.170288,0.000000
2016-08-09,295.639099,306.910828,0.368472
2016-08-10,296.052246,307.753967,0.676400
2016-08-11,296.781250,307.611877,0.000000
2016-08-12,296.782074,308.725250,0.000000
2016-08-13,296.118958,309.130157,0.000000
2016-08-14,297.660889,310.454895,0.301735
2016-08-15,298.129059,308.643524,6.184782
2016-08-16,297.094391,306.733002,1.080390
2016-08-17,297.084900,306.302460,3.726545
2016-08-18,297.066040,307.127563,0.812674
2016-08-19,296.510681,306.668060,0.284386
2016-08-20,296.091095,307.363464,0.000000
2016-08-21,295.563629,307.939880,0.000000
2016-08-22,296.515137,307.961487,3.420756
2016-08-23,296.037048,307.364563,0.000000
2016-08-24,292.907623,308.400757,0.000000
2016-08-25,294.101807,309.036285,0.000000
2016-08-26,295.454773,309.748260,0.000000
2016-08-27,296.551727,310.810089,0.000000
2016-08-28,297.538605,311.124359,0.000000
2016-08-29,296.884552,311.103638,0.000000
2016-08-30,297.204285,311.073608,0.000000
2016-08-31,298.011627,310.350647,0.000000
2016-09-01,297.688354,310.983582,0.000000
2016-09-02,298.004425,308.270538,0.307725
2016-09-03,296.815552,308.791290,0.000000
2016-09-04,295.199371,307.981689,0.000000
2016-09-05,296.376160,307.874146,10.333010
2016-09-06,296.885773,307.408508,1.515098
2016-09-07,296.208740,308.119263,0.316159
2016-09-08,297.514191,307.958160,0.000000
2016-09-09,296.106537,307.873077,0.000000
2016-09-10,296.325287,307.523163,7.869257
2016-09-11,294.295929,303.664215,21.644636
2016-09-12,292.904999,304.754761,25.583426
2016-09-13,294.622589,304.750458,12.521667
2016-09-14,293.763550,305.997498,12.859482
2016-09-15,294.469666,306.515442,22.453943
2016-09-16,294.894012,303.411591,6.373107
2016-09-17,292.152832,302.655823,0.000000
2016-09-18,289.171173,304.445892,0.000000
2016-09-19,288.701782,305.243652,0.000000
2016-09-20,289.560547,306.352234,0.000000
2016-09-21,292.647003,307.283417,0.000000
2016-09-22,292.659912,306.842010,0.000000
2016-09-23,293.742859,307.814667,0.000000
2016-09-24,295.321442,308.126709,0.487609
2016-09-25,295.970703,308.789856,0.953167
2016-09-26,297.009827,308.096222,0.317674
2016-09-27,295.988861,306.503265,7.498623
2016-09-28,289.843964,306.176910,0.000000
2016-09-29,287.688171,307.383514,0.000000
2016-09-30,289.766113,307.313843,0.000000
2016-10-01,290.815063,306.937347,0.000000
2016-10-02,292.244171,307.310303,0.000000
2016-10-03,294.021088,307.463654,0.000000
2016-10-04,293.017914,307.337128,0.000000
2016-10-05,292.969879,304.076477,0.000000
2016-10-06,290.796661,302.214752,1.428981
2016-10-07,289.830902,303.096619,0.384605
2016-10-08,289.577881,304.361572,0.000000
2016-10-09,292.318329,301.388824,0.897635
2016-10-10,296.548340,301.513092,0.960458
2016-10-11,292.447083,296.042542,5.528268
2016-10-12,292.734924,300.923035,12.094901
2016-10-13,295.184906,299.704407,2.715080
2016-10-14,292.978882,301.732178,8.362571
2016-10-15,293.299927,298.611115,0.000000
2016-10-16,286.485779,299.090057,0.000000
2016-10-17,285.866394,299.098877,0.000000
2016-10-18,284.997192,300.750214,0.000000
2016-10-19,288.137939,304.901154,0.000000
2016-10-20,288.910217,299.703430,0.000000
2016-10-21,284.465088,299.756226,0.000000
2016-10-22,284.786957,301.058441,0.000000
2016-10-23,288.350555,301.053497,0.000000
2016-10-24,285.568573,296.593201,0.000000
2016-10-25,287.222351,292.730927,21.398052
2016-10-26,282.101288,295.852997,0.571507
2016-10-27,285.583984,296.932404,0.000000
2016-10-28,290.649048,301.387909,4.655904
2016-10-29,288.070251,300.466187,1.209615
2016-10-30,286.110596,303.339813,0.000000
2016-10-31,292.898163,301.188446,8.328636
2016-11-01,290.084869,303.221130,5.692569
2016-11-02,285.333984,296.670227,0.000000
2016-11-03,284.499481,297.232819,0.000000
2016-11-04,287.814545,291.593506,7.633038
2016-11-05,289.560944,292.546570,2.290118
2016-11-06,287.598999,291.206238,0.000000
2016-11-07,285.100952,296.991699,0.000000
2016-11-08,282.191467,300.102142,0.000000
2016-11-09,285.036896,302.689209,0.000000
2016-11-10,284.625824,297.418182,0.000000
2016-11-11,287.231934,299.729492,0.000000
2016-11-12,280.262848,296.679443,0.000000
2016-11-13,283.641113,298.605743,0.000000
2016-11-14,289.602844,301.001068,0.304214
2016-11-15,290.550415,302.295837,2.857647
2016-11-16,276.910431,293.462158,0.822281
2016-11-17,273.693024,285.905182,0.000000
2016-11-18,277.251709,294.473389,0.000000
2016-11-19,286.098114,297.734741,0.000000
2016-11-20,278.920349,290.201752,0.000000
2016-11-21,278.236298,293.981201,0.000000
2016-11-22,287.414062,294.581512,4.633525
2016-11-23,276.765533,286.969116,1.491791
2016-11-24,277.092346,280.439331,0.000000
2016-11-25,271.936249,285.071198,0.000000
2016-11-26,274.495941,289.676636,0.000000
2016-11-27,275.719360,292.807434,0.000000
2016-11-28,284.139801,290.013153,0.530935
2016-11-29,282.634064,297.084778,6.826510
2016-11-30,277.913391,298.097504,0.000000
2016-12-01,285.290405,294.930725,0.000000
2016-12-02,277.473724,293.990021,0.000000
2016-12-03,276.508698,293.961578,0.000000
2016-12-04,279.559082,298.133728,0.000000
2016-12-05,279.697998,299.683472,0.000000
2016-12-06,284.748596,292.313782,0.000000
2016-12-07,273.203186,287.888611,0.000000
2016-12-08,270.060425,287.980408,0.000000
2016-12-09,273.780518,287.111633,0.000000
2016-12-10,272.631958,287.798370,0.000000
2016-12-11,277.808014,295.481995,0.613730
2016-12-12,281.260651,295.600708,0.000000
2016-12-13,278.094849,286.729736,0.000000
2016-12-14,278.679474,285.156769,9.598614
2016-12-15,280.625092,285.953674,0.349064
2016-12-16,273.231964,284.155457,0.000000
2016-12-17,269.858429,284.446259,0.000000
2016-12-18,271.279663,286.659393,0.000000
2016-12-19,273.250610,284.078522,0.000000
2016-12-20,280.232697,286.016815,19.382877
2016-12-21,281.037903,291.811829,5.604944
2016-12-22,277.039062,292.800232,0.352654
2016-12-23,278.858917,298.455597,0.000000
2016-12-24,281.225616,299.886353,0.000000
2016-12-25,281.461060,292.733734,0.000000
2016-12-26,278.348602,292.788544,0.000000
2016-12-27,287.020142,296.673706,1.954324
2016-12-28,285.728210,291.598053,2.139802
2016-12-29,287.012146,297.230255,9.144698
2016-12-30,284.526947,297.718201,0.000000
2016-12-31,284.008362,296.989227,0.000000
2017-01-01,283.458374,297.548065,2.072355
2017-01-02,287.176819,296.923248,0.491322
2017-01-03,279.952942,295.571167,0.000000
2017-01-04,280.691528,289.170685,0.285894
2017-01-05,281.090576,284.150146,0.873266
2017-01-06,279.141724,286.578705,7.795650
2017-01-07,280.161743,293.468231,1.274937
2017-01-08,276.056915,287.890381,0.000000
2017-01-09,274.245544,286.576752,0.000000
2017-01-10,275.056183,290.871613,0.000000
2017-01-11,279.759033,293.639313,0.000000
2017-01-12,275.714081,290.283295,0.000000
2017-01-13,278.330475,294.609528,0.000000
2017-01-14,276.611725,290.930237,0.000000
2017-01-15,274.606781,287.943390,0.000000
2017-01-16,273.526917,283.811493,0.000000
2017-01-17,273.605927,285.976807,0.000000
2017-01-18,278.801514,286.908478,6.043347
2017-01-19,279.477692,285.328247,10.684573
2017-01-20,276.779480,285.337433,0.923420
2017-01-21,275.130676,287.221924,0.000000
2017-01-22,275.858917,291.783630,0.000000
2017-01-23,274.688812,287.208954,0.000000
2017-01-24,270.512604,278.080750,1.327656
2017-01-25,271.360229,282.960571,0.000000
2017-01-26,281.334076,292.520355,0.922817
2017-01-27,279.015808,296.978119,0.000000
2017-01-28,282.548615,295.228088,0.000000
2017-01-29,274.088593,287.601593,0.000000
2017-01-30,275.807159,288.621674,0.000000
2017-01-31,284.336884,294.435303,26.338793
2017-02-01,282.639526,293.573090,0.000000
2017-02-02,278.296875,288.254578,0.000000
2017-02-03,276.711578,295.432129,0.000000
2017-02-04,281.953918,294.075226,0.000000
2017-02-05,277.441010,288.669189,0.000000
2017-02-06,276.016449,292.593414,0.000000
2017-02-07,282.057434,298.632843,0.497014
2017-02-08,281.879852,300.239746,0.000000
2017-02-09,280.648621,295.533844,0.000000
2017-02-10,274.435120,285.001190,0.000000
2017-02-11,277.269073,291.109680,0.000000
2017-02-12,279.947968,290.381348,12.690930
2017-02-13,281.038940,288.918457,5.290122
2017-02-14,277.426086,294.244965,0.000000
2017-02-15,279.973602,295.278809,0.000000
2017-02-16,279.863129,298.627075,0.000000
2017-02-17,283.237091,301.452911,0.000000
2017-02-18,284.374725,298.670929,0.000000
2017-02-19,279.980835,293.241058,0.000000
2017-02-20,283.241089,299.017761,0.000000
2017-02-21,280.840210,302.440674,0.000000
2017-02-22,282.557892,298.249359,0.000000
2017-02-23,281.656494,293.388123,0.000000
2017-02-24,285.735077,294.488556,0.000000
2017-02-25,280.070770,293.234161,31.554796
2017-02-26,281.019623,292.602356,19.941292
2017-02-27,273.079346,285.429779,0.000000
2017-02-28,275.584839,290.750610,0.000000
2017-03-01,275.942841,289.262085,0.000000
2017-03-02,277.094452,289.530640,0.000000
2017-03-03,279.118683,287.477234,6.384716
2017-03-04,287.081146,290.455139,46.174896
2017-03-05,287.660950,289.837250,61.949894
2017-03-06,280.644623,286.130920,5.524946
2017-03-07,276.981140,290.104340,0.000000
2017-03-08,268.125610,287.124512,3.396569
2017-03-09,266.163605,281.661194,0.000000
2017-03-10,272.005981,286.074371,0.000000
2017-03-11,281.888123,297.235229,0.000000
2017-03-12,285.540985,293.340790,0.000000
2017-03-13,274.340942,283.851959,0.000000
2017-03-14,275.401642,289.989471,0.000000
2017-03-15,278.793823,294.278107,0.000000
2017-03-16,284.604858,293.594727,0.000000
2017-03-17,288.986053,299.697083,2.558553
2017-03-18,284.565735,298.973785,0.000000
2017-03-19,282.896027,294.930206,0.000000
2017-03-20,275.989960,291.726349,7.807817
2017-03-21,272.376831,282.181030,0.000000
2017-03-22,272.967407,282.909698,0.000000
2017-03-23,273.431549,286.299011,0.000000
2017-03-24,276.695892,294.042450,0.000000
2017-03-25,278.105621,292.747864,0.000000
2017-03-26,281.426819,295.212219,0.000000
2017-03-27,284.788391,291.958435,0.000000
2017-03-28,279.037415,294.962921,0.000000
2017-03-29,280.533173,293.842499,0.000000
2017-03-30,282.103455,293.657501,0.000000
2017-03-31,282.927704,295.839355,0.000000
2017-04-01,288.355377,293.559723,0.293631
2017-04-02,291.735352,302.149048,7.056432
2017-04-03,289.719910,304.218323,0.000000
2017-04-04,288.300507,301.214630,0.000000
2017-04-05,285.061340,301.456207,0.000000
2017-04-06,286.435455,297.033447,0.774931
2017-04-07,277.828217,299.870331,0.000000
2017-04-08,285.093750,302.677094,0.000000
2017-04-09,286.808228,299.567169,0.000000
2017-04-10,284.822937,290.673309,0.354342
2017-04-11,284.655365,296.117676,0.000000
2017-04-12,287.189362,297.771545,0.000000
2017-04-13,283.243774,295.866913,0.000000
2017-04-14,282.665070,298.313538,0.000000
2017-04-15,287.040710,298.302551,0.847417
2017-04-16,291.150574,301.343475,1.326040
2017-04-17,290.289093,301.837677,0.000000
2017-04-18,289.934723,300.548004,8.627905
2017-04-19,287.982452,303.933319,3.247465
2017-04-20,289.135773,306.430206,0.000000
2017-04-21,290.602600,306.251160,0.000000
2017-04-22,288.855988,304.431061,0.644038
2017-04-23,289.950653,302.624542,0.000000
2017-04-24,290.084656,303.405884,0.000000
2017-04-25,290.794250,301.358307,0.374275
2017-04-26,286.040619,304.147400,0.000000
2017-04-27,287.321442,301.548645,0.000000
2017-04-28,291.597687,300.757446,4.763642
2017-04-29,290.783051,304.834808,0.572770
2017-04-30,288.855560,301.337067,0.000000
2017-05-01,289.095123,295.628540,0.000000
2017-05-02,289.844147,293.739655,0.000000
2017-05-03,288.378693,300.390198,0.000000
2017-05-04,292.711212,300.341736,0.000000
2017-05-05,294.234100,302.231049,0.948963
2017-05-06,294.318909,301.226868,18.006048
2017-05-07,295.317291,304.655060,0.644095
2017-05-08,294.892365,305.553619,0.895109
2017-05-09,294.861938,303.851013,0.000000
2017-05-10,295.394043,306.081726,0.000000
2017-05-11,295.133972,304.804962,0.000000
2017-05-12,294.785431,307.595062,0.000000
2017-05-13,294.731262,308.403931,0.000000
2017-05-14,294.421997,310.132996,0.000000
2017-05-15,292.931335,311.811676,0.000000
2017-05-16,295.110260,308.093506,0.000000
2017-05-17,293.768311,307.755646,0.000000
2017-05-18,293.324982,307.655792,0.000000
2017-05-19,292.682617,306.710327,0.000000
2017-05-20,292.127350,304.454132,11.080415
2017-05-21,294.595764,300.768860,2.985140
2017-05-22,294.097321,299.547455,0.583543
2017-05-23,291.223145,300.883423,0.000000
2017-05-24,289.582397,302.644073,0.000000
2017-05-25,291.016022,305.318512,0.000000
2017-05-26,291.763580,308.594635,0.000000
2017-05-27,294.219788,305.318787,0.000000
2017-05-28,292.225800,306.706940,0.000000
2017-05-29,293.211182,308.406189,0.000000
2017-05-30,294.805054,309.977264,0.000000
2017-05-31,293.762573,309.857056,0.000000
2017-06-01,292.293488,308.978912,0.000000
2017-06-02,293.349823,308.954132,0.000000
2017-06-03,295.786743,310.083344,0.000000
2017-06-04,296.113007,310.330872,0.000000
2017-06-05,296.746094,312.117371,0.000000
2017-06-06,297.626160,314.085114,0.000000
2017-06-07,298.651520,313.888763,0.000000
2017-06-08,298.538086,313.297241,0.000000
2017-06-09,296.888702,313.229248,0.000000
2017-06-10,296.330109,311.679047,0.000000
2017-06-11,297.083832,312.571106,0.000000
2017-06-12,296.470581,312.895416,0.000000
2017-06-13,295.900787,313.221771,0.000000
2017-06-14,297.528687,312.791901,0.000000
2017-06-15,296.484711,310.809418,0.000000
2017-06-16,297.357391,308.134308,0.425508
2017-06-17,296.678558,308.979401,0.000000
2017-06-18,298.633179,308.086945,0.000000
2017-06-19,297.272583,306.184479,0.000000
2017-06-20,296.460419,307.513611,0.000000
2017-06-21,296.188019,310.316986,0.000000
2017-06-22,297.700012,309.482147,0.000000
2017-06-23,298.075439,311.259521,0.000000
2017-06-24,298.773376,311.900421,0.000000
2017-06-25,300.272675,313.171143,0.000000
2017-06-26,299.621429,312.543152,0.000000
2017-06-27,301.017487,310.853058,0.000000
2017-06-28,300.034668,308.879639,2.119086
2017-06-29,298.854645,311.289642,0.400208
2017-06-30,298.435028,311.414673,0.000000
2017-07-01,297.827423,310.600769,0.000000
2017-07-02,296.868439,310.877838,0.000000
2017-07-03,296.387909,309.699646,0.000000
2017-07-04,297.123260,310.638641,0.000000
2017-07-05,298.015930,311.254425,0.000000
2017-07-06,296.732819,309.487762,0.000000
2017-07-07,296.807556,309.233917,0.000000
2017-07-08,297.900909,310.061066,0.000000
2017-07-09,297.644531,310.956360,0.000000
2017-07-10,297.655518,310.943359,0.000000
2017-07-11,296.658295,310.839905,0.000000
2017-07-12,296.347992,311.265686,0.000000
2017-07-13,296.812073,312.544434,0.000000
2017-07-14,297.218323,312.988922,0.000000
2017-07-15,298.471832,312.188721,0.000000
2017-07-16,300.176361,311.506195,0.577145
2017-07-17,300.594727,311.341736,0.000000
2017-07-18,299.550415,312.515564,0.000000
2017-07-19,298.921356,312.647034,0.000000
2017-07-20,297.751038,312.186005,0.000000
2017-07-21,297.749695,311.031464,0.000000
2017-07-22,298.170288,311.411560,0.000000
2017-07-23,297.871094,310.617004,0.000000
2017-07-24,296.852356,310.299438,0.000000
2017-07-25,297.833984,310.856628,0.000000
2017-07-26,298.111023,311.793121,0.000000
2017-07-27,298.009521,311.474365,0.000000
2017-07-28,297.647949,310.123230,0.000000
2017-07-29,298.014954,308.282593,0.000000
2017-07-30,297.979492,305.047150,1.663521
2017-07-31,297.681366,306.092010,0.000000
2017-08-01,298.044952,308.126160,0.000000
2017-08-02,297.337006,309.241058,0.000000
2017-08-03,297.628540,310.126831,0.000000
2017-08-04,297.349426,309.717896,0.000000
2017-08-05,296.983856,308.505951,0.000000
2017-08-06,295.624329,308.255035,0.000000
2017-08-07,296.398834,310.407227,0.000000
2017-08-08,296.977570,310.317078,0.000000
2017-08-09,297.270294,309.349579,0.000000
2017-08-10,297.614471,309.211731,4.474914
2017-08-11,298.748260,306.545258,2.035084
2017-08-12,297.273804,309.147125,0.000000
2017-08-13,297.241852,310.392609,0.000000
2017-08-14,297.563019,310.612885,0.000000
2017-08-15,296.841980,309.793030,0.000000
2017-08-16,296.662659,310.204529,0.000000
2017-08-17,297.182648,310.043823,0.000000
2017-08-18,297.390076,308.482605,1.355995
2017-08-19,297.095886,307.925171,0.000000
2017-08-20,296.181885,308.944885,0.000000
2017-08-21,297.189178,311.168304,0.000000
2017-08-22,297.987091,311.444458,0.948854
2017-08-23,298.232849,310.162811,1.362358
2017-08-24,297.381012,308.632263,4.619936
2017-08-25,296.636383,305.906433,0.431271
2017-08-26,297.529938,307.264496,0.000000
2017-08-27,298.704956,307.668091,0.000000
2017-08-28,297.477692,309.749268,0.000000
2017-08-29,296.129974,309.610016,0.000000
2017-08-30,295.988129,310.855408,0.000000
2017-08-31,296.889679,312.407135,0.000000
2017-09-01,296.483856,311.524841,0.000000
2017-09-02,295.642456,310.957001,0.000000
2017-09-03,298.637817,309.903503,0.566915
2017-09-04,297.152588,305.895782,12.268063
2017-09-05,297.094086,301.930511,22.164495
2017-09-06,297.663269,305.935089,1.251041
2017-09-07,296.806030,305.094604,0.296550
2017-09-08,296.432648,305.104095,0.000000
2017-09-09,295.738495,306.115448,0.322152
2017-09-10,296.205231,306.504395,0.801350
2017-09-11,297.468048,307.393097,0.000000
2017-09-12,298.241699,309.725586,0.000000
2017-09-13,297.487457,307.138580,0.387315
2017-09-14,292.315735,306.648499,0.000000
2017-09-15,292.340210,305.665619,0.357354
2017-09-16,293.958649,306.875305,0.313513
2017-09-17,295.487030,304.796387,5.451071
2017-09-18,293.428253,303.367340,0.000000
2017-09-19,284.870117,304.958801,0.000000
2017-09-20,288.222260,307.424652,0.000000
2017-09-21,288.737579,307.548828,0.000000
2017-09-22,288.945496,308.013336,0.310990
2017-09-23,293.735901,306.816315,0.000000
2017-09-24,290.160858,305.942444,0.000000
2017-09-25,292.616638,308.267578,0.347949
2017-09-26,295.555481,308.324036,0.000000
2017-09-27,297.515228,304.890747,3.696585
2017-09-28,294.339142,304.454620,4.525607
2017-09-29,294.582825,304.608337,1.052679
2017-09-30,292.427368,305.119324,0.000000
2017-10-01,294.653687,300.946289,0.357216
2017-10-02,295.393646,301.879272,4.684176
2017-10-03,292.322235,295.552460,23.500038
2017-10-04,291.187622,294.569122,34.301208
2017-10-05,294.234863,298.801971,4.188814
2017-10-06,291.671936,303.921539,0.000000
2017-10-07,291.792847,304.917236,1.016826
2017-10-08,290.548798,301.227020,55.549809
2017-10-09,293.768524,297.157379,34.720150
2017-10-10,294.317596,299.485046,22.680687
2017-10-11,294.327423,299.639709,0.311228
2017-10-12,290.267365,299.097656,0.000000
2017-10-13,293.337738,299.247986,0.000000
2017-10-14,288.887451,299.976685,0.000000
2017-10-15,287.694611,300.069000,0.000000
2017-10-16,285.508911,298.530884,0.000000
2017-10-17,286.485779,303.898926,0.000000
