#Variables:
#tasmin_CCSM4_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmax_CCSM4_rcp45(K),pr_CCSM4_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmax_CCSM4_rcp45(K),pr_CCSM4_rcp45(mm)
2009-08-07,296.354065,303.303131,3.420131
2009-08-08,295.602936,305.203735,0.000000
2009-08-09,295.248138,308.438995,0.000000
2009-08-10,295.182312,311.385193,0.000000
2009-08-11,296.200348,312.838013,0.000000
2009-08-12,297.586548,312.455750,0.634871
2009-08-13,297.535736,311.051605,0.341758
2009-08-14,298.105286,308.375305,0.000000
2009-08-15,297.090271,309.124542,0.000000
2009-08-16,295.266998,309.681458,0.000000
2009-08-17,292.878204,311.077240,0.000000
2009-08-18,292.059448,311.817352,0.000000
2009-08-19,295.468903,312.121613,0.000000
2009-08-20,296.811157,312.138611,0.000000
2009-08-21,295.276001,311.467255,0.000000
2009-08-22,296.088074,311.946533,0.000000
2009-08-23,295.244049,311.034912,1.128796
2009-08-24,296.510040,310.159241,0.000000
2009-08-25,295.234833,309.368652,0.000000
2009-08-26,295.460114,309.760620,0.000000
2009-08-27,295.540619,309.556488,0.000000
2009-08-28,295.246185,308.417542,0.000000
2009-08-29,295.673920,305.211273,0.299950
2009-08-30,296.428162,304.749817,11.524947
2009-08-31,295.910156,306.386841,0.000000
2009-09-01,294.799438,308.230621,0.000000
2009-09-02,294.079224,307.700836,4.246567
2009-09-03,296.224670,311.042511,0.000000
2009-09-04,296.024841,308.982422,0.422414
2009-09-05,292.611664,309.061127,0.000000
2009-09-06,291.165588,310.548401,0.000000
2009-09-07,293.420319,307.686432,0.000000
2009-09-08,292.281403,303.840485,4.769192
2009-09-09,293.939941,301.148590,15.050652
2009-09-10,293.163208,300.908661,0.000000
2009-09-11,293.437439,304.167480,0.481357
2009-09-12,293.460388,304.634094,0.000000
2009-09-13,294.989563,305.625610,0.352931
2009-09-14,295.816528,306.403351,0.000000
2009-09-15,296.551910,305.873871,2.092129
2009-09-16,295.554535,307.301270,0.298676
2009-09-17,294.317291,308.882172,0.000000
2009-09-18,294.292908,308.158875,0.000000
2009-09-19,294.651672,309.533783,0.000000
2009-09-20,295.237915,311.381195,0.000000
2009-09-21,296.156952,312.113434,0.293531
2009-09-22,295.660553,310.013336,0.000000
2009-09-23,295.068268,308.730682,0.000000
2009-09-24,294.360352,308.672668,0.000000
2009-09-25,295.358185,309.531921,0.000000
2009-09-26,295.209473,309.573853,0.000000
2009-09-27,295.226624,309.214783,0.000000
2009-09-28,295.811737,308.778168,0.000000
2009-09-29,296.382751,308.581787,0.000000
2009-09-30,298.051361,308.590759,4.437267
2009-10-01,289.099884,305.648621,6.328636
2009-10-02,290.431824,299.367249,40.378105
2009-10-03,293.354614,301.743835,22.750084
2009-10-04,296.572968,302.374023,16.842129
2009-10-05,292.354370,297.558136,41.695282
2009-10-06,294.874329,299.263947,11.600915
2009-10-07,294.737335,303.061096,0.000000
2009-10-08,293.108551,304.355804,0.000000
2009-10-09,293.808380,303.970154,0.000000
2009-10-10,292.998596,303.637695,0.000000
2009-10-11,293.382935,303.222412,0.000000
2009-10-12,293.122345,303.093292,1.452410
2009-10-13,281.268250,298.559265,7.942286
2009-10-14,278.345978,287.909088,0.000000
2009-10-15,275.018677,290.156738,0.000000
2009-10-16,276.162323,292.562134,0.000000
2009-10-17,277.071106,289.297180,0.000000
2009-10-18,281.604309,289.969757,0.000000
2009-10-19,282.980560,291.539124,0.000000
2009-10-20,285.310272,292.554260,0.000000
2009-10-21,283.128723,295.242310,0.000000
2009-10-22,285.473907,295.495148,0.569663
2009-10-23,285.769867,296.647705,0.000000
2009-10-24,284.330963,297.939392,0.000000
2009-10-25,286.684540,295.764282,0.000000
2009-10-26,288.000916,294.601501,1.725993
2009-10-27,285.872223,299.398102,0.000000
2009-10-28,285.467926,301.390625,1.003592
2009-10-29,286.254700,299.615936,0.000000
2009-10-30,287.193390,301.785980,0.000000
2009-10-31,290.294556,304.026184,0.503029
2009-11-01,290.266846,299.040955,1.026480
2009-11-02,278.409790,293.490204,0.000000
2009-11-03,279.970703,293.685944,0.000000
2009-11-04,277.272980,299.045013,0.000000
2009-11-05,281.827423,291.556885,0.000000
2009-11-06,274.584625,292.441650,0.000000
2009-11-07,276.801666,296.250488,0.000000
2009-11-08,282.723938,302.229706,0.000000
2009-11-09,283.817200,301.759491,0.000000
2009-11-10,285.445709,301.470001,0.000000
2009-11-11,286.378754,295.201019,0.000000
2009-11-12,286.784851,301.209381,0.682060
2009-11-13,287.034180,299.305817,0.325220
2009-11-14,280.645935,298.291290,0.000000
2009-11-15,281.402771,300.097260,0.000000
2009-11-16,286.141357,300.352936,0.323963
2009-11-17,288.513885,300.800476,2.071646
2009-11-18,289.128998,295.217285,9.965870
2009-11-19,288.098358,301.643433,3.500249
2009-11-20,288.011047,300.929962,1.665891
2009-11-21,289.546509,301.442780,0.305038
2009-11-22,288.167542,301.831024,0.321317
2009-11-23,281.278442,299.929291,0.000000
2009-11-24,284.672546,302.462433,0.000000
2009-11-25,288.091125,299.605255,0.000000
2009-11-26,287.594086,295.654816,11.787987
2009-11-27,284.171661,296.492828,2.845271
2009-11-28,278.913788,293.659180,0.000000
2009-11-29,282.053497,297.422729,0.000000
2009-11-30,284.325226,291.425629,0.000000
2009-12-01,285.437408,294.035034,0.335815
2009-12-02,276.791016,294.250946,0.000000
2009-12-03,285.850677,302.605682,0.000000
2009-12-04,284.327667,293.177063,0.000000
2009-12-05,274.594299,286.413910,0.000000
2009-12-06,269.362823,285.954651,0.000000
2009-12-07,273.211304,289.533173,0.000000
2009-12-08,273.120819,293.419586,0.000000
2009-12-09,275.104767,293.666718,0.000000
2009-12-10,277.200836,294.534088,0.000000
2009-12-11,278.444336,295.354492,0.000000
2009-12-12,280.414917,293.590546,0.000000
2009-12-13,276.308807,294.315125,0.000000
2009-12-14,276.576080,293.649994,0.000000
2009-12-15,278.901855,296.080597,0.000000
2009-12-16,281.300568,295.355408,0.000000
2009-12-17,285.374725,296.913086,0.000000
2009-12-18,286.078339,296.564819,1.750305
2009-12-19,289.278931,299.996796,5.218853
2009-12-20,288.424927,300.766174,1.954481
2009-12-21,290.600464,298.740631,7.967998
2009-12-22,285.580750,295.496704,7.728817
2009-12-23,283.157135,294.053711,26.421904
2009-12-24,274.123779,282.384216,19.364138
2009-12-25,272.927612,277.041046,3.533338
2009-12-26,273.610535,286.059479,0.000000
2009-12-27,277.534729,286.067627,0.000000
2009-12-28,275.283691,286.056824,0.000000
2009-12-29,281.669952,294.248230,0.000000
2009-12-30,275.606781,287.764679,0.000000
2009-12-31,277.122894,285.947113,0.000000
2010-01-01,277.959259,291.243927,0.000000
2010-01-02,281.273834,294.903961,0.000000
2010-01-03,280.867279,294.474579,0.000000
2010-01-04,284.845520,293.896881,0.469295
2010-01-05,273.437256,284.485260,0.929697
2010-01-06,275.582794,288.620605,0.000000
2010-01-07,276.115723,290.105988,0.000000
2010-01-08,276.913635,292.159821,0.000000
2010-01-09,279.954193,290.992950,0.000000
2010-01-10,278.911774,292.881317,0.000000
2010-01-11,278.163116,294.358368,0.000000
2010-01-12,278.627136,291.251556,0.000000
2010-01-13,275.010071,287.998016,0.000000
2010-01-14,274.693298,290.546143,0.000000
2010-01-15,279.046478,292.783966,0.000000
2010-01-16,282.968231,292.315094,0.000000
2010-01-17,275.860413,291.163086,0.000000
2010-01-18,276.472168,293.938171,0.000000
2010-01-19,277.926880,297.407318,0.000000
2010-01-20,279.548706,298.962402,0.000000
2010-01-21,280.970306,297.392517,0.000000
2010-01-22,283.172485,296.783325,0.000000
2010-01-23,284.500244,297.690460,0.000000
2010-01-24,285.009338,298.318878,0.000000
2010-01-25,284.932556,298.636932,0.000000
2010-01-26,284.212646,299.731964,0.000000
2010-01-27,282.008392,295.651306,0.000000
2010-01-28,285.262482,297.125916,0.000000
2010-01-29,284.287262,299.451904,0.000000
2010-01-30,286.190521,300.573303,0.000000
2010-01-31,279.789673,297.521851,0.000000
2010-02-01,278.740326,292.902588,0.000000
2010-02-02,281.112579,302.089966,0.000000
2010-02-03,282.207245,299.992126,0.000000
2010-02-04,281.263367,299.727539,0.000000
2010-02-05,283.019714,299.628784,0.000000
2010-02-06,284.286102,297.569580,0.000000
2010-02-07,285.331055,297.526550,0.000000
2010-02-08,285.082245,294.213562,0.376244
2010-02-09,283.263123,295.637238,0.000000
2010-02-10,281.844574,298.593292,0.000000
2010-02-11,281.402710,299.373199,0.000000
2010-02-12,284.959229,300.447876,0.000000
2010-02-13,285.764679,300.020782,2.046825
2010-02-14,287.984406,300.369812,0.576459
2010-02-15,287.388977,298.615356,7.206075
2010-02-16,288.760376,298.349426,7.880835
2010-02-17,286.431427,295.614563,24.763540
2010-02-18,287.751068,301.495728,7.367103
2010-02-19,287.235992,298.352264,0.000000
2010-02-20,286.361328,301.393768,0.627016
2010-02-21,290.759064,305.840881,2.147863
2010-02-22,283.971283,301.269470,0.000000
2010-02-23,284.074219,301.560120,0.000000
2010-02-24,283.030457,302.865601,0.000000
2010-02-25,287.398529,302.855957,0.686148
2010-02-26,288.780029,302.956757,0.000000
2010-02-27,289.649139,303.055084,0.000000
2010-02-28,289.307892,306.334442,1.338730
2010-03-01,289.424469,303.166321,5.213275
2010-03-02,289.421570,304.063904,1.553983
2010-03-03,290.307190,301.594330,0.000000
2010-03-04,290.857086,304.935120,0.000000
2010-03-05,289.226776,303.498627,0.000000
2010-03-06,291.088806,303.025574,0.000000
2010-03-07,290.139465,303.187683,0.000000
2010-03-08,290.634186,304.205688,0.000000
2010-03-09,291.791748,302.992615,0.800649
2010-03-10,285.905731,297.940674,0.000000
2010-03-11,284.136810,301.601746,0.000000
2010-03-12,286.512939,297.616058,0.000000
2010-03-13,281.926758,289.167419,0.000000
2010-03-14,282.968536,290.985565,0.000000
2010-03-15,282.647308,295.832184,0.000000
2010-03-16,287.571014,302.520691,0.000000
2010-03-17,289.608917,301.878387,3.693070
2010-03-18,285.295410,299.741028,0.707333
2010-03-19,282.333130,304.134674,0.000000
2010-03-20,287.736389,305.438049,0.000000
2010-03-21,293.586487,304.705994,1.125074
2010-03-22,293.374451,303.490051,6.916983
2010-03-23,293.592926,303.430328,1.251560
2010-03-24,292.259521,300.929291,1.357612
2010-03-25,292.617889,304.570038,1.996338
2010-03-26,293.835968,301.540375,4.665523
2010-03-27,292.458740,302.565460,5.966602
2010-03-28,293.226959,302.994354,2.637300
2010-03-29,293.174133,303.158813,0.000000
2010-03-30,292.432434,301.470886,5.031506
2010-03-31,286.900269,299.140717,5.523563
2010-04-01,281.293030,292.597229,0.000000
2010-04-02,287.844299,296.377289,0.926716
2010-04-03,290.130554,294.793762,0.603861
2010-04-04,290.733307,300.860718,1.539066
2010-04-05,282.450928,297.384033,1.534655
2010-04-06,276.270630,289.336487,0.000000
2010-04-07,276.501282,291.276215,0.000000
2010-04-08,280.289673,297.370880,0.000000
2010-04-09,288.685333,300.600677,0.000000
2010-04-10,291.960907,299.407227,1.494736
2010-04-11,286.147980,297.283417,2.805303
2010-04-12,282.559540,297.287689,0.000000
2010-04-13,286.519806,299.965485,0.000000
2010-04-14,282.339996,295.703278,0.000000
2010-04-15,280.507172,301.186615,0.000000
2010-04-16,282.450348,306.021881,0.000000
2010-04-17,285.096649,304.089355,0.000000
2010-04-18,288.996460,303.091980,0.000000
2010-04-19,290.325806,303.229156,0.000000
2010-04-20,292.451111,303.182617,0.000000
2010-04-21,293.870483,303.383392,0.000000
2010-04-22,294.389496,305.307892,0.000000
2010-04-23,295.482178,303.206024,0.438926
2010-04-24,291.708618,302.872467,0.000000
2010-04-25,290.338409,304.714966,0.000000
2010-04-26,291.689331,304.921143,0.000000
2010-04-27,292.083710,304.217773,0.000000
2010-04-28,292.990295,301.863861,0.000000
2010-04-29,293.353638,301.523956,10.714994
2010-04-30,293.547211,300.880585,3.048032
2010-05-01,290.288788,298.175812,7.001663
2010-05-02,292.447296,297.712891,0.000000
2010-05-03,289.541046,299.367218,0.000000
2010-05-04,291.341125,301.615295,0.000000
2010-05-05,292.161713,303.793335,0.000000
2010-05-06,293.230499,307.866913,0.000000
2010-05-07,295.337982,308.092896,0.000000
2010-05-08,293.924225,305.870850,0.000000
2010-05-09,289.114532,304.078461,0.000000
2010-05-10,285.764893,306.724884,0.000000
2010-05-11,287.689636,306.005646,0.000000
2010-05-12,290.190125,301.552429,0.000000
2010-05-13,284.749847,303.079895,0.000000
2010-05-14,286.067474,307.680115,0.000000
2010-05-15,290.409698,308.473663,0.000000
2010-05-16,291.880676,306.968201,0.000000
2010-05-17,294.895874,305.514435,0.000000
2010-05-18,294.440857,301.693359,3.312889
2010-05-19,296.119843,302.921082,5.782793
2010-05-20,295.426971,303.323700,3.417756
2010-05-21,295.708618,303.072693,4.262471
2010-05-22,295.910004,304.867035,1.783767
2010-05-23,294.310425,304.869629,1.790730
2010-05-24,293.646851,304.000061,4.721175
2010-05-25,293.303467,300.013123,13.037418
2010-05-26,292.861938,299.322449,0.806983
2010-05-27,292.928955,300.154785,1.476712
2010-05-28,292.976715,306.113586,0.000000
2010-05-29,293.411011,307.606415,0.000000
2010-05-30,295.396149,307.582703,0.000000
2010-05-31,294.977142,307.603485,2.478843
2010-06-01,295.690674,304.739594,0.000000
2010-06-02,295.815979,303.046295,7.333905
2010-06-03,294.447998,301.140747,44.009060
2010-06-04,295.145264,301.520294,24.050013
2010-06-05,295.983398,306.298279,0.000000
2010-06-06,295.830994,306.738037,0.000000
2010-06-07,295.370728,307.908264,0.000000
2010-06-08,295.228210,309.338440,0.000000
2010-06-09,295.055603,309.216705,0.000000
2010-06-10,294.788910,307.838409,0.000000
2010-06-11,295.531921,308.654205,0.000000
2010-06-12,294.409912,309.597321,0.000000
2010-06-13,294.282959,310.176483,0.000000
2010-06-14,294.277557,310.343384,0.000000
2010-06-15,294.606018,308.471008,4.219382
2010-06-16,295.319733,306.043182,9.310320
2010-06-17,294.681274,307.853149,0.000000
2010-06-18,293.903748,308.405945,0.000000
2010-06-19,294.632233,308.482910,0.000000
2010-06-20,295.323029,307.812805,0.000000
2010-06-21,296.240234,307.094116,0.000000
2010-06-22,294.885803,308.177429,0.000000
2010-06-23,294.903137,308.662323,0.000000
2010-06-24,295.502930,308.714478,0.000000
2010-06-25,295.503845,309.153503,0.000000
2010-06-26,295.268890,310.105896,0.000000
2010-06-27,296.639252,310.513611,0.000000
2010-06-28,296.258545,311.664185,0.000000
2010-06-29,296.324005,312.383118,0.000000
2010-06-30,296.836975,305.846527,0.309365
2010-07-01,297.281860,308.195892,3.422569
2010-07-02,296.850281,307.115448,5.742267
2010-07-03,297.030640,309.524750,0.000000
2010-07-04,296.156433,308.795898,0.000000
2010-07-05,295.754272,308.060699,0.293092
2010-07-06,295.819214,309.280609,0.000000
2010-07-07,296.497009,309.320038,0.000000
2010-07-08,296.564667,309.835724,0.000000
2010-07-09,296.753754,312.092621,0.000000
2010-07-10,295.965912,311.852051,0.000000
2010-07-11,296.085022,311.623352,0.000000
2010-07-12,296.673096,311.035980,0.000000
2010-07-13,295.859070,309.561615,0.000000
2010-07-14,296.847717,310.162750,0.000000
2010-07-15,297.244385,310.887115,0.000000
2010-07-16,296.984589,309.917542,0.000000
2010-07-17,296.274719,308.087769,0.000000
2010-07-18,296.870636,307.192230,0.000000
2010-07-19,296.236633,306.327881,0.938461
2010-07-20,296.940460,307.785431,0.000000
2010-07-21,298.071350,309.499542,0.829668
2010-07-22,296.683716,311.976837,0.000000
2010-07-23,295.476135,311.670044,0.000000
2010-07-24,295.303894,312.314087,0.000000
2010-07-25,295.977997,311.986664,0.000000
2010-07-26,295.963715,310.455597,0.000000
2010-07-27,296.808563,308.730011,0.000000
2010-07-28,296.848694,310.759979,0.000000
2010-07-29,296.210846,311.990326,0.000000
2010-07-30,295.557739,313.252502,0.000000
2010-07-31,296.824402,313.988525,0.000000
2010-08-01,296.511444,313.143921,0.000000
2010-08-02,298.741608,313.195648,0.000000
2010-08-03,297.825195,312.768890,0.552834
2010-08-04,298.437195,311.323181,1.311500
2010-08-05,296.195557,308.680573,0.000000
2010-08-06,296.181213,308.008331,4.024711
2010-08-07,297.525391,306.724915,9.504931
2010-08-08,296.645172,305.876801,4.718920
2010-08-09,296.180847,304.687531,1.690082
2010-08-10,296.925842,302.286041,4.011003
2010-08-11,297.299927,302.074890,10.714905
2010-08-12,296.563477,305.243195,0.662970
2010-08-13,297.505402,305.658875,1.394662
2010-08-14,297.257690,309.343750,0.000000
2010-08-15,297.181824,311.272583,0.000000
2010-08-16,296.898346,312.421082,0.000000
2010-08-17,297.182800,312.494141,0.000000
2010-08-18,298.802185,312.785583,1.017384
2010-08-19,296.954620,310.897614,0.000000
2010-08-20,297.571106,311.318054,0.000000
2010-08-21,298.106812,312.696655,0.000000
2010-08-22,297.501251,312.703125,0.000000
2010-08-23,296.064789,311.413055,0.000000
2010-08-24,296.040405,311.637115,0.000000
2010-08-25,296.977509,311.905121,0.000000
2010-08-26,298.654755,310.174988,0.650194
2010-08-27,296.976929,309.001770,0.000000
2010-08-28,298.755859,306.977112,1.410976
2010-08-29,298.037964,307.663086,0.000000
2010-08-30,295.976196,310.003998,9.468700
2010-08-31,299.578369,313.038849,7.609141
2010-09-01,296.230255,308.799103,0.000000
2010-09-02,295.054169,308.502899,0.000000
2010-09-03,295.188019,308.692993,1.546732
2010-09-04,296.185822,308.401062,7.882674
2010-09-05,295.902344,307.130707,2.719981
2010-09-06,293.967804,307.645447,0.686296
2010-09-07,294.200104,307.988464,0.000000
2010-09-08,293.988953,307.509033,0.000000
2010-09-09,293.610107,308.449707,0.000000
2010-09-10,293.406067,308.714630,0.000000
2010-09-11,293.987122,308.013672,0.000000
2010-09-12,293.880493,304.756165,13.591953
2010-09-13,294.253906,304.788330,0.410466
2010-09-14,294.419983,306.919800,0.000000
2010-09-15,295.805481,309.488037,0.000000
2010-09-16,296.975037,309.513367,0.000000
2010-09-17,295.362793,308.949677,0.000000
2010-09-18,293.701508,307.474823,0.000000
2010-09-19,293.612488,307.621796,0.751928
2010-09-20,293.757874,306.908691,1.352341
2010-09-21,294.045471,305.570007,3.656792
2010-09-22,292.879639,304.861176,0.735350
2010-09-23,293.132050,305.563263,0.000000
2010-09-24,289.381561,307.671478,0.000000
2010-09-25,289.085663,309.216095,0.000000
2010-09-26,290.421173,308.992737,1.209656
2010-09-27,291.777283,308.318573,0.000000
2010-09-28,295.814514,306.200928,0.000000
2010-09-29,295.025513,303.221832,7.862319
2010-09-30,294.596741,298.182251,56.726891
2010-10-01,289.897552,297.182617,41.573952
2010-10-02,293.320801,299.931396,0.354216
2010-10-03,289.060944,291.878754,14.173574
2010-10-04,292.304718,301.571655,9.319032
2010-10-05,292.236816,302.408417,0.000000
2010-10-06,293.061401,302.141266,0.335943
2010-10-07,292.290802,299.632965,0.352602
2010-10-08,292.311371,302.387939,0.344666
2010-10-09,290.522491,301.664062,0.000000
2010-10-10,292.348755,303.472717,0.000000
2010-10-11,290.793762,306.164703,0.000000
2010-10-12,288.558716,305.053955,0.000000
2010-10-13,288.116913,305.275116,0.000000
2010-10-14,290.791901,301.863312,0.000000
2010-10-15,289.477509,296.963562,8.341360
2010-10-16,292.487549,297.712616,51.075905
2010-10-17,293.812073,302.000641,1.797263
2010-10-18,293.810242,302.808563,5.923619
2010-10-19,293.597260,304.299255,0.000000
2010-10-20,292.590637,305.462372,0.000000
2010-10-21,293.033478,305.682709,0.285245
2010-10-22,291.277863,299.832794,0.000000
2010-10-23,285.173157,295.473480,0.000000
2010-10-24,283.800903,299.852753,0.000000
2010-10-25,286.673828,302.715668,0.000000
2010-10-26,288.001526,303.649872,0.000000
2010-10-27,289.486786,303.715698,0.325807
2010-10-28,289.328705,302.992584,0.000000
2010-10-29,290.521057,303.016418,0.000000
2010-10-30,290.159546,303.588867,0.000000
2010-10-31,291.140503,303.520813,0.000000
2010-11-01,291.175110,305.347534,0.000000
2010-11-02,290.078308,303.285797,0.000000
2010-11-03,285.967987,299.318207,0.000000
2010-11-04,283.011780,299.503571,0.000000
2010-11-05,283.037628,300.572449,0.000000
2010-11-06,285.011902,300.155579,0.000000
2010-11-07,286.046265,300.222992,0.000000
2010-11-08,288.088440,300.826843,0.000000
2010-11-09,289.471161,300.577484,0.000000
2010-11-10,290.370453,300.419556,0.000000
2010-11-11,290.648865,301.683228,0.000000
2010-11-12,290.199188,302.790741,2.201382
2010-11-13,285.064087,298.775574,0.000000
2010-11-14,286.722595,300.661469,0.332993
2010-11-15,289.766327,303.354218,0.000000
2010-11-16,288.652863,297.876221,2.063799
2010-11-17,291.013275,299.815002,3.433869
2010-11-18,288.978516,294.466034,20.306707
2010-11-19,290.408508,296.478210,14.041016
2010-11-20,280.357544,293.478607,1.130582
2010-11-21,281.896820,294.100372,0.362054
2010-11-22,285.886932,299.586761,0.000000
2010-11-23,282.866028,298.735260,0.000000
2010-11-24,279.576477,297.944061,0.000000
2010-11-25,282.524353,298.372894,0.000000
2010-11-26,278.620056,296.076630,0.000000
2010-11-27,279.565125,298.674500,0.000000
2010-11-28,279.935028,299.753113,0.000000
2010-11-29,281.957062,294.411133,0.000000
2010-11-30,278.068298,289.204498,0.000000
2010-12-01,273.009460,286.396454,0.000000
2010-12-02,272.775116,290.175476,0.000000
2010-12-03,277.357574,293.341766,0.000000
2010-12-04,276.574982,295.955719,0.000000
2010-12-05,284.053986,298.012573,0.000000
2010-12-06,287.615784,301.172913,0.000000
2010-12-07,282.743317,294.131165,0.000000
2010-12-08,275.542297,287.960419,0.000000
2010-12-09,273.215515,284.258759,14.543114
2010-12-10,269.675110,279.977692,0.000000
2010-12-11,271.847137,285.377045,0.000000
2010-12-12,272.561584,287.284363,0.000000
2010-12-13,276.260529,289.984985,0.000000
2010-12-14,277.207886,286.613190,0.000000
2010-12-15,279.711365,285.788147,4.567878
2010-12-16,279.703308,288.708160,1.045366
2010-12-17,276.416748,289.977234,0.000000
2010-12-18,282.634949,294.782532,0.000000
2010-12-19,279.774384,287.703888,0.453035
2010-12-20,270.020569,284.302460,0.000000
2010-12-21,272.851501,286.014740,0.000000
2010-12-22,271.347656,285.014984,0.000000
2010-12-23,272.469391,283.548828,0.630907
2010-12-24,269.154266,284.356262,0.000000
2010-12-25,269.460480,286.477417,0.000000
2010-12-26,279.709686,290.767242,0.000000
2010-12-27,281.092194,287.085205,1.042293
2010-12-28,269.906097,283.292694,0.000000
2010-12-29,269.719208,282.610046,0.000000
2010-12-30,273.074860,283.542755,0.000000
2010-12-31,270.266083,282.709503,0.000000
2011-01-01,275.344604,287.547791,0.000000
2011-01-02,275.569183,289.100891,0.000000
2011-01-03,273.265228,290.709930,0.000000
2011-01-04,274.768372,287.305908,0.000000
2011-01-05,277.657196,294.579895,0.000000
2011-01-06,284.995056,298.150604,0.000000
2011-01-07,273.150848,291.178223,1.792788
2011-01-08,272.424500,287.926544,0.000000
2011-01-09,273.802002,283.419525,0.000000
2011-01-10,270.737427,276.336823,39.919449
2011-01-11,273.336182,279.982239,7.652709
2011-01-12,270.244659,276.260773,8.691354
2011-01-13,272.730713,277.048645,0.653145
2011-01-14,273.200897,288.957977,0.000000
2011-01-15,278.437653,284.611603,4.480524
2011-01-16,278.818481,287.707367,2.783774
2011-01-17,283.077789,300.249451,1.241587
2011-01-18,275.740112,295.585724,0.000000
2011-01-19,274.554596,284.455017,0.000000
2011-01-20,280.440338,291.297028,0.000000
2011-01-21,285.125671,291.455658,1.583423
2011-01-22,282.303558,290.702576,3.330184
2011-01-23,281.153198,285.967072,5.171284
2011-01-24,282.806122,287.053497,2.772424
2011-01-25,283.918060,291.088806,25.043951
2011-01-26,281.676331,291.018860,2.138876
2011-01-27,280.447052,286.603577,0.000000
2011-01-28,281.808502,285.815247,1.680428
2011-01-29,281.350830,290.050629,0.000000
2011-01-30,283.917175,296.847229,0.000000
2011-01-31,286.911041,298.202240,0.000000
2011-02-01,287.011780,297.969086,0.000000
2011-02-02,288.850800,298.103210,0.000000
2011-02-03,287.653900,297.884613,1.707595
2011-02-04,283.466064,294.986969,0.357884
2011-02-05,274.914856,286.188568,0.000000
2011-02-06,268.475891,275.396759,0.298305
2011-02-07,268.474945,283.349976,0.000000
2011-02-08,274.267944,280.834900,2.008826
2011-02-09,277.181641,281.208649,3.307860
2011-02-10,275.248840,280.269012,0.429882
2011-02-11,275.255310,281.919739,0.787969
2011-02-12,275.558411,282.098145,1.973527
2011-02-13,273.627350,281.763977,1.719007
2011-02-14,268.504150,288.617706,0.294990
2011-02-15,276.029999,291.386505,0.000000
2011-02-16,277.204224,295.682037,0.000000
2011-02-17,278.127441,295.682251,0.000000
2011-02-18,278.970062,295.910248,0.000000
2011-02-19,282.383453,297.125092,0.000000
2011-02-20,283.757782,297.715881,0.000000
2011-02-21,288.376221,299.729340,0.457631
2011-02-22,288.957886,301.219147,0.000000
2011-02-23,280.052734,296.938507,0.654026
2011-02-24,277.685455,290.429047,0.000000
2011-02-25,277.994202,288.960602,0.000000
2011-02-26,277.093048,289.917938,0.000000
2011-02-27,277.290070,292.147278,0.000000
2011-02-28,279.476624,293.257965,0.000000
2011-03-01,278.555939,295.648438,0.000000
2011-03-02,279.452942,296.877594,0.000000
2011-03-03,280.253601,297.137909,0.000000
2011-03-04,282.204712,296.672211,0.000000
2011-03-05,279.906830,291.737610,0.000000
2011-03-06,276.251831,293.201233,0.000000
2011-03-07,279.930695,293.636627,0.000000
2011-03-08,283.589294,294.764130,0.000000
2011-03-09,280.927551,291.804413,0.000000
2011-03-10,273.424133,293.115540,0.000000
2011-03-11,279.041046,300.627960,0.000000
2011-03-12,283.378326,305.458588,0.000000
2011-03-13,285.918121,305.959900,0.000000
2011-03-14,286.843140,301.756287,0.000000
2011-03-15,284.303864,301.248505,0.000000
2011-03-16,287.693085,303.814728,0.000000
2011-03-17,288.469452,305.403809,0.000000
2011-03-18,287.794647,300.525604,0.000000
2011-03-19,287.967377,294.001953,0.000000
2011-03-20,286.331818,292.305664,1.045308
2011-03-21,289.586670,299.406372,4.670264
2011-03-22,290.782623,299.256287,0.000000
2011-03-23,290.269714,300.783844,2.206118
2011-03-24,288.171600,296.828674,1.360724
2011-03-25,288.468689,293.395294,6.083024
2011-03-26,289.757690,300.387451,1.333160
2011-03-27,290.924957,301.891541,1.348067
2011-03-28,274.529053,295.245117,3.362942
2011-03-29,276.028046,286.746643,0.000000
2011-03-30,274.431396,289.643005,0.354966
2011-03-31,276.886536,293.526123,0.000000
2011-04-01,279.307037,291.918335,0.000000
2011-04-02,281.205780,290.491394,0.000000
2011-04-03,282.671936,294.735840,0.000000
2011-04-04,288.251953,302.194092,0.575576
2011-04-05,286.815247,299.761597,0.000000
2011-04-06,282.228363,301.352661,0.000000
2011-04-07,283.439453,304.088165,0.000000
2011-04-08,286.866577,305.459991,0.000000
2011-04-09,289.227173,302.756683,0.000000
2011-04-10,287.200897,300.849762,0.000000
2011-04-11,288.811646,300.679932,0.000000
2011-04-12,286.418945,304.427368,0.000000
