#Variables:
#tasmin_BNU-ESM_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_BNU-ESM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_BNU-ESM_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_BNU-ESM_rcp85(K),tasmax_BNU-ESM_rcp85(K),pr_BNU-ESM_rcp85(mm)"
""
yyyy-mm-dd,tasmin_BNU-ESM_rcp85(K),tasmax_BNU-ESM_rcp85(K),pr_BNU-ESM_rcp85(mm)
2014-01-11,279.925568,300.182892,0.000000
2014-01-12,280.733612,300.857819,0.000000
2014-01-13,280.759155,298.764313,0.000000
2014-01-14,282.389404,303.610962,0.000000
2014-01-15,282.390900,297.642487,0.000000
2014-01-16,277.106415,296.403931,0.000000
2014-01-17,281.226410,301.925140,0.000000
2014-01-18,283.060242,299.907074,0.000000
2014-01-19,281.633575,294.847015,0.000000
2014-01-20,279.634827,289.436371,0.000000
2014-01-21,281.489288,287.827209,5.854878
2014-01-22,280.973297,288.654205,10.727537
2014-01-23,281.152222,289.339996,25.935999
2014-01-24,282.700592,292.022797,8.352989
2014-01-25,277.616333,289.877441,0.000000
2014-01-26,276.022949,289.249268,0.000000
2014-01-27,275.134094,289.403076,0.000000
2014-01-28,276.866821,290.091034,0.000000
2014-01-29,277.032288,288.885864,14.424619
2014-01-30,277.536926,285.839142,3.604709
2014-01-31,281.888824,290.649567,0.000000
2014-02-01,278.171478,288.311523,0.000000
2014-02-02,275.502777,287.353577,0.000000
2014-02-03,275.511047,284.768738,0.000000
2014-02-04,274.060760,286.319977,0.000000
2014-02-05,273.852509,289.685425,0.000000
2014-02-06,276.922302,285.595001,0.000000
2014-02-07,275.859253,285.051483,0.000000
2014-02-08,275.865723,282.697418,0.000000
2014-02-09,277.633148,282.631226,0.000000
2014-02-10,274.766388,288.102264,0.000000
2014-02-11,277.230896,293.396912,0.000000
2014-02-12,277.713104,288.332184,0.000000
2014-02-13,274.883179,284.912292,0.000000
2014-02-14,275.161987,288.326019,0.000000
2014-02-15,275.754974,293.473816,0.000000
2014-02-16,281.261688,293.491486,0.000000
2014-02-17,282.379395,298.934021,0.000000
2014-02-18,283.398346,301.489655,0.000000
2014-02-19,284.186584,302.907349,0.000000
2014-02-20,287.620056,301.572540,1.125083
2014-02-21,290.350830,301.286407,3.444814
2014-02-22,286.778625,299.832214,0.000000
2014-02-23,288.807587,298.842255,1.551802
2014-02-24,288.403442,299.871429,0.439663
2014-02-25,280.544556,296.584290,0.000000
2014-02-26,281.411377,300.344177,0.000000
2014-02-27,288.968689,299.918304,14.886190
2014-02-28,281.667908,297.984192,0.000000
2014-03-01,275.592010,289.877136,0.000000
2014-03-02,283.233734,287.102661,13.125503
2014-03-03,277.647491,286.223328,0.513169
2014-03-04,277.295654,286.444672,0.000000
2014-03-05,280.088287,292.008179,0.000000
2014-03-06,279.559296,295.233978,0.000000
2014-03-07,280.180450,298.484436,0.000000
2014-03-08,288.193329,300.326172,0.000000
2014-03-09,287.290558,298.275970,1.637719
2014-03-10,280.572571,294.299225,0.000000
2014-03-11,278.113190,295.971771,0.000000
2014-03-12,285.460327,298.547791,0.361944
2014-03-13,286.657715,299.078796,0.000000
2014-03-14,286.821289,301.520447,0.000000
2014-03-15,289.031494,305.418976,0.000000
2014-03-16,288.880188,305.420746,0.000000
2014-03-17,287.910950,305.719940,0.000000
2014-03-18,287.574463,303.085052,0.000000
2014-03-19,282.728790,299.643768,0.000000
2014-03-20,284.890198,298.359344,0.000000
2014-03-21,281.302887,295.612854,0.000000
2014-03-22,282.141876,298.088409,0.000000
2014-03-23,285.907196,304.559235,0.000000
2014-03-24,290.588074,306.090607,0.000000
2014-03-25,289.947968,303.776306,2.054141
2014-03-26,283.690521,301.884399,0.000000
2014-03-27,285.462433,297.537506,0.395795
2014-03-28,281.910370,302.955017,0.000000
2014-03-29,290.910828,304.873840,4.232560
2014-03-30,290.121948,306.052826,0.526533
2014-03-31,290.310760,305.569153,0.000000
2014-04-01,288.174133,303.937683,0.000000
2014-04-02,287.201538,300.730835,1.913353
2014-04-03,287.794434,293.905060,0.000000
2014-04-04,292.505585,295.373840,0.000000
2014-04-05,293.759918,304.159882,0.562410
2014-04-06,288.330414,304.282471,0.289224
2014-04-07,289.030304,303.890869,0.000000
2014-04-08,286.982971,302.613312,0.000000
2014-04-09,288.544800,298.998535,1.482413
2014-04-10,291.810760,301.081421,0.000000
2014-04-11,291.133636,305.139740,0.343580
2014-04-12,294.199982,305.372223,0.367120
2014-04-13,294.341064,304.799011,5.951991
2014-04-14,293.549011,301.013519,19.492214
2014-04-15,287.171173,293.968567,16.450819
2014-04-16,284.704407,284.704407,1.592863
2014-04-17,288.465942,294.943024,0.000000
2014-04-18,292.103668,303.398224,3.865367
2014-04-19,290.888062,301.547821,2.625993
2014-04-20,289.006775,294.272217,0.000000
2014-04-21,290.759583,296.796021,0.000000
2014-04-22,293.386871,303.267212,0.340375
2014-04-23,293.393219,306.053284,0.000000
2014-04-24,294.768829,305.012756,0.000000
2014-04-25,292.366211,300.414368,8.054041
2014-04-26,293.299194,304.522583,15.852839
2014-04-27,291.256744,304.528046,0.284501
2014-04-28,289.533020,303.530914,0.000000
2014-04-29,292.051086,305.526215,0.000000
2014-04-30,294.463562,305.708435,0.000000
2014-05-01,294.016632,303.725891,1.056081
2014-05-02,291.585510,299.758423,18.268747
2014-05-03,291.286652,300.936157,30.124439
2014-05-04,288.939484,303.994263,15.235192
2014-05-05,292.985352,303.704895,1.039693
2014-05-06,292.194183,302.018921,0.000000
2014-05-07,290.184998,299.766876,0.000000
2014-05-08,291.455414,299.753662,1.319963
2014-05-09,290.932343,301.174103,0.000000
2014-05-10,292.456207,301.245300,0.544067
2014-05-11,293.291199,303.831726,0.544481
2014-05-12,293.827545,306.251434,2.574995
2014-05-13,293.949707,304.464447,4.043188
2014-05-14,292.152283,297.349976,7.458229
2014-05-15,292.677765,296.970032,14.982654
2014-05-16,294.395294,299.381805,14.884892
2014-05-17,294.795990,301.626221,48.855598
2014-05-18,295.131989,304.125977,0.884968
2014-05-19,296.007233,303.685791,0.740203
2014-05-20,295.001770,299.730652,29.985897
2014-05-21,294.215759,301.701538,5.187212
2014-05-22,296.691559,302.058136,0.391841
2014-05-23,291.939545,298.809174,0.506556
2014-05-24,292.957031,300.008728,0.000000
2014-05-25,291.009216,303.243347,0.000000
2014-05-26,292.757080,305.696503,0.000000
2014-05-27,293.433777,307.471313,0.000000
2014-05-28,294.270844,306.368195,0.000000
2014-05-29,293.257751,306.063599,3.396823
2014-05-30,293.986694,309.410919,0.000000
2014-05-31,293.391693,309.826080,0.494266
2014-06-01,294.616486,308.097656,6.603691
2014-06-02,294.108398,305.211670,21.612753
2014-06-03,291.201935,301.602295,0.000000
2014-06-04,288.790222,303.339111,0.000000
2014-06-05,291.155090,306.616577,0.000000
2014-06-06,295.240356,309.312927,0.341632
2014-06-07,295.522339,311.899994,0.000000
2014-06-08,294.798279,312.763702,0.000000
2014-06-09,295.563293,312.299500,0.000000
2014-06-10,296.081116,312.766449,0.390332
2014-06-11,296.452271,310.636749,8.239369
2014-06-12,298.943542,308.198486,8.147633
2014-06-13,298.064423,305.081085,17.639744
2014-06-14,297.064301,306.566498,3.247178
2014-06-15,294.863129,305.337250,0.521337
2014-06-16,294.030884,306.701599,0.000000
2014-06-17,293.863708,307.382416,0.000000
2014-06-18,295.246704,307.780060,1.603772
2014-06-19,295.996582,308.438690,4.153912
2014-06-20,296.427979,309.054047,0.000000
2014-06-21,296.602295,308.931641,0.000000
2014-06-22,296.423340,309.191681,0.000000
2014-06-23,296.172974,308.864655,1.254340
2014-06-24,296.185364,308.727203,0.000000
2014-06-25,296.386261,309.080139,0.000000
2014-06-26,296.333954,308.800415,0.000000
2014-06-27,296.906281,308.280762,0.926470
2014-06-28,296.830872,308.076538,0.000000
2014-06-29,296.100861,308.363464,0.000000
2014-06-30,296.422272,308.646790,0.000000
2014-07-01,296.399689,308.282837,0.372174
2014-07-02,296.270996,307.670227,0.000000
2014-07-03,297.112854,307.835449,1.023543
2014-07-04,297.914093,307.697845,0.000000
2014-07-05,298.121918,308.096344,0.000000
2014-07-06,297.414764,309.930634,0.000000
2014-07-07,297.549835,310.630798,0.000000
2014-07-08,297.583679,310.278595,0.000000
2014-07-09,297.460419,309.290588,0.000000
2014-07-10,297.557983,309.024597,0.000000
2014-07-11,297.576935,310.316437,0.000000
2014-07-12,297.975830,311.011017,1.405145
2014-07-13,298.266510,310.383698,3.029948
2014-07-14,298.893158,310.754639,6.629244
2014-07-15,297.701691,308.559143,2.305392
2014-07-16,298.336029,309.403259,0.000000
2014-07-17,299.293213,309.998932,0.000000
2014-07-18,299.448792,309.476959,5.352796
2014-07-19,299.330383,308.267426,0.309362
2014-07-20,299.518127,308.839508,1.044497
2014-07-21,299.177216,308.799530,1.324572
2014-07-22,299.346832,305.690155,5.536719
2014-07-23,297.689728,306.713562,2.773388
2014-07-24,297.082947,308.525970,0.000000
2014-07-25,297.390564,310.132141,0.000000
2014-07-26,297.446411,310.987549,0.000000
2014-07-27,297.804779,311.348328,0.000000
2014-07-28,297.795258,311.631927,0.000000
2014-07-29,297.670135,312.653473,0.000000
2014-07-30,297.623840,313.441406,0.000000
2014-07-31,298.711182,312.740417,0.000000
2014-08-01,298.947632,311.367188,0.000000
2014-08-02,298.618927,309.467316,0.000000
2014-08-03,298.412323,308.043976,0.000000
2014-08-04,298.648041,308.076324,0.000000
2014-08-05,298.424683,308.270599,0.000000
2014-08-06,299.033356,309.942719,0.375925
2014-08-07,298.981110,310.084259,0.000000
2014-08-08,298.850098,309.599670,0.000000
2014-08-09,298.746582,309.369781,0.000000
2014-08-10,298.729462,309.063690,0.000000
2014-08-11,298.687408,308.827698,0.000000
2014-08-12,298.059052,309.826721,0.000000
2014-08-13,296.499084,308.671753,3.978017
2014-08-14,294.061981,309.912964,0.000000
2014-08-15,297.308105,311.578491,0.000000
2014-08-16,297.656433,310.814636,1.538438
2014-08-17,297.827362,311.114075,0.000000
2014-08-18,297.880463,310.345459,0.000000
2014-08-19,298.759491,309.110443,2.041737
2014-08-20,299.161499,307.985138,7.759007
2014-08-21,299.207428,304.561035,5.258648
2014-08-22,298.441711,304.959839,18.725546
2014-08-23,297.350861,302.814850,22.680613
2014-08-24,296.624390,302.859863,11.858129
2014-08-25,296.714691,304.077545,3.481825
2014-08-26,293.731842,306.592499,0.282483
2014-08-27,293.923584,308.529907,2.042107
2014-08-28,296.079315,309.287048,6.386729
2014-08-29,295.355438,309.824646,5.079363
2014-08-30,295.708038,310.307129,5.403696
2014-08-31,296.127594,309.265625,4.696002
2014-09-01,296.534637,312.316315,1.617760
2014-09-02,296.367920,314.238190,0.000000
2014-09-03,296.558502,314.827881,0.000000
2014-09-04,295.597717,312.861603,1.226728
2014-09-05,294.813721,307.578735,2.268334
2014-09-06,294.359955,306.138245,1.166045
2014-09-07,294.330200,306.691284,0.319028
2014-09-08,294.576569,307.486877,0.000000
2014-09-09,294.654541,307.664062,0.000000
2014-09-10,296.530396,307.754425,0.703950
2014-09-11,297.240326,307.345825,0.000000
2014-09-12,297.253204,306.813934,0.509525
2014-09-13,296.160706,306.711365,0.000000
2014-09-14,295.549042,306.695038,0.000000
2014-09-15,295.288788,306.760345,0.000000
2014-09-16,294.868134,306.556183,0.364161
2014-09-17,295.300629,305.161530,3.899343
2014-09-18,294.441193,303.292236,8.168724
2014-09-19,293.600555,304.461426,1.509893
2014-09-20,293.319122,304.476501,14.901625
2014-09-21,292.257477,299.343262,10.346844
2014-09-22,292.113159,299.459625,5.017658
2014-09-23,289.191650,300.962280,0.000000
2014-09-24,292.520996,302.334900,2.742174
2014-09-25,293.545074,304.767792,1.918440
2014-09-26,294.713287,308.692413,1.384193
2014-09-27,292.874298,314.130493,0.398676
2014-09-28,293.967285,313.977051,0.000000
2014-09-29,294.938782,309.347595,0.000000
2014-09-30,294.297699,308.909393,0.000000
2014-10-01,295.099640,309.267487,0.315840
2014-10-02,295.735626,308.758026,0.000000
2014-10-03,295.450928,308.364624,0.858626
2014-10-04,292.919739,307.786072,0.000000
2014-10-05,293.345673,302.739502,0.000000
2014-10-06,287.849701,302.544006,0.000000
2014-10-07,288.144287,304.684113,0.000000
2014-10-08,289.420532,304.897003,0.000000
2014-10-09,291.530182,303.884674,0.000000
2014-10-10,288.007904,303.217804,0.000000
2014-10-11,285.960358,304.223694,0.000000
2014-10-12,286.314575,305.157623,0.000000
2014-10-13,288.559448,306.367584,0.000000
2014-10-14,289.770691,306.026978,0.000000
2014-10-15,288.043304,305.712982,0.000000
2014-10-16,287.271515,305.439331,0.000000
2014-10-17,288.979767,306.700470,0.000000
2014-10-18,289.858429,307.086243,0.000000
2014-10-19,291.570679,307.295319,0.000000
2014-10-20,290.891968,307.151917,0.000000
2014-10-21,290.019684,306.876282,0.000000
2014-10-22,289.532745,306.225281,0.000000
2014-10-23,290.656769,304.453613,0.000000
2014-10-24,292.295471,306.551941,0.000000
2014-10-25,292.794769,304.412323,10.010315
2014-10-26,286.230835,294.751984,0.000000
2014-10-27,284.381714,295.399017,0.000000
2014-10-28,292.575562,300.616272,3.536525
2014-10-29,292.151215,299.561432,7.963487
2014-10-30,292.605682,297.327484,0.537660
2014-10-31,289.963959,297.056824,0.000000
2014-11-01,288.686035,297.258240,0.000000
2014-11-02,288.026611,298.920502,0.000000
2014-11-03,288.072784,300.607300,0.000000
2014-11-04,287.683807,301.186676,0.000000
2014-11-05,287.894226,301.213257,0.000000
2014-11-06,287.343811,301.626984,0.000000
2014-11-07,288.262665,301.292328,0.000000
2014-11-08,291.501007,302.767365,0.320786
2014-11-09,292.404846,301.003998,0.380967
2014-11-10,292.288696,301.783264,0.000000
2014-11-11,291.482697,303.886475,0.000000
2014-11-12,291.679840,304.898804,0.000000
2014-11-13,292.293060,304.292999,1.341895
2014-11-14,291.938049,302.276459,0.724882
2014-11-15,284.601105,301.042664,0.000000
2014-11-16,283.462860,301.412933,0.000000
2014-11-17,286.912689,302.221680,0.000000
2014-11-18,290.010406,301.683228,1.485964
2014-11-19,286.404938,298.717010,2.221054
2014-11-20,277.727081,289.060883,0.000000
2014-11-21,276.756897,290.090424,0.000000
2014-11-22,276.612885,291.447021,0.000000
2014-11-23,276.179962,293.805389,0.000000
2014-11-24,279.236053,296.271484,0.000000
2014-11-25,280.963440,295.397186,0.000000
2014-11-26,280.348450,295.814026,0.000000
2014-11-27,280.796600,293.334717,0.000000
2014-11-28,278.052277,293.599762,0.000000
2014-11-29,279.493805,297.863770,0.000000
2014-11-30,280.417572,296.286163,0.000000
2014-12-01,280.793610,299.605835,0.000000
2014-12-02,284.221863,299.514374,0.000000
2014-12-03,277.019928,295.580627,0.000000
2014-12-04,278.657257,296.418304,0.000000
2014-12-05,281.084412,301.379242,0.000000
2014-12-06,283.167236,302.776825,0.000000
2014-12-07,286.817505,302.227173,0.000000
2014-12-08,283.565186,303.377563,0.000000
2014-12-09,288.279449,299.102600,0.350637
2014-12-10,284.961578,296.740143,0.000000
2014-12-11,283.276428,290.507721,0.000000
2014-12-12,290.844360,295.959015,27.462181
2014-12-13,279.946564,292.457123,0.000000
2014-12-14,283.163696,296.165070,0.723409
2014-12-15,290.166809,300.918945,0.489718
2014-12-16,288.445587,297.474091,0.000000
2014-12-17,289.296967,297.940521,3.224936
2014-12-18,290.760162,298.379150,0.000000
2014-12-19,290.536713,298.099609,0.000000
2014-12-20,288.347046,297.675629,0.000000
2014-12-21,278.820801,294.236938,0.000000
2014-12-22,278.638519,296.225159,0.000000
2014-12-23,280.638702,297.562378,0.000000
2014-12-24,281.856995,299.313324,0.000000
2014-12-25,285.012817,299.810760,0.000000
2014-12-26,286.003998,300.495148,0.000000
2014-12-27,288.341919,299.513580,0.982192
2014-12-28,287.838470,297.106323,1.178359
2014-12-29,287.364014,294.189423,0.775243
2014-12-30,287.326294,293.297577,1.307113
2014-12-31,287.904205,296.417816,0.000000
2015-01-01,288.514282,300.189972,0.948220
2015-01-02,281.557190,294.778076,0.000000
2015-01-03,277.426392,296.285553,0.000000
2015-01-04,285.815063,301.219421,0.000000
2015-01-05,288.290039,300.844910,2.983659
2015-01-06,288.508698,296.251129,1.601871
2015-01-07,284.836823,293.121643,8.281700
2015-01-08,278.963379,295.053497,0.000000
2015-01-09,274.959015,288.335846,0.000000
2015-01-10,278.891724,295.389832,0.000000
2015-01-11,285.849213,296.447021,0.000000
2015-01-12,280.727112,294.801514,0.000000
2015-01-13,276.030731,290.095581,3.433014
2015-01-14,265.408844,273.227142,24.952229
2015-01-15,262.795624,272.073151,0.000000
2015-01-16,268.623383,280.028320,0.000000
2015-01-17,269.450775,282.814484,0.000000
2015-01-18,277.054657,285.313751,7.499664
2015-01-19,273.216980,286.080933,20.295336
2015-01-20,269.286255,280.169495,0.487919
2015-01-21,269.726227,281.875732,0.000000
2015-01-22,273.341187,286.887543,0.000000
2015-01-23,276.715149,285.819397,0.645708
2015-01-24,271.779694,283.287781,0.947436
2015-01-25,270.067230,279.868286,0.000000
2015-01-26,274.034607,281.664917,5.547697
2015-01-27,279.285522,290.547394,10.876632
2015-01-28,282.485779,293.307404,0.000000
2015-01-29,283.786652,297.542450,0.000000
2015-01-30,287.352112,298.870026,0.000000
2015-01-31,284.375519,296.590454,0.508614
2015-02-01,275.299927,285.626038,0.000000
2015-02-02,278.627380,288.053314,0.000000
2015-02-03,282.671936,289.144470,1.534235
2015-02-04,273.507019,286.272980,0.000000
2015-02-05,263.066193,274.914581,0.581537
2015-02-06,263.113831,274.613770,0.000000
2015-02-07,266.640015,279.376709,0.000000
2015-02-08,270.855804,280.514618,0.000000
2015-02-09,276.009766,283.773285,0.000000
2015-02-10,277.319824,282.557465,0.000000
2015-02-11,277.818085,281.417755,2.410047
2015-02-12,276.532654,288.503967,0.000000
2015-02-13,273.224030,286.295929,0.000000
2015-02-14,273.506256,289.411194,0.000000
2015-02-15,278.538757,294.023468,0.000000
2015-02-16,279.525879,293.314972,0.000000
2015-02-17,277.925110,294.106750,0.000000
2015-02-18,282.790558,293.417542,0.000000
2015-02-19,282.156738,297.889771,0.000000
2015-02-20,282.492615,300.819366,0.000000
2015-02-21,281.188568,295.967560,0.607225
2015-02-22,274.763580,292.994751,0.000000
2015-02-23,278.034027,292.279175,0.000000
2015-02-24,278.047821,300.723206,0.000000
2015-02-25,279.579895,297.248108,0.000000
2015-02-26,277.285278,296.368988,0.000000
2015-02-27,280.361908,300.186584,0.000000
2015-02-28,279.704620,298.085327,0.000000
2015-03-01,283.773499,301.745667,0.000000
2015-03-02,284.832367,304.009674,0.000000
2015-03-03,287.868835,303.774689,0.000000
2015-03-04,286.833923,301.613586,0.000000
2015-03-05,290.767975,298.371613,0.000000
2015-03-06,288.954041,304.392700,0.000000
2015-03-07,289.339813,302.014557,0.000000
2015-03-08,280.560516,300.030853,0.000000
2015-03-09,281.871094,300.825470,0.000000
2015-03-10,281.192841,297.863281,0.000000
2015-03-11,281.298553,300.289886,0.000000
2015-03-12,283.504028,303.377533,0.000000
2015-03-13,282.035065,301.384491,0.000000
2015-03-14,284.868134,300.975952,0.000000
2015-03-15,288.694366,304.969513,0.000000
2015-03-16,288.310638,306.574341,0.000000
2015-03-17,289.054565,305.773346,0.000000
2015-03-18,290.446899,304.548340,0.000000
2015-03-19,291.503571,304.899200,0.000000
2015-03-20,292.388062,304.110840,0.284320
2015-03-21,291.573181,303.760712,0.295721
2015-03-22,290.295532,301.893524,2.449093
2015-03-23,292.014282,301.646423,10.417238
2015-03-24,291.598572,297.471680,0.320261
2015-03-25,291.519745,298.149567,1.191347
2015-03-26,289.348358,300.278381,0.000000
2015-03-27,287.594299,302.356232,0.423908
2015-03-28,287.193298,302.125244,0.000000
2015-03-29,289.518372,302.696930,0.000000
2015-03-30,290.478638,303.617645,2.429085
2015-03-31,289.639221,302.699554,1.250360
2015-04-01,291.644867,304.063751,0.317195
2015-04-02,290.313232,302.868317,0.000000
2015-04-03,289.239014,302.927856,0.000000
2015-04-04,289.427765,303.388611,0.000000
2015-04-05,288.869751,302.484161,0.000000
2015-04-06,290.298645,303.550385,0.000000
2015-04-07,289.189514,303.927246,0.000000
2015-04-08,292.329895,303.293304,0.000000
2015-04-09,291.925262,303.169861,0.410946
2015-04-10,291.675812,304.214172,0.000000
2015-04-11,292.043243,302.947083,0.000000
2015-04-12,291.948792,298.002747,16.499149
2015-04-13,289.741699,299.264526,0.357186
2015-04-14,284.990173,297.643555,0.000000
2015-04-15,283.742401,291.051453,3.882918
2015-04-16,289.961060,301.689117,2.130790
2015-04-17,287.251709,300.759766,0.286751
2015-04-18,285.994934,295.345093,0.000000
2015-04-19,283.854126,302.279175,0.000000
2015-04-20,287.884247,303.792542,0.000000
2015-04-21,288.197815,305.454498,0.303836
2015-04-22,288.723999,304.624634,0.323160
2015-04-23,289.648651,305.943542,11.081676
2015-04-24,291.947632,305.117340,0.000000
2015-04-25,288.954498,301.473083,0.000000
2015-04-26,287.152740,301.434509,0.000000
2015-04-27,290.062103,305.717773,0.000000
2015-04-28,293.356201,306.478333,0.000000
2015-04-29,291.314056,305.704407,0.000000
2015-04-30,286.145752,298.591675,0.000000
2015-05-01,291.124023,303.839020,0.000000
2015-05-02,292.124573,309.195526,0.000000
2015-05-03,289.130341,308.730347,0.000000
2015-05-04,288.955475,305.838989,0.000000
2015-05-05,286.868988,302.481140,0.000000
2015-05-06,290.177155,306.201935,0.000000
2015-05-07,295.904694,305.971771,0.000000
2015-05-08,295.876343,302.855560,0.000000
2015-05-09,295.467224,303.485870,9.000978
2015-05-10,295.039398,303.583618,0.497135
2015-05-11,295.430359,306.689667,0.000000
2015-05-12,295.836731,310.307434,0.000000
2015-05-13,294.330566,310.133240,0.000000
2015-05-14,294.111267,308.687042,0.000000
2015-05-15,295.566132,309.838135,0.000000
2015-05-16,294.683105,308.715546,0.000000
2015-05-17,295.070587,307.767517,0.000000
2015-05-18,293.993988,306.591522,0.000000
2015-05-19,294.767761,305.938110,0.000000
2015-05-20,294.203949,306.542175,0.000000
2015-05-21,293.523346,306.205231,0.000000
2015-05-22,293.276093,306.231964,0.000000
2015-05-23,293.084656,305.800934,0.000000
2015-05-24,290.674438,307.866974,0.000000
2015-05-25,297.436340,310.467590,0.000000
2015-05-26,297.809326,310.149323,0.000000
2015-05-27,299.675690,310.672455,0.000000
2015-05-28,302.823181,310.303314,0.000000
2015-05-29,303.908386,311.017883,0.000000
2015-05-30,303.296417,310.456116,0.290642
2015-05-31,300.914337,310.989349,0.000000
2015-06-01,300.413177,310.672302,0.000000
2015-06-02,300.838013,310.046021,0.000000
2015-06-03,300.709106,308.154572,0.000000
2015-06-04,299.804474,309.323914,0.000000
2015-06-05,300.611908,309.787506,0.000000
2015-06-06,300.117126,309.995453,0.000000
2015-06-07,298.972076,308.931213,0.000000
2015-06-08,299.412842,308.665649,0.000000
2015-06-09,298.612274,307.931213,0.000000
2015-06-10,298.920959,307.727325,0.000000
2015-06-11,299.683777,307.581543,0.000000
2015-06-12,298.713562,306.923248,6.496851
2015-06-13,297.791107,300.500427,24.247019
2015-06-14,297.619080,298.524658,32.730793
2015-06-15,296.822388,299.131866,53.020802
2015-06-16,297.277222,304.365082,13.604635
2015-06-17,296.847351,306.864594,0.000000
2015-06-18,296.598175,307.399994,0.000000
2015-06-19,296.722321,308.488495,0.000000
2015-06-20,296.172913,310.250671,0.000000
2015-06-21,297.002625,311.663727,0.000000
2015-06-22,297.334167,311.772400,0.000000
2015-06-23,296.601624,309.962341,0.000000
2015-06-24,296.556091,309.633972,0.000000
2015-06-25,297.102509,309.537018,0.000000
2015-06-26,297.315674,309.088959,0.000000
2015-06-27,296.515259,309.137421,0.000000
2015-06-28,296.845306,309.795074,0.000000
2015-06-29,297.394226,309.419617,0.000000
2015-06-30,297.105347,307.896606,0.606437
2015-07-01,297.556549,308.742096,3.589499
2015-07-02,297.902161,309.902557,0.979884
2015-07-03,298.851685,308.638092,0.000000
2015-07-04,298.381500,308.459564,0.000000
2015-07-05,297.877869,309.704803,0.000000
2015-07-06,297.978027,311.614471,0.000000
2015-07-07,298.604492,312.692535,0.000000
2015-07-08,299.141144,312.074432,0.000000
2015-07-09,299.140900,311.271729,0.000000
2015-07-10,298.955170,312.990601,0.000000
2015-07-11,299.484924,313.799744,0.000000
2015-07-12,300.146820,314.418518,0.000000
2015-07-13,301.042480,315.119690,0.000000
2015-07-14,301.378021,315.908936,0.000000
2015-07-15,301.504639,316.387146,0.000000
2015-07-16,301.040680,315.657471,0.000000
2015-07-17,300.240662,314.297913,0.000000
2015-07-18,300.776093,315.025146,0.000000
2015-07-19,302.355255,315.707764,0.000000
2015-07-20,303.336060,316.253540,0.000000
2015-07-21,302.857574,315.480530,1.056136
2015-07-22,301.219177,312.649567,5.348320
2015-07-23,299.461578,310.171967,3.420165
2015-07-24,299.541168,308.386200,0.000000
2015-07-25,299.582916,308.827484,0.000000
2015-07-26,299.642426,308.918488,1.842257
2015-07-27,299.523987,307.165924,8.115192
2015-07-28,298.150543,307.073029,2.931163
2015-07-29,299.135254,308.072021,0.000000
2015-07-30,298.488251,309.138916,0.000000
2015-07-31,299.234772,309.947510,0.000000
2015-08-01,299.121094,309.522827,6.683252
2015-08-02,298.814240,307.544434,5.149875
2015-08-03,299.287384,307.619324,8.110715
2015-08-04,298.884430,307.469727,0.951020
2015-08-05,299.071289,307.776794,2.159813
2015-08-06,299.436798,308.578461,1.642890
2015-08-07,299.128357,309.694489,0.000000
2015-08-08,298.787628,309.377045,0.000000
2015-08-09,298.547211,309.638062,0.000000
2015-08-10,298.315277,309.729279,0.000000
2015-08-11,297.386902,310.137177,0.000000
2015-08-12,297.545898,311.588501,0.000000
2015-08-13,299.221893,312.914429,0.000000
2015-08-14,300.382660,312.992035,0.000000
2015-08-15,299.636444,312.053375,0.000000
2015-08-16,298.698151,310.091125,0.000000
2015-08-17,298.613708,308.696289,0.000000
2015-08-18,298.871002,307.761322,0.289020
2015-08-19,298.535889,308.290741,0.000000
2015-08-20,298.634796,308.996460,0.000000
2015-08-21,298.521393,309.872253,0.000000
2015-08-22,298.685364,310.944275,0.367646
2015-08-23,298.359192,312.210999,0.000000
2015-08-24,299.069611,312.888458,0.680041
2015-08-25,299.126953,312.388153,0.000000
2015-08-26,298.710938,310.344574,1.240840
2015-08-27,298.705414,308.650177,2.205198
2015-08-28,298.427063,307.492950,1.065012
2015-08-29,297.781342,308.240295,0.000000
2015-08-30,297.868469,308.881714,0.000000
2015-08-31,297.822174,308.621399,0.000000
2015-09-01,297.882446,307.713837,0.000000
2015-09-02,298.002777,307.896973,0.000000
2015-09-03,298.007233,308.070557,0.000000
2015-09-04,297.992767,308.187012,0.000000
2015-09-05,298.077423,308.361816,0.000000
2015-09-06,298.088623,307.499817,0.000000
2015-09-07,298.234009,306.875061,0.000000
2015-09-08,297.926758,306.560547,0.000000
2015-09-09,297.812317,306.158295,0.000000
2015-09-10,297.704346,306.105194,0.000000
2015-09-11,297.835327,305.258148,0.392112
2015-09-12,297.812073,305.047760,0.000000
2015-09-13,296.720642,305.787903,0.000000
2015-09-14,296.910065,307.139038,0.000000
2015-09-15,296.335266,308.008698,0.000000
