#Variables:
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),pr_GFDL-ESM2M_rcp45(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),pr_GFDL-ESM2M_rcp45(mm)
2033-10-08,280.323395,293.715485,0.000000
2033-10-09,281.489868,300.002075,0.000000
2033-10-10,284.448639,302.469604,0.000000
2033-10-11,287.553802,303.124176,0.000000
2033-10-12,290.163116,303.232361,0.000000
2033-10-13,291.571045,304.597290,0.000000
2033-10-14,292.109253,303.783356,0.692153
2033-10-15,291.832245,303.702606,0.000000
2033-10-16,291.119293,304.039673,0.000000
2033-10-17,290.297607,304.383820,0.000000
2033-10-18,291.994049,305.977814,0.000000
2033-10-19,285.075317,304.340546,6.134478
2033-10-20,281.321808,293.535614,0.000000
2033-10-21,282.291779,290.937378,0.000000
2033-10-22,287.818359,297.638245,51.004856
2033-10-23,285.623535,293.977600,20.806681
2033-10-24,282.281097,295.738464,0.000000
2033-10-25,280.301392,297.356079,0.000000
2033-10-26,285.636505,294.796356,1.166003
2033-10-27,288.086639,292.845734,11.612431
2033-10-28,284.457642,291.760437,0.283063
2033-10-29,285.781342,294.250610,0.000000
2033-10-30,285.407196,293.271484,0.000000
2033-10-31,284.258545,298.415802,0.000000
2033-11-01,281.294067,296.250641,0.000000
2033-11-02,271.583252,288.429321,0.000000
2033-11-03,272.727905,291.974701,0.000000
2033-11-04,278.824615,292.962463,0.000000
2033-11-05,286.274323,298.000275,0.000000
2033-11-06,290.264496,298.784943,3.460776
2033-11-07,288.670746,298.815796,27.341993
2033-11-08,290.015503,300.798889,0.000000
2033-11-09,284.794250,299.618988,0.000000
2033-11-10,281.527435,299.223022,0.000000
2033-11-11,285.681030,296.920349,0.000000
2033-11-12,288.292999,297.538239,0.000000
2033-11-13,291.442261,302.893372,1.974894
2033-11-14,291.235291,303.005920,0.000000
2033-11-15,291.255066,300.820343,0.000000
2033-11-16,291.105713,299.860382,2.692838
2033-11-17,282.056366,298.235809,0.000000
2033-11-18,288.251892,302.975525,0.000000
2033-11-19,283.759705,300.358490,0.345328
2033-11-20,273.286499,289.131775,0.000000
2033-11-21,271.438354,290.564362,0.000000
2033-11-22,278.384125,291.836761,0.000000
2033-11-23,282.692902,298.652588,0.000000
2033-11-24,285.745941,296.417084,0.000000
2033-11-25,280.476837,295.233521,0.000000
2033-11-26,276.913910,296.723969,0.000000
2033-11-27,282.430054,299.611450,0.000000
2033-11-28,284.676208,298.860535,0.000000
2033-11-29,282.464722,299.899200,0.000000
2033-11-30,287.832672,300.456665,0.000000
2033-12-01,281.450043,297.175537,0.000000
2033-12-02,277.407196,289.645020,0.000000
2033-12-03,276.530151,293.294464,0.000000
2033-12-04,277.789124,299.224365,0.000000
2033-12-05,285.033325,300.531708,0.000000
2033-12-06,288.935760,300.276306,0.000000
2033-12-07,280.972290,299.225159,0.000000
2033-12-08,271.363434,283.597626,0.000000
2033-12-09,269.174133,285.164642,0.000000
2033-12-10,270.666992,291.835236,0.000000
2033-12-11,273.655914,292.804169,0.000000
2033-12-12,274.553467,291.324005,0.000000
2033-12-13,276.115662,288.655518,0.000000
2033-12-14,272.964539,289.127991,0.000000
2033-12-15,276.458160,291.692474,0.000000
2033-12-16,279.989166,288.481018,0.000000
2033-12-17,270.923584,284.540649,0.000000
2033-12-18,271.329559,284.076965,0.000000
2033-12-19,279.126465,291.856781,0.000000
2033-12-20,285.450378,297.979492,0.000000
2033-12-21,277.373352,296.433746,0.000000
2033-12-22,283.137939,298.370453,0.000000
2033-12-23,284.706299,295.242310,0.000000
2033-12-24,273.634430,290.810059,0.000000
2033-12-25,276.509979,291.528839,0.000000
2033-12-26,280.086914,291.844360,0.635005
2033-12-27,273.084412,291.902435,0.000000
2033-12-28,275.547943,289.763641,0.000000
2033-12-29,281.203796,292.295349,7.814065
2033-12-30,266.064636,286.633270,0.000000
2033-12-31,277.743561,291.951385,0.000000
2034-01-01,278.411987,292.809998,3.732835
2034-01-02,267.433289,282.600647,0.000000
2034-01-03,266.494415,271.530914,3.141073
2034-01-04,267.386749,275.324677,0.000000
2034-01-05,267.760376,280.309540,0.000000
2034-01-06,273.588257,297.275574,0.000000
2034-01-07,286.840027,301.678558,0.000000
2034-01-08,285.266846,300.015747,0.000000
2034-01-09,277.381989,293.184875,0.000000
2034-01-10,284.168243,304.011932,0.000000
2034-01-11,283.757538,301.757324,0.000000
2034-01-12,278.861938,291.988800,0.000000
2034-01-13,281.527374,293.972137,0.000000
2034-01-14,279.249237,296.690094,0.000000
2034-01-15,284.615784,296.637512,0.000000
2034-01-16,279.548492,294.090942,0.000000
2034-01-17,272.026642,284.172882,5.129764
2034-01-18,271.454224,285.231781,0.000000
2034-01-19,273.480743,289.819061,0.000000
2034-01-20,276.666931,290.875153,0.000000
2034-01-21,277.107605,295.021912,0.000000
2034-01-22,282.118866,298.714386,0.000000
2034-01-23,280.404663,297.310394,0.000000
2034-01-24,281.600769,298.256012,0.000000
2034-01-25,287.073608,302.162323,0.000000
2034-01-26,287.495453,301.387207,0.000000
2034-01-27,277.370453,300.861511,0.000000
2034-01-28,271.944946,286.650391,0.000000
2034-01-29,275.455322,291.367096,0.000000
2034-01-30,282.352539,301.118805,0.000000
2034-01-31,289.162628,303.473022,0.000000
2034-02-01,286.673828,302.648407,0.000000
2034-02-02,277.896088,296.570831,0.000000
2034-02-03,281.842316,294.931000,0.323472
2034-02-04,285.966003,294.040619,0.713155
2034-02-05,283.758301,293.479828,0.000000
2034-02-06,281.680756,294.542480,0.000000
2034-02-07,277.480133,295.628143,0.000000
2034-02-08,278.976837,295.842834,0.000000
2034-02-09,282.392151,294.457916,0.000000
2034-02-10,282.823029,293.790253,0.000000
2034-02-11,278.579926,293.755615,0.000000
2034-02-12,279.434814,297.224182,0.000000
2034-02-13,283.374268,298.438293,0.000000
2034-02-14,279.744232,296.694489,0.000000
2034-02-15,283.590363,297.411560,0.000000
2034-02-16,287.387512,300.855774,1.245254
2034-02-17,283.256226,297.764984,0.000000
2034-02-18,282.460358,293.761414,0.000000
2034-02-19,282.173676,290.921692,0.000000
2034-02-20,274.607758,290.590454,0.000000
2034-02-21,280.957703,289.667267,0.663528
2034-02-22,282.142792,288.557404,0.000000
2034-02-23,284.359619,299.889771,11.118341
2034-02-24,286.825653,297.462738,6.967007
2034-02-25,280.580353,289.648804,0.000000
2034-02-26,281.229614,288.136566,1.089798
2034-02-27,279.663757,292.616486,8.118106
2034-02-28,279.264709,289.087067,1.335589
2034-03-01,278.839020,288.465820,0.000000
2034-03-02,271.305939,288.449493,0.000000
2034-03-03,278.427948,289.658142,0.000000
2034-03-04,282.303711,288.698364,8.686913
2034-03-05,280.116547,288.689514,11.309264
2034-03-06,280.171661,289.502014,0.000000
2034-03-07,271.309326,288.149963,0.000000
2034-03-08,275.611816,292.140930,0.000000
2034-03-09,280.469513,295.224670,0.000000
2034-03-10,283.673157,298.178467,0.000000
2034-03-11,288.832947,301.936646,0.000000
2034-03-12,288.431885,300.549469,0.721914
2034-03-13,292.349731,300.703857,17.431032
2034-03-14,285.246399,297.036560,6.216754
2034-03-15,285.187927,294.846497,0.000000
2034-03-16,289.121490,302.139557,4.645494
2034-03-17,285.090820,299.149384,5.946521
2034-03-18,280.106781,295.340424,0.000000
2034-03-19,286.352631,294.970764,0.000000
2034-03-20,290.082703,300.533142,1.660576
2034-03-21,288.196198,299.924927,0.423760
2034-03-22,281.216064,295.929993,0.000000
2034-03-23,278.869629,292.794525,0.000000
2034-03-24,279.837433,296.219330,0.000000
2034-03-25,281.392365,298.074890,0.000000
2034-03-26,282.225220,298.245087,0.000000
2034-03-27,284.600555,298.906982,0.000000
2034-03-28,288.879700,296.693146,0.869017
2034-03-29,288.035217,293.607025,3.748784
2034-03-30,286.065491,296.645844,0.000000
2034-03-31,284.143005,299.844177,0.000000
2034-04-01,286.934235,302.402893,0.000000
2034-04-02,288.531677,303.750641,0.000000
2034-04-03,292.290588,306.835205,0.000000
2034-04-04,288.752686,306.068573,0.000000
2034-04-05,285.247498,303.259491,0.000000
2034-04-06,283.352509,294.762451,0.000000
2034-04-07,283.987793,295.642639,0.000000
2034-04-08,290.512482,302.865601,0.998198
2034-04-09,287.974274,302.254150,0.000000
2034-04-10,283.067535,301.778961,0.000000
2034-04-11,289.003204,303.463013,0.000000
2034-04-12,290.429077,306.059082,0.000000
2034-04-13,291.834351,306.344482,0.000000
2034-04-14,287.199005,304.073853,0.000000
2034-04-15,288.310394,297.004395,0.000000
2034-04-16,288.199768,297.160736,0.000000
2034-04-17,291.103058,304.376526,0.000000
2034-04-18,291.902130,304.227142,0.000000
2034-04-19,292.533630,304.801239,0.000000
2034-04-20,292.905334,304.918152,2.019471
2034-04-21,287.919617,305.224548,0.000000
2034-04-22,286.126801,306.743927,0.000000
2034-04-23,293.069519,305.449493,0.000000
2034-04-24,291.422546,298.804260,8.063592
2034-04-25,292.853516,303.811951,0.000000
2034-04-26,293.166809,304.631683,0.000000
2034-04-27,293.179382,307.826935,0.000000
2034-04-28,292.318390,308.284210,0.000000
2034-04-29,288.533051,309.304352,0.000000
2034-04-30,294.571442,309.271149,0.000000
2034-05-01,295.293671,307.680267,0.000000
2034-05-02,294.545654,302.741394,0.342438
2034-05-03,293.230591,302.744354,0.000000
2034-05-04,291.436707,303.865631,0.000000
2034-05-05,291.503967,305.091736,0.000000
2034-05-06,292.482666,306.591766,0.000000
2034-05-07,292.549438,306.956512,0.000000
2034-05-08,293.460175,306.397552,0.000000
2034-05-09,293.995392,306.823730,0.000000
2034-05-10,293.334381,308.620758,0.000000
2034-05-11,294.033539,309.234344,0.000000
2034-05-12,295.475250,309.705994,0.000000
2034-05-13,296.475647,309.861450,0.000000
2034-05-14,295.544525,309.844788,0.000000
2034-05-15,295.963318,310.131592,0.000000
2034-05-16,295.418091,309.458221,0.297344
2034-05-17,296.385254,304.576355,12.663219
2034-05-18,297.588654,306.894592,2.034132
2034-05-19,293.859650,306.037201,0.000000
2034-05-20,290.569183,309.778656,0.000000
2034-05-21,294.112610,311.528473,0.000000
2034-05-22,297.088409,313.552307,0.000000
2034-05-23,297.743439,312.744049,0.000000
2034-05-24,292.561218,306.036377,6.399977
2034-05-25,291.542694,299.170959,17.892866
2034-05-26,293.190948,299.502838,9.482917
2034-05-27,287.371216,299.015045,0.000000
2034-05-28,290.723907,304.946259,0.000000
2034-05-29,293.949127,307.769196,0.000000
2034-05-30,296.393127,307.531769,0.000000
2034-05-31,295.787323,308.825958,4.225489
2034-06-01,297.106628,309.833588,4.202521
2034-06-02,295.096893,304.288635,24.214674
2034-06-03,291.018982,302.275085,0.000000
2034-06-04,289.527710,304.478882,0.000000
2034-06-05,291.496063,307.354614,0.000000
2034-06-06,294.925476,308.520935,0.000000
2034-06-07,296.753571,309.096863,0.000000
2034-06-08,297.249817,312.205994,3.094867
2034-06-09,298.357269,310.561584,4.596055
2034-06-10,297.286621,309.335693,1.617798
2034-06-11,296.538025,311.148041,0.000000
2034-06-12,296.803009,310.263275,0.654016
2034-06-13,296.740356,310.994537,0.000000
2034-06-14,297.439331,311.210114,0.000000
2034-06-15,297.292877,309.736542,0.000000
2034-06-16,297.428711,309.676208,0.000000
2034-06-17,297.345764,309.804382,0.000000
2034-06-18,297.211609,310.029846,0.000000
2034-06-19,297.476166,310.362091,0.000000
2034-06-20,297.985382,312.293579,0.000000
2034-06-21,298.662781,313.478210,0.000000
2034-06-22,299.378754,312.735687,0.000000
2034-06-23,299.622314,313.079132,0.000000
2034-06-24,299.595642,313.479370,0.386624
2034-06-25,300.418335,312.371094,0.436021
2034-06-26,299.446350,310.351807,0.000000
2034-06-27,298.492249,312.997742,0.000000
2034-06-28,299.806152,311.428436,0.000000
2034-06-29,299.842072,309.995544,0.000000
2034-06-30,297.622986,309.700348,0.000000
2034-07-01,297.481812,311.586029,0.000000
2034-07-02,297.521637,312.782471,0.000000
2034-07-03,298.438385,313.233948,0.000000
2034-07-04,298.434814,311.043030,0.000000
2034-07-05,297.875763,309.717102,0.000000
2034-07-06,297.742645,309.729126,0.000000
2034-07-07,297.579987,309.460205,0.283460
2034-07-08,297.683014,309.361298,0.000000
2034-07-09,298.154144,309.538422,0.000000
2034-07-10,298.218140,309.853699,0.000000
2034-07-11,297.886169,310.539185,0.000000
2034-07-12,298.117828,311.370789,0.000000
2034-07-13,298.750061,312.665192,0.000000
2034-07-14,299.424500,313.957642,0.000000
2034-07-15,298.264709,314.800476,0.000000
2034-07-16,299.051941,316.314392,0.000000
2034-07-17,302.246368,316.772095,0.000000
2034-07-18,302.287659,316.774963,0.000000
2034-07-19,300.668854,314.613159,0.000000
2034-07-20,298.857422,311.772614,0.000000
2034-07-21,298.834686,312.973053,0.000000
2034-07-22,299.917450,315.514160,0.000000
2034-07-23,302.123749,316.805511,0.000000
2034-07-24,302.266296,316.451172,0.000000
2034-07-25,302.331940,316.162415,0.000000
2034-07-26,301.327515,314.256378,0.000000
2034-07-27,299.646057,312.917145,0.000000
2034-07-28,299.408264,312.406921,0.299317
2034-07-29,301.058838,313.295959,0.665313
2034-07-30,300.420197,312.178833,0.000000
2034-07-31,298.090179,309.171783,0.000000
2034-08-01,297.725922,309.425812,0.000000
2034-08-02,298.256866,309.393860,0.000000
2034-08-03,297.124512,309.397400,0.000000
2034-08-04,296.574219,311.561768,0.000000
2034-08-05,296.639679,312.344666,0.430460
2034-08-06,297.259064,310.407837,0.704860
2034-08-07,297.731262,309.970795,0.000000
2034-08-08,298.592560,312.019806,0.000000
2034-08-09,298.984100,313.055573,0.000000
2034-08-10,298.112854,311.620575,0.000000
2034-08-11,297.524994,310.453918,0.000000
2034-08-12,297.856567,310.408356,0.000000
2034-08-13,298.352814,311.708862,0.000000
2034-08-14,298.228271,311.797089,2.918092
2034-08-15,298.458130,311.939484,0.000000
2034-08-16,298.241333,312.178558,0.000000
2034-08-17,297.854645,312.088745,0.000000
2034-08-18,298.971405,313.208221,0.000000
2034-08-19,300.340637,313.857239,0.000000
2034-08-20,301.408142,315.042419,0.000000
2034-08-21,301.862549,314.656586,0.000000
2034-08-22,302.254181,314.626984,0.000000
2034-08-23,302.566406,314.516785,0.000000
2034-08-24,300.631134,314.095184,0.000000
2034-08-25,300.130615,313.017365,2.493637
2034-08-26,300.303986,313.860199,0.000000
2034-08-27,301.531281,313.872589,0.721725
2034-08-28,300.331543,312.765778,0.348089
2034-08-29,300.205170,309.334717,0.000000
2034-08-30,297.532745,311.225922,0.000000
2034-08-31,297.000732,311.577820,0.000000
2034-09-01,296.592773,313.613464,0.000000
2034-09-02,298.174469,314.681610,0.000000
2034-09-03,300.137115,313.646973,0.000000
2034-09-04,299.974915,312.491638,0.000000
2034-09-05,299.151855,310.732758,0.000000
2034-09-06,298.701904,310.493256,1.130079
2034-09-07,298.412170,310.912262,0.414669
2034-09-08,298.280548,312.673035,4.275773
2034-09-09,300.306396,312.977234,0.000000
2034-09-10,299.054260,313.129028,0.000000
2034-09-11,299.484253,313.729034,0.000000
2034-09-12,300.208374,312.605591,0.000000
2034-09-13,299.616577,311.912354,0.000000
2034-09-14,299.266022,312.035736,0.000000
2034-09-15,298.613922,310.672089,0.000000
2034-09-16,298.610138,313.414062,0.000000
2034-09-17,300.196869,312.234467,0.000000
2034-09-18,300.438232,311.308044,0.000000
2034-09-19,300.538574,312.057465,0.000000
2034-09-20,299.347351,311.799011,0.000000
2034-09-21,299.417603,309.169495,0.000000
2034-09-22,295.629639,305.206787,0.000000
2034-09-23,294.361389,305.667633,0.000000
2034-09-24,294.727692,309.226349,0.000000
2034-09-25,298.526154,311.055115,0.000000
2034-09-26,298.516266,311.638855,1.185650
2034-09-27,296.477814,309.823395,2.336962
2034-09-28,295.271057,308.914520,0.000000
2034-09-29,294.236664,308.493805,0.000000
2034-09-30,295.603119,309.427917,0.000000
2034-10-01,295.156738,310.892944,0.000000
2034-10-02,298.053253,310.301605,0.000000
2034-10-03,295.116516,309.111450,0.000000
2034-10-04,291.067108,309.300232,0.000000
2034-10-05,294.200409,309.196014,0.000000
2034-10-06,293.222626,308.551361,0.000000
2034-10-07,291.263580,309.383881,0.000000
2034-10-08,290.308319,309.453644,0.000000
2034-10-09,294.680389,309.200165,0.000000
2034-10-10,294.104401,309.192383,0.000000
2034-10-11,295.274536,308.944672,0.000000
2034-10-12,296.447968,308.378967,2.335471
2034-10-13,294.858917,307.507721,0.000000
2034-10-14,292.880219,307.013885,0.000000
2034-10-15,292.488037,307.479095,0.000000
2034-10-16,292.607147,307.769836,0.692003
2034-10-17,295.219086,306.924957,0.524526
2034-10-18,294.740692,305.534241,2.936660
2034-10-19,294.072540,304.927856,0.563114
2034-10-20,293.050140,303.006805,0.000000
2034-10-21,290.674652,304.914520,0.000000
2034-10-22,290.113983,303.574432,0.000000
2034-10-23,290.559845,300.660431,0.000000
2034-10-24,288.628082,301.732971,0.000000
2034-10-25,289.977203,302.476715,0.000000
2034-10-26,286.902344,303.660522,0.000000
2034-10-27,288.765625,304.503204,0.000000
2034-10-28,292.061859,303.238007,2.762315
2034-10-29,289.756927,302.236786,1.050340
2034-10-30,288.296814,303.439270,0.000000
2034-10-31,286.285950,304.323853,0.000000
2034-11-01,284.752380,304.731415,0.000000
2034-11-02,287.499084,305.444153,0.000000
2034-11-03,290.795349,304.485229,0.000000
2034-11-04,291.695312,304.595459,0.000000
2034-11-05,292.270020,302.383392,0.000000
2034-11-06,294.608978,301.404205,29.589661
2034-11-07,289.651062,300.002838,24.026308
2034-11-08,282.014648,295.113922,0.000000
2034-11-09,281.217438,296.024048,0.000000
2034-11-10,280.289459,297.707275,0.000000
2034-11-11,281.135406,297.399384,0.000000
2034-11-12,286.448914,298.646149,0.000000
2034-11-13,283.788849,300.144348,0.000000
2034-11-14,287.287231,296.125275,7.600195
2034-11-15,286.390167,290.151276,19.167475
2034-11-16,286.663025,295.931061,1.518985
2034-11-17,285.575470,291.730743,3.900527
2034-11-18,282.985016,294.624969,0.000000
2034-11-19,277.092468,291.546356,0.000000
2034-11-20,275.280792,294.220245,0.000000
2034-11-21,277.982574,296.149323,0.000000
2034-11-22,284.262115,297.047852,0.000000
2034-11-23,278.506012,292.180023,0.000000
2034-11-24,276.884796,291.888824,0.000000
2034-11-25,280.125000,296.565674,0.000000
2034-11-26,281.572113,297.106720,0.000000
2034-11-27,278.965271,292.946411,0.000000
2034-11-28,279.790619,289.780731,0.000000
2034-11-29,276.102661,284.191925,2.222561
2034-11-30,274.525848,280.378906,6.386364
2034-12-01,274.769836,281.328644,0.577063
2034-12-02,276.841003,288.543854,0.000000
2034-12-03,277.731995,290.889038,2.263928
2034-12-04,275.032806,289.256653,0.000000
2034-12-05,274.519409,294.091003,0.000000
2034-12-06,282.996338,294.533356,0.000000
2034-12-07,287.666016,295.260956,0.497418
2034-12-08,289.938141,301.558258,0.440127
2034-12-09,284.753906,299.225525,0.549426
2034-12-10,275.231384,294.580841,0.000000
2034-12-11,281.457489,292.495453,0.000000
2034-12-12,272.917358,287.414612,0.000000
2034-12-13,281.181519,288.294189,5.764615
2034-12-14,275.921326,282.816254,44.759274
2034-12-15,270.736267,277.577881,4.065683
2034-12-16,273.636719,284.738373,0.477376
2034-12-17,276.758331,291.620911,0.000000
2034-12-18,276.084717,289.971558,0.000000
2034-12-19,277.822174,292.359314,0.000000
2034-12-20,280.307465,294.859741,0.000000
2034-12-21,281.862244,291.312500,1.970939
2034-12-22,282.310120,293.893799,13.040363
2034-12-23,278.646942,288.730743,0.000000
2034-12-24,277.332092,293.258636,0.000000
2034-12-25,282.102966,292.018402,1.868941
2034-12-26,273.400482,286.410034,0.000000
2034-12-27,270.954041,289.370239,0.000000
2034-12-28,277.161804,290.055115,0.000000
2034-12-29,267.555939,288.915405,0.000000
2034-12-30,276.872711,292.621277,0.000000
2034-12-31,274.873291,294.210022,0.000000
2035-01-01,279.906525,293.400970,0.000000
2035-01-02,281.757538,295.593231,0.000000
2035-01-03,286.894775,301.709259,0.000000
2035-01-04,287.599182,301.658539,0.000000
2035-01-05,284.934814,299.832275,0.000000
2035-01-06,279.205566,291.631714,0.000000
2035-01-07,277.371094,289.363098,0.000000
2035-01-08,273.496857,287.039337,0.000000
2035-01-09,274.947205,290.728485,0.000000
2035-01-10,281.000000,293.269135,0.000000
2035-01-11,285.612396,300.214874,0.560088
2035-01-12,287.500031,301.792236,0.000000
2035-01-13,281.869446,300.089752,1.194795
2035-01-14,278.819702,292.717987,0.000000
2035-01-15,282.962219,300.408173,0.000000
2035-01-16,283.364502,300.297211,0.000000
2035-01-17,278.248871,291.027679,0.000000
2035-01-18,276.645752,289.080902,6.796497
2035-01-19,271.363251,281.549774,0.000000
2035-01-20,271.746552,282.799988,0.000000
2035-01-21,273.472626,284.366180,0.000000
2035-01-22,273.756561,289.603668,0.000000
2035-01-23,278.300262,295.588837,0.000000
2035-01-24,281.553223,299.875214,0.000000
2035-01-25,283.567017,299.243530,0.000000
2035-01-26,284.990479,301.117859,0.000000
2035-01-27,285.989288,300.141785,0.000000
2035-01-28,286.821014,297.658264,0.000000
2035-01-29,287.114105,300.073792,0.000000
2035-01-30,288.586639,304.214691,0.000000
2035-01-31,289.184570,303.552856,0.000000
2035-02-01,288.870026,303.498260,0.000000
2035-02-02,288.442993,302.787628,0.000000
2035-02-03,282.238251,297.821838,0.000000
2035-02-04,282.384430,294.131226,0.000000
2035-02-05,285.926147,298.154846,1.453177
2035-02-06,281.460480,296.955811,0.000000
2035-02-07,278.393646,296.722839,0.000000
2035-02-08,278.702118,294.091583,0.000000
2035-02-09,270.741272,290.739075,0.000000
2035-02-10,277.125885,293.815399,0.000000
2035-02-11,279.427795,295.315460,0.000000
2035-02-12,283.141754,293.709351,0.000000
2035-02-13,285.481659,293.880371,1.468444
2035-02-14,285.928406,293.224030,3.480914
2035-02-15,285.576263,292.608765,1.949325
2035-02-16,287.127289,294.605316,3.089042
2035-02-17,289.149841,300.025604,5.002984
2035-02-18,283.511993,298.539337,0.000000
2035-02-19,286.735687,299.660645,14.172597
2035-02-20,282.815186,295.571167,5.935274
2035-02-21,282.196930,292.846588,0.000000
2035-02-22,280.805908,289.061768,0.000000
2035-02-23,280.548340,292.703247,0.000000
2035-02-24,283.390594,293.116150,7.969333
2035-02-25,281.532135,294.164673,12.237531
2035-02-26,273.519440,287.409637,0.000000
2035-02-27,272.935486,290.987213,0.000000
2035-02-28,275.547607,292.861664,0.000000
2035-03-01,276.827576,293.241882,0.000000
2035-03-02,279.613342,292.634064,0.000000
2035-03-03,282.093170,291.575745,0.000000
2035-03-04,280.121277,289.381714,0.000000
2035-03-05,281.966705,292.318695,0.000000
2035-03-06,279.414703,295.325897,0.000000
2035-03-07,282.266724,298.905609,0.000000
2035-03-08,284.456909,298.456787,0.000000
2035-03-09,288.496368,300.156616,2.094739
2035-03-10,285.781372,302.502411,2.700619
2035-03-11,288.031952,303.101532,0.000000
2035-03-12,289.103790,304.379272,0.490168
2035-03-13,291.053680,303.329681,0.000000
2035-03-14,284.106384,298.310364,0.000000
2035-03-15,281.950745,294.215088,0.000000
2035-03-16,279.727631,294.374390,0.000000
2035-03-17,278.586151,292.191162,0.000000
2035-03-18,279.428436,290.592896,0.000000
2035-03-19,278.872437,289.903839,0.000000
2035-03-20,278.549896,287.610565,7.780695
2035-03-21,280.221100,293.875458,9.779106
2035-03-22,283.732819,292.505890,0.441192
2035-03-23,283.935852,292.099121,0.000000
2035-03-24,287.974854,294.982635,2.641152
2035-03-25,289.691132,299.980682,1.960033
2035-03-26,284.141541,297.959167,3.018213
2035-03-27,283.269348,296.740845,0.000000
2035-03-28,282.174896,301.376923,0.000000
2035-03-29,288.828674,302.948059,0.000000
2035-03-30,287.495392,304.076752,0.512157
2035-03-31,287.593323,303.499084,3.015388
2035-04-01,287.971863,302.421051,0.000000
2035-04-02,287.129364,300.745758,0.000000
2035-04-03,282.173279,303.379608,0.000000
2035-04-04,289.897369,304.844818,0.000000
2035-04-05,285.999207,302.557861,0.000000
2035-04-06,284.895477,303.775391,0.000000
2035-04-07,291.063782,309.665924,0.000000
2035-04-08,291.438110,307.035614,0.000000
2035-04-09,290.961365,302.369141,0.000000
2035-04-10,291.176239,303.855743,0.000000
2035-04-11,293.909729,307.409027,0.000000
2035-04-12,292.162354,306.982635,0.000000
2035-04-13,289.306335,304.965149,0.000000
2035-04-14,289.760590,301.731445,0.000000
2035-04-15,288.681885,306.452332,0.000000
2035-04-16,294.741028,309.452881,0.000000
2035-04-17,291.366913,308.230896,0.000000
2035-04-18,293.177704,306.401825,2.163475
2035-04-19,291.727448,303.435120,0.306935
2035-04-20,293.562073,304.364929,0.000000
2035-04-21,292.507294,307.852692,0.628069
2035-04-22,292.026855,308.550140,3.774101
2035-04-23,288.562286,304.639160,0.000000
2035-04-24,286.756500,301.419952,0.000000
2035-04-25,288.108276,305.140930,0.000000
2035-04-26,291.234344,306.308685,0.000000
2035-04-27,292.307037,308.458557,0.000000
2035-04-28,293.134155,309.602966,0.000000
2035-04-29,294.849548,311.738342,0.000000
2035-04-30,295.729462,312.186523,0.000000
2035-05-01,296.445587,311.087219,0.000000
2035-05-02,295.908722,306.660065,0.000000
2035-05-03,295.973083,313.719208,0.610113
2035-05-04,296.805084,311.132751,0.853155
2035-05-05,292.833710,311.170746,0.000000
2035-05-06,294.667023,309.637756,0.838239
2035-05-07,291.356659,306.647949,0.000000
2035-05-08,294.549408,306.058685,0.000000
2035-05-09,293.794006,304.554840,3.843937
2035-05-10,294.140472,304.796204,14.090091
2035-05-11,293.456512,302.202515,9.403800
2035-05-12,292.703491,300.950043,0.000000
2035-05-13,292.919220,301.101135,0.000000
2035-05-14,295.049652,303.862274,0.000000
2035-05-15,294.759552,308.082733,0.000000
2035-05-16,295.173065,311.875977,0.000000
2035-05-17,296.492950,312.851013,0.000000
2035-05-18,299.733002,314.684631,0.000000
2035-05-19,299.670776,313.804413,0.000000
2035-05-20,301.796082,313.667694,0.000000
2035-05-21,298.380188,312.315643,0.000000
2035-05-22,296.900055,306.717316,26.055349
2035-05-23,296.618439,304.905090,11.931760
2035-05-24,296.591522,307.691040,3.086075
2035-05-25,296.965973,308.777802,0.000000
2035-05-26,296.531525,310.476349,0.000000
2035-05-27,297.393372,309.613312,0.000000
2035-05-28,297.035156,307.821655,0.904343
2035-05-29,296.550507,307.233215,0.000000
2035-05-30,295.866943,309.819489,0.000000
2035-05-31,296.677032,311.363800,0.000000
2035-06-01,296.295502,311.726715,0.000000
2035-06-02,297.239441,312.422455,0.000000
2035-06-03,298.455841,312.546417,0.000000
2035-06-04,298.436157,311.697968,0.000000
2035-06-05,297.588928,314.462860,0.000000
2035-06-06,298.903839,314.613739,0.000000
2035-06-07,299.111359,313.799225,0.763701
2035-06-08,298.721649,312.652039,0.000000
2035-06-09,297.815491,312.639191,0.000000
2035-06-10,298.440735,314.667419,0.000000
