#Variables:
#tasmin_MIROC-ESM_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM_rcp85(K),tasmax_MIROC-ESM_rcp85(K),pr_MIROC-ESM_rcp85(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM_rcp85(K),tasmax_MIROC-ESM_rcp85(K),pr_MIROC-ESM_rcp85(mm)
2031-02-02,278.274841,290.007233,2.390225
2031-02-03,284.856476,294.355927,0.000000
2031-02-04,280.220642,287.976624,0.000000
2031-02-05,272.561279,285.819061,0.000000
2031-02-06,274.279694,288.127594,0.000000
2031-02-07,273.038116,285.922974,0.000000
2031-02-08,275.462189,287.307617,0.313986
2031-02-09,278.570190,290.216766,0.000000
2031-02-10,280.998016,295.024445,0.494034
2031-02-11,281.062836,289.924652,12.732144
2031-02-12,287.614563,296.607117,10.203535
2031-02-13,281.563538,297.136017,0.000000
2031-02-14,283.657501,291.304230,0.000000
2031-02-15,278.493073,296.401001,0.000000
2031-02-16,281.675110,302.243622,0.000000
2031-02-17,283.324402,298.866608,0.000000
2031-02-18,283.867401,298.910217,0.000000
2031-02-19,279.242493,293.213837,0.000000
2031-02-20,272.590790,285.544922,0.000000
2031-02-21,272.611359,287.011353,0.000000
2031-02-22,277.501221,287.557770,0.000000
2031-02-23,278.281891,289.212433,0.000000
2031-02-24,284.272339,289.595795,0.000000
2031-02-25,285.581879,300.717499,0.000000
2031-02-26,285.217957,300.753479,0.000000
2031-02-27,282.895447,300.975677,0.000000
2031-02-28,286.039642,303.455750,0.000000
2031-03-01,285.199463,296.964569,0.000000
2031-03-02,280.595947,298.287933,0.000000
2031-03-03,283.746948,292.966583,0.000000
2031-03-04,277.433228,295.330292,0.000000
2031-03-05,280.653687,296.996155,0.000000
2031-03-06,280.938843,296.076080,0.000000
2031-03-07,280.506927,294.815765,0.000000
2031-03-08,279.837708,295.870728,0.000000
2031-03-09,281.042938,301.438324,0.000000
2031-03-10,282.109711,295.580383,0.000000
2031-03-11,282.350616,298.443268,0.000000
2031-03-12,283.194824,302.765198,0.000000
2031-03-13,289.590179,300.735260,2.436015
2031-03-14,288.114410,294.710052,2.303533
2031-03-15,280.182922,299.152710,0.000000
2031-03-16,283.099060,292.683197,10.796988
2031-03-17,290.593964,298.016144,3.037451
2031-03-18,286.797516,293.912384,1.340050
2031-03-19,279.737946,290.093506,0.000000
2031-03-20,278.092499,293.419556,0.000000
2031-03-21,281.617645,290.791748,0.000000
2031-03-22,279.856750,290.401093,7.468945
2031-03-23,278.736847,287.755432,1.344486
2031-03-24,282.496368,292.607117,0.670650
2031-03-25,287.334656,299.107513,1.593170
2031-03-26,290.456390,303.163879,21.908108
2031-03-27,289.544220,298.653992,3.258831
2031-03-28,278.462616,291.427704,0.000000
2031-03-29,277.843567,288.077972,0.000000
2031-03-30,278.068939,295.349243,0.000000
2031-03-31,282.616364,291.221191,1.893466
2031-04-01,287.493622,299.775116,2.007329
2031-04-02,288.850525,299.072632,0.501574
2031-04-03,283.931000,301.246674,0.000000
2031-04-04,285.382294,298.980499,0.000000
2031-04-05,283.719360,298.250305,0.000000
2031-04-06,289.888245,304.428375,0.000000
2031-04-07,290.825623,302.521454,0.000000
2031-04-08,288.533752,304.615356,0.000000
2031-04-09,289.866028,304.787903,0.000000
2031-04-10,291.213074,302.772583,0.000000
2031-04-11,284.927795,298.039764,0.000000
2031-04-12,286.588196,301.462219,0.000000
2031-04-13,290.305450,301.236633,29.791321
2031-04-14,288.976532,294.906128,26.715300
2031-04-15,286.292023,301.657806,0.000000
2031-04-16,289.850037,303.064423,0.564324
2031-04-17,290.766357,301.700104,0.869363
2031-04-18,291.126129,306.578888,1.543991
2031-04-19,291.644012,301.039276,0.000000
2031-04-20,291.642334,302.150146,0.000000
2031-04-21,290.769714,306.495819,0.000000
2031-04-22,293.116241,302.885162,16.245455
2031-04-23,290.487335,294.945618,14.928244
2031-04-24,291.639252,296.255219,13.379676
2031-04-25,289.743591,290.711029,12.497681
2031-04-26,291.717560,299.103912,0.638381
2031-04-27,294.423096,302.983093,5.235736
2031-04-28,292.954437,302.172607,3.824576
2031-04-29,292.044983,302.131409,0.000000
2031-04-30,292.776428,306.787933,0.000000
2031-05-01,292.496002,302.545471,0.000000
2031-05-02,295.085205,301.096741,44.019318
2031-05-03,292.858856,301.677887,48.814793
2031-05-04,289.686340,302.527863,0.000000
2031-05-05,292.088745,303.071625,0.000000
2031-05-06,293.597687,298.159485,4.442418
2031-05-07,291.988403,299.011841,17.705362
2031-05-08,291.964081,302.106293,11.130730
2031-05-09,294.839264,301.967438,17.610075
2031-05-10,294.126556,302.132233,9.541827
2031-05-11,295.102417,304.904724,28.154501
2031-05-12,294.898071,302.656281,21.147402
2031-05-13,295.707886,304.372772,14.719317
2031-05-14,293.583069,306.716217,4.515811
2031-05-15,294.090210,303.358612,0.000000
2031-05-16,286.596252,300.823914,2.207036
2031-05-17,288.049316,300.190643,1.847892
2031-05-18,288.863953,300.518555,0.000000
2031-05-19,291.410645,300.525024,0.000000
2031-05-20,291.715820,302.659668,0.000000
2031-05-21,291.467834,303.585602,0.000000
2031-05-22,292.911621,300.471649,0.000000
2031-05-23,294.533600,303.654999,0.000000
2031-05-24,291.630615,305.318085,0.000000
2031-05-25,293.622986,302.762604,0.000000
2031-05-26,291.594818,303.368896,0.000000
2031-05-27,293.380646,303.479065,0.000000
2031-05-28,293.414490,303.640961,0.000000
2031-05-29,292.919617,305.958893,0.000000
2031-05-30,293.736115,307.661133,0.000000
2031-05-31,294.289520,307.847961,0.000000
2031-06-01,295.286285,309.470245,0.000000
2031-06-02,293.562775,302.584717,8.252342
2031-06-03,293.875153,300.731201,5.859491
2031-06-04,294.818481,306.414856,0.000000
2031-06-05,296.212860,305.321503,5.292134
2031-06-06,295.845886,307.347382,7.239241
2031-06-07,294.845642,303.972778,5.022377
2031-06-08,296.147430,308.486664,0.000000
2031-06-09,295.287506,310.182159,0.000000
2031-06-10,296.368835,309.571320,0.000000
2031-06-11,296.501343,309.418060,0.000000
2031-06-12,296.402985,309.790558,0.000000
2031-06-13,296.411224,310.247803,0.000000
2031-06-14,296.428253,310.382568,0.000000
2031-06-15,295.317261,308.782257,0.000000
2031-06-16,294.909027,308.561340,0.000000
2031-06-17,297.783325,310.113373,1.846146
2031-06-18,297.486450,310.433014,0.000000
2031-06-19,297.696075,312.149658,1.697845
2031-06-20,297.558258,309.910370,0.000000
2031-06-21,297.686279,309.441467,0.000000
2031-06-22,296.092163,308.012299,0.000000
2031-06-23,295.636963,308.608368,0.000000
2031-06-24,295.837097,307.602966,0.000000
2031-06-25,295.085907,307.414398,0.000000
2031-06-26,295.820068,309.645233,0.000000
2031-06-27,297.490295,310.644073,0.000000
2031-06-28,299.701050,312.799622,3.306671
2031-06-29,299.467865,314.531708,1.922546
2031-06-30,298.863556,312.367584,2.679430
2031-07-01,298.473206,312.323853,0.601283
2031-07-02,298.255341,312.186005,0.598478
2031-07-03,298.210571,306.809174,26.400875
2031-07-04,298.715820,303.659973,89.513229
2031-07-05,295.776337,298.506012,71.707138
2031-07-06,296.685059,299.456238,38.159649
2031-07-07,295.491882,303.271362,12.625689
2031-07-08,296.180817,304.899567,6.958724
2031-07-09,296.030914,304.977295,7.981897
2031-07-10,296.315582,305.398621,0.414564
2031-07-11,297.364563,305.824402,1.282154
2031-07-12,297.278107,306.562622,5.328126
2031-07-13,297.013916,308.951904,0.000000
2031-07-14,297.564423,310.895874,0.000000
2031-07-15,298.042023,312.330048,1.201655
2031-07-16,298.345551,308.794098,0.786036
2031-07-17,297.572296,309.301331,0.000000
2031-07-18,298.178345,308.519684,1.190848
2031-07-19,297.995331,306.290497,0.000000
2031-07-20,297.859131,310.330627,0.000000
2031-07-21,298.037781,311.060272,0.000000
2031-07-22,297.794708,308.598358,0.000000
2031-07-23,297.491364,306.949158,0.000000
2031-07-24,296.946228,306.684418,0.000000
2031-07-25,297.722900,309.935272,0.000000
2031-07-26,298.532257,310.866180,0.000000
2031-07-27,299.011719,309.311798,0.845612
2031-07-28,298.226410,307.192719,0.000000
2031-07-29,297.526855,308.585083,0.000000
2031-07-30,296.579285,312.640289,4.476796
2031-07-31,296.316528,311.909607,0.000000
2031-08-01,297.370850,312.092377,0.624351
2031-08-02,297.606842,311.801147,0.402767
2031-08-03,297.704224,312.312134,0.000000
2031-08-04,298.364655,311.936737,0.000000
2031-08-05,298.403412,312.089508,5.021523
2031-08-06,298.590973,308.933411,9.857275
2031-08-07,296.738922,308.736023,4.094069
2031-08-08,297.092194,309.326843,1.162826
2031-08-09,297.922211,308.947571,5.013676
2031-08-10,296.749878,307.177032,4.946248
2031-08-11,296.160431,307.587646,0.792789
2031-08-12,295.626099,307.889679,0.000000
2031-08-13,296.095123,308.282471,0.000000
2031-08-14,296.819489,307.488342,0.000000
2031-08-15,296.809998,307.122681,0.000000
2031-08-16,296.839142,307.520233,0.328830
2031-08-17,297.226349,308.200073,0.000000
2031-08-18,297.522156,307.113586,2.947331
2031-08-19,297.071350,307.955627,0.000000
2031-08-20,297.168793,310.231567,0.349854
2031-08-21,297.784271,310.125732,0.565557
2031-08-22,298.444946,309.976898,0.937397
2031-08-23,298.354706,310.569000,0.000000
2031-08-24,298.044617,310.473145,0.000000
2031-08-25,297.395752,310.165436,0.000000
2031-08-26,297.499634,310.274414,0.439557
2031-08-27,297.303864,307.643890,2.841365
2031-08-28,297.653259,308.609924,0.000000
2031-08-29,297.079163,309.898285,0.000000
2031-08-30,297.222900,310.298615,2.484707
2031-08-31,296.513397,314.694794,0.000000
2031-09-01,296.262177,308.909363,0.000000
2031-09-02,295.160706,308.710114,0.000000
2031-09-03,296.963470,307.231201,0.000000
2031-09-04,296.679169,307.350952,3.842315
2031-09-05,297.313995,305.861328,10.818868
2031-09-06,296.853210,304.522278,38.489368
2031-09-07,297.165466,305.087585,29.237480
2031-09-08,294.747162,305.984467,26.974609
2031-09-09,294.104706,305.996918,0.737951
2031-09-10,295.695953,307.054932,1.289874
2031-09-11,294.473633,302.801178,53.150909
2031-09-12,292.671570,303.434509,28.104818
2031-09-13,296.299988,304.891632,0.000000
2031-09-14,293.458374,304.517151,0.000000
2031-09-15,291.458740,304.696869,0.000000
2031-09-16,293.279816,306.878113,0.000000
2031-09-17,295.808258,305.693085,0.000000
2031-09-18,294.559692,304.613251,0.000000
2031-09-19,293.907593,306.232025,0.000000
2031-09-20,294.763855,306.626373,0.000000
2031-09-21,291.749939,307.433502,0.000000
2031-09-22,291.075012,307.244415,0.000000
2031-09-23,293.066376,307.041565,0.000000
2031-09-24,294.738281,306.022614,0.000000
2031-09-25,295.070679,305.415314,0.000000
2031-09-26,295.235870,304.903107,0.000000
2031-09-27,293.692719,305.284302,0.000000
2031-09-28,295.904266,307.160980,1.234979
2031-09-29,295.463409,306.012115,0.000000
2031-09-30,290.882996,305.224182,0.000000
2031-10-01,291.330688,307.458832,0.000000
2031-10-02,295.745361,306.178101,0.000000
2031-10-03,286.933502,302.446686,0.000000
2031-10-04,288.753082,305.090851,0.000000
2031-10-05,292.947998,303.304596,14.431465
2031-10-06,287.764313,301.813599,0.645452
2031-10-07,285.578491,304.435486,0.000000
2031-10-08,287.619598,304.143524,0.000000
2031-10-09,289.336639,305.556213,0.000000
2031-10-10,292.856049,305.253815,0.000000
2031-10-11,294.582916,305.736908,0.000000
2031-10-12,295.892517,303.599487,7.331695
2031-10-13,293.452362,301.700256,19.787939
2031-10-14,296.258453,306.061157,4.840472
2031-10-15,297.060577,307.073639,0.848442
2031-10-16,296.132660,305.912598,1.506091
2031-10-17,293.890686,303.112030,3.889377
2031-10-18,291.955750,303.805389,0.000000
2031-10-19,294.704559,307.770172,0.000000
2031-10-20,293.729675,306.877533,0.000000
2031-10-21,290.971405,302.373016,0.000000
2031-10-22,290.007355,298.206360,0.000000
2031-10-23,287.552856,299.708435,0.000000
2031-10-24,289.841003,299.248260,2.413952
2031-10-25,290.330719,303.888580,0.299681
2031-10-26,290.794067,305.466095,0.000000
2031-10-27,281.682373,301.704010,0.000000
2031-10-28,274.662872,295.646698,0.000000
2031-10-29,281.498932,301.440979,0.000000
2031-10-30,284.574646,297.128235,0.000000
2031-10-31,279.967316,295.261810,0.000000
2031-11-01,283.057434,300.024292,0.000000
2031-11-02,284.562256,298.878204,0.000000
2031-11-03,283.960754,298.470428,0.000000
2031-11-04,284.816315,299.851013,0.000000
2031-11-05,287.598755,302.922882,0.000000
2031-11-06,290.426392,299.420319,0.000000
2031-11-07,291.285583,299.734955,27.207354
2031-11-08,293.573517,301.914093,6.427845
2031-11-09,281.968842,296.975983,0.000000
2031-11-10,279.835449,293.602844,0.000000
2031-11-11,285.742767,295.634857,0.434940
2031-11-12,289.639679,294.928436,0.661252
2031-11-13,288.323181,294.506897,0.000000
2031-11-14,291.355469,299.942627,0.000000
2031-11-15,291.293274,297.958801,0.350280
2031-11-16,280.859222,293.760010,0.000000
2031-11-17,281.022949,296.758118,0.000000
2031-11-18,284.429199,295.629089,0.000000
2031-11-19,287.571655,292.322510,0.594836
2031-11-20,286.856110,294.231567,9.973495
2031-11-21,282.851013,289.288513,0.536327
2031-11-22,277.655884,288.650269,0.000000
2031-11-23,276.407928,288.524933,0.000000
2031-11-24,278.160919,287.205292,0.000000
2031-11-25,278.443451,293.879944,0.000000
2031-11-26,283.207642,291.583588,0.000000
2031-11-27,285.390106,293.329712,0.000000
2031-11-28,289.201904,292.034851,4.592075
2031-11-29,283.397125,297.132202,1.605482
2031-11-30,285.698181,291.945618,0.000000
2031-12-01,282.057037,289.886200,0.000000
2031-12-02,283.041565,293.575775,0.000000
2031-12-03,280.863983,298.261566,0.000000
2031-12-04,285.284454,300.046143,0.000000
2031-12-05,287.299805,300.738861,0.000000
2031-12-06,288.022827,298.698334,0.814688
2031-12-07,287.168823,295.338531,2.882784
2031-12-08,277.802307,292.807953,0.000000
2031-12-09,276.445190,292.682373,0.000000
2031-12-10,280.595032,298.588928,0.000000
2031-12-11,282.975647,294.831451,0.000000
2031-12-12,280.204163,295.522919,0.000000
2031-12-13,281.753754,298.328827,0.000000
2031-12-14,289.957428,301.147980,0.000000
2031-12-15,285.704956,296.123566,0.362495
2031-12-16,263.324860,281.482300,0.364593
2031-12-17,275.859192,284.660583,12.656969
2031-12-18,275.682648,280.332611,1.741048
2031-12-19,269.665131,276.633636,0.000000
2031-12-20,273.053894,286.209442,0.000000
2031-12-21,278.196716,289.540619,0.000000
2031-12-22,285.894989,291.866455,0.000000
2031-12-23,272.031128,286.790283,0.000000
2031-12-24,273.417053,289.105286,0.000000
2031-12-25,279.293091,285.533447,0.000000
2031-12-26,272.972839,284.845032,0.000000
2031-12-27,276.056366,286.791321,0.344598
2031-12-28,282.325104,292.301331,0.998635
2031-12-29,285.371948,298.471405,0.000000
2031-12-30,281.199158,294.333191,0.000000
2031-12-31,285.852600,297.997650,1.873407
2032-01-01,273.663971,290.648132,2.294888
2032-01-02,275.037964,290.015991,1.383772
2032-01-03,279.978149,293.484650,0.000000
2032-01-04,278.570343,293.287415,0.000000
2032-01-05,282.136108,292.859985,3.931731
2032-01-06,276.011322,289.158173,0.000000
2032-01-07,268.859589,280.221527,0.000000
2032-01-08,274.197327,290.248566,0.000000
2032-01-09,283.052429,292.686401,2.963247
2032-01-10,276.798981,287.653046,1.570147
2032-01-11,270.323761,277.951630,0.000000
2032-01-12,270.025024,277.398315,0.000000
2032-01-13,273.522095,277.670288,0.000000
2032-01-14,281.786804,289.649353,10.850214
2032-01-15,277.053162,282.059875,11.640629
2032-01-16,273.778412,289.741241,0.000000
2032-01-17,276.794739,293.182526,0.000000
2032-01-18,282.878418,293.727631,0.000000
2032-01-19,281.582855,293.952393,0.000000
2032-01-20,280.552246,298.313232,0.000000
2032-01-21,283.699524,300.976471,0.000000
2032-01-22,288.125092,299.607544,1.310471
2032-01-23,277.551544,294.391541,1.201142
2032-01-24,274.128510,291.646912,0.000000
2032-01-25,281.693115,294.627747,2.006018
2032-01-26,276.508728,291.513153,0.000000
2032-01-27,279.861694,293.765839,0.000000
2032-01-28,281.492554,294.103638,0.000000
2032-01-29,279.514618,288.534149,0.000000
2032-01-30,275.145538,295.971313,0.000000
2032-01-31,283.460846,298.644897,0.415668
2032-02-01,284.973389,292.319427,0.000000
2032-02-02,274.376251,287.434601,0.000000
2032-02-03,275.431152,293.219910,0.000000
2032-02-04,283.256012,299.227051,0.345114
2032-02-05,287.760986,298.403992,1.180760
2032-02-06,285.005554,292.246918,2.447204
2032-02-07,273.730042,289.592865,0.000000
2032-02-08,276.677246,297.470795,0.000000
2032-02-09,280.370117,291.130646,0.000000
2032-02-10,273.758728,282.810150,0.000000
2032-02-11,273.833008,283.408569,2.004882
2032-02-12,269.018951,279.872803,1.443986
2032-02-13,273.866608,287.414246,0.000000
2032-02-14,273.116943,283.052917,0.000000
2032-02-15,275.124634,293.264618,0.000000
2032-02-16,277.625336,289.662567,0.000000
2032-02-17,275.667419,293.994965,0.000000
2032-02-18,283.867035,299.094208,0.000000
2032-02-19,285.159698,299.798920,0.000000
2032-02-20,283.468231,299.170685,0.000000
2032-02-21,284.553406,300.919067,0.000000
2032-02-22,288.828064,300.777344,1.051831
2032-02-23,287.723541,295.592957,0.000000
2032-02-24,278.214233,298.331360,0.000000
2032-02-25,280.120972,294.187225,1.437704
2032-02-26,288.509888,295.581268,6.351001
2032-02-27,288.658447,298.848145,6.975595
2032-02-28,286.846466,295.410767,3.726604
2032-02-29,282.248474,290.523224,2.230972
2032-03-01,277.650513,285.635681,0.735340
2032-03-02,276.514496,296.367035,0.000000
2032-03-03,283.654816,300.914398,0.000000
2032-03-04,285.160889,304.141083,0.434887
2032-03-05,285.526855,296.409637,0.000000
2032-03-06,284.164978,301.630981,0.000000
2032-03-07,288.881042,302.140076,0.000000
2032-03-08,282.906891,299.184540,0.000000
2032-03-09,283.658020,295.448669,0.000000
2032-03-10,281.441254,297.828156,0.402159
2032-03-11,276.443085,292.699066,0.000000
2032-03-12,260.512360,279.366455,0.000000
2032-03-13,269.351746,284.929871,0.000000
2032-03-14,272.587646,288.038910,0.000000
2032-03-15,276.461182,296.413025,0.000000
2032-03-16,283.471649,303.096375,0.304563
2032-03-17,281.832733,301.564301,0.000000
2032-03-18,288.131500,302.679169,0.365903
2032-03-19,287.985229,299.934540,7.016496
2032-03-20,285.090485,294.150757,0.000000
2032-03-21,289.806061,299.184631,2.051903
2032-03-22,290.169739,301.029907,0.000000
2032-03-23,290.445435,301.322693,0.000000
2032-03-24,284.688171,303.878204,0.000000
2032-03-25,285.764709,303.976288,0.000000
2032-03-26,287.741699,305.639954,0.000000
2032-03-27,291.135498,301.813019,0.562797
2032-03-28,287.930542,297.728821,0.000000
2032-03-29,285.934448,294.892090,0.000000
2032-03-30,286.004639,295.457214,0.000000
2032-03-31,283.694946,298.537292,0.000000
2032-04-01,280.570251,294.405731,0.000000
2032-04-02,282.450745,289.224762,2.042997
2032-04-03,281.945953,286.400085,44.763439
2032-04-04,281.081299,288.146240,3.482844
2032-04-05,280.501526,292.125732,0.000000
2032-04-06,280.508972,297.225861,0.000000
2032-04-07,287.075562,299.083710,0.000000
2032-04-08,286.833893,302.118439,0.000000
2032-04-09,290.274200,299.072601,0.903058
2032-04-10,287.727936,295.080902,0.000000
2032-04-11,281.123077,298.270508,0.000000
2032-04-12,283.250305,301.697418,0.000000
2032-04-13,285.680847,305.026733,0.000000
2032-04-14,290.492981,304.780182,0.000000
2032-04-15,290.000122,300.878357,0.000000
2032-04-16,282.596680,297.110718,0.000000
2032-04-17,290.938660,302.547607,0.897915
2032-04-18,291.637604,305.386902,1.130694
2032-04-19,292.790253,304.334930,0.000000
2032-04-20,289.692688,300.542633,0.000000
2032-04-21,285.165924,296.081879,0.000000
2032-04-22,282.334595,300.158417,0.000000
2032-04-23,286.205322,305.646912,0.000000
2032-04-24,289.412079,305.033997,1.455557
2032-04-25,291.780121,302.485901,6.576355
2032-04-26,286.054169,299.100861,6.732374
2032-04-27,282.246002,296.428528,0.000000
2032-04-28,285.696320,300.544617,0.000000
2032-04-29,289.353943,300.563782,0.000000
2032-04-30,289.673218,301.340729,0.000000
2032-05-01,289.237915,299.271698,1.306582
2032-05-02,293.824707,299.957397,13.196483
2032-05-03,292.357910,305.380402,0.322717
2032-05-04,291.724213,305.116333,0.000000
2032-05-05,289.501404,307.526031,0.000000
2032-05-06,294.560638,303.758484,0.000000
2032-05-07,294.032532,303.422424,0.000000
2032-05-08,289.956177,306.208221,0.000000
2032-05-09,291.162567,305.804047,0.000000
2032-05-10,292.049500,308.392975,0.000000
2032-05-11,294.130371,303.191315,2.748838
2032-05-12,293.449371,301.368835,6.792242
2032-05-13,290.231049,304.398010,3.668573
2032-05-14,292.656036,303.108521,17.733784
2032-05-15,288.836761,304.016968,1.929805
2032-05-16,287.668854,298.425873,12.780540
2032-05-17,285.957336,299.133057,0.934155
2032-05-18,287.548157,307.896515,0.000000
2032-05-19,291.538971,309.765289,0.000000
2032-05-20,292.338531,308.763275,0.000000
2032-05-21,293.048187,308.888214,0.000000
2032-05-22,292.916504,307.336578,0.000000
2032-05-23,294.067078,306.200653,0.000000
2032-05-24,294.441315,308.078003,0.000000
2032-05-25,295.285919,304.355469,0.000000
2032-05-26,291.704254,304.685272,5.088109
2032-05-27,295.204102,304.275146,5.290912
2032-05-28,294.292175,307.929443,0.000000
2032-05-29,296.548401,307.616547,2.547033
2032-05-30,299.175446,301.621521,10.720441
2032-05-31,294.523743,304.783234,0.000000
2032-06-01,295.138733,306.949005,0.476919
2032-06-02,296.056610,307.998932,5.040159
2032-06-03,297.069397,306.790161,10.710161
2032-06-04,297.013641,306.382782,13.181475
2032-06-05,297.051178,304.231323,30.242706
2032-06-06,296.419800,304.782135,7.398577
2032-06-07,296.560577,304.781494,4.645645
2032-06-08,296.106201,306.144592,0.000000
2032-06-09,295.046509,306.215576,0.000000
2032-06-10,294.877136,306.325134,0.000000
2032-06-11,294.240784,307.624420,0.000000
2032-06-12,295.411652,310.044495,0.000000
2032-06-13,296.835663,310.356812,0.000000
2032-06-14,297.482483,310.901550,0.000000
2032-06-15,296.738342,309.482635,0.000000
2032-06-16,295.862488,308.514252,0.000000
2032-06-17,297.184418,310.168488,1.715324
2032-06-18,297.792908,312.195953,0.000000
2032-06-19,299.061615,312.858887,1.851330
2032-06-20,298.624237,311.893372,0.296485
2032-06-21,296.937164,312.077362,1.322980
2032-06-22,298.429138,310.901917,0.000000
2032-06-23,298.494446,309.979034,13.107103
2032-06-24,297.854218,303.454926,8.012815
2032-06-25,297.145020,306.866058,3.629924
2032-06-26,296.563843,308.928253,0.000000
2032-06-27,297.734650,310.172241,0.000000
2032-06-28,297.385193,311.073120,0.600664
2032-06-29,299.128265,311.934845,0.000000
2032-06-30,298.851410,312.249023,0.000000
2032-07-01,298.429504,311.426422,2.526367
2032-07-02,298.248749,311.296967,4.665007
2032-07-03,298.923492,312.340179,1.683163
2032-07-04,297.836914,305.693848,10.805038
2032-07-05,299.844788,305.739410,25.043863
2032-07-06,297.127380,307.203857,18.267141
2032-07-07,297.374969,309.096222,5.793732
2032-07-08,297.687561,312.362976,3.066114
2032-07-09,298.963440,306.626892,15.942701
2032-07-10,297.667389,308.122650,11.895161
2032-07-11,297.676666,307.955170,0.290308
2032-07-12,297.045258,308.931641,0.000000
2032-07-13,297.711090,309.841949,0.000000
2032-07-14,297.829407,310.400146,0.000000
2032-07-15,298.619965,311.825470,6.422471
2032-07-16,298.811554,311.788849,4.386949
2032-07-17,298.920166,305.977142,10.101418
2032-07-18,298.525757,307.450043,27.167833
2032-07-19,297.675781,305.455841,9.465083
2032-07-20,298.011505,309.870850,13.215757
2032-07-21,299.487793,312.086700,0.000000
2032-07-22,300.116943,313.431335,0.000000
2032-07-23,301.417877,313.543976,0.000000
2032-07-24,299.778717,313.270508,0.000000
2032-07-25,299.425079,313.122986,0.000000
2032-07-26,299.878082,313.845154,0.000000
2032-07-27,299.965698,313.626068,0.000000
2032-07-28,299.689301,312.328278,1.094822
2032-07-29,298.644745,311.455292,0.000000
2032-07-30,297.905823,312.639587,0.000000
2032-07-31,299.044342,313.212372,0.000000
2032-08-01,299.444305,311.821106,1.562257
2032-08-02,298.599792,311.327362,0.000000
2032-08-03,298.264984,311.881226,0.000000
2032-08-04,296.925415,309.545410,0.000000
2032-08-05,297.506073,308.595856,0.000000
2032-08-06,298.349213,309.361786,0.000000
2032-08-07,298.075928,310.532806,0.000000
2032-08-08,297.704193,310.901978,0.000000
2032-08-09,297.077057,310.926849,0.000000
2032-08-10,297.920380,310.996338,0.000000
2032-08-11,298.152496,312.106140,0.000000
2032-08-12,298.435608,312.269958,0.000000
2032-08-13,299.126465,311.960083,0.642990
2032-08-14,299.236877,310.734253,0.000000
2032-08-15,298.560699,311.822815,0.490301
2032-08-16,300.834656,312.762726,0.313147
2032-08-17,301.372681,313.190979,0.000000
2032-08-18,300.900299,312.219452,0.000000
2032-08-19,300.800751,313.116577,1.382882
2032-08-20,301.569366,313.125305,0.000000
2032-08-21,302.669159,312.938721,4.658591
2032-08-22,301.757690,312.417297,3.808423
2032-08-23,300.538605,309.786743,18.313177
2032-08-24,298.997589,310.775574,10.045088
2032-08-25,301.118530,307.952332,24.888290
2032-08-26,297.917816,310.889984,3.801242
2032-08-27,298.547089,310.009094,4.838584
2032-08-28,297.775208,308.505676,1.369918
2032-08-29,296.374115,307.642517,0.000000
2032-08-30,295.799255,307.334473,0.000000
2032-08-31,296.263092,309.008209,0.000000
2032-09-01,297.831268,315.696594,0.000000
2032-09-02,297.598450,313.640869,0.000000
2032-09-03,298.179626,316.248352,0.000000
2032-09-04,298.755249,309.182831,0.678245
2032-09-05,297.738708,308.609985,0.000000
2032-09-06,297.098267,308.962097,0.000000
2032-09-07,297.583527,309.168121,0.815241
2032-09-08,297.128143,309.523071,1.509262
2032-09-09,296.479736,304.121826,17.994122
2032-09-10,296.519501,305.138794,12.641251
2032-09-11,294.291809,305.134827,3.795320
2032-09-12,295.348633,305.156525,1.654949
2032-09-13,293.226349,304.811829,0.000000
2032-09-14,293.459717,306.146851,0.000000
2032-09-15,294.683929,307.040222,0.000000
2032-09-16,294.624054,309.615570,0.000000
2032-09-17,294.578857,307.542755,0.000000
2032-09-18,296.518341,307.319794,0.000000
2032-09-19,296.566376,307.399933,0.000000
2032-09-20,296.815460,307.313660,0.000000
2032-09-21,295.419922,307.438934,0.000000
2032-09-22,295.913025,308.780518,0.000000
2032-09-23,296.593994,306.134003,0.000000
2032-09-24,289.997040,300.905182,1.678211
2032-09-25,290.147949,298.089722,3.736487
2032-09-26,284.846100,298.802673,0.000000
2032-09-27,288.008759,303.519073,0.000000
2032-09-28,293.841217,305.904419,2.530701
2032-09-29,294.121216,306.754608,13.338321
2032-09-30,293.766724,305.007080,1.838936
2032-10-01,292.954224,299.097656,2.840008
2032-10-02,293.192535,304.408295,5.320548
2032-10-03,289.156281,302.673187,0.000000
2032-10-04,286.174530,307.210297,0.000000
2032-10-05,287.919617,306.301147,0.000000
