#,----------------------------------,WARNING,----------------------------------------,,,,,,,,,,,
#,Some,of,the,data,that,you,have,obtained,from,this,U.S.,Geological,Survey,database
#,may,not,have,received,Director's,approval.,Any,such,data,values,are,qualified,,
#,as,provisional,and,are,subject,to,revision.,Provisional,data,are,released,on,the,
#,condition,that,neither,the,USGS,nor,the,United,States,Government,may,be,held,liable
#,for,any,damages,resulting,from,its,use.,,,,,,,
#,,,,,,,,,,,,,,
#,Additional,info:,https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,,,,
#,,,,,,,,,,,,,,
#,File-format,description:,https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,,,,
#,Automated-retrieval,info:,https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,,,,
#,,,,,,,,,,,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,,,,,,,,,,,
#,retrieved:,6/9/2020,18:03:03,EDT,(caww01),,,,,,,,,
#,,,,,,,,,,,,,,
#,Data,for,the,following,1,site(s),are,contained,in,this,file,,,
#,USGS,8168000,Hueco,Spgs,nr,New,"Braunfels,",TX,,,,,,
#,-----------------------------------------------------------------------------------,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#,Data,provided,for,site,8168000,,,,,,,,,
#,TS,parameter,statistic,Description,,,,,,,,,,
#,136442,65,3,Gage,"height,",feet,(Mean),,,,,,,
#,136443,60,3,"Discharge,",cubic,feet,per,second,(Mean),,,,,
#,173830,60,1,"Discharge,",cubic,feet,per,second,(Maximum),,,,,
#,173831,60,2,"Discharge,",cubic,feet,per,second,(Minimum),,,,,
#,,,,,,,,,,,,,,
#,Data-value,qualification,codes,included,in,this,output:,,,,,,,
#,,,,,,,,,,,,,,
#,A,Approved,for,publication,--,Processing,and,review,completed.,,,,,
#,P,Provisional,data,subject,to,revision.,,,,,,,,
#,e,Value,has,been,estimated.,,,,,,,,,
#,,,,,,,,,,,,,,
agency_cd,site_no,datetime,136442_00065_00003,136442_00065_00003_cd,136443_00060_00003,136443_00060_00003_cd,173830_00060_00001,173830_00060_00001_cd,173831_00060_00002,173831_00060_00002_cd,,,,
USGS,8168000,11/12/2007,7.62,A,85.4,A,88.5,A,83.1,A,,,,
USGS,8168000,11/13/2007,7.62,A,85.4,A,88.5,A,81.4,A,,,,
USGS,8168000,11/14/2007,7.62,A,85.7,A,88.5,A,83.1,A,,,,
USGS,8168000,11/15/2007,7.63,A,86,A,88.5,A,81.4,A,,,,
USGS,8168000,11/16/2007,7.63,A,85.8,A,88.5,A,81.4,A,,,,
USGS,8168000,11/17/2007,7.62,A,85.2,A,88.5,A,81.4,A,,,,
USGS,8168000,11/18/2007,7.62,A,85.3,A,88.5,A,81.4,A,,,,
USGS,8168000,11/19/2007,7.62,A,84.9,A,88.5,A,81.4,A,,,,
USGS,8168000,11/20/2007,7.62,A,84.3,A,88.5,A,81.4,A,,,,
USGS,8168000,11/21/2007,7.62,A,84.2,A,86.7,A,81.4,A,,,,
USGS,8168000,11/22/2007,7.62,A,84.7,A,86.7,A,81.4,A,,,,
USGS,8168000,11/23/2007,7.61,A,83.9,A,86.7,A,81.4,A,,,,
USGS,8168000,11/24/2007,7.62,A,84.2,A,86.7,A,81.4,A,,,,
USGS,8168000,11/25/2007,7.61,A,83.9,A,86.7,A,81.4,A,,,,
USGS,8168000,11/26/2007,7.61,A,83,A,86.7,A,79.7,A,,,,
USGS,8168000,11/27/2007,7.61,A,82.7,A,86.7,A,79.7,A,,,,
USGS,8168000,11/28/2007,7.6,A,82.4,A,84.9,A,79.7,A,,,,
USGS,8168000,11/29/2007,7.6,A,82,A,84.9,A,79.7,A,,,,
USGS,8168000,11/30/2007,7.6,A,81.7,A,83.1,A,79.7,A,,,,
USGS,8168000,12/1/2007,7.61,A,83.2,A,84.9,A,81.4,A,,,,
USGS,8168000,12/2/2007,7.6,A,82.7,A,84.9,A,79.7,A,,,,
USGS,8168000,12/3/2007,7.59,A,82,A,83.1,A,78,A,,,,
USGS,8168000,12/4/2007,7.59,A,81.9,A,83.1,A,78,A,,,,
USGS,8168000,12/5/2007,7.59,A,81.6,A,83.1,A,78,A,,,,
USGS,8168000,12/6/2007,7.59,A,81.2,A,83.1,A,78,A,,,,
USGS,8168000,12/7/2007,7.59,A,82,A,83.1,A,79.7,A,,,,
USGS,8168000,12/8/2007,7.59,A,81,A,83.1,A,78,A,,,,
USGS,8168000,12/9/2007,7.58,A,80.3,A,83.1,A,78,A,,,,
USGS,8168000,12/10/2007,7.58,A,80.4,A,83.1,A,79.7,A,,,,
USGS,8168000,12/11/2007,7.58,A,79.9,A,81.4,A,78,A,,,,
USGS,8168000,12/12/2007,7.58,A,79.9,A,81.4,A,78,A,,,,
USGS,8168000,12/13/2007,7.57,A,79.6,A,81.4,A,75.9,A,,,,
USGS,8168000,12/14/2007,7.57,A,79.3,A,81.4,A,75.9,A,,,,
USGS,8168000,12/15/2007,7.57,A,79.7,A,81.4,A,75.9,A,,,,
USGS,8168000,12/16/2007,7.58,A,79.7,A,81.4,A,75.9,A,,,,
USGS,8168000,12/17/2007,7.57,A,79.6,A,81.4,A,75.9,A,,,,
USGS,8168000,12/18/2007,7.57,A,79.4,A,81.4,A,78,A,,,,
USGS,8168000,12/19/2007,7.57,A,79,A,81.4,A,75.9,A,,,,
USGS,8168000,12/20/2007,7.56,A,78.6,A,79.7,A,73.8,A,,,,
USGS,8168000,12/21/2007,7.56,A,78.3,A,79.7,A,75.9,A,,,,
USGS,8168000,12/22/2007,7.56,A,78,A,79.7,A,73.8,A,,,,
USGS,8168000,12/23/2007,7.55,A,77.5,A,79.7,A,73.8,A,,,,
USGS,8168000,12/24/2007,7.55,A,76.8,A,78,A,73.8,A,,,,
USGS,8168000,12/25/2007,7.54,A,76.5,A,78,A,73.8,A,,,,
USGS,8168000,12/26/2007,7.54,A,76.2,A,78,A,73.8,A,,,,
USGS,8168000,12/27/2007,7.54,A,76,A,78,A,71.5,A,,,,
USGS,8168000,12/28/2007,7.53,A,75.5,A,78,A,71.5,A,,,,
USGS,8168000,12/29/2007,7.53,A,75.4,A,78,A,71.5,A,,,,
USGS,8168000,12/30/2007,7.53,A,75,A,75.9,A,73.8,A,,,,
USGS,8168000,12/31/2007,7.53,A,75.1,A,75.9,A,73.8,A,,,,
USGS,8168000,1/1/2008,7.52,A,74.6,A,75.9,A,71.5,A,,,,
USGS,8168000,1/2/2008,7.52,A,74.1,A,75.9,A,71.5,A,,,,
USGS,8168000,1/3/2008,7.52,A,73.9,A,75.9,A,71.5,A,,,,
USGS,8168000,1/4/2008,7.52,A,73.8,A,75.9,A,71.5,A,,,,
USGS,8168000,1/5/2008,7.51,A,73.9,A,75.9,A,71.5,A,,,,
USGS,8168000,1/6/2008,7.51,A,73.9,A,75.9,A,71.5,A,,,,
USGS,8168000,1/7/2008,7.51,A,74.2,A,75.9,A,71.5,A,,,,
USGS,8168000,1/8/2008,7.51,A,73.8,A,75.9,A,71.5,A,,,,
USGS,8168000,1/9/2008,7.5,A,73.6,A,75.9,A,71.5,A,,,,
USGS,8168000,1/10/2008,7.5,A,73.2,A,73.8,A,69.3,A,,,,
USGS,8168000,1/11/2008,7.5,A,73,A,75.9,A,69.3,A,,,,
USGS,8168000,1/12/2008,7.49,A,71.6,A,73.8,A,69.3,A,,,,
USGS,8168000,1/13/2008,7.48,A,71.6,A,73.8,A,69.3,A,,,,
USGS,8168000,1/14/2008,7.48,A,72,A,73.8,A,69.3,A,,,,
USGS,8168000,1/15/2008,7.48,A,71.6,A,73.8,A,69.3,A,,,,
USGS,8168000,1/16/2008,7.47,A,71.4,A,73.8,A,69.3,A,,,,
USGS,8168000,1/17/2008,7.47,A,71.3,A,73.8,A,69.3,A,,,,
USGS,8168000,1/18/2008,7.47,A,71.1,A,71.5,A,69.3,A,,,,
USGS,8168000,1/19/2008,7.47,A,71.2,A,71.5,A,67,A,,,,
USGS,8168000,1/20/2008,7.46,A,71.3,A,73.8,A,69.3,A,,,,
USGS,8168000,1/21/2008,7.46,A,71.2,A,71.5,A,67,A,,,,
USGS,8168000,1/22/2008,7.46,A,71.2,A,73.8,A,67,A,,,,
USGS,8168000,1/23/2008,7.46,A,71.1,A,73.8,A,67,A,,,,
USGS,8168000,1/24/2008,7.46,A,71.3,A,71.5,A,69.3,A,,,,
USGS,8168000,1/25/2008,7.45,A,71.3,A,73.8,A,67,A,,,,
USGS,8168000,1/26/2008,7.45,A,70.8,A,71.5,A,67,A,,,,
USGS,8168000,1/27/2008,7.45,A,70.5,A,71.5,A,67,A,,,,
USGS,8168000,1/28/2008,7.44,A,70,A,71.5,A,67,A,,,,
USGS,8168000,1/29/2008,7.44,A,68.8,A,71.5,A,64.8,A,,,,
USGS,8168000,1/30/2008,7.44,A,68.4,A,71.5,A,64.8,A,,,,
USGS,8168000,1/31/2008,7.44,A,69.3,A,71.5,A,64.8,A,,,,
USGS,8168000,2/1/2008,7.45,A,68.3,A,71.5,A,62.4,A,,,,
USGS,8168000,2/2/2008,7.44,A,67.9,A,69.3,A,64.8,A,,,,
USGS,8168000,2/3/2008,7.44,A,67.3,A,69.3,A,62.4,A,,,,
USGS,8168000,2/4/2008,7.44,A,67.6,A,69.3,A,64.8,A,,,,
USGS,8168000,2/5/2008,7.44,A,67.2,A,69.3,A,62.4,A,,,,
USGS,8168000,2/6/2008,7.44,A,64.6,A,67,A,60,A,,,,
USGS,8168000,2/7/2008,7.44,A,63.8,A,67,A,60,A,,,,
USGS,8168000,2/8/2008,7.43,A,62.8,A,64.8,A,60,A,,,,
USGS,8168000,2/9/2008,7.43,A,61.9,A,64.8,A,56.6,A,,,,
USGS,8168000,2/10/2008,7.42,A,60.8,A,62.4,A,56.6,A,,,,
USGS,8168000,2/11/2008,7.42,A,58.5,A,62.4,A,53.3,A,,,,
USGS,8168000,2/12/2008,7.42,A,57.4,A,60,A,53.3,A,,,,
USGS,8168000,2/13/2008,7.42,A,57,A,60,A,53.3,A,,,,
USGS,8168000,2/14/2008,7.42,A,56.5,A,60,A,53.3,A,,,,
USGS,8168000,2/15/2008,7.41,A,54.7,A,60,A,50.3,A,,,,
USGS,8168000,2/16/2008,7.42,A,53.4,A,56.6,A,47.3,A,,,,
USGS,8168000,2/17/2008,7.41,A,50.5,A,56.6,A,44.6,A,,,,
USGS,8168000,2/18/2008,7.41,A,50.1,A,53.3,A,44.6,A,,,,
USGS,8168000,2/19/2008,7.41,A,49,A,53.3,A,42,A,,,,
USGS,8168000,2/20/2008,7.4,A,48.5,A,53.3,A,44.6,A,,,,
USGS,8168000,2/21/2008,7.41,A,48.2,A,50.3,A,44.6,A,,,,
USGS,8168000,2/22/2008,7.4,A,45.7,A,50.3,A,39.5,A,,,,
USGS,8168000,2/23/2008,7.4,A,44.6,A,47.3,A,39.5,A,,,,
USGS,8168000,2/24/2008,7.4,A,43.8,A,47.3,A,39.5,A,,,,
USGS,8168000,2/25/2008,7.39,A,43.2,A,47.3,A,37.1,A,,,,
USGS,8168000,2/26/2008,7.4,A,43.5,A,47.3,A,39.5,A,,,,
USGS,8168000,2/27/2008,7.4,A,40.7,A,44.6,A,37.1,A,,,,
USGS,8168000,2/28/2008,7.4,A,41,A,44.6,A,37.1,A,,,,
USGS,8168000,2/29/2008,7.39,A,40.5,A,44.6,A,37.1,A,,,,
USGS,8168000,3/1/2008,7.39,A,39.5,A,44.6,A,34.9,A,,,,
USGS,8168000,3/2/2008,7.39,A,38.9,A,42,A,34.9,A,,,,
USGS,8168000,3/3/2008,7.4,A,39.2,A,42,A,34.9,A,,,,
USGS,8168000,3/4/2008,7.4,A,39.8,A,42,A,34.9,A,,,,
USGS,8168000,3/5/2008,7.4,A,39.3,A,42,A,34.9,A,,,,
USGS,8168000,3/6/2008,7.4,A,40,A,44.6,A,34.9,A,,,,
USGS,8168000,3/7/2008,7.4,A,39,A,42,A,32.8,A,,,,
USGS,8168000,3/8/2008,7.4,A,37.1,A,39.5,A,32.8,A,,,,
USGS,8168000,3/9/2008,7.4,A,37,A,39.5,A,32.8,A,,,,
USGS,8168000,3/10/2008,7.4,A,37.7,A,42,A,32.8,A,,,,
USGS,8168000,3/11/2008,7.42,A,40,A,44.6,A,32.8,A,,,,
USGS,8168000,3/12/2008,7.42,A,39.5,A,42,A,34.9,A,,,,
USGS,8168000,3/13/2008,7.42,A,39.7,A,42,A,34.9,A,,,,
USGS,8168000,3/14/2008,7.42,A,38.5,A,42,A,34.9,A,,,,
USGS,8168000,3/15/2008,7.42,A,37.8,A,42,A,32.8,A,,,,
USGS,8168000,3/16/2008,7.41,A,35.6,A,39.5,A,30.8,A,,,,
USGS,8168000,3/17/2008,7.41,A,34.4,A,37.1,A,30.8,A,,,,
USGS,8168000,3/18/2008,7.41,A,35,A,37.1,A,30.8,A,,,,
USGS,8168000,3/19/2008,7.4,A,32.2,A,37.1,A,27.6,A,,,,
USGS,8168000,3/20/2008,7.41,A,32,A,34.9,A,28.9,A,,,,
USGS,8168000,3/21/2008,7.41,A,31.9,A,34.9,A,28.9,A,,,,
USGS,8168000,3/22/2008,7.4,A,31.8,A,34.9,A,28.9,A,,,,
USGS,8168000,3/23/2008,7.41,A,31.1,A,34.9,A,27.6,A,,,,
USGS,8168000,3/24/2008,7.41,A,30.3,A,32.8,A,27.6,A,,,,
USGS,8168000,3/25/2008,7.41,A,30.2,A,32.8,A,27.6,A,,,,
USGS,8168000,3/26/2008,7.41,A,31.6,A,34.9,A,28.9,A,,,,
USGS,8168000,3/27/2008,7.42,A,31.7,A,34.9,A,28.9,A,,,,
USGS,8168000,3/28/2008,7.42,A,31,A,34.9,A,27.6,A,,,,
USGS,8168000,3/29/2008,7.42,A,31,A,32.8,A,27.6,A,,,,
USGS,8168000,3/30/2008,7.41,A,29.3,A,32.8,A,27.6,A,,,,
USGS,8168000,3/31/2008,7.41,A,28.5,A,30.8,A,25.2,A,,,,
USGS,8168000,4/1/2008,7.41,A,27,A,28.9,A,24,A,,,,
USGS,8168000,4/2/2008,7.4,A,25.8,A,27.6,A,23.1,A,,,,
USGS,8168000,4/3/2008,7.39,A,24.8,A,26.4,A,21.5,A,,,,
USGS,8168000,4/4/2008,7.39,A,25.1,A,26.4,A,23.1,A,,,,
USGS,8168000,4/5/2008,7.39,A,25,A,26.4,A,23.1,A,,,,
USGS,8168000,4/6/2008,7.39,A,24.9,A,27.6,A,23.1,A,,,,
USGS,8168000,4/7/2008,7.38,A,25.5,A,27.6,A,23.1,A,,,,
USGS,8168000,4/8/2008,7.38,A,24.8,A,27.6,A,22.2,A,,,,
USGS,8168000,4/9/2008,7.38,A,25.3,A,27.6,A,22.2,A,,,,
USGS,8168000,4/10/2008,7.38,A,25.2,A,27.6,A,23.1,A,,,,
USGS,8168000,4/11/2008,7.38,A,25,A,26.3,A,23.1,A,,,,
USGS,8168000,4/12/2008,7.38,A,25.2,A,27.6,A,23.1,A,,,,
USGS,8168000,4/13/2008,7.38,A,24.7,A,26.3,A,22.2,A,,,,
USGS,8168000,4/14/2008,7.37,A,24.4,A,26.3,A,22.2,A,,,,
USGS,8168000,4/15/2008,7.37,A,24.5,A,26.4,A,23.1,A,,,,
USGS,8168000,4/16/2008,7.37,A,25.1,A,26.4,A,23.1,A,,,,
USGS,8168000,4/17/2008,7.37,A,25.6,A,26.4,A,23.1,A,,,,
USGS,8168000,4/18/2008,7.38,A,25.9,A,27.6,A,23.1,A,,,,
USGS,8168000,4/19/2008,7.38,A,26.2,A,27.6,A,24,A,,,,
USGS,8168000,4/20/2008,7.37,A,24.8,A,26.4,A,22.2,A,,,,
USGS,8168000,4/21/2008,7.36,A,23.9,A,25.2,A,22.2,A,,,,
USGS,8168000,4/22/2008,7.35,A,23.1,A,24,A,21.5,A,,,,
USGS,8168000,4/23/2008,7.35,A,23,A,24,A,22.2,A,,,,
USGS,8168000,4/24/2008,7.35,A,23.4,A,24,A,22.2,A,,,,
USGS,8168000,4/25/2008,7.35,A,23.8,A,25.2,A,22.2,A,,,,
USGS,8168000,4/26/2008,7.35,A,24,A,25.2,A,22.2,A,,,,
USGS,8168000,4/27/2008,7.34,A,23.3,A,24,A,22.2,A,,,,
USGS,8168000,4/28/2008,7.34,A,23.2,A,24,A,21.5,A,,,,
USGS,8168000,4/29/2008,7.34,A,23,A,24,A,21.5,A,,,,
USGS,8168000,4/30/2008,7.33,A,22.3,A,24,A,20.8,A,,,,
USGS,8168000,5/1/2008,7.33,A,22.5,A,24,A,21.5,A,,,,
USGS,8168000,5/2/2008,7.32,A,21.6,A,23.1,A,20.8,A,,,,
USGS,8168000,5/3/2008,7.31,A,21.8,A,23.1,A,20.8,A,,,,
USGS,8168000,5/4/2008,7.31,A,21.5,A,22.2,A,20.8,A,,,,
USGS,8168000,5/5/2008,7.3,A,20.8,A,21.5,A,19.8,A,,,,
USGS,8168000,5/6/2008,7.3,A,20.9,A,21.5,A,20.3,A,,,,
USGS,8168000,5/7/2008,7.31,A,21.4,A,22.2,A,20.8,A,,,,
USGS,8168000,5/8/2008,7.31,A,21.3,A,22.2,A,20.3,A,,,,
USGS,8168000,5/9/2008,7.3,A,21.6,A,22.2,A,20.8,A,,,,
USGS,8168000,5/10/2008,7.3,A,21.6,A,22.2,A,20.8,A,,,,
USGS,8168000,5/11/2008,7.3,A,21.2,A,22.2,A,20.3,A,,,,
USGS,8168000,5/12/2008,7.29,A,21.3,A,22.2,A,20.8,A,,,,
USGS,8168000,5/13/2008,7.29,A,21.4,A,22.2,A,20.8,A,,,,
USGS,8168000,5/14/2008,7.3,A,22,A,23.1,A,21.5,A,,,,
USGS,8168000,5/15/2008,7.3,A,22.7,A,24,A,21.5,A,,,,
USGS,8168000,5/16/2008,7.3,A,23.3,A,24,A,22.2,A,,,,
USGS,8168000,5/17/2008,7.31,A,23.9,A,25.2,A,23.1,A,,,,
USGS,8168000,5/18/2008,7.3,A,23.2,A,24,A,22.2,A,,,,
USGS,8168000,5/19/2008,7.29,A,22.8,A,24,A,21.5,A,,,,
USGS,8168000,5/20/2008,7.28,A,22.3,A,23.1,A,21.5,A,,,,
USGS,8168000,5/21/2008,7.28,A,22,A,23.1,A,21.5,A,,,,
USGS,8168000,5/22/2008,7.28,A,22.3,A,23.1,A,21.5,A,,,,
USGS,8168000,5/23/2008,7.27,A,22.4,A,23.1,A,21.5,A,,,,
USGS,8168000,5/24/2008,7.26,A,21.5,A,22.2,A,20.8,A,,,,
USGS,8168000,5/25/2008,7.25,A,20.9,A,21.5,A,20.3,A,,,,
USGS,8168000,5/26/2008,7.24,A,20.9,A,21.5,A,20.3,A,,,,
USGS,8168000,5/27/2008,7.24,A,20.9,A,21.5,A,20.3,A,,,,
USGS,8168000,5/28/2008,7.23,A,20.4,A,20.8,A,19.8,A,,,,
USGS,8168000,5/29/2008,7.23,A,20.4,A,20.8,A,20.3,A,,,,
USGS,8168000,5/30/2008,7.21,A,19.9,A,20.8,A,19.3,A,,,,
USGS,8168000,5/31/2008,7.21,A,19.6,A,20.3,A,19.3,A,,,,
USGS,8168000,6/1/2008,7.19,A,19.2,A,20.8,A,18.5,A,,,,
USGS,8168000,6/2/2008,7.18,A,18.9,A,19.8,A,18.5,A,,,,
USGS,8168000,6/3/2008,7.18,A,19,A,19.3,A,18.8,A,,,,
USGS,8168000,6/4/2008,7.18,A,19,A,19.3,A,18.5,A,,,,
USGS,8168000,6/5/2008,7.18,A,18.4,A,19.3,A,17.6,A,,,,
USGS,8168000,6/6/2008,7.17,A,17.9,A,18.5,A,17.2,A,,,,
USGS,8168000,6/7/2008,7.16,A,17.7,A,18.1,A,17.2,A,,,,
USGS,8168000,6/8/2008,7.16,A,17.4,A,18.1,A,16.8,A,,,,
USGS,8168000,6/9/2008,7.16,A,17,A,17.6,A,16.4,A,,,,
USGS,8168000,6/10/2008,7.15,A,16.8,A,17.2,A,16.4,A,,,,
USGS,8168000,6/11/2008,7.15,A,16.7,A,17.2,A,16.4,A,,,,
USGS,8168000,6/12/2008,7.14,A,16.3,A,17.2,A,15.8,A,,,,
USGS,8168000,6/13/2008,7.13,A,15.9,A,16.4,A,15.5,A,,,,
USGS,8168000,6/14/2008,7.13,A,15.7,A,16.1,A,15.2,A,,,,
USGS,8168000,6/15/2008,7.12,A,15.6,A,15.8,A,15.2,A,,,,
USGS,8168000,6/16/2008,7.12,A,15.3,A,15.8,A,15,A,,,,
USGS,8168000,6/17/2008,7.12,A,15.2,A,15.5,A,15,A,,,,
USGS,8168000,6/18/2008,7.12,A,15.1,A,15.2,A,14.7,A,,,,
USGS,8168000,6/19/2008,7.12,A,14.9,A,15.5,A,14.4,A,,,,
USGS,8168000,6/20/2008,7.11,A,14.8,A,15.2,A,14.7,A,,,,
USGS,8168000,6/21/2008,7.11,A,14.6,A,15,A,14,A,,,,
USGS,8168000,6/22/2008,7.09,A,14.1,A,14.7,A,13.4,A,,,,
USGS,8168000,6/23/2008,7.08,A,13.5,A,14,A,13.1,A,,,,
USGS,8168000,6/24/2008,7.08,A,13.5,A,13.7,A,13.1,A,,,,
USGS,8168000,6/25/2008,7.08,A,13.4,A,13.7,A,13.1,A,,,,
USGS,8168000,6/26/2008,7.08,A,13.2,A,13.7,A,12.7,A,,,,
USGS,8168000,6/27/2008,7.08,A,13.1,A,13.4,A,12.7,A,,,,
USGS,8168000,6/28/2008,7.07,A,12.8,A,13.1,A,12.4,A,,,,
USGS,8168000,6/29/2008,7.07,A,12.6,A,13.1,A,12.1,A,,,,
USGS,8168000,6/30/2008,7.07,A,12.4,A,12.7,A,12.1,A,,,,
USGS,8168000,7/1/2008,7.07,A,12.5,A,13.1,A,11.8,A,,,,
USGS,8168000,7/2/2008,7.09,A,13,A,13.4,A,12.7,A,,,,
USGS,8168000,7/3/2008,7.08,A,12.8,A,13.1,A,12.4,A,,,,
USGS,8168000,7/4/2008,7.08,A,12.7,A,13.1,A,12.4,A,,,,
USGS,8168000,7/5/2008,7.07,A,12.5,A,12.7,A,12.1,A,,,,
USGS,8168000,7/6/2008,7.08,A,12.6,A,13.1,A,12.1,A,,,,
USGS,8168000,7/7/2008,7.07,A,12.5,A,12.7,A,12.1,A,,,,
USGS,8168000,7/8/2008,7.08,A,12.7,A,13.1,A,12.1,A,,,,
USGS,8168000,7/9/2008,7.09,A,13,A,13.4,A,12.7,A,,,,
USGS,8168000,7/10/2008,7.08,A,12.9,A,13.4,A,12.4,A,,,,
USGS,8168000,7/11/2008,7.07,A,12.4,A,13.1,A,11.8,A,,,,
USGS,8168000,7/12/2008,7.06,A,12.2,A,12.7,A,11.5,A,,,,
USGS,8168000,7/13/2008,7.07,A,12.4,A,12.7,A,12.1,A,,,,
USGS,8168000,7/14/2008,7.07,A,12.5,A,13.1,A,12.1,A,,,,
USGS,8168000,7/15/2008,7.06,A,12.3,A,12.7,A,11.8,A,,,,
USGS,8168000,7/16/2008,7.06,A,12.1,A,12.4,A,11.8,A,,,,
USGS,8168000,7/17/2008,7.05,A,11.8,A,12.1,A,11.3,A,,,,
USGS,8168000,7/18/2008,7.05,A,11.8,A,12.1,A,11.5,A,,,,
USGS,8168000,7/19/2008,7.04,A,11.7,A,12.1,A,11.3,A,,,,
USGS,8168000,7/20/2008,7.04,A,11.5,A,11.8,A,11.3,A,,,,
USGS,8168000,7/21/2008,7.04,A,11.5,A,11.8,A,11,A,,,,
USGS,8168000,7/22/2008,7.04,A,11.5,A,11.8,A,11.3,A,,,,
USGS,8168000,7/23/2008,7.04,A,11.6,A,11.8,A,11.3,A,,,,
USGS,8168000,7/24/2008,7.12,A,15.3,A,28.9,A,11.5,A,,,,
USGS,8168000,7/25/2008,7.28,A,27.2,A,32.8,A,21.5,A,,,,
USGS,8168000,7/26/2008,7.2,A,19.8,A,22.2,A,18.1,A,,,,
USGS,8168000,7/27/2008,7.15,A,17.7,A,18.8,A,16.8,A,,,,
USGS,8168000,7/28/2008,7.13,A,16.9,A,17.6,A,16.1,A,,,,
USGS,8168000,7/29/2008,7.11,A,16.2,A,16.8,A,15.5,A,,,,
USGS,8168000,7/30/2008,7.1,A,15.7,A,16.1,A,15.2,A,,,,
USGS,8168000,7/31/2008,7.08,A,15.4,A,15.8,A,14.7,A,,,,
USGS,8168000,8/1/2008,7.08,A,15.2,A,15.8,A,14.7,A,,,,
USGS,8168000,8/2/2008,7.07,A,14.8,A,15.2,A,14.4,A,,,,
USGS,8168000,8/3/2008,7.06,A,14.5,A,15,A,14,A,,,,
USGS,8168000,8/4/2008,7.05,A,14.3,A,14.7,A,13.7,A,,,,
USGS,8168000,8/5/2008,7.04,A,14.1,A,14.7,A,13.1,A,,,,
USGS,8168000,8/6/2008,7.04,A,13.9,A,14.4,A,13.4,A,,,,
USGS,8168000,8/7/2008,7.03,A,13.7,A,14,A,13.1,A,,,,
USGS,8168000,8/8/2008,7.02,A,13.5,A,14,A,13.1,A,,,,
USGS,8168000,8/9/2008,7.02,A,13.4,A,13.7,A,12.7,A,,,,
USGS,8168000,8/10/2008,7.03,A,13.7,A,14,A,13.4,A,,,,
USGS,8168000,8/11/2008,7.03,A,13.7,A,14,A,13.4,A,,,,
USGS,8168000,8/12/2008,7.04,A,14,A,14.7,A,13.4,A,,,,
USGS,8168000,8/13/2008,7.07,A,15,A,15.2,A,14.7,A,,,,
USGS,8168000,8/14/2008,7.06,A,14.8,A,15.2,A,14.4,A,,,,
USGS,8168000,8/15/2008,7.07,A,14.8,A,15,A,14.4,A,,,,
USGS,8168000,8/16/2008,7.06,A,14.6,A,15,A,14.4,A,,,,
USGS,8168000,8/17/2008,7.06,A,14.7,A,15,A,14.4,A,,,,
USGS,8168000,8/18/2008,7.09,A,15.5,A,18.5,A,14,A,,,,
USGS,8168000,8/19/2008,7.17,A,18.4,A,18.8,A,17.6,A,,,,
USGS,8168000,8/20/2008,7.18,A,18.9,A,19.8,A,18.1,A,,,,
USGS,8168000,8/21/2008,7.15,A,17.5,A,18.5,A,16.8,A,,,,
USGS,8168000,8/22/2008,7.13,A,16.8,A,17.2,A,16.1,A,,,,
USGS,8168000,8/23/2008,7.12,A,16.5,A,18.1,A,16.1,A,,,,
USGS,8168000,8/24/2008,7.15,A,17.8,A,19.3,A,16.8,A,,,,
USGS,8168000,8/25/2008,7.17,A,18.7,A,19.8,A,17.6,A,,,,
USGS,8168000,8/26/2008,7.15,A,17.7,A,18.5,A,17.2,A,,,,
USGS,8168000,8/27/2008,7.13,A,16.7,A,17.2,A,16.1,A,,,,
USGS,8168000,8/28/2008,7.12,A,16.3,A,16.8,A,15.8,A,,,,
USGS,8168000,8/29/2008,7.11,A,16.1,A,16.4,A,15.8,A,,,,
USGS,8168000,8/30/2008,7.1,A,15.8,A,16.1,A,15.2,A,,,,
USGS,8168000,8/31/2008,7.09,A,15.6,A,16.1,A,15.2,A,,,,
USGS,8168000,9/1/2008,7.08,A,15.3,A,15.8,A,15,A,,,,
USGS,8168000,9/2/2008,7.08,A,15.3,A,15.8,A,15,A,,,,
USGS,8168000,9/3/2008,7.07,A,15.1,A,15.5,A,14.7,A,,,,
USGS,8168000,9/4/2008,7.07,A,14.9,A,15.2,A,14,A,,,,
USGS,8168000,9/5/2008,7.06,A,14.7,A,15,A,14.4,A,,,,
USGS,8168000,9/6/2008,7.05,A,14.4,A,15,A,13.7,A,,,,
USGS,8168000,9/7/2008,7.05,A,14,A,14.4,A,13.7,A,,,,
USGS,8168000,9/8/2008,7.04,A,13.7,A,14.4,A,13.1,A,,,,
USGS,8168000,9/9/2008,7.05,A,14.1,A,14.4,A,13.7,A,,,,
USGS,8168000,9/10/2008,7.04,A,13.8,A,14.4,A,13.1,A,,,,
USGS,8168000,9/11/2008,7.04,A,13.3,A,13.7,A,12.7,A,,,,
